,drug,cell_line,IC50,prediction
0,Cyclophosphamide,SIDM01146,4.846191,5.993875
1,Sapitinib,SIDM00623,4.099897,4.675117
2,Taselisib,SIDM00381,1.928702,2.4952593
3,PLX-4720,SIDM00416,4.513220666666666,2.9299874
4,MK-1775,SIDM01175,3.379173,3.4776492
5,Trametinib,SIDM00203,1.6922655,1.8330472
6,GSK2606414,SIDM00203,2.462133,3.2151675
7,Pictilisib,SIDM01161,0.9381376666666666,0.27682245
8,PRT062607,SIDM00569,2.990782,3.391395
9,Entospletinib,SIDM00565,4.397985,4.257585
10,AZD4547,SIDM00243,-0.0888936666666667,1.7961249
11,PFI3,SIDM00951,3.202969,2.6405003
12,Talazoparib,SIDM00244,-0.816508,2.82864
13,Lapatinib,SIDM00569,5.281278,3.1257367
14,ZM447439,SIDM00954,0.952939,1.8480988
15,Vinblastine,SIDM01163,-1.7580545,-1.6985404
16,BMS-345541,SIDM01006,2.1958065,3.0286722
17,Dactinomycin,SIDM00846,-3.631523000000001,0.25303784
18,Gefitinib,SIDM00535,3.7861185,3.3636804
19,Cediranib,SIDM01093,3.562722,4.035905
20,Ulixertinib,SIDM00156,2.66223,3.1620088
21,EPZ5676,SIDM01163,7.321569,6.815473
22,GSK2578215A,SIDM00216,4.88142,3.8718877
23,Venetoclax,SIDM00520,3.857487,3.9088888
24,Talazoparib,SIDM00136,3.6512925,3.5271769
25,Vinorelbine,SIDM00584,-3.914099,-0.7266766
26,Oxaliplatin,SIDM00351,4.0806130000000005,4.2771416
27,Wee1 Inhibitor,SIDM00535,2.5752375,3.6970081
28,UMI-77,SIDM01248,3.434257,3.646068
29,PFI3,SIDM00680,5.192503,5.3104577
30,Epirubicin,SIDM00384,-3.463801,-1.3201771
31,AZD5363,SIDM00875,2.559442,2.4595199
32,Gemcitabine,SIDM00863,-5.014224333333334,-3.7567844
33,ABT737,SIDM00632,1.493049,1.1643186
34,VX-11e,SIDM00287,2.377613,1.7652385
35,PLX-4720,SIDM00496,0.8739816666666668,3.8893301
36,Savolitinib,SIDM00846,2.752432,3.2819107
37,MK-2206,SIDM01229,2.4264975,2.4835255
38,Dinaciclib,SIDM00269,-3.598865,-2.2041552
39,VE821,SIDM00489,1.526229,4.7630816
40,Sabutoclax,SIDM00317,2.268002,5.3325357
41,RVX-208,SIDM00332,6.227537,6.042814
42,Irinotecan,SIDM00120,2.460085,3.1525097
43,MN-64,SIDM00120,6.037072,4.9045286
44,Talazoparib,SIDM00970,4.9057095,2.9730082
45,Cyclophosphamide,SIDM00951,3.414329,3.964364
46,Linsitinib,SIDM00551,2.518344,2.1917574
47,Taselisib,SIDM00364,1.155694,1.5094161
48,Sabutoclax,SIDM00758,-0.234477,2.7536318
