,drug,cell_line,IC50,prediction
0,OSI-027,SIDM01229,2.563645,2.683045
1,Alisertib,SIDM00487,3.316337,0.8754455
2,Buparlisib,SIDM00362,-0.592701,-0.1742791
3,PD0325901,SIDM00154,-1.1903484999999998,0.92440856
4,Fulvestrant,SIDM00441,2.9244656666666664,2.352851
5,AT13148,SIDM01042,2.129861,1.839724
6,Osimertinib,SIDM00532,3.03061,2.2639873
7,Buparlisib,SIDM01168,2.535855,2.111697
8,5-Fluorouracil,SIDM00948,4.2459855,2.890715
9,WIKI4,SIDM00627,4.137836,3.1284306
10,SCH772984,SIDM00565,3.63497,4.806746
11,Ipatasertib,SIDM00346,4.301814,3.0544555
12,AGI-6780,SIDM00407,1.0132295,1.1041749
13,Sepantronium bromide,SIDM01187,-4.871034,-2.123064
14,Dabrafenib,SIDM00592,3.201337,3.0876114
15,WEHI-539,SIDM00783,3.360844,4.1540875
16,Luminespib,SIDM00783,-2.751055,-2.0945175
17,Gefitinib,SIDM01146,1.610083,2.4676373
18,SCH772984,SIDM00489,1.913982,3.82137
19,I-BET-762,SIDM01047,1.395441,2.5765603
20,Lapatinib,SIDM01120,4.2256125,3.487648
21,WEHI-539,SIDM00326,2.703397,3.7643912
22,PRT062607,SIDM00328,3.44967,3.3644946
23,AZD3759,SIDM01206,1.874136,2.4533226
24,Daporinad,SIDM00241,-2.241152,1.9928784
25,NVP-ADW742,SIDM00917,1.039335,2.1429865
26,BMS-345541,SIDM00381,4.3262385,3.9601252
27,Sepantronium bromide,SIDM01019,-3.7955825,-3.7102156
28,Tamoxifen,SIDM00896,2.18107,2.3960674
29,Nutlin-3a (-),SIDM01132,3.8818875,4.3728657
30,Ipatasertib,SIDM00970,2.475246,2.9177973
31,Wnt-C59,SIDM00145,2.308117,2.4945717
32,PFI3,SIDM00599,4.011661,4.909584
33,Nilotinib,SIDM00045,1.310025,1.4953175
34,PRT062607,SIDM00234,2.831147,2.4463985
35,Sapitinib,SIDM00810,3.485309,3.7366517
36,VX-11e,SIDM00291,0.0436045,2.4453351
37,Vinorelbine,SIDM00638,-4.7353895,-1.6046325
38,Alisertib,SIDM00606,2.783193,2.1081955
39,Pevonedistat,SIDM00842,2.4301965,-0.028970823
40,AZD6738,SIDM00832,2.424086,2.9588625
41,Luminespib,SIDM00519,-2.7474045,-1.0887686
42,WEHI-539,SIDM00377,5.428945,4.465192
43,BIBR-1532,SIDM00316,5.341388,5.2609053
44,MIM1,SIDM00875,2.6403,2.9204738
45,Buparlisib,SIDM00688,0.109674,0.17973277
46,Sorafenib,SIDM00302,2.2275135,1.9079953
47,GSK2606414,SIDM00863,2.441361,3.6089933
48,Luminespib,SIDM00377,-2.3540755,-1.945379
49,VX-11e,SIDM00606,1.572108,3.2837605
50,Vorinostat,SIDM00346,0.125999,0.3675662
51,MK-1775,SIDM00448,-0.153226,0.81209767
52,BMS-345541,SIDM00483,4.0116205,4.767436
53,AZ6102,SIDM00935,1.668913,2.232818
54,Vinorelbine,SIDM00328,-2.516825,-1.8558536
55,Venetoclax,SIDM00195,3.412755,2.4351737
56,Tamoxifen,SIDM00875,3.2595125,3.567364
57,Luminespib,SIDM00846,-1.74241,-0.9092947
58,PRT062607,SIDM00230,3.192082,2.4129043
59,PLX-4720,SIDM00596,4.439167666666667,5.310205
60,Erlotinib,SIDM00264,2.301947,3.3966756
61,AZD5363,SIDM00225,2.403269,2.8993533
62,Camptothecin,SIDM01149,-3.354422,-2.7448118
63,EPZ5676,SIDM00496,6.186874,5.7703676
64,GSK343,SIDM00441,2.869875,2.6296666
65,Dactolisib,SIDM00758,-0.3258620000000001,-0.14965548
66,Trametinib,SIDM00362,1.0561555,1.165318
67,UMI-77,SIDM00441,2.726234,2.0977223
68,EPZ5676,SIDM00332,7.054772,6.596929
69,CZC24832,SIDM00832,6.050238,5.897132
70,Afatinib,SIDM01245,1.140959,2.2298846
71,AGI-6780,SIDM00291,3.5399705,3.1862652
72,Foretinib,SIDM01047,-1.555688,2.7988257
73,P22077,SIDM00441,3.87005,2.9429147
74,Fulvestrant,SIDM00422,3.377499333333333,2.7452292
75,Cisplatin,SIDM01248,1.9286366666666668,3.030308
76,I-BRD9,SIDM00562,3.727432,3.8402145
77,CZC24832,SIDM00285,4.495829,4.7714167
78,Uprosertib,SIDM00541,1.962615,3.6051323
79,GSK1904529A,SIDM00317,4.9178765,5.23819
80,Trametinib,SIDM00793,2.5521205,2.5521638
81,NVP-ADW742,SIDM00540,0.958313,1.7458475
82,Afatinib,SIDM00205,2.7261393333333337,2.7120025
83,GSK2578215A,SIDM00003,5.567331,4.23734
84,PD0325901,SIDM00954,2.315091,2.2422225
85,MIM1,SIDM00813,2.845661,2.5815198
86,Venetoclax,SIDM00276,4.118228,3.684829
87,PD0325901,SIDM00294,2.363424,2.798928
88,WIKI4,SIDM00875,3.433239,3.6512797
89,OTX015,SIDM00808,-0.433211,1.4374161
90,Irinotecan,SIDM00487,2.788647,3.0471861
91,Dactinomycin,SIDM00544,-3.6664145,-0.6950637
92,Vorinostat,SIDM01011,-0.090417,1.2548094
93,RVX-208,SIDM00320,5.976016,5.8477216
94,Osimertinib,SIDM00324,1.345828,1.0355551
95,NVP-ADW742,SIDM00277,1.108186,0.929582
96,Wee1 Inhibitor,SIDM00929,3.459457,2.203848
97,AMG-319,SIDM01247,4.200936,-1.3900554
98,PCI-34051,SIDM00389,1.928321,2.349101
99,Entospletinib,SIDM00389,2.579239,1.315133
100,MK-8776,SIDM00197,0.682539,2.6332119
101,Dactinomycin,SIDM00971,-0.0384979999999999,3.3044648
102,RVX-208,SIDM00538,5.649892,5.443786
103,VE-822,SIDM00121,0.63406,1.6019793
104,AZD5582,SIDM00388,1.523068,1.7902594
105,GSK1904529A,SIDM00294,2.8324695,3.2457054
106,Sapitinib,SIDM00042,3.988147,4.212302
107,I-BRD9,SIDM00417,3.726605,4.160373
108,Savolitinib,SIDM00328,2.447415,3.4112995
109,RVX-208,SIDM01097,4.1952,4.6563387
110,Paclitaxel,SIDM00577,-0.938794,1.9376547
111,Afuresertib,SIDM01097,0.881262,1.8478291
112,GSK2606414,SIDM00584,3.732139,4.1624937
113,AZD6738,SIDM00465,2.553743,3.2590957
114,PD0325901,SIDM00929,1.5244199999999997,2.4500344
115,Cisplatin,SIDM00482,1.351743,1.2207851
116,Pevonedistat,SIDM00256,-2.729445,-0.150281
117,Navitoclax,SIDM01197,1.1212405,3.5970266
118,LGK974,SIDM00393,3.743438,2.5213628
119,Entinostat,SIDM01093,4.936904,3.1162078
120,Luminespib,SIDM00596,-0.641798,-1.0120516
121,Cytarabine,SIDM00504,-1.235808,2.43362
122,Alisertib,SIDM00332,0.1944985,2.0852683
123,Ibrutinib,SIDM01229,5.967441,5.092764
124,UMI-77,SIDM00832,5.655362,4.2329273
125,VX-11e,SIDM00252,3.9448205,4.377648
126,Wee1 Inhibitor,SIDM00287,0.4548689999999999,0.6444627
127,Vorinostat,SIDM00257,0.690056,0.9168141
128,SCH772984,SIDM00262,6.168886,4.036471
129,Taselisib,SIDM00504,1.402477,2.482138
130,AT13148,SIDM00113,4.135121,5.3239207
131,EPZ5676,SIDM00483,8.140721,7.2793484
132,Afuresertib,SIDM00417,4.858438,3.4151232
133,WEHI-539,SIDM01247,2.016345,2.7741768
134,AZD7762,SIDM00362,-2.253486,-2.1570172
135,VE821,SIDM00293,3.567292,2.8373742
136,JQ1,SIDM01042,0.1881913333333333,2.8793461
137,WIKI4,SIDM00180,1.623715,3.5272982
138,Dabrafenib,SIDM00679,5.079473,4.009546
139,Buparlisib,SIDM00197,0.422605,0.91126966
140,Gefitinib,SIDM01047,1.789324,2.1507332
141,Wnt-C59,SIDM00448,3.2648365000000004,3.0651104
142,Wee1 Inhibitor,SIDM00520,4.358456,2.4059505
143,Crizotinib,SIDM00371,4.532065,3.7698495
144,VE-822,SIDM00267,4.807958,3.8644764
145,Dinaciclib,SIDM01092,-4.148458,-2.9414017
146,PD0325901,SIDM00113,0.325781,2.782563
147,WZ4003,SIDM00082,5.200272,5.021358
148,Sepantronium bromide,SIDM00543,-3.104611,-2.5602405
149,PD173074,SIDM01237,4.4634145,3.3142972
150,Uprosertib,SIDM00045,3.794266,1.3307242
151,Vinblastine,SIDM00551,-4.9312215,-5.127841
152,Oxaliplatin,SIDM01120,5.346603,4.892498
153,Pevonedistat,SIDM01093,0.2523885,2.0629094
154,PFI3,SIDM00975,4.999184,5.426113
155,AZD7762,SIDM00688,-1.74477,-1.5561085
156,Cediranib,SIDM00216,1.604507,2.9473279
157,Ulixertinib,SIDM01098,2.774515,2.3265984
158,Trametinib,SIDM00103,-0.406603,0.77090347
159,PD0325901,SIDM00227,-0.1354329999999999,1.5583725
160,Afuresertib,SIDM00180,1.553016,2.181677
161,CZC24832,SIDM00968,5.901941,5.6473513
162,GSK2578215A,SIDM00224,4.529422,5.4007883
163,EPZ004777,SIDM00562,4.965998,4.403047
164,Fulvestrant,SIDM00976,4.280625666666666,4.132818
165,EPZ5676,SIDM00243,4.00287,4.763663
166,Nutlin-3a (-),SIDM00542,2.3070495,4.3808126
167,Gefitinib,SIDM00550,1.3591495,2.1110892
168,Rapamycin,SIDM00374,-3.9440135,1.4527897
169,Foretinib,SIDM00550,-0.307326,3.8661315
170,Obatoclax Mesylate,SIDM00098,-0.387306,2.649421
171,Dasatinib,SIDM00230,2.534633,2.4550474
172,MK-1775,SIDM00410,-0.405676,0.7833841
173,Sepantronium bromide,SIDM01155,-2.4591405,-3.8527126
174,Fulvestrant,SIDM01198,3.1137783333333338,2.5688026
175,WZ4003,SIDM00328,6.171412,4.211098
176,Linsitinib,SIDM00970,2.7019525,2.907393
177,Rapamycin,SIDM01146,-1.264375,1.9591339
178,Sorafenib,SIDM01245,0.7972775,1.0995922
179,Gemcitabine,SIDM01159,-4.39863,-2.5761893
180,ML323,SIDM00540,4.99849,4.524202
181,BMS-345541,SIDM00412,2.2681285,1.2380416
182,MK-2206,SIDM00316,1.0807935,1.5092862
183,Afuresertib,SIDM00374,3.546248,2.0709019
184,Afuresertib,SIDM00218,5.336566,4.825579
185,MIRA-1,SIDM00444,5.772049,5.1409225
186,OSI-027,SIDM00700,3.2063595,3.801653
187,Navitoclax,SIDM00118,0.438716,2.315741
188,Ulixertinib,SIDM00317,5.518131,4.622322
