,drug,cell_line,IC50,prediction
0,Afatinib,SIDM00289,1.7911963333333334,1.842718
1,AZD5582,SIDM00277,-0.0211104999999999,1.0128068
2,LGK974,SIDM01145,3.2463005000000003,2.6034863
3,EPZ5676,SIDM01228,6.065731,5.7388635
4,AZ960,SIDM00445,2.460955,2.4837513
5,Ulixertinib,SIDM00302,3.2015695,2.1401029
6,Alisertib,SIDM00621,0.3069999999999999,1.6404808
7,Leflunomide,SIDM01042,5.062318,3.6897407
8,Vinorelbine,SIDM01095,-3.62104,-0.7717782
9,Pictilisib,SIDM01197,0.6711546666666667,1.6828048
10,Nilotinib,SIDM00579,2.2341145,1.4604836
11,Pevonedistat,SIDM01197,3.6369465,2.2784328
12,WEHI-539,SIDM00422,-0.659821,2.3619523
13,Olaparib,SIDM00885,3.069203,3.9053805
14,Entospletinib,SIDM00638,3.596209,3.4584534
15,Erlotinib,SIDM00976,4.36099,2.7119606
16,GSK2578215A,SIDM00274,5.753257,5.0233564
17,AZ960,SIDM00180,0.608721,2.1687007
18,Buparlisib,SIDM00900,-0.20368,0.62856925
19,UMI-77,SIDM01197,5.513878,4.532677
20,Foretinib,SIDM00967,1.229189,2.4364505
21,RVX-208,SIDM01090,4.203541,4.3020267
22,Oxaliplatin,SIDM00324,4.4340905,4.1035695
23,Entospletinib,SIDM00064,2.861308,3.923242
24,Ulixertinib,SIDM00422,2.5125900000000003,1.3588407
25,Pevonedistat,SIDM00251,0.1539199999999999,0.20471889
26,LY2109761,SIDM01175,6.611881,5.30656
27,AZD6738,SIDM00377,3.033682,2.178078
28,GSK591,SIDM00923,4.151483,4.298636
29,Gemcitabine,SIDM01197,2.464501,0.28861588
30,Cytarabine,SIDM00900,0.2204635,0.21357301
31,Paclitaxel,SIDM01205,-2.7631605,-0.27574638
32,PRT062607,SIDM00137,1.965982,3.0265431
33,Leflunomide,SIDM00491,5.603959,5.2340693
34,Buparlisib,SIDM00276,0.442025,1.5228225
35,RVX-208,SIDM00842,4.756647,4.3497243
36,MN-64,SIDM00542,5.929403,5.0800967
37,Sepantronium bromide,SIDM00834,2.209383,-1.7206737
38,Linsitinib,SIDM00834,3.1938375,2.9549627
39,LGK974,SIDM01197,3.592521,4.7138004
40,Bortezomib,SIDM01163,-2.579502,-3.254799
41,AZD8186,SIDM01163,2.617801,3.2561548
42,AGI-6780,SIDM00411,4.029636,4.293426
43,I-BRD9,SIDM00096,1.378659,3.2146413
44,AZD5363,SIDM00962,2.58898,2.230413
45,OF-1,SIDM00520,4.622042,4.4663982
46,GSK1904529A,SIDM00527,3.5077225,3.2433844
47,MIRA-1,SIDM00424,4.171627,4.0918045
48,Cyclophosphamide,SIDM00412,3.329276,3.5880888
49,Wee1 Inhibitor,SIDM00953,0.4623144999999999,1.6983271
50,Foretinib,SIDM00427,-1.184961,0.18886423
51,Crizotinib,SIDM00129,2.522388,2.0323675
52,WIKI4,SIDM01092,4.673951,4.21502
53,Pictilisib,SIDM00632,2.4895086666666666,1.1256349
54,AGI-6780,SIDM00549,2.276534,1.8562732
55,ABT737,SIDM00351,0.932413,2.4484694
56,AZD5582,SIDM00969,2.3292795,2.356338
57,Niraparib,SIDM00111,5.879019,4.383038
58,Wnt-C59,SIDM00113,4.3332820000000005,4.4394116
59,Entinostat,SIDM00418,3.476636,4.6847725
60,XAV939,SIDM00047,1.6609379999999998,3.1223154
61,MK-2206,SIDM00976,2.9268975,1.619134
62,Epirubicin,SIDM00003,-1.752856,-0.2276094
63,GSK343,SIDM00793,3.029475,3.3817053
64,Osimertinib,SIDM00680,1.856094,1.9073081
65,Nutlin-3a (-),SIDM00699,4.5789105,5.4393573
66,AZD8055,SIDM00136,0.6001915,-0.60141706
67,Oxaliplatin,SIDM00553,1.888569,2.898683
68,PRT062607,SIDM00136,1.968832,2.7260609
69,Erlotinib,SIDM00448,3.411739,2.9265604
70,AZD7762,SIDM00394,-0.6072073333333333,-0.52956676
71,GDC0810,SIDM00923,4.090868,4.5731225
72,Dactolisib,SIDM00120,1.3227745,-1.490514
73,PFI3,SIDM00233,4.506931,4.2099967
74,Taselisib,SIDM00274,0.303127,2.4280312
75,CZC24832,SIDM00935,4.012235,2.1220028
76,MK-8776,SIDM00813,0.642287,1.9206432
77,PD173074,SIDM00047,3.9578845,2.5079226
78,EPZ5676,SIDM00257,5.423412,4.869638
79,Vinorelbine,SIDM00814,-4.917624999999999,-2.0099196
80,Alpelisib,SIDM00393,2.601652,3.3583612
81,Linsitinib,SIDM00261,1.0836329999999998,0.5817586
82,Sepantronium bromide,SIDM00448,-2.9027965,-4.358498
83,PFI3,SIDM01233,6.37079,5.6035285
84,VE821,SIDM00299,6.077017,4.8623343
85,VE-822,SIDM00199,4.342661,3.94044
86,Linsitinib,SIDM00394,2.209172,3.2442222
87,Niraparib,SIDM01122,5.822477,5.029674
88,Pevonedistat,SIDM00491,-0.312152,-0.016649097
89,BIBR-1532,SIDM00091,6.34273,5.414079
90,Luminespib,SIDM00444,-1.93089,-0.10532023
91,MIRA-1,SIDM01251,2.263463,3.2418766
