,drug,cell_line,IC50,prediction
0,XAV939,SIDM01146,4.088289,3.6039665
1,Rapamycin,SIDM00781,-0.1076074999999999,3.0018666
2,Entospletinib,SIDM00098,4.652878,3.797433
3,UMI-77,SIDM01245,0.865939,2.4555044
4,AZD5363,SIDM00832,2.326271,3.2628772
5,Fulvestrant,SIDM01093,3.69158,4.5216775
6,Fulvestrant,SIDM00967,4.536540333333334,4.4446816
7,Foretinib,SIDM00308,-1.0490235,1.3186582
8,LY2109761,SIDM00205,5.079471,3.6546462
9,Paclitaxel,SIDM00551,-4.753337,0.91460085
10,AZ6102,SIDM00841,3.163473,3.538244
11,Dasatinib,SIDM00308,-5.4532515,-1.9722008
12,Wee1 Inhibitor,SIDM01041,1.618955,2.2468956
13,OTX015,SIDM00841,3.056384,3.7019343
14,Entospletinib,SIDM00310,3.800207,3.9637144
15,MIRA-1,SIDM00537,4.61754,4.878981
16,5-Fluorouracil,SIDM00863,1.9575485,2.9992015
17,AZD7762,SIDM01245,-1.6010203333333333,-2.7284653
18,ML323,SIDM00311,5.137557,4.932198
19,EPZ5676,SIDM00638,5.521326,5.463574
20,AZD5582,SIDM00680,4.280206,3.395655
21,GSK343,SIDM00094,4.6097595,4.0789957
22,Sapitinib,SIDM00483,2.323182,3.9850185
23,BMS-754807,SIDM00118,-0.153337,2.8384418
24,Sorafenib,SIDM00561,2.2465615000000003,1.7175399
25,GSK343,SIDM01120,3.7352915,3.7739012
26,Tamoxifen,SIDM00576,3.2783775,3.0886586
27,SCH772984,SIDM00917,2.256927,2.2326002
28,Cisplatin,SIDM00973,1.756971,2.3682325
29,Alpelisib,SIDM00351,2.593093,3.3833432
30,Cediranib,SIDM00885,3.869727,2.3318026
31,UMI-77,SIDM00289,2.239468,1.8647898
32,Docetaxel,SIDM01198,-5.454202,-3.1294985
33,AZD3759,SIDM00792,2.649468,2.657975
34,SCH772984,SIDM00562,3.388513,2.7802598
35,MK-2206,SIDM00101,3.656577,3.4077861
36,GSK2606414,SIDM00721,4.406675,4.6762786
37,WZ4003,SIDM00577,4.804609,4.1911016
38,VX-11e,SIDM00835,3.8570785,3.521351
39,NVP-ADW742,SIDM00826,0.192611,2.1992352
40,Irinotecan,SIDM00145,0.035002,0.59381396
41,Talazoparib,SIDM00885,4.550192,2.7962358
42,Temozolomide,SIDM01097,5.754828,5.3313947
43,AZD6738,SIDM00114,3.843737,3.6351187
44,IWP-2,SIDM00326,3.262484,2.8433187
45,EPZ004777,SIDM00948,4.573093,4.562647
46,WEHI-539,SIDM00241,1.452862,3.3669884
47,BMS-345541,SIDM01140,1.889851,1.4307429
48,MN-64,SIDM00530,5.036655,2.838477
