,drug,cell_line,IC50,prediction
0,ML323,SIDM00472,5.415662,5.3446746
1,Crizotinib,SIDM00923,2.558205,2.6101174
2,GSK2606414,SIDM01251,3.235952,2.371623
3,WZ4003,SIDM00023,5.06974,4.754938
4,Taselisib,SIDM00842,1.259014,2.5788262
5,UMI-77,SIDM00465,1.812187,3.8485813
6,Cisplatin,SIDM00528,3.5545546666666668,3.6863952
7,Pictilisib,SIDM00789,0.2670755,0.6709858
8,Venetoclax,SIDM01233,3.736786,3.43624
9,PD0325901,SIDM00465,-1.093416,-0.16457237
10,P22077,SIDM00101,5.341781,5.310599
11,CZC24832,SIDM00465,6.626288,3.469677
12,PFI3,SIDM00483,6.556791,5.447283
13,Osimertinib,SIDM00394,3.261981,2.3474052
14,MIRA-1,SIDM01160,5.879767,5.9889245
15,AZD7762,SIDM00233,-2.9331763333333334,-1.4963138
16,OTX015,SIDM00969,1.474036,1.0328221
17,BIBR-1532,SIDM00520,5.359353,5.5478206
18,SCH772984,SIDM00317,5.956281,5.0330377
19,Crizotinib,SIDM00810,1.2708,1.9215727
20,LY2109761,SIDM01198,4.573462,2.3034227
21,Cytarabine,SIDM00202,-2.4645650000000003,1.7015278
22,Ulixertinib,SIDM00832,1.893703,2.5571432
23,AGI-5198,SIDM00973,5.544591,4.8082094
24,Uprosertib,SIDM00875,2.6044655,2.995325
25,Dactinomycin,SIDM00549,-5.776198,-1.6704601
26,Wnt-C59,SIDM00136,3.1942295,3.196091
27,CZC24832,SIDM00810,4.864108,3.5268784
28,AMG-319,SIDM00962,4.364244,-1.6169131
29,AGI-6780,SIDM00542,2.7747025,4.0218396
30,GSK2606414,SIDM00953,3.773049,3.5003762
31,AZD5582,SIDM00231,2.850322,2.646234
32,Dactinomycin,SIDM00043,-5.1193905,-0.6934573
33,5-Fluorouracil,SIDM00565,4.2555655,4.7688956
34,I-BRD9,SIDM00968,4.693582,5.47006
35,EPZ5676,SIDM00579,5.640479,4.892695
36,I-BRD9,SIDM00111,6.019713,5.5452
37,GDC0810,SIDM00243,3.789626,4.603932
38,MK-2206,SIDM00496,3.183499,2.2839427
39,Crizotinib,SIDM00438,3.4418775,2.756712
40,Wee1 Inhibitor,SIDM00487,1.500371,2.080977
41,AZ6102,SIDM00218,4.569919,5.8116937
42,Sepantronium bromide,SIDM00407,-5.2695035,-4.799766
43,MIRA-1,SIDM00102,6.639169,5.9714017
44,5-Fluorouracil,SIDM00293,3.9220895,4.001464
45,AZD5582,SIDM00488,3.347713,2.7313795
46,AZD3759,SIDM01198,2.427634,1.4262748
47,Alisertib,SIDM00584,4.1041635,3.4130154
48,Bortezomib,SIDM00688,-6.328179,-5.492267
49,AZD5363,SIDM01233,3.404528,3.3835874
50,Epirubicin,SIDM00592,-2.374362,-1.7871389
51,WZ4003,SIDM00412,2.585028,2.6914763
52,Afatinib,SIDM01175,3.395642333333333,3.8862133
53,AZD7762,SIDM00099,1.1559143333333333,1.3278123
54,Venetoclax,SIDM01175,3.720995,4.4646416
55,Docetaxel,SIDM00490,-5.623657000000001,-3.6747847
56,PFI3,SIDM01073,4.028007,4.5212083
57,GSK2606414,SIDM00631,6.011463,3.873633
58,Trametinib,SIDM01197,-3.379181,0.968537
59,Fulvestrant,SIDM00968,3.916983,4.4668984
60,Osimertinib,SIDM00100,2.547859,3.1078906
61,EPZ004777,SIDM01006,4.047629,4.304938
62,Camptothecin,SIDM00517,-1.884861,-1.8274741
63,Ulixertinib,SIDM00044,4.3327100000000005,3.3254986
64,Alisertib,SIDM00814,2.629615,1.7401807
65,BMS-536924,SIDM00230,2.6082566666666667,1.0740646
66,MN-64,SIDM00145,4.089426,4.090361
67,AZ6102,SIDM01159,3.665209,3.1949987
68,Paclitaxel,SIDM00320,-3.717722,4.936346
69,Gemcitabine,SIDM00180,-3.017155666666666,-2.302926
70,BMS-536924,SIDM00951,1.0655743333333334,1.276212
71,Afuresertib,SIDM00508,0.898802,2.0856645
72,Dabrafenib,SIDM00308,1.057541,2.5660057
73,OSI-027,SIDM00285,2.3193840000000003,1.3016982
74,Ipatasertib,SIDM00416,3.32268,2.0091128
75,PD0325901,SIDM00203,2.7975000000000003,2.7981296
76,WIKI4,SIDM01122,3.438744,4.2536945
77,LGK974,SIDM01159,3.13875,3.249425
78,VE-822,SIDM01019,4.20423,3.0153248
79,Gefitinib,SIDM00487,-0.2769635,1.3234594
80,AGI-5198,SIDM00832,6.053638,5.352119
81,Dasatinib,SIDM01120,2.2747485,2.5221627
82,AZD8186,SIDM00256,3.3070885,2.0814216
83,VE821,SIDM00082,4.791747,4.6063466
84,Talazoparib,SIDM01205,2.6506435,2.4280999
85,Wnt-C59,SIDM00137,4.0494345,3.466665
86,I-BET-762,SIDM00562,4.2686665,3.5377145
87,BMS-536924,SIDM00487,1.6207509999999998,1.34612
88,Oxaliplatin,SIDM00262,5.6944110000000006,5.947285
89,Tamoxifen,SIDM01159,3.2052305,3.8637486
90,Bortezomib,SIDM00832,-4.836992,-2.4901588
91,AT13148,SIDM00900,3.404766,2.0835245
92,P22077,SIDM00835,6.575834,5.3269725
93,MN-64,SIDM00371,6.375859,5.738849
94,Savolitinib,SIDM00216,1.598547,3.555855
95,Niraparib,SIDM00565,4.435582,5.2801337
96,AMG-319,SIDM00537,4.899616,0.22279292
97,P22077,SIDM00833,6.168627,4.504731
98,Docetaxel,SIDM00885,-5.304354,-1.1982
99,Uprosertib,SIDM00599,1.9227295,2.811337
100,Wee1 Inhibitor,SIDM00114,3.3164985,4.0150633
101,Savolitinib,SIDM00294,2.591407,3.2215858
102,Pevonedistat,SIDM00680,0.505042,0.2525202
103,Alpelisib,SIDM01122,5.494045,4.9584184
104,BMS-536924,SIDM00277,0.0602973333333333,0.4900046
105,Uprosertib,SIDM00197,1.703004,2.3265033
106,GSK1904529A,SIDM00632,2.5214445000000003,2.0625424
107,Foretinib,SIDM00350,0.627523,3.4637036
108,GDC0810,SIDM01168,6.820659,5.904894
109,Irinotecan,SIDM00968,1.821011,2.3352
110,Fulvestrant,SIDM00826,4.308115666666667,4.355328
111,PFI3,SIDM00565,5.59592,5.4126954
112,Erlotinib,SIDM00579,2.1071305,2.0317407
113,Luminespib,SIDM00276,-2.2552155000000003,-1.9073083
114,RVX-208,SIDM00699,5.997471,5.749237
115,Entinostat,SIDM00242,-0.3554419999999999,1.8007233
116,Crizotinib,SIDM00256,0.3866535,1.2260313
117,MN-64,SIDM00291,5.511902,4.91236
118,Uprosertib,SIDM00569,4.453734000000001,3.5991423
119,Erlotinib,SIDM01120,3.2590825,2.3341434
120,Nilotinib,SIDM00199,3.3738675,3.4910471
121,P22077,SIDM00679,4.426443,3.5028934
122,GSK343,SIDM01161,3.898229,3.0272493
123,RVX-208,SIDM00679,4.814788,4.6198936
124,5-Fluorouracil,SIDM00834,4.914049,4.8294296
