,drug,cell_line,IC50,prediction
0,Luminespib,SIDM00974,-4.170676,-1.502052
1,Gefitinib,SIDM01042,2.350026,2.1883562
2,Fulvestrant,SIDM00688,3.17734,2.6939042
3,Savolitinib,SIDM01090,2.882814,2.727105
4,Paclitaxel,SIDM00569,-4.338991,3.481845
5,Alisertib,SIDM00351,2.294836,0.82676816
6,GSK343,SIDM01132,3.0290555,2.925213
7,Dabrafenib,SIDM00100,5.684164,5.476392
8,Niraparib,SIDM00973,3.772108,3.850258
9,Docetaxel,SIDM01259,-4.138058,-3.9569707
10,MK-2206,SIDM00621,2.802814,2.5346413
11,AZD5363,SIDM00234,2.835936,2.5687637
12,Dabrafenib,SIDM01161,0.1766105,2.615541
13,Buparlisib,SIDM01228,1.054144,0.8466773
14,AZD5582,SIDM00379,-3.507647,2.5615773
15,EPZ004777,SIDM00231,4.627324,4.513772
16,Dasatinib,SIDM00958,-7.033751,-1.3114612
17,LGK974,SIDM00182,2.4306985,3.1159444
18,Linsitinib,SIDM00023,1.6864855,3.9141033
19,CZC24832,SIDM01102,5.095293,4.6253767
20,Oxaliplatin,SIDM00202,2.2524605,4.1142483
21,Afuresertib,SIDM00600,2.533122,1.9314808
22,GSK2578215A,SIDM00632,4.337422,3.7762775
23,Fulvestrant,SIDM00482,2.6693626666666668,2.7573223
24,AZD5582,SIDM00975,1.4172775,3.3165686
25,AZD5363,SIDM00951,2.646881,1.8305199
26,LCL161,SIDM01229,4.472256,4.573299
27,Dactinomycin,SIDM00137,-3.590074,2.216733
28,Pevonedistat,SIDM00808,-1.973395,-1.2800761
29,Dactinomycin,SIDM01114,-4.202749,0.13557923
30,Pictilisib,SIDM00332,1.2378566666666666,1.4225361
31,Erlotinib,SIDM00517,0.159668,2.8723884
32,WZ4003,SIDM00294,3.542809,4.0186076
33,Cediranib,SIDM00410,1.853767,2.5795052
34,MIRA-1,SIDM00826,4.113891,5.1440945
35,PD0325901,SIDM00375,-0.1211415,0.20679146
36,MK-8776,SIDM00257,0.9792,2.2618527
37,Entinostat,SIDM00951,0.408985,1.6744298
38,ML323,SIDM00889,2.895321,4.261287
39,GDC0810,SIDM00538,5.88666,5.5555105
40,Ipatasertib,SIDM00846,5.024358,3.0881934
41,BMS-345541,SIDM00498,3.454543,3.6955183
42,IWP-2,SIDM00190,3.761609,3.8468375
43,Paclitaxel,SIDM00832,-3.552844,3.9894972
44,Rapamycin,SIDM01251,-3.686938,-0.7944233
45,OF-1,SIDM00121,3.267101,3.3088558
46,PFI3,SIDM00465,6.712179,3.9172518
47,Pictilisib,SIDM00792,2.161883,1.4194864
48,AZD4547,SIDM00242,1.7000423333333332,1.3717197
49,Tamoxifen,SIDM00324,3.026648,3.375464
50,Venetoclax,SIDM00832,3.102093,3.9442275
51,VE821,SIDM00259,5.024163,3.264764
52,VX-11e,SIDM00113,3.0834270000000004,4.1890078
53,LCL161,SIDM00310,3.6878005,5.0953207
54,Gefitinib,SIDM00371,3.204952,2.791113
55,Talazoparib,SIDM00438,2.9201975,2.1964
56,UMI-77,SIDM00561,1.329856,2.5175781
57,Entinostat,SIDM01228,2.989158,3.1534982
58,AZD7762,SIDM00606,0.099761,0.12218828
59,UMI-77,SIDM00543,1.679306,2.9605608
60,EPZ004777,SIDM00793,4.618692,4.0951896
61,AZD4547,SIDM00323,2.358413666666667,2.9623704
62,Alpelisib,SIDM00834,4.681972,5.0127363
63,Ruxolitinib,SIDM01064,0.9096515,4.503315
64,Wee1 Inhibitor,SIDM00483,3.174655,3.4086852
65,Alisertib,SIDM00668,1.9036015,0.08711187
66,VE821,SIDM00379,5.288723,4.330122
67,UMI-77,SIDM00905,3.299148,3.0962515
68,AZ6102,SIDM00422,3.625394,2.7875252
69,Venetoclax,SIDM00528,2.062809,2.983624
70,RVX-208,SIDM00285,4.394534,4.1948214
71,MIM1,SIDM00532,3.787075,3.860207
72,Camptothecin,SIDM00417,-0.194089,-0.17385909
73,Venetoclax,SIDM00627,2.044751,2.9047115
74,Temozolomide,SIDM01233,7.321056,6.8386283
75,PLX-4720,SIDM00528,5.309839,4.554668
76,MIM1,SIDM01187,5.697160500000001,4.984075
77,Osimertinib,SIDM00364,1.422273,0.32440755
78,Ipatasertib,SIDM00951,3.489109,2.221086
79,Irinotecan,SIDM00889,1.427537,2.0019476
80,GSK591,SIDM00793,4.226937,4.270138
81,PRT062607,SIDM00501,5.717086,3.2566428
82,AGI-5198,SIDM00324,3.700505,4.452424
83,P22077,SIDM00465,6.814378,4.248645
84,Osimertinib,SIDM00813,1.108195,0.44731316
85,Wnt-C59,SIDM00538,2.751492,3.4627335
86,Savolitinib,SIDM01149,2.418377,1.2464556
87,AT13148,SIDM00102,6.062634,5.035626
88,Sorafenib,SIDM01146,1.0456219999999998,2.3970635
89,AGI-5198,SIDM00970,3.538094,4.5357213
90,AGI-6780,SIDM00198,2.311806,3.5859642
91,Nilotinib,SIDM00517,3.7569025,3.6110406
92,AMG-319,SIDM00542,6.238242,0.74382627
93,Luminespib,SIDM01006,-3.6239655,-1.4273196
94,UMI-77,SIDM00199,2.372296,3.3682299
95,AZD7762,SIDM00003,-1.5799863333333333,-1.0060123
96,Fulvestrant,SIDM01133,3.117229,3.873285
97,Dactinomycin,SIDM00214,-3.6776385,1.7203864
98,BMS-345541,SIDM00374,1.3954075,2.8881395
99,Gemcitabine,SIDM00864,-3.4730686666666664,-2.2655387
100,Dinaciclib,SIDM00244,-2.962089,-2.7298055
101,NVP-ADW742,SIDM01228,4.390684,3.4703794
102,Axitinib,SIDM00241,2.105181,3.7220411
103,AZD5363,SIDM00379,1.59321,2.6641695
104,IWP-2,SIDM01093,3.357121,3.5340104
105,Vorinostat,SIDM00308,0.3980415,-0.037955694
106,Sorafenib,SIDM00269,2.6386265,2.0818567
107,VE821,SIDM00438,5.45647,3.3761897
108,Dactolisib,SIDM00180,-2.8061925,-2.0095897
109,MIRA-1,SIDM01206,2.796933,3.4910407
110,LGK974,SIDM00259,3.0009655,2.9007943
111,MK-8776,SIDM01098,2.793494,3.276971
112,Dinaciclib,SIDM00592,-3.675793,-2.6825857
113,Daporinad,SIDM00841,-3.869018,1.2398661
114,Dabrafenib,SIDM00498,2.1116505,4.129648
115,GSK2578215A,SIDM00971,6.662685,5.8899813
116,VE-822,SIDM01073,2.281082,2.4555914
117,Erlotinib,SIDM00343,4.152883,3.9940662
118,Dactolisib,SIDM00101,-2.139306,-0.08930329
119,AZD6738,SIDM00974,2.386956,1.7195765
120,MIM1,SIDM00562,3.1126475,3.3318987
121,OSI-027,SIDM01179,2.200924,3.0407274
122,Dabrafenib,SIDM00466,6.5951365,6.1279263
123,VE821,SIDM00543,4.493397,4.0680923
124,Vinorelbine,SIDM00099,-0.5832389999999998,0.3206511
125,Ulixertinib,SIDM00483,2.6309085000000003,3.6183207
126,Docetaxel,SIDM00970,-2.431059333333333,-3.030846
127,Afatinib,SIDM00326,1.8071563333333327,2.7365303
128,Wnt-C59,SIDM00197,3.404864,3.2346296
129,AZD5363,SIDM01073,1.94278,2.5327063
130,Vorinostat,SIDM00612,2.540517,2.6978679
131,GSK591,SIDM00551,2.12492,4.141033
132,Sepantronium bromide,SIDM00176,-2.068058,-2.7504487
133,PCI-34051,SIDM00789,2.247602,4.036408
134,Luminespib,SIDM00923,-3.2397055000000003,-2.0790634
135,AZD6738,SIDM01198,1.117557,0.7339705
136,GSK343,SIDM00418,5.3744965,4.8724794
137,PD0325901,SIDM00445,-1.642962,-1.0195957
138,GSK591,SIDM00527,3.808091,4.171818
139,Entinostat,SIDM01161,3.230687,2.5430589
140,Cyclophosphamide,SIDM00864,4.671982,5.379918
141,MK-1775,SIDM00517,-0.016108,-0.6466107
142,Alpelisib,SIDM00202,1.526796,3.364872
143,AT13148,SIDM01205,4.350468,3.6449263
144,AZ960,SIDM00233,-1.140623,0.51421374
145,Olaparib,SIDM00948,3.888884333333333,3.0442164
146,Dactolisib,SIDM00102,-1.451531,-1.0204219
147,Niraparib,SIDM00538,5.717417,4.064557
148,Gemcitabine,SIDM00835,1.0271395,0.98716813
149,Paclitaxel,SIDM00958,-5.457797,1.4731102
150,AZ960,SIDM00182,5.340672,2.800059
151,Trametinib,SIDM00527,-5.3852105,0.14289293
152,Camptothecin,SIDM00527,-3.737909,-3.1672816
153,Uprosertib,SIDM01092,2.370982,3.2132583
154,Vinorelbine,SIDM00424,-5.5042265,-3.4472675
155,Afuresertib,SIDM00181,3.064376,2.9572432
156,BMS-754807,SIDM00487,0.7725299999999999,3.8586104
157,Afatinib,SIDM00285,1.712925,3.5920799
158,P22077,SIDM00174,5.480765,3.0600696
159,EPZ004777,SIDM00293,5.530514,4.576522
160,VX-11e,SIDM00114,4.02999,3.8319683
161,LGK974,SIDM00519,4.7696705,4.0013947
162,MIM1,SIDM00864,3.5053555,2.9461107
163,AGI-6780,SIDM00199,3.1490935,2.6739497
164,Entospletinib,SIDM00042,3.72092,4.006621
165,Ulixertinib,SIDM00094,3.1069655,3.695206
166,Daporinad,SIDM00483,-3.2088840000000003,3.2931962
167,Docetaxel,SIDM00781,-3.1366246666666666,-0.43521374
168,Alisertib,SIDM00488,2.0347535,1.8291415
169,AT13148,SIDM00047,2.979703,3.5758195
170,EPZ004777,SIDM00326,5.665941,5.225147
171,NVP-ADW742,SIDM00792,1.665004,3.1475754
172,Irinotecan,SIDM00317,7.279121,5.839643
173,PFI3,SIDM00817,5.463314,4.896959
174,Nutlin-3a (-),SIDM00550,4.6866185,5.3004723
175,Dactolisib,SIDM00517,-2.102131,-2.0649014
176,Olaparib,SIDM00096,2.572129666666666,1.778357
177,Nutlin-3a (-),SIDM00655,4.549583,4.785942
178,LGK974,SIDM00056,3.805741,2.6681576
179,AZD5363,SIDM01168,6.515453,4.714533
180,VE-822,SIDM00842,2.999829,2.8714507
181,Luminespib,SIDM01198,-3.2652105,-2.1425726
182,Irinotecan,SIDM00438,1.287019,1.9808891
183,GSK591,SIDM00176,5.953164,4.746104
184,Rapamycin,SIDM00227,-0.098532,-0.2419711
185,Afatinib,SIDM00346,1.7861336666666665,2.0656297
186,Leflunomide,SIDM00719,6.895088,5.8865137
187,PD0325901,SIDM01102,1.0158915,0.72422916
188,Luminespib,SIDM00537,-3.3222345,-1.1604494
189,Sorafenib,SIDM00308,1.5000719999999998,0.62971866
190,ML323,SIDM00379,4.071814,5.47152
191,PD173074,SIDM00885,3.29443,3.31363
192,AZD5363,SIDM00308,3.467186,1.9669598
193,I-BRD9,SIDM01122,5.112258,4.7045393
194,Taselisib,SIDM01140,-0.359381,1.6622354
195,Linsitinib,SIDM01205,3.094645,2.3081725
196,Cyclophosphamide,SIDM00427,4.036633,4.5876536
197,AGI-6780,SIDM00699,3.0174705,4.389593
198,Nutlin-3a (-),SIDM00259,1.5637535,2.1417882
199,Buparlisib,SIDM00205,-0.088531,0.26635787
200,PD173074,SIDM00584,2.5476875,3.1298707
201,MIM1,SIDM00137,4.435885,4.02987
202,Dasatinib,SIDM00841,3.438048,2.7510319
203,I-BRD9,SIDM00362,2.928299,2.7129083
204,Talazoparib,SIDM00127,3.0811595,2.9711468
205,Rapamycin,SIDM00814,-2.36283,-0.89246505
206,MK-2206,SIDM00631,0.536828,1.4338573
207,Ulixertinib,SIDM00233,2.675821,1.5034376
208,IWP-2,SIDM00606,2.685218,3.0012767
209,GSK343,SIDM00214,3.48593,4.2654085
210,Sepantronium bromide,SIDM01175,-0.800199,-2.4968963
211,Epirubicin,SIDM00842,-1.630305,0.55365443
212,Luminespib,SIDM00808,-4.019754,-2.5937262
213,Dinaciclib,SIDM00491,-3.330178,-1.3512193
214,Entospletinib,SIDM00596,5.171531,4.2340236
215,GDC0810,SIDM01132,5.00697,4.780195
216,XAV939,SIDM00287,3.581189,3.310488
217,Entinostat,SIDM00137,1.695349,3.2030017
218,Obatoclax Mesylate,SIDM00528,0.2547325,2.228238
219,Olaparib,SIDM00277,2.251918,0.594774
220,Taselisib,SIDM01247,2.580272,2.4983811
221,5-Fluorouracil,SIDM00427,1.4876825,2.5112748
222,MIRA-1,SIDM00317,7.313845,7.4831324
223,Savolitinib,SIDM00793,3.156119,2.6821454
224,Venetoclax,SIDM00258,-5.185096,2.270457
225,MK-2206,SIDM00259,2.7860430000000003,2.225084
226,GSK591,SIDM00252,6.041108,5.44608
