,drug,cell_line,IC50,prediction
0,Axitinib,SIDM00332,-0.0051045,4.338865
1,GSK2606414,SIDM01093,3.633744,2.4562244
2,P22077,SIDM00234,2.972383,2.4721174
3,Afatinib,SIDM00269,1.3930733333333334,2.0997934
4,P22077,SIDM00596,5.11993,4.8197503
5,Afatinib,SIDM01122,1.439806,3.6562696
6,ZM447439,SIDM01042,1.8791845,1.3830642
7,SB505124,SIDM00216,3.0864085,2.2769976
8,AZ960,SIDM00326,0.653611,-1.192463
9,AZ960,SIDM00351,2.327771,-1.7756559
10,GSK2606414,SIDM00967,3.917071,2.2454314
11,Afatinib,SIDM00261,2.078414,2.3405323
12,Afatinib,SIDM00975,3.2141673333333336,4.298469
13,GSK2606414,SIDM00259,3.533958,0.87810826
14,GSK2606414,SIDM00064,3.139338,1.3629643
15,Afatinib,SIDM01228,-2.1754453333333337,2.8767252
16,RO-3306,SIDM00332,4.699782000000001,4.1653976
17,AZ960,SIDM00324,-0.257596,-0.22117415
18,SB505124,SIDM01233,1.6382350000000003,3.0057464
19,P22077,SIDM00539,4.655571,3.9173365
20,GSK2606414,SIDM00758,4.856177,2.3794894
21,AZD8055,SIDM00833,2.1400395,3.7080975
22,AZ960,SIDM00834,4.972692,-0.24248904
23,P22077,SIDM00550,4.647392,3.8077617
24,PF-4708671,SIDM00971,3.9385975,4.541038
25,AZ960,SIDM00427,-0.263915,-1.5194851
26,GSK2606414,SIDM00859,2.50178,-0.20939249
27,Afatinib,SIDM00954,1.7369153333333334,2.827475
28,GSK2606414,SIDM00256,2.841195,0.078539684
29,AZ960,SIDM00274,2.367271,-1.6746815
30,SB505124,SIDM00534,4.468161666666666,2.7394338
31,Afatinib,SIDM00193,3.5815406666666667,3.769113
32,AZD6482,SIDM00332,3.0365296666666666,3.4728975
33,GSK2606414,SIDM00381,3.677112,2.6235862
34,Afatinib,SIDM00118,2.086818333333333,3.4603438
35,AZ960,SIDM00230,1.321395,-0.14028096
36,AZ960,SIDM01245,-1.445493,-2.6609006
37,Afatinib,SIDM00350,-2.1258513333333333,2.9130878
38,AZ960,SIDM00374,1.295126,-1.5074881
39,P22077,SIDM00211,2.258049,1.4103175
40,P22077,SIDM00789,3.73364,3.2247252
41,AZ960,SIDM00951,-0.942742,-2.5877266
42,PF-4708671,SIDM00332,5.5158515,3.1222792
43,P22077,SIDM01133,1.826458,3.9163232
44,P22077,SIDM00540,5.868246,3.5251617
45,Afatinib,SIDM00197,1.9067896666666664,2.5135956
46,P22077,SIDM00267,5.818261,3.9860125
47,GSK2606414,SIDM00540,2.626488,1.5736071
48,GSK2606414,SIDM00257,3.423239,0.47095847
49,AZ960,SIDM01011,1.337791,-2.3363008
50,Afatinib,SIDM00814,-1.1409,2.707787
51,P22077,SIDM01183,2.294417,3.50043
52,AZ960,SIDM00285,1.816038,0.15037401
53,Afatinib,SIDM00099,3.219456333333333,4.14435
54,Afatinib,SIDM00758,2.7343456666666666,3.870852
55,AZ960,SIDM00244,-0.064457,-2.8461347
56,GSK2606414,SIDM00561,3.382193,0.34437716
57,Afatinib,SIDM00277,0.9203883333333334,1.500053
58,GSK2606414,SIDM01090,2.849564,0.6511607
59,ZM447439,SIDM00562,2.187403,2.69026
60,Afatinib,SIDM00668,3.0042105,3.0355492
