,drug,cell_line,IC50,prediction
0,RVX-208,SIDM00214,5.345416,4.464031
1,I-BRD9,SIDM00261,3.161915,-0.24897057
2,Tamoxifen,SIDM01259,2.3264295,2.3501914
3,Lapatinib,SIDM00045,2.0251475,1.9797977
4,EPZ004777,SIDM00783,5.083257,2.858834
5,EPZ5676,SIDM00896,4.458965,1.4487346
6,I-BRD9,SIDM00917,3.280439,-0.80097824
7,KU-55933,SIDM00954,4.5482245,2.761727
8,EPZ004777,SIDM00114,6.607752,4.5383596
9,Crizotinib,SIDM00606,3.93993,2.0842805
10,Sapitinib,SIDM00930,5.364807,1.1827654
11,AZD5582,SIDM00218,5.3412885,4.120816
12,EPZ004777,SIDM00256,4.339178,2.3075955
13,Crizotinib,SIDM01247,1.223581,-0.03830614
14,UMI-77,SIDM00917,2.442734,1.8482022
15,I-BET-762,SIDM00198,3.416004,0.9654373
16,Camptothecin,SIDM00917,-5.095388,0.51239336
17,5-Fluorouracil,SIDM00472,5.961736999999999,1.8884317
18,UMI-77,SIDM00562,1.823414,2.9898245
19,Camptothecin,SIDM00101,-1.391849,3.5449998
20,Sapitinib,SIDM00256,4.146909,-0.7083302
21,5-Fluorouracil,SIDM00958,2.850447,0.30319014
22,EPZ5676,SIDM00406,3.338488,1.250635
23,RVX-208,SIDM01122,5.908953,5.202439
24,I-BET-762,SIDM00501,4.056707,1.2285963
25,EPZ5676,SIDM00102,6.758178,4.4574823
26,I-BRD9,SIDM00623,5.803791,0.7727161
27,Lapatinib,SIDM00302,3.3607455,2.6946492
28,Crizotinib,SIDM00489,2.473663,0.49479553
29,Lapatinib,SIDM00885,4.0919035,3.434857
30,Sapitinib,SIDM00688,4.505622,-0.8338655
31,Lapatinib,SIDM00896,2.1056980000000003,2.2738383
32,AZD5582,SIDM00056,1.379435,1.6961766
33,Lapatinib,SIDM01251,2.2817,2.5088735
34,I-BRD9,SIDM01149,3.388598,0.160115
35,AZD5582,SIDM00577,4.642208,1.9201049
36,Camptothecin,SIDM00835,0.012046,2.8507366
37,Camptothecin,SIDM00482,-4.387523,0.8699317
38,I-BET-762,SIDM00064,3.430299,1.5887496
39,AZD5582,SIDM00668,1.92563,1.5277058
40,5-Fluorouracil,SIDM00198,3.907721,1.2985029
41,Sapitinib,SIDM00266,5.005037,-0.7461552
42,Camptothecin,SIDM00537,-3.133379,1.3943533
43,Lapatinib,SIDM00103,5.417033,3.5125184
44,Lapatinib,SIDM00326,2.4395995,2.7564201
45,Sapitinib,SIDM01042,3.471816,-0.5337287
46,Camptothecin,SIDM00971,2.836993,4.09608
47,EPZ5676,SIDM00814,5.400431,2.253572
48,5-Fluorouracil,SIDM00441,1.35804,-1.3042992
49,Lapatinib,SIDM00539,0.913972,3.194027
50,Lapatinib,SIDM00923,2.094829,2.9730182
51,RVX-208,SIDM00310,5.92736,4.9279857
52,I-BRD9,SIDM00127,5.308305,2.2456403
53,EPZ004777,SIDM00487,4.404049,2.6225421
54,UMI-77,SIDM00808,2.412656,1.8217679
55,RVX-208,SIDM00875,4.043915,3.9310338
56,I-BRD9,SIDM01187,5.630752,2.5525696
57,EPZ5676,SIDM00517,6.292871,2.8391414
58,AZD5582,SIDM00274,4.271529,2.5672238
59,5-Fluorouracil,SIDM00045,1.814785,-0.96239597
60,5-Fluorouracil,SIDM00875,2.249926,1.6860231
61,EPZ5676,SIDM00137,6.404606,3.4265585
62,5-Fluorouracil,SIDM00410,0.3689429999999999,0.9932348
63,EPZ5676,SIDM00324,5.521895,2.2538238
64,EPZ004777,SIDM00064,5.539148,3.5269504
65,Camptothecin,SIDM00599,-4.371271,0.38266706
66,5-Fluorouracil,SIDM01259,3.805786,1.2538017
67,UMI-77,SIDM00227,3.677664,2.8400683
68,Sapitinib,SIDM00465,-1.078311,1.0818458
69,EPZ5676,SIDM00732,5.470037,3.5795832
70,5-Fluorouracil,SIDM00719,6.5891225,2.5002239
71,Camptothecin,SIDM00328,1.324286,1.740249
72,UMI-77,SIDM00491,3.157632,2.9352014
73,5-Fluorouracil,SIDM00332,5.864709,1.5147628
74,Tamoxifen,SIDM01042,2.6248685,2.3802862
75,5-Fluorouracil,SIDM00216,2.7291325,0.69974077
76,RVX-208,SIDM00099,7.665686,6.5109124
77,UMI-77,SIDM00621,2.625885,3.1924717
78,EPZ5676,SIDM01206,4.695475,1.9536669
79,Lapatinib,SIDM01179,4.714086,3.3185067
80,Lapatinib,SIDM00101,5.751819,3.7998848
81,Lapatinib,SIDM00491,3.885285,3.1739397
82,Sapitinib,SIDM00482,2.772847,-1.2396777
83,RVX-208,SIDM00086,5.385999,5.6746063
84,I-BRD9,SIDM00544,4.346624,1.468935
85,I-BRD9,SIDM01146,4.362319,0.97613186
86,I-BET-762,SIDM00974,3.629292,-0.07047195
87,Tamoxifen,SIDM00542,4.4546715,4.9880447
88,EPZ5676,SIDM00885,5.117681,3.3855271
89,Lapatinib,SIDM00889,2.498246,2.8955588
90,I-BRD9,SIDM00180,5.916718,-0.1459009
91,I-BRD9,SIDM00592,3.839586,1.0426861
92,Crizotinib,SIDM00975,3.167436,1.6896032
93,UMI-77,SIDM01047,1.99325,1.4655799
94,I-BET-762,SIDM00553,2.677082,-1.0385183
95,Sapitinib,SIDM00621,5.666476,2.082296
96,Tamoxifen,SIDM00287,3.3064325,1.2729481
97,Crizotinib,SIDM00969,1.740469,0.71895
98,EPZ004777,SIDM01247,4.348324,2.3311305
99,UMI-77,SIDM00679,4.023092,3.2044864
100,I-BRD9,SIDM01247,2.615107,1.2167662
101,5-Fluorouracil,SIDM00612,4.709927,2.2337685
102,I-BRD9,SIDM00583,6.003424,1.9352202
103,RVX-208,SIDM00193,5.487637,4.9535017
104,UMI-77,SIDM00196,1.637912,2.3813877
105,EPZ004777,SIDM00308,5.272974,1.8038833
106,Camptothecin,SIDM00841,-3.182535,2.0283544
