,drug,cell_line,IC50,prediction
0,Olaparib,SIDM00875,2.912050333333333,3.8861794
1,Entinostat,SIDM01140,0.385456,-1.2154319
2,Obatoclax Mesylate,SIDM00094,1.1680755,3.5341437
3,Palbociclib,SIDM00599,3.0441155,2.6812203
4,AZD6738,SIDM00420,2.4414755,2.967361
5,Entinostat,SIDM00501,2.45602,1.8855934
6,MN-64,SIDM00814,5.15109,0.91894436
7,Savolitinib,SIDM00422,1.949934,2.5765946
8,AZD4547,SIDM00817,3.812196666666667,3.4163888
9,NVP-ADW742,SIDM00550,1.679199,3.4647608
10,Palbociclib,SIDM00638,4.2234255,2.9192746
11,Cytarabine,SIDM00974,-0.0426374999999999,2.8921518
12,Taselisib,SIDM00627,-0.696875,2.3698158
13,VE-822,SIDM01095,1.836412,2.1127844
14,Gemcitabine,SIDM00535,-1.6671273333333334,3.6850514
15,AZD3759,SIDM00384,1.73871,2.2561789
16,Gemcitabine,SIDM00659,-3.508871333333333,3.945312
17,NVP-ADW742,SIDM00592,2.270735,2.5392494
18,AZD4547,SIDM00308,2.083488,2.0538075
19,Cytarabine,SIDM00262,0.970566,4.0660253
20,Cytarabine,SIDM00427,-1.211762,2.6233873
21,Gemcitabine,SIDM01047,-2.903431,2.6561072
22,Savolitinib,SIDM00375,2.619515,3.080237
23,Palbociclib,SIDM00842,2.157672,3.1529026
24,MN-64,SIDM00417,4.507898,1.507414
25,MN-64,SIDM00023,6.273855,1.9105766
26,Taselisib,SIDM01160,3.722257,2.9872458
27,NVP-ADW742,SIDM00638,2.710726,3.0621238
28,Obatoclax Mesylate,SIDM00023,0.0557665,2.2685423
29,Obatoclax Mesylate,SIDM00202,0.9829345,2.2899826
30,AZD4547,SIDM00970,2.4949423333333334,3.2922473
31,Olaparib,SIDM01259,2.3316436666666664,3.2963665
32,Olaparib,SIDM00261,1.0119793333333331,2.8460314
33,AZD4547,SIDM00583,3.2605836666666668,3.312869
34,MN-64,SIDM00203,5.444619,2.1863313
35,VE-822,SIDM01090,3.316805,1.6025082
36,Taselisib,SIDM00789,0.7921,2.4448674
37,Savolitinib,SIDM00299,4.577383,3.6634285
38,AZD4547,SIDM01197,3.5791733333333333,3.7384932
39,VE-822,SIDM01174,6.23469,3.1313896
40,Palbociclib,SIDM00832,4.153731,4.1323214
41,AZD3759,SIDM01179,4.416146,3.9234369
42,Gemcitabine,SIDM00416,-2.5637043333333334,2.380404
43,Savolitinib,SIDM01006,2.49315,2.0487943
44,Obatoclax Mesylate,SIDM00539,1.778222,2.1057694
45,Taselisib,SIDM00964,-0.824779,2.0713038
46,AZD4547,SIDM00488,3.6560936666666666,3.4709582
47,Obatoclax Mesylate,SIDM00905,-0.342835,2.3549585
48,Cytarabine,SIDM00917,-0.248954,2.5728188
49,Taselisib,SIDM00948,2.6512,2.0708706
50,NVP-ADW742,SIDM01007,1.447737,1.5424104
51,MN-64,SIDM00418,6.880959,2.5396695
52,Cytarabine,SIDM01102,-1.42943,3.0475779
53,VE-822,SIDM00789,0.504231,2.3294058
54,MN-64,SIDM00498,5.454987,1.4672999
55,AZD4547,SIDM00527,2.939274333333333,2.990222
56,Savolitinib,SIDM00627,3.529845,2.396716
57,AZD3759,SIDM00579,2.146886,2.0620694
58,AZD4547,SIDM00441,2.596097666666666,1.7725606
59,NVP-ADW742,SIDM01237,3.701709,4.608547
60,NVP-ADW742,SIDM00323,3.387471,2.0573277
61,VE-822,SIDM00323,-0.538824,1.3651621
62,MN-64,SIDM00346,3.953621,-1.163934
63,AZD3759,SIDM00042,3.535337,3.451884
64,NVP-ADW742,SIDM00205,-0.089209,1.8960001
65,AZD3759,SIDM00466,3.802467,5.0978785
66,AZD4547,SIDM00532,2.886074666666667,2.845598
67,Entinostat,SIDM01006,0.039015,0.81518084
68,Obatoclax Mesylate,SIDM00781,0.673216,2.781344
69,Entinostat,SIDM00700,2.5609485,3.9757605
