,drug,cell_line,IC50,prediction
0,Rapamycin,SIDM00542,-1.799362,1.2016764
1,GSK2578215A,SIDM00218,7.581259,6.4473243
2,ML323,SIDM00951,2.854192,-0.19799024
3,PLX-4720,SIDM00958,2.607257333333333,0.6139941
4,AGI-6780,SIDM00579,2.1536795,3.2363877
5,Uprosertib,SIDM00417,4.6382995000000005,2.9217815
6,Ipatasertib,SIDM00596,5.244861,3.8364682
7,Foretinib,SIDM00410,0.6407845,2.049463
8,Gefitinib,SIDM01228,0.2812125000000001,3.3938668
9,Dactolisib,SIDM00504,-3.4105480000000004,2.9701042
10,PD173074,SIDM00259,3.424969,3.192823
11,Niraparib,SIDM01161,4.115739,-0.2630247
12,WZ4003,SIDM00632,2.238154,1.8371943
13,Daporinad,SIDM01245,-6.725857,-2.1390934
14,PD173074,SIDM00935,2.8530415,3.607543
15,Gefitinib,SIDM00266,2.5749515,1.272113
16,GSK2578215A,SIDM00114,6.25368,4.388674
17,Ipatasertib,SIDM01149,2.057895,2.4748852
18,Uprosertib,SIDM00176,3.2102975,1.637009
19,AGI-6780,SIDM01042,2.189475,1.0534487
20,Daporinad,SIDM01155,-1.381173,0.6499983
21,Gefitinib,SIDM00205,1.0962685,1.4937446
22,Daporinad,SIDM00680,-4.55978,1.0800717
23,Foretinib,SIDM00216,-0.8940250000000001,3.3765225
24,PLX-4720,SIDM00532,3.9665313333333336,2.1868827
25,Gefitinib,SIDM00969,1.7519695000000002,2.6872237
26,PLX-4720,SIDM00218,4.766183333333333,5.181947
27,ML323,SIDM00833,4.499807,3.234271
28,PLX-4720,SIDM00261,4.321038,0.61601853
29,Uprosertib,SIDM00482,2.3220785,1.1415738
30,AGI-6780,SIDM00082,3.278746,3.8871708
31,Uprosertib,SIDM00958,2.929456,0.9148259
32,Daporinad,SIDM01197,-2.9276090000000003,2.081898
33,ML323,SIDM01042,4.020805,1.3320353
34,AGI-6780,SIDM00632,2.1963825,2.5495024
35,WZ4003,SIDM00551,2.017036,1.2171481
36,ML323,SIDM00285,3.972294,1.6492385
37,PLX-4720,SIDM00929,3.7796016666666654,2.3232841
38,Uprosertib,SIDM01160,5.2569125,2.6129453
39,WZ4003,SIDM00917,2.478805,2.1167512
40,Ipatasertib,SIDM00553,4.693632,2.8978071
41,PLX-4720,SIDM00781,5.551989666666667,2.715022
42,Dactolisib,SIDM00202,-2.1166195,2.2889893
43,WZ4003,SIDM00841,5.644172,3.064925
44,WZ4003,SIDM00180,3.911978,1.5182376
45,PLX-4720,SIDM00277,1.0639263333333335,0.44268307
46,WZ4003,SIDM00389,1.463999,1.6872332
47,ML323,SIDM00974,4.595288,2.277611
48,Uprosertib,SIDM00659,2.658066,2.7380168
49,Foretinib,SIDM01205,0.5696835,2.9815977
50,AGI-6780,SIDM00250,2.6466775,0.78826
51,Dactolisib,SIDM00199,-2.6580950000000003,3.2513785
52,Foretinib,SIDM00294,-1.2807965,3.2251725
53,PD173074,SIDM00974,3.681605,3.6499486
54,Dactolisib,SIDM00842,-1.838404,2.2450845
55,Foretinib,SIDM00424,0.6336855,3.0025349
56,Daporinad,SIDM00517,-6.723251,0.8270072
57,Niraparib,SIDM00127,6.221035,1.6047808
58,Gefitinib,SIDM01155,2.3004465,4.3728013
59,Rapamycin,SIDM00655,-1.1452685,0.60396916
60,Uprosertib,SIDM00120,5.593971,3.9901962
61,PLX-4720,SIDM00631,4.426170333333333,1.6465495
62,ML323,SIDM00659,6.369862,1.6466849
63,Foretinib,SIDM00487,1.061984,3.3928952
64,Niraparib,SIDM00214,4.047082,1.1999316
65,ML323,SIDM01011,3.769173,0.4115272
66,Gefitinib,SIDM00541,1.899484,4.596743
67,PLX-4720,SIDM00201,4.121317,1.664616
68,PLX-4720,SIDM00043,3.1252063333333333,2.0796874
69,WZ4003,SIDM00679,5.139198,2.39043
70,Foretinib,SIDM01233,1.6896140000000002,4.1105924
71,ML323,SIDM00817,4.630032,1.2233144
72,Rapamycin,SIDM01120,-3.5420575000000003,1.9075801
73,Foretinib,SIDM00227,-0.5065295,3.6323814
74,Uprosertib,SIDM00231,3.542769,2.0545814
75,AGI-6780,SIDM00817,3.053226,3.1473768
76,Foretinib,SIDM00114,4.032063,4.9902244
77,GSK2578215A,SIDM00930,4.877151,2.8434596
78,GSK2578215A,SIDM00550,4.44357,2.0640945
79,AGI-6780,SIDM00970,2.0259585,1.7392147
80,ML323,SIDM00527,4.776311,2.0190613
81,WZ4003,SIDM00407,1.939668,1.1834393
82,Gefitinib,SIDM00292,3.6890855,4.5960684
83,AGI-6780,SIDM00371,2.6546225000000003,4.430122
84,Ipatasertib,SIDM00098,3.2124,3.7046998
85,Gefitinib,SIDM00973,1.931545,2.2653744
86,PLX-4720,SIDM01163,5.314484333333334,3.46596
87,Niraparib,SIDM00441,0.235614,-0.07208121
88,PD173074,SIDM00969,2.802637,3.391908
89,Uprosertib,SIDM00833,5.408262000000001,3.705085
90,Niraparib,SIDM00216,3.93053,1.181752
91,ML323,SIDM00332,5.15555,2.8027968
92,WZ4003,SIDM00292,6.857058,4.39139
93,Ipatasertib,SIDM00111,3.753564,3.9689617
94,Dactolisib,SIDM00104,-1.736081,3.535951
95,PD173074,SIDM01093,4.255533,3.1754026
96,PLX-4720,SIDM00971,5.755802666666667,4.260376
97,Rapamycin,SIDM00174,-3.052181,-0.927768
