,drug,cell_line,IC50,prediction
0,Linsitinib,SIDM00832,3.7264865,2.072072
1,Pictilisib,SIDM00227,1.0316663333333331,2.2874713
2,Ulixertinib,SIDM00835,3.2002795,1.889984
3,Entinostat,SIDM00501,2.45602,1.7583476
4,MN-64,SIDM00814,5.15109,5.287279
5,Uprosertib,SIDM00176,3.2102975,2.462907
6,Dabrafenib,SIDM00389,3.288884,2.6636002
7,NVP-ADW742,SIDM00550,1.679199,2.8071516
8,Wnt-C59,SIDM00047,4.068933,4.5174923
9,XAV939,SIDM00316,4.215832499999999,3.9783764
10,IWP-2,SIDM00864,2.35505,3.1840346
11,Taselisib,SIDM00627,-0.696875,1.3126228
12,Dasatinib,SIDM00251,4.14583,1.2608594
13,Sabutoclax,SIDM00577,-2.165106,-1.5479819
14,WIKI4,SIDM00377,4.253178,3.8026798
15,Sepantronium bromide,SIDM00047,-5.463869,-2.8859289
16,PFI3,SIDM00846,5.050288,5.750278
17,AGI-6780,SIDM01042,2.189475,3.3625119
18,WEHI-539,SIDM00528,4.668635,4.7500005
19,Daporinad,SIDM01155,-1.381173,-1.969931
20,Gefitinib,SIDM00205,1.0962685,1.5686405
21,MIRA-1,SIDM00896,3.206583,3.5828376
22,LGK974,SIDM00230,3.247925,3.2187176
23,Luminespib,SIDM00465,-2.04523,-2.3740852
24,Gemcitabine,SIDM00535,-1.6671273333333334,1.2304159
25,AZD3759,SIDM00384,1.73871,2.1226592
26,Luminespib,SIDM00129,-1.9222365,-2.2354813
27,Dasatinib,SIDM01174,3.357426,0.8890773
28,AT13148,SIDM00241,2.059037,4.089302
29,RVX-208,SIDM00214,5.345416,5.282048
30,I-BRD9,SIDM00261,3.161915,4.4020143
31,Lapatinib,SIDM00045,2.0251475,0.24679938
32,XAV939,SIDM00227,3.9083025,4.0485616
33,EPZ5676,SIDM00896,4.458965,3.5068552
34,Osimertinib,SIDM00214,1.115264,2.0336313
35,Sorafenib,SIDM00377,3.169837,4.14094
36,Cediranib,SIDM00047,1.290583,2.380131
37,Vinblastine,SIDM00176,-2.9221235,1.8819847
38,Oxaliplatin,SIDM00550,5.7256415,3.9905941
39,PLX-4720,SIDM00261,4.321038,3.8135908
40,Epirubicin,SIDM00214,-0.753007,0.09557494
41,LY2109761,SIDM00835,6.28493,5.508052
42,I-BET-762,SIDM00501,4.056707,3.292218
43,AZD7762,SIDM00227,-0.628864,-0.2068075
44,ML323,SIDM01042,4.020805,5.0352283
45,SB216763,SIDM01042,4.554536,5.20781
46,Lapatinib,SIDM00896,2.1056980000000003,0.60383064
47,Olaparib,SIDM00261,1.0119793333333331,3.3948457
48,Vinblastine,SIDM00389,-6.368668,0.5322285
49,AZD5582,SIDM00577,4.642208,2.003204
50,MK-8776,SIDM00577,2.163877,2.974827
51,Camptothecin,SIDM00835,0.012046,-0.9713787
52,VE-822,SIDM01174,6.23469,4.237315
53,WZ4003,SIDM00389,1.463999,2.8202827
54,AMG-319,SIDM00389,3.173974,3.4035275
55,Pictilisib,SIDM00577,0.9474143333333332,1.372486
56,Palbociclib,SIDM00832,4.153731,2.2335155
57,Osimertinib,SIDM00389,1.297342,1.6894444
58,Sapitinib,SIDM01042,3.471816,3.4750702
59,EPZ5676,SIDM00814,5.400431,4.3889394
60,GSK1904529A,SIDM00316,3.366958,4.2271895
61,AT13148,SIDM00251,4.590344,3.9978485
62,AT13148,SIDM00261,1.914519,3.2613418
63,Cediranib,SIDM00389,1.195298,1.5339978
64,Linsitinib,SIDM00230,2.7885565000000003,2.0687137
65,Oxaliplatin,SIDM00251,3.969453,4.021282
66,Ruxolitinib,SIDM00501,4.773867,3.8082235
67,5-Fluorouracil,SIDM00045,1.814785,3.0710442
68,Savolitinib,SIDM00627,3.529845,2.6608217
69,Gefitinib,SIDM01155,2.3004465,2.6539552
70,Niraparib,SIDM00214,4.047082,4.4729667
71,LCL161,SIDM00384,2.9158075,3.218435
72,Cisplatin,SIDM00577,1.556485,1.8032271
73,AMG-319,SIDM00864,5.218314,5.0578523
74,ZM447439,SIDM01042,1.8791845,3.2286694
75,Cisplatin,SIDM00316,2.198929,2.4613833
76,UMI-77,SIDM00227,3.677664,3.982074
77,Buparlisib,SIDM00550,1.012369,0.7148522
78,AMG-319,SIDM00528,5.220404,5.2485795
79,Sapitinib,SIDM00465,-1.078311,3.591225
80,NVP-ADW742,SIDM00205,-0.089209,3.3126214
81,Temozolomide,SIDM00384,2.967521,5.029515
82,MK-8776,SIDM00251,0.595505,3.6184106
83,Foretinib,SIDM00227,-0.5065295,0.20291051
84,Wnt-C59,SIDM00846,2.795865,4.11357
85,Taselisib,SIDM01042,0.484697,2.5529735
86,OTX015,SIDM00176,3.412868,2.065395
87,Entospletinib,SIDM00577,4.895605,3.4572132
88,PCI-34051,SIDM00832,5.9183,4.395844
89,MN-64,SIDM01042,4.532854,5.4077697
90,GSK2578215A,SIDM00550,4.44357,2.7132852
91,Tamoxifen,SIDM01042,2.6248685,4.4816365
92,Afatinib,SIDM00261,2.078414,2.042136
93,Palbociclib,SIDM00316,1.4180965,3.0784686
94,Osimertinib,SIDM00577,1.449912,1.7664915
95,Oxaliplatin,SIDM00832,4.5897575,3.5813315
96,WIKI4,SIDM00205,3.654025,3.4355075
97,Pictilisib,SIDM00377,0.4810603333333333,2.343527
98,MK-2206,SIDM00528,0.1063005,2.4198854
99,Ruxolitinib,SIDM00251,4.303181,4.3092065
100,GSK591,SIDM00384,2.74159,3.3946462
101,Cytarabine,SIDM00384,-2.534185,0.13445172
102,BIBR-1532,SIDM00835,5.581628,5.116922
103,P22077,SIDM00550,4.647392,3.9906237
104,AZD5363,SIDM00465,4.511834,3.3050673
105,Sabutoclax,SIDM00241,-1.077768,0.6387854
106,IWP-2,SIDM00389,1.391283,1.9020239
107,OSI-027,SIDM00577,0.906489,2.173756
108,Bortezomib,SIDM00465,-3.646512,-3.9254143
109,Osimertinib,SIDM01174,3.296387,2.3374927
110,Fulvestrant,SIDM00864,4.1038293333333336,3.9876096
111,Ipatasertib,SIDM00227,6.028731,4.2226367
112,Dabrafenib,SIDM01174,5.761858,3.666163
113,IWP-2,SIDM01174,3.41683,2.7438476
114,SCH772984,SIDM00627,3.133544,1.1059741
115,BIBR-1532,SIDM00230,5.602996,4.7337313
116,PRT062607,SIDM00227,4.496437,3.637512
117,Sepantronium bromide,SIDM00389,-4.8901435,-4.118996
118,AT13148,SIDM00384,3.342455,2.7665408
119,MIRA-1,SIDM01155,6.700481,6.4555597
120,Pictilisib,SIDM00465,0.2888876666666667,2.2915573
121,Lapatinib,SIDM00214,2.252849,0.55706584
122,Rapamycin,SIDM00528,-2.587268,-0.5804967
123,PD173074,SIDM00205,2.228612,3.7035253
124,Rapamycin,SIDM00832,-1.528877,-0.99165857
125,EPZ5676,SIDM00627,5.573299,3.4426796
126,Sepantronium bromide,SIDM00832,0.7929285,-2.5111842
127,Osimertinib,SIDM00864,0.917085,2.1585324
128,AZ6102,SIDM00528,2.477917,4.2693686
129,AGI-5198,SIDM01155,4.752895,5.283042
130,Dactolisib,SIDM00814,-2.6159915,-0.6442185
131,Bortezomib,SIDM01174,-3.799552,-4.4107814
132,Dactolisib,SIDM00384,-2.950167,-1.2137953
133,Luminespib,SIDM01174,-0.758662,-2.9753995
134,GDC0810,SIDM00214,4.293846,5.107816
135,Osimertinib,SIDM00241,-0.786697,2.5684235
136,BIBR-1532,SIDM00814,4.912684,5.364282
137,AZD8186,SIDM00251,4.0883645,2.762173
138,Erlotinib,SIDM00047,1.579238,3.7421558
139,Vorinostat,SIDM00835,1.6779205,1.3667313
140,Entinostat,SIDM00535,4.951112999999999,1.3936018
141,Leflunomide,SIDM00835,6.107575,5.39596
142,Sapitinib,SIDM00377,4.920014,4.361713
143,LGK974,SIDM00176,4.662872,3.6798413
144,5-Fluorouracil,SIDM00261,1.860131,3.5925648
145,AZD5582,SIDM00205,1.6435165,1.2976841
146,AZ960,SIDM00230,1.321395,2.0907881
147,Rapamycin,SIDM00241,-6.6003925,-0.40335006
148,MIRA-1,SIDM00251,5.964001,5.484799
149,GSK1904529A,SIDM00176,4.512438,3.8278117
150,Pevonedistat,SIDM00528,0.3183155,2.0538845
151,Vinorelbine,SIDM00577,-3.2949205,-1.4219359
152,Docetaxel,SIDM00896,-5.096641666666667,-3.02081
153,Savolitinib,SIDM00261,2.38519,2.5108697
154,Docetaxel,SIDM01042,-5.236167999999999,-1.3933085
155,Ibrutinib,SIDM00528,4.863995,3.825813
156,PRT062607,SIDM00377,3.510792,3.3442771
157,GSK591,SIDM00227,5.904375,4.4078484
158,Niraparib,SIDM00465,6.014162,4.695151
159,Cediranib,SIDM00230,2.080895,1.8927187
160,EPZ004777,SIDM00129,4.596482,5.1677704
161,Wee1 Inhibitor,SIDM00251,1.0839105,1.2867919
162,Crizotinib,SIDM00846,2.611364,3.2252848
163,AT13148,SIDM00535,5.772742,2.9489787
164,Dasatinib,SIDM00384,1.6852874999999998,-0.07650048
165,MIRA-1,SIDM00241,3.97239,6.2086577
166,Obatoclax Mesylate,SIDM00205,-1.775569,0.7924703
167,Dactolisib,SIDM01042,-3.5893565,-0.28745747
168,ML323,SIDM00835,5.680234,5.0548425
169,GDC0810,SIDM00377,6.284406,5.455527
170,Pictilisib,SIDM00230,1.1723973333333333,1.6341075
171,Navitoclax,SIDM00814,2.6839895,2.8771503
172,Navitoclax,SIDM00577,-1.965702,1.5629661
173,Erlotinib,SIDM00535,4.6667005,2.9675083
174,AZD7762,SIDM00627,0.417824,-0.39398488
175,IWP-2,SIDM00835,3.92325,3.1659987
176,VX-11e,SIDM00241,2.5725695,3.3199189
177,Buparlisib,SIDM00577,0.918461,0.9998771
178,Bortezomib,SIDM00627,-4.092524,-3.9024398
179,CZC24832,SIDM00528,4.08468,5.864434
180,Temozolomide,SIDM00864,6.3685335,6.3864636
181,MIM1,SIDM00230,2.681586,3.3685796
182,AZD4547,SIDM00205,1.5746906666666665,2.241225
183,Obatoclax Mesylate,SIDM00047,0.396846,1.9572697
184,Rapamycin,SIDM00577,-0.5388664999999999,-1.4591908
185,AMG-319,SIDM00047,5.21069,5.190927
186,Sapitinib,SIDM00261,3.835327,4.4839244
187,AZ6102,SIDM01042,1.54054,4.417316
188,Fulvestrant,SIDM01042,2.528035,3.7956178
189,Irinotecan,SIDM00577,0.628462,1.771366
190,Navitoclax,SIDM00227,4.174192,3.2883866
191,GSK343,SIDM00835,4.2320425,4.112703
192,WEHI-539,SIDM00205,3.337046,2.9331658
193,Dactinomycin,SIDM00389,-5.535819999999999,-3.4100912
194,Niraparib,SIDM00205,1.09953,2.8761785
195,Ibrutinib,SIDM00627,3.074728,2.5069573
196,Dasatinib,SIDM00214,1.707145,1.2214576
197,EPZ5676,SIDM00176,5.72263,4.4634037
198,AZD5363,SIDM00377,2.162661,3.0026822
199,Afatinib,SIDM00814,-1.1409,1.9648216
200,5-Fluorouracil,SIDM00227,3.389792,4.474608
201,Sepantronium bromide,SIDM00814,-3.00911,-3.425131
202,PCI-34051,SIDM00814,3.731671,4.9387436
203,Alisertib,SIDM00377,2.476145,2.5483649
204,Bortezomib,SIDM00835,-3.574759,-3.217162
205,Cisplatin,SIDM00501,2.2175393333333333,1.6977838
206,GSK1904529A,SIDM00627,2.926078,3.3691375
207,LY2109761,SIDM00316,5.699664,5.609434
208,Pictilisib,SIDM00846,2.288543,2.2161303
209,AZD4547,SIDM00241,2.7498086666666666,4.0020385
210,Niraparib,SIDM00627,5.675352,3.6522517
