,drug,cell_line,IC50,prediction
0,Epirubicin,SIDM00289,-1.292702,-3.0149448
1,Fulvestrant,SIDM00813,3.984098,3.3576317
2,Talazoparib,SIDM00264,-1.575634,-0.27161366
3,GSK591,SIDM01092,5.125682,4.1350036
4,Vinorelbine,SIDM00118,-5.263187,-2.2378945
5,Vinblastine,SIDM00900,-4.41045,2.7414215
6,EPZ5676,SIDM01206,4.695475,4.618009
7,AGI-6780,SIDM00371,2.6546225000000003,4.3903184
8,Cytarabine,SIDM00118,-0.6120665000000001,1.1291336
9,Gefitinib,SIDM00973,1.931545,2.141482
10,Alpelisib,SIDM00264,4.259628,2.631664
11,AZ6102,SIDM00973,1.882672,4.0955963
12,PLX-4720,SIDM01163,5.314484333333334,3.8515143
13,MK-1775,SIDM01163,1.949721,2.1553118
14,Cyclophosphamide,SIDM01163,7.034638,5.3922887
15,WIKI4,SIDM00813,4.115607,3.5294535
16,AGI-5198,SIDM00813,3.842013,3.7343466
17,AZD7762,SIDM00258,1.1668213333333333,-1.7177291
18,Vinblastine,SIDM00113,-1.6090375,4.08355
19,RVX-208,SIDM00086,5.385999,5.606483
20,I-BRD9,SIDM00544,4.346624,3.7087085
21,MK-8776,SIDM00118,3.092557,3.5046566
22,Dactolisib,SIDM00104,-1.736081,-0.21940246
23,Talazoparib,SIDM00289,-0.8723485,0.43609995
24,CZC24832,SIDM01206,4.24245,4.932066
25,Lapatinib,SIDM00889,2.498246,1.883343
26,GSK2578215A,SIDM00591,2.412121,3.243925
27,Uprosertib,SIDM00889,0.217612,1.607582
28,Linsitinib,SIDM01163,3.6651545,3.4438574
29,Dabrafenib,SIDM00591,3.9558605,4.14793
30,Paclitaxel,SIDM00483,-0.70484,0.31617862
31,MIM1,SIDM00113,5.236097,4.4998083
32,MK-8776,SIDM00224,4.194507,3.8853006
33,XAV939,SIDM00145,3.675658,3.4412715
34,AZD5363,SIDM00100,4.122019,4.7162466
35,WEHI-539,SIDM00889,4.21662,2.1417177
36,BMS-345541,SIDM01163,4.7432845,3.5848262
37,GDC0810,SIDM00181,5.745348,5.676047
38,PLX-4720,SIDM00145,3.61208,2.4413648
39,Temozolomide,SIDM00113,6.9382975,6.1298413
40,AGI-5198,SIDM00889,3.982892,3.6336882
41,Ibrutinib,SIDM00889,2.867082,3.5929644
42,Luminespib,SIDM00900,-3.914806,-4.3142605
43,LCL161,SIDM00104,5.1030555,4.1751056
44,GSK1904529A,SIDM00289,2.7785395,2.8515775
45,Cyclophosphamide,SIDM00224,5.429899,5.3207603
46,AGI-6780,SIDM00973,3.1712555,4.456004
47,Dinaciclib,SIDM00188,-1.948281,-2.4349737
48,Temozolomide,SIDM00813,4.380917500000001,4.098744
49,VE821,SIDM01206,2.514762,3.110834
50,Bortezomib,SIDM00813,-5.087346,-2.508754
51,Taselisib,SIDM00293,4.54454,2.6609325
52,GSK1904529A,SIDM00188,3.9190535,4.0438404
53,AZ6102,SIDM01163,3.725288,4.797463
54,Ipatasertib,SIDM00181,3.44886,4.1124454
55,EPZ004777,SIDM00289,4.648499,3.7259986
56,PRT062607,SIDM00264,3.211485,2.2892873
57,RVX-208,SIDM00483,5.076804,5.986696
58,Vinblastine,SIDM00379,-4.5759015,3.4684768
59,VE-822,SIDM00145,2.658013,1.267569
60,Entospletinib,SIDM00973,4.424175,4.1826954
61,Ruxolitinib,SIDM00371,5.0132085,5.1401815
62,EPZ004777,SIDM00145,4.50723,3.4397824
63,AGI-5198,SIDM01206,2.402684,3.8488524
64,Vinblastine,SIDM01092,-4.976646000000001,2.6884005
65,Olaparib,SIDM00544,2.5456806666666667,3.1246955
66,MK-1775,SIDM00591,-0.424053,0.84356254
67,Docetaxel,SIDM00181,-3.5292246666666665,2.3249962
68,WIKI4,SIDM01206,2.258782,3.2271316
69,AGI-6780,SIDM00813,2.476276,3.5908687
70,MIRA-1,SIDM00483,7.397263,5.8878784
71,Cytarabine,SIDM00483,1.9936555,0.5672461
72,WEHI-539,SIDM00900,3.404886,2.3022006
73,PD173074,SIDM01145,-2.544659,3.4811568
74,Luminespib,SIDM00483,-1.570667,-2.1147761
75,Savolitinib,SIDM00104,1.451791,3.2331903
76,Ruxolitinib,SIDM00086,4.964702,5.121366
77,Gemcitabine,SIDM00267,-0.7089576666666666,1.8906436
78,Bortezomib,SIDM01092,-4.902234,-2.6687777
79,Afatinib,SIDM00118,2.086818333333333,1.9027586
80,Nutlin-3a (-),SIDM00293,4.572223,4.756408
81,GSK2578215A,SIDM00289,4.675197,1.6843388
82,Wnt-C59,SIDM00293,3.7548725,3.8202498
83,Vinblastine,SIDM00104,-3.3821175,3.7017617
84,Docetaxel,SIDM00889,-4.78964,0.3153327
85,Irinotecan,SIDM00104,4.735371,2.2840436
86,Vinorelbine,SIDM00181,-2.426535,-2.7082398
87,Gemcitabine,SIDM00113,-1.0269940000000002,2.6206534
88,MK-2206,SIDM00483,0.7737375,2.906626
89,Entospletinib,SIDM00677,4.500123,4.0641665
90,Nutlin-3a (-),SIDM00813,0.920833,3.562514
91,OF-1,SIDM00311,5.074133,4.349359
92,Pictilisib,SIDM00100,2.069824666666667,4.0398793
93,NVP-ADW742,SIDM01145,1.588318,2.8285897
94,Ipatasertib,SIDM01145,2.437372,3.327268
95,MIM1,SIDM00258,2.9081725,3.3537161
96,Linsitinib,SIDM00100,3.871065,3.6814353
97,AZD7762,SIDM00100,1.9133276666666668,-0.06923694
98,GSK2578215A,SIDM00104,5.507389,3.7428162
99,Nilotinib,SIDM00258,3.0691115,2.4016304
100,Foretinib,SIDM00181,0.5104625,0.2330176
101,Paclitaxel,SIDM00973,-3.491688,-0.6149814
102,WZ4003,SIDM00224,4.386353,4.281505
103,Dasatinib,SIDM00813,-0.8652315000000002,-0.34195355
104,VE-822,SIDM01163,6.04735,4.080901
105,AT13148,SIDM00544,4.183697,2.6729476
106,GSK343,SIDM00181,4.112145,4.0096974
107,SCH772984,SIDM00258,4.67731,3.1462464
108,P22077,SIDM00267,5.818261,4.680497
109,Fulvestrant,SIDM01145,2.6778145,3.7470055
110,PCI-34051,SIDM00813,2.380487,3.1886275
111,Taselisib,SIDM00181,2.129958,2.8077776
112,Navitoclax,SIDM00293,-1.057539,0.84897166
113,Temozolomide,SIDM01145,5.356673,5.342368
114,Uprosertib,SIDM00973,2.353288,3.410197
115,GSK343,SIDM00371,5.143262,4.251809
116,Cisplatin,SIDM00104,2.6749336666666665,2.656085
117,Alisertib,SIDM00224,1.5583585000000002,2.8784306
118,VE821,SIDM00544,1.050358,2.514313
119,BIBR-1532,SIDM00118,5.102753,5.0830326
120,I-BET-762,SIDM00264,3.038692,3.6997104
121,Cisplatin,SIDM00379,2.529134,2.492191
122,UMI-77,SIDM00973,3.353376,3.01992
123,Lapatinib,SIDM00225,3.163055,3.328776
124,MIM1,SIDM00264,2.6642525,3.1910937
125,Nilotinib,SIDM00113,5.118755,3.650343
126,Gefitinib,SIDM01206,1.930708,2.0553362
127,AZD7762,SIDM01092,0.8777789999999999,-1.1046133
128,Alisertib,SIDM00371,3.001354,2.8006825
129,AT13148,SIDM00264,4.802533,3.1737225
130,Dasatinib,SIDM00100,1.339936,1.4073532
131,AZ6102,SIDM01206,1.241505,3.5304737
132,Camptothecin,SIDM00591,-1.716123,-1.4204546
133,I-BRD9,SIDM00483,5.536927,5.2133546
134,Erlotinib,SIDM00100,4.710975,4.477332
135,OTX015,SIDM00371,3.018321,3.1505592
136,Docetaxel,SIDM00900,-4.765284666666666,0.6554522
137,Buparlisib,SIDM00113,2.565248,3.6365242
138,GSK1904529A,SIDM00113,5.002657,4.067678
139,Oxaliplatin,SIDM00677,1.7760415,4.1089993
140,Temozolomide,SIDM00544,6.136751,4.6698756
141,Cediranib,SIDM00544,1.181043,1.8891494
142,Wee1 Inhibitor,SIDM00267,2.7773185,2.4200156
143,Taselisib,SIDM00118,1.37725,2.1582172
144,Irinotecan,SIDM00311,1.349505,2.717185
145,ML323,SIDM00973,4.90368,4.54085
146,Leflunomide,SIDM00264,4.572252,4.0803285
147,EPZ5676,SIDM00813,4.265302,4.2413306
148,GSK591,SIDM00118,5.109239,4.852474
149,Daporinad,SIDM00100,0.2052564999999999,-1.9072149
150,Gefitinib,SIDM00225,3.3594335,2.3163526
151,Obatoclax Mesylate,SIDM00289,-2.3445535,1.5990229
152,Daporinad,SIDM01220,-4.1972385,-3.6119826
153,5-Fluorouracil,SIDM00677,1.25039,3.3555253
154,Sabutoclax,SIDM00677,-0.200939,0.7646912
155,Cyclophosphamide,SIDM00900,4.831378,4.129467
156,Dactinomycin,SIDM00181,-2.8531555,-2.8422894
157,GSK2578215A,SIDM00113,7.242987,4.097504
158,WIKI4,SIDM00113,6.579119,3.5950665
159,I-BRD9,SIDM00813,3.422795,3.3929265
160,ABT737,SIDM00258,-5.108391,0.29026368
161,Vinorelbine,SIDM00225,-2.383328,-2.8347456
162,AMG-319,SIDM00379,4.979685,4.56009
163,Fulvestrant,SIDM00267,4.583618,4.085515
164,Ibrutinib,SIDM01092,5.229471,4.05714
165,Ipatasertib,SIDM01092,3.613649,3.1908886
166,Vinorelbine,SIDM00264,-2.3037685,-3.4563022
167,WIKI4,SIDM00289,2.416236,2.3878536
168,PFI3,SIDM00900,4.862002,4.675966
169,Luminespib,SIDM00118,-3.0236715,-1.1862041
170,Vorinostat,SIDM00181,2.2720260000000003,1.4859239
171,WZ4003,SIDM00264,4.546281,3.7487357
172,5-Fluorouracil,SIDM00591,3.823311,4.0220003
173,Ruxolitinib,SIDM00900,2.9731615,3.778092
174,Pictilisib,SIDM00371,1.693828,3.2592971
175,Navitoclax,SIDM00289,-1.6553765,0.13292718
176,Wee1 Inhibitor,SIDM00813,1.4223185,1.68006
177,Cediranib,SIDM00181,2.220855,2.7996776
178,ABT737,SIDM00104,3.896989,3.1076899
179,CZC24832,SIDM00145,4.170458,3.7885292
180,Pevonedistat,SIDM00889,-1.8718155,-0.6724809
181,P22077,SIDM00544,4.840384,3.2097332
182,Vinorelbine,SIDM00145,-5.4786145,-4.350742
183,XAV939,SIDM00293,4.4725015,4.3700237
184,Docetaxel,SIDM00145,-2.3174023333333333,0.38379568
185,Dabrafenib,SIDM00224,5.3984275,4.576565
186,Pictilisib,SIDM01145,1.352923,2.7260091
187,AZD5363,SIDM01092,3.388956,3.2733502
188,Cediranib,SIDM00973,2.176639,2.3170662
189,Irinotecan,SIDM00100,5.207679,3.3829544
190,MIM1,SIDM00371,4.433738,4.587767
191,P22077,SIDM01163,5.996046,5.1075344
192,Olaparib,SIDM00289,2.9027456666666667,2.740012
193,Sapitinib,SIDM00311,4.693457,4.9771266
194,AZD7762,SIDM00544,-2.5837826666666666,-1.5922341
195,Crizotinib,SIDM00224,3.035607,3.066037
196,PCI-34051,SIDM00267,5.784064,5.0080714
197,Gemcitabine,SIDM00293,-2.881949,1.923361
198,Cisplatin,SIDM00544,1.00041,1.6815015
199,Ipatasertib,SIDM00225,3.566873,4.309074
200,MK-2206,SIDM01163,3.2497415,3.7582924
201,ABT737,SIDM00973,2.867954,3.0762572
202,AZ960,SIDM00813,0.420496,0.6551125
203,AZD3759,SIDM00508,2.842428,3.9440029
204,Epirubicin,SIDM00813,-2.523759,-3.4652374
205,GSK2578215A,SIDM00264,4.566104,2.1576707
206,Dactolisib,SIDM01092,-2.78488,-0.36453563
207,AZD5582,SIDM00289,3.245715,0.12487883
208,Talazoparib,SIDM01163,2.049918,2.223568
209,Ulixertinib,SIDM01145,1.88962,2.462091
210,Venetoclax,SIDM00145,0.012912,-0.066314004
211,VE821,SIDM00371,6.173492,4.977673
212,Dactolisib,SIDM00258,-0.9384735,-0.6913155
213,AZD3759,SIDM01220,2.980116,3.3051414
214,AT13148,SIDM00379,2.477814,3.8122723
215,GSK591,SIDM00293,3.437551,4.584905
216,LY2109761,SIDM00810,5.12887,5.185452
217,Lapatinib,SIDM00289,3.0822255,2.6110325
218,NVP-ADW742,SIDM00264,4.075723,2.6723855
219,Sorafenib,SIDM00118,1.4481305,3.7625916
220,Rapamycin,SIDM00118,-1.889302,-0.71793574
221,Foretinib,SIDM00289,-0.8107375,-0.84191036
222,OF-1,SIDM00379,3.152158,4.1092286
223,Sepantronium bromide,SIDM00145,-5.0323725,-4.551114
224,SCH772984,SIDM00544,2.99146,3.1861975
