,drug,cell_line,IC50,prediction
0,Cytarabine,SIDM01102,-1.42943,0.4043664
1,LGK974,SIDM00156,2.9715695,3.2552822
2,EPZ5676,SIDM00137,6.404606,5.5934772
3,Navitoclax,SIDM00412,-0.1452935,0.906543
4,AZD7762,SIDM01198,-1.1429156666666669,-0.48648018
5,LCL161,SIDM00519,5.219727,3.241039
6,AZD5363,SIDM00445,1.780595,3.8786445
7,XAV939,SIDM00584,4.563045,4.06109
8,NVP-ADW742,SIDM01237,3.701709,3.473354
9,NVP-ADW742,SIDM00323,3.387471,2.7873986
10,Cyclophosphamide,SIDM00099,6.269198,5.906447
11,VE-822,SIDM00323,-0.538824,2.1145875
12,PLX-4720,SIDM00631,4.426170333333333,4.036229
13,WIKI4,SIDM00121,3.710353,2.415174
14,Dinaciclib,SIDM01041,-4.369375,-2.5089324
15,Vorinostat,SIDM00679,2.053652,0.5632419
16,ML323,SIDM01011,3.769173,3.653063
17,Sorafenib,SIDM00631,3.021151,4.2183623
18,Linsitinib,SIDM00530,4.276799,2.9729087
19,Cisplatin,SIDM00530,3.6627673333333335,3.1419094
20,Navitoclax,SIDM00584,3.342811,2.9919076
21,Dasatinib,SIDM00276,-2.5557135,0.6453407
22,CZC24832,SIDM00121,3.100095,3.6264822
23,GSK343,SIDM00190,3.118034,3.6394289
24,AZD3759,SIDM00466,3.802467,3.3851662
25,PLX-4720,SIDM00043,3.1252063333333333,3.0365493
26,Talazoparib,SIDM00569,2.6529315,3.266537
27,Dinaciclib,SIDM00364,-3.90001,-3.270477
28,WZ4003,SIDM00679,5.139198,3.0281808
29,Temozolomide,SIDM00538,6.4119005,6.4279056
30,Entinostat,SIDM00700,2.5609485,2.8653634
31,GSK343,SIDM00156,4.4624805,3.2826068
32,Irinotecan,SIDM00193,4.257608,2.4794521
33,Palbociclib,SIDM00193,2.722442,2.2624967
34,Uprosertib,SIDM00231,3.542769,3.5998595
35,Alpelisib,SIDM00543,5.227856,3.732515
36,Wnt-C59,SIDM00721,5.639853,3.6906726
37,Gemcitabine,SIDM01011,-3.540551,1.8806995
38,RVX-208,SIDM00099,7.665686,5.6799865
39,UMI-77,SIDM00621,2.625885,2.8051095
40,AZD8186,SIDM00412,-1.7198775,1.5152293
41,GSK2606414,SIDM00967,3.917071,1.6913853
42,BMS-345541,SIDM00530,3.3593650000000004,3.635433
43,MK-1775,SIDM00543,0.342718,0.88734066
44,Pevonedistat,SIDM01237,3.803114,-0.10904219
45,Cediranib,SIDM00156,1.800909,1.2708598
46,BMS-536924,SIDM00156,3.0951350000000004,1.4192594
47,OSI-027,SIDM00621,0.9035845,1.977192
48,NVP-ADW742,SIDM01102,3.273198,2.4660528
49,Ulixertinib,SIDM01237,4.1118255,2.272851
50,Palbociclib,SIDM00364,1.2879505,1.5371445
51,Trametinib,SIDM00679,-0.3267925,-2.739993
52,Docetaxel,SIDM00543,-2.607687333333333,0.06250956
53,GSK343,SIDM00099,6.1920905,4.9491796
54,BMS-345541,SIDM00445,2.5977745,3.5320053
55,IWP-2,SIDM00193,3.164829,3.0855548
56,Alpelisib,SIDM00043,2.875366,2.0629902
57,Buparlisib,SIDM00569,0.764833,2.3464515
58,AMG-319,SIDM00569,3.768875,3.9012148
59,Sapitinib,SIDM00621,5.666476,3.7717583
60,VE-822,SIDM00721,4.55809,3.6313026
61,UMI-77,SIDM00679,4.023092,2.607106
62,LGK974,SIDM00137,4.3079575000000006,3.9040644
63,PFI3,SIDM00190,6.769222,5.410717
64,CZC24832,SIDM00193,4.748425,4.807647
65,Dabrafenib,SIDM00137,4.162262,4.321384
66,Afuresertib,SIDM00156,4.641968,2.6163294
67,RVX-208,SIDM00193,5.487637,4.518142
68,SCH772984,SIDM00631,4.218753,4.023744
69,MN-64,SIDM01198,4.700229,3.7409081
70,Navitoclax,SIDM00967,3.7728755,1.8707358
71,Daporinad,SIDM00156,-3.854242,-3.799145
72,Taselisib,SIDM00190,2.165325,2.6467645
73,LY2109761,SIDM00190,5.476123,5.2086287
74,Nilotinib,SIDM01011,1.1869245,2.0983336
75,Linsitinib,SIDM00099,4.0063585,3.8678408
76,Nilotinib,SIDM00099,5.4061615,4.234053
77,LCL161,SIDM01198,3.9287095,3.058332
78,Alisertib,SIDM00519,2.585704,1.718651
79,BMS-345541,SIDM00190,3.1676575,3.3097656
80,Afatinib,SIDM00193,3.5815406666666667,1.007459
81,Foretinib,SIDM00099,1.984698,0.91805935
82,Alisertib,SIDM00193,2.8006015,1.3968023
83,XAV939,SIDM00543,3.7133475,3.9144695
