,drug,cell_line,IC50,prediction
0,Lapatinib,SIDM01251,2.2817,0.80029017
1,ABT737,SIDM00975,0.613451,2.6973398
2,Dinaciclib,SIDM01073,-3.314845,-3.3892112
3,AZD5363,SIDM00863,1.885114,2.6937742
4,Trametinib,SIDM01248,-1.231516,-1.254913
5,Ipatasertib,SIDM00553,4.693632,2.8457227
6,WZ4003,SIDM00180,3.911978,3.599514
7,AZD5582,SIDM00668,1.92563,1.3358003
8,Sepantronium bromide,SIDM01248,-4.8301425,-3.846629
9,Cyclophosphamide,SIDM00233,4.507502,4.7938924
10,PLX-4720,SIDM00277,1.0639263333333335,3.0066724
11,BIBR-1532,SIDM00044,6.046545,4.855363
12,AGI-5198,SIDM00250,4.209991,5.165853
13,Irinotecan,SIDM00269,-2.022891,1.0312291
14,AZD3759,SIDM01179,4.416146,2.6670332
15,Lapatinib,SIDM00326,2.4395995,0.71574795
16,OSI-027,SIDM01073,0.840315,1.5971298
17,LY2109761,SIDM01064,5.144615,4.4460983
18,Gemcitabine,SIDM00416,-2.5637043333333334,-0.0848211
19,Camptothecin,SIDM00971,2.836993,-1.9082851
20,Oxaliplatin,SIDM00252,5.741103,5.7217894
21,5-Fluorouracil,SIDM00441,1.35804,2.318144
22,Sabutoclax,SIDM00195,-1.271226,-1.4080101
23,AGI-6780,SIDM00250,2.6466775,2.8405726
24,Alisertib,SIDM01019,0.4932335,-0.4455166
25,Lapatinib,SIDM00923,2.094829,0.20441836
26,RVX-208,SIDM00310,5.92736,5.609062
27,Venetoclax,SIDM01179,4.376981,4.128804
28,Dactolisib,SIDM00199,-2.6580950000000003,-0.3160603
29,Luminespib,SIDM00438,-2.1503135,-3.4748213
30,LY2109761,SIDM00195,6.166521,4.784849
31,Foretinib,SIDM00294,-1.2807965,0.0881652
32,Linsitinib,SIDM00487,1.447848,3.2389913
33,EPZ004777,SIDM00487,4.404049,4.7235146
34,PD0325901,SIDM01098,0.8736655,-0.59502566
35,Wee1 Inhibitor,SIDM00233,-0.588905,1.7360607
36,Afatinib,SIDM00269,1.3930733333333334,2.1932368
37,AGI-5198,SIDM00326,4.083026,5.1076117
38,Taselisib,SIDM00948,2.6512,2.0008905
39,Sepantronium bromide,SIDM00292,-5.3072425,-3.9277267
40,AZD4547,SIDM00441,2.596097666666666,2.18076
41,Venetoclax,SIDM00863,1.978407,2.1596088
42,Alpelisib,SIDM00250,3.106724,2.6111379
43,Foretinib,SIDM00487,1.061984,1.1213037
44,Talazoparib,SIDM00233,0.922631,2.3296208
45,PRT062607,SIDM01064,4.263023,2.786357
46,Ulixertinib,SIDM00975,1.1531875,2.0744262
47,Linsitinib,SIDM01073,3.70783,3.2573533
48,LGK974,SIDM00438,3.2050435,2.549806
49,AZ960,SIDM00326,0.653611,2.3008225
50,ABT737,SIDM00438,3.009115,0.18583402
51,IWP-2,SIDM00310,4.323783,4.183947
52,AZD6738,SIDM00269,0.5936670000000001,1.4864026
53,BMS-345541,SIDM00292,3.9338005,3.8162377
54,AZD8186,SIDM00292,5.1077525,3.2970214
55,OF-1,SIDM00250,2.718002,4.8513713
56,Afatinib,SIDM00975,3.2141673333333336,2.340639
57,Gefitinib,SIDM00292,3.6890855,2.6251194
58,AZD4547,SIDM00269,1.9696493333333336,1.9756986
59,Nilotinib,SIDM00441,1.548936,1.5324296
60,LY2109761,SIDM00975,3.761119,4.994
61,AZD5363,SIDM00292,3.179298,3.4696174
62,NVP-ADW742,SIDM01098,0.872284,2.564957
63,Lapatinib,SIDM01179,4.714086,1.4564342
64,Niraparib,SIDM00441,0.235614,3.2187128
65,PCI-34051,SIDM00863,1.835628,3.048624
66,PD0325901,SIDM00441,-2.9891745,0.25506172
67,AZD4547,SIDM00416,3.2047535,2.1521854
68,WZ4003,SIDM00292,6.857058,3.9872198
69,Olaparib,SIDM00668,3.951286,2.924125
70,PLX-4720,SIDM00971,5.755802666666667,3.0319877
71,Luminespib,SIDM00277,-3.9189195,-3.6993604
72,VE821,SIDM00487,2.83823,3.6968722
73,Buparlisib,SIDM00487,0.675281,1.7115623
74,I-BRD9,SIDM00180,5.916718,5.233305
75,Gefitinib,SIDM01064,2.608511,2.1436496
76,Crizotinib,SIDM00975,3.167436,2.5188603
77,Sorafenib,SIDM00277,-1.4240849999999998,1.750945
78,Obatoclax Mesylate,SIDM01251,-1.1573925,0.27973577
79,PD173074,SIDM00416,2.649958,2.5932536
80,Cisplatin,SIDM00326,2.638646,2.1580741
81,AZD8186,SIDM00438,3.852477,2.1031208
82,I-BET-762,SIDM00553,2.677082,2.4085736
83,Cyclophosphamide,SIDM00971,6.144244,4.3620815
84,Leflunomide,SIDM00269,5.119051,4.4003286
85,AZD7762,SIDM00863,-1.459682,-1.0909718
86,Cytarabine,SIDM00971,3.507725,1.870207
87,Linsitinib,SIDM00441,-0.1022414999999999,2.7005591
88,OTX015,SIDM00250,4.405693,2.329945
89,PF-4708671,SIDM00971,3.9385975,2.737868
90,Venetoclax,SIDM01073,1.536721,1.6615802
91,Savolitinib,SIDM00233,1.564552,1.8206908
92,Cytarabine,SIDM00326,0.3479595000000001,1.7866193
93,Ibrutinib,SIDM00923,2.967265,3.3219888
94,VE-822,SIDM00668,1.923703,1.9408271
95,PD173074,SIDM00553,1.880827,2.6011837
96,CZC24832,SIDM01179,5.693193,5.7807503
97,IWP-2,SIDM00233,1.22916,2.2238007
98,Ipatasertib,SIDM01248,5.506761,4.0823936
99,Ruxolitinib,SIDM00553,3.7201225,2.508049
100,Rapamycin,SIDM00863,-2.327929,-3.8992734
101,Nilotinib,SIDM00195,3.382126,3.2363768
102,GDC0810,SIDM00195,4.988147,4.3339257
103,RVX-208,SIDM01019,4.88756,3.458023
104,AZ6102,SIDM00195,4.225058,3.2958272
105,GSK591,SIDM00487,4.956636,4.42539
106,Leflunomide,SIDM00233,4.156228,4.0479126
107,Camptothecin,SIDM01073,-4.960306,-4.759307
108,Uprosertib,SIDM01064,3.6013095,2.5132132
109,Camptothecin,SIDM00553,-4.648031,-4.2022963
110,Sabutoclax,SIDM00668,-0.733901,-2.5081973
111,MIRA-1,SIDM00044,5.696241,5.981786
112,Ipatasertib,SIDM00199,3.476206,4.1880636
113,Nutlin-3a (-),SIDM01248,4.944979,4.491604
114,Palbociclib,SIDM00923,3.4373645,2.666319
115,Olaparib,SIDM00326,3.6733356666666666,3.7008185
116,VE821,SIDM01064,3.399881,2.8594832
117,MIRA-1,SIDM00195,4.286122,5.043153
118,MN-64,SIDM00269,4.306409,4.510334
119,Erlotinib,SIDM01248,3.625092,3.1991587
120,Erlotinib,SIDM00233,2.6027955,2.7648602
121,Buparlisib,SIDM00250,0.775523,1.3295242
122,NVP-ADW742,SIDM00252,5.718246,3.5562854
123,Vorinostat,SIDM00416,0.6891035,0.41472146
124,ML323,SIDM00923,4.747278,4.336651
125,Buparlisib,SIDM00971,2.736042,0.6576518
126,Tamoxifen,SIDM00668,4.4278385,3.4040217
127,AZ6102,SIDM01251,1.966865,3.2556853
128,GSK1904529A,SIDM00326,2.855438,3.570664
129,Ibrutinib,SIDM00310,4.575562,5.863067
130,ABT737,SIDM00487,1.854916,1.7338983
131,Gefitinib,SIDM00326,1.575468,2.3467438
132,AZD5363,SIDM00975,3.893155,2.8442035
133,EPZ5676,SIDM00250,5.355187,5.167635
134,MIM1,SIDM00180,4.132666,4.1703997
135,Vinorelbine,SIDM01248,-3.309597,-3.2930942
136,PD173074,SIDM00195,3.6939545,3.424602
137,Dactolisib,SIDM00971,1.2319415,-1.2624921
138,BMS-345541,SIDM00668,2.4324545000000004,2.415851
139,RVX-208,SIDM00416,4.003904,3.6396246
140,Luminespib,SIDM00971,-1.78049,-3.3313532
141,Docetaxel,SIDM00180,-4.3320675,0.47768858
142,NVP-ADW742,SIDM00294,0.87192,2.4127038
143,Luminespib,SIDM00416,-2.5077495,-3.3496
144,Epirubicin,SIDM00975,-0.836183,-1.8195957
145,BMS-536924,SIDM00294,2.805907,2.6465254
146,VE821,SIDM00292,5.209827,4.0974936
147,AT13148,SIDM00416,0.996841,3.0390944
148,WEHI-539,SIDM00250,3.484561,4.7473497
149,EPZ004777,SIDM00044,5.944139,4.716778
150,Rapamycin,SIDM01064,-2.2138335,-2.9535723
