,drug,cell_line,IC50,prediction
0,XAV939,SIDM01146,4.088289,3.4238777
1,Rapamycin,SIDM00781,-0.1076074999999999,-1.6441481
2,Entospletinib,SIDM00098,4.652878,3.8040655
3,UMI-77,SIDM01245,0.865939,2.0794647
4,AZD5363,SIDM00832,2.326271,3.5025814
5,Fulvestrant,SIDM01093,3.69158,4.260041
6,Fulvestrant,SIDM00967,4.536540333333334,3.721172
7,Foretinib,SIDM00308,-1.0490235,-1.4517632
8,LY2109761,SIDM00205,5.079471,4.844252
9,Paclitaxel,SIDM00551,-4.753337,-3.062293
10,AZ6102,SIDM00841,3.163473,3.9407141
11,Dasatinib,SIDM00308,-5.4532515,-2.7963524
12,Wee1 Inhibitor,SIDM01041,1.618955,1.7334168
13,OTX015,SIDM00841,3.056384,3.4467583
14,Entospletinib,SIDM00310,3.800207,4.0614934
15,MIRA-1,SIDM00537,4.61754,4.821148
16,5-Fluorouracil,SIDM00863,1.9575485,2.7777429
17,AZD7762,SIDM01245,-1.6010203333333333,-1.3574421
18,ML323,SIDM00311,5.137557,4.3705173
19,EPZ5676,SIDM00638,5.521326,4.123016
20,AZD5582,SIDM00680,4.280206,1.8617337
21,GSK343,SIDM00094,4.6097595,4.566984
22,Sapitinib,SIDM00483,2.323182,3.5978303
23,BMS-754807,SIDM00118,-0.153337,2.4595075
24,Sorafenib,SIDM00561,2.2465615000000003,1.8569579
25,GSK343,SIDM01120,3.7352915,3.9699445
26,Tamoxifen,SIDM00576,3.2783775,3.3773546
27,SCH772984,SIDM00917,2.256927,1.9722629
28,Cisplatin,SIDM00973,1.756971,1.461844
29,Alpelisib,SIDM00351,2.593093,2.7685547
30,Cediranib,SIDM00885,3.869727,2.5495136
31,UMI-77,SIDM00289,2.239468,1.9543476
32,Docetaxel,SIDM01198,-5.454202,-1.7919934
33,AZD3759,SIDM00792,2.649468,3.1271985
34,SCH772984,SIDM00562,3.388513,3.6012821
35,MK-2206,SIDM00101,3.656577,4.1294703
36,GSK2606414,SIDM00721,4.406675,4.9465013
37,WZ4003,SIDM00577,4.804609,3.8710594
38,VX-11e,SIDM00835,3.8570785,3.0708115
39,NVP-ADW742,SIDM00826,0.192611,2.7330124
40,Irinotecan,SIDM00145,0.035002,0.9606957
41,Talazoparib,SIDM00885,4.550192,2.762072
42,Temozolomide,SIDM01097,5.754828,5.0247054
43,AZD6738,SIDM00114,3.843737,2.75733
44,IWP-2,SIDM00326,3.262484,2.4378514
45,EPZ004777,SIDM00948,4.573093,3.3538363
46,WEHI-539,SIDM00241,1.452862,2.9744015
47,BMS-345541,SIDM01140,1.889851,2.7656941
48,MN-64,SIDM00530,5.036655,4.363907
49,SCH772984,SIDM00118,-2.043655,0.46869057
50,Navitoclax,SIDM00576,-3.754763,-1.1487501
51,Vinblastine,SIDM01047,-4.8730385,-0.07129672
52,Vorinostat,SIDM00532,1.5267595,0.37396994
53,PCI-34051,SIDM00793,2.587578,3.9705014
54,Sorafenib,SIDM00285,1.575171,2.9865613
55,Gemcitabine,SIDM00044,-0.2253983333333333,3.6610923
56,LCL161,SIDM00233,4.0703945,2.937718
57,Dinaciclib,SIDM00091,-2.674926,-2.2475805
58,Cytarabine,SIDM00612,3.109146,2.2983508
59,WZ4003,SIDM00487,5.215193,3.2377033
60,Tamoxifen,SIDM00483,3.6827795,5.063216
61,P22077,SIDM00227,5.561948,5.803161
62,OSI-027,SIDM00043,1.597709,2.5780659
63,GSK2578215A,SIDM00487,4.078742,1.8344091
64,Irinotecan,SIDM00082,3.248884,4.232417
65,PD173074,SIDM00832,3.297698,3.750568
66,MIRA-1,SIDM00367,5.05893,4.163257
67,Trametinib,SIDM01122,1.135301,0.4904103
68,OTX015,SIDM00427,4.517239,1.528114
69,BMS-536924,SIDM01206,2.814258333333333,1.6423155
70,Lapatinib,SIDM00680,3.498523,2.7247367
71,ABT737,SIDM00498,3.4877,2.1401744
72,Osimertinib,SIDM00276,0.333049,1.1044092
73,Leflunomide,SIDM00274,6.129707,5.027731
74,Palbociclib,SIDM01090,1.609364,1.766115
75,BMS-345541,SIDM00257,2.8756495,2.9001389
76,WEHI-539,SIDM00487,4.487396,3.0853648
77,Ruxolitinib,SIDM00826,4.803303,3.5610895
78,AZD5582,SIDM00542,4.083077,2.3230634
79,MIRA-1,SIDM01248,4.623485,5.4252353
80,Entinostat,SIDM00599,0.2487,1.7127876
81,LCL161,SIDM00962,3.345549,0.78056264
82,LY2109761,SIDM01237,6.275652,6.389259
83,Foretinib,SIDM00544,0.280898,-0.11300962
84,AZ960,SIDM01041,0.529169,2.0224628
85,I-BET-762,SIDM00293,1.8671505,4.0469933
86,Alisertib,SIDM00114,3.6419805,4.3691096
87,MK-2206,SIDM00214,1.7588685000000002,2.6487308
88,AGI-6780,SIDM00465,3.804345,3.2126179
89,Venetoclax,SIDM00091,4.803748,4.0218863
90,GDC0810,SIDM00900,4.710442,2.8704276
91,Luminespib,SIDM00975,-4.014587,-1.9449166
92,Foretinib,SIDM01248,-0.746011,-0.17633924
93,PD173074,SIDM00970,3.2000165,2.224829
94,Olaparib,SIDM01145,3.254853333333333,3.407385
95,PCI-34051,SIDM00193,5.404363,4.7992873
96,Gemcitabine,SIDM00233,-5.804729333333333,1.0903826
97,AZD5363,SIDM00375,3.628764,3.673987
98,Trametinib,SIDM00136,-5.2300485000000005,-2.8900144
99,MIM1,SIDM00381,4.2348125,3.5807142
100,Cediranib,SIDM00266,1.030477,0.6080598
101,BIBR-1532,SIDM00482,4.177602,3.227125
102,AGI-5198,SIDM00044,4.610383,4.9558167
103,Trametinib,SIDM00974,-6.0344905,-3.1521032
104,XAV939,SIDM00230,3.6375215,4.221536
105,PLX-4720,SIDM00274,5.6724975,3.4989552
106,Camptothecin,SIDM00104,-0.147852,-1.2828748
107,CZC24832,SIDM01174,5.441163,6.247248
