,drug,cell_line,IC50,prediction
0,Gemcitabine,SIDM01047,-2.903431,3.6573277
1,Luminespib,SIDM00833,-0.6257870000000001,-1.1627818
2,OTX015,SIDM00834,4.277906,3.3661602
3,BMS-536924,SIDM01146,2.648853,1.6029432
4,ML323,SIDM00833,4.499807,5.145409
5,Ulixertinib,SIDM00320,4.453036,2.5707684
6,Uprosertib,SIDM00482,2.3220785,2.5079322
7,Docetaxel,SIDM00082,-1.4578746666666664,-1.5338978
8,Pevonedistat,SIDM00541,0.725677,1.5806823
9,Paclitaxel,SIDM00328,-3.3222995,-1.8293718
10,Temozolomide,SIDM00576,2.8046,3.8360982
11,Dabrafenib,SIDM00082,3.222405,3.641971
12,MK-8776,SIDM00732,4.019024,3.2312405
13,EPZ5676,SIDM00406,3.338488,4.072202
14,PD0325901,SIDM00541,-1.9881325,-1.5214878
15,RVX-208,SIDM01122,5.908953,4.9445276
16,CZC24832,SIDM00324,5.00421,4.499189
17,PD0325901,SIDM00583,1.641708,0.5479104
18,LY2109761,SIDM00688,3.231947,4.584896
19,Dinaciclib,SIDM00182,-3.043977,-3.1538599
20,AGI-6780,SIDM00082,3.278746,3.7572353
21,EPZ5676,SIDM00102,6.758178,5.49782
22,LCL161,SIDM00841,4.6634945,4.472883
23,Wee1 Inhibitor,SIDM01097,0.779505,1.7680686
24,I-BRD9,SIDM00623,5.803791,2.9318259
25,AZ6102,SIDM00394,3.281192,3.6705356
26,Oxaliplatin,SIDM00953,3.4108355,3.429568
27,VE821,SIDM00929,3.922259,4.5845613
28,BIBR-1532,SIDM00498,5.408865,5.3144164
29,Navitoclax,SIDM00482,-0.1014015,1.1679932
30,Leflunomide,SIDM00953,4.160465,3.9565651
31,MN-64,SIDM00023,6.273855,5.120858
32,Obatoclax Mesylate,SIDM00023,0.0557665,1.2392327
33,PCI-34051,SIDM00490,5.441132,5.225072
34,Talazoparib,SIDM00328,5.67477,2.8924453
35,Sapitinib,SIDM00688,4.505622,4.0769887
36,Leflunomide,SIDM00406,2.858465,3.529153
37,AZD4547,SIDM00970,2.4949423333333334,2.5031292
38,ML323,SIDM00285,3.972294,4.163007
39,Sorafenib,SIDM00324,1.6373965,2.4674072
40,AZD4547,SIDM00583,3.2605836666666668,3.0260837
41,MIRA-1,SIDM01205,4.267002,3.240857
42,PLX-4720,SIDM00929,3.7796016666666654,3.6628263
43,Taselisib,SIDM00789,0.7921,2.1348677
44,GDC0810,SIDM00834,4.574205,5.3095374
45,Camptothecin,SIDM00482,-4.387523,-4.265706
46,Entospletinib,SIDM00182,3.681224,3.7344244
47,WZ4003,SIDM00841,5.644172,4.6713486
48,Bortezomib,SIDM00328,-3.679071,-2.4517567
49,Dasatinib,SIDM00688,2.121135,-2.1427462
50,MK-2206,SIDM00541,1.7603355,3.249169
51,Foretinib,SIDM01205,0.5696835,-0.7284845
52,BIBR-1532,SIDM01122,4.0479,5.3341975
53,Vinorelbine,SIDM00841,-4.128959,-1.3567837
54,Epirubicin,SIDM00833,0.390334,0.07471189
55,Nilotinib,SIDM00394,3.9324425,3.4163678
56,Cediranib,SIDM00970,2.058087,2.0419247
57,VE-822,SIDM00789,0.504231,3.6191037
58,MN-64,SIDM00498,5.454987,5.201296
59,Afatinib,SIDM01122,1.439806,1.2376754
60,ABT737,SIDM00834,3.453753,1.0732497
61,AZ6102,SIDM01097,2.062228,2.8492794
62,EPZ5676,SIDM00324,5.521895,4.376891
63,Wnt-C59,SIDM00833,3.966146,4.751024
64,VE821,SIDM00285,4.398361,2.948827
65,Gefitinib,SIDM00541,1.899484,2.591821
66,EPZ5676,SIDM00732,5.470037,5.1046453
67,OF-1,SIDM00929,3.950818,4.9312167
68,GSK591,SIDM00082,4.211547,5.4115486
69,VE821,SIDM00541,4.187496,4.658545
70,Camptothecin,SIDM00328,1.324286,-2.7312644
71,Wee1 Inhibitor,SIDM01146,0.937411,2.0836864
72,AGI-6780,SIDM00970,2.0259585,3.3849003
73,AZ6102,SIDM01146,2.667574,2.949381
74,SB216763,SIDM00833,5.2144725,5.2964067
75,AZD6738,SIDM00406,-1.118771,1.1103837
76,AMG-319,SIDM01146,5.222655,4.467661
77,Venetoclax,SIDM01122,2.083664,3.495773
78,Uprosertib,SIDM00833,5.408262000000001,5.0806146
79,Sapitinib,SIDM00482,2.772847,4.350104
80,AZ960,SIDM00324,-0.257596,1.3255395
81,IWP-2,SIDM00394,3.366618,2.6427848
82,XAV939,SIDM00482,2.266487,3.6556678
83,I-BRD9,SIDM01146,4.362319,4.0593624
84,BMS-345541,SIDM00732,4.310449,3.2322001
85,BMS-345541,SIDM00541,4.1409025,3.928519
86,MN-64,SIDM00583,5.712041,5.595648
87,PRT062607,SIDM01205,2.454548,1.8779997
88,Entospletinib,SIDM00833,5.575384,4.8555803
89,Ibrutinib,SIDM00688,3.41599,4.628448
90,AZD8055,SIDM00833,2.1400395,1.4870461
