,drug,cell_line,IC50,prediction
0,Olaparib,SIDM00875,2.912050333333333,-0.371604
1,Entinostat,SIDM01140,0.385456,0.73251337
2,Obatoclax Mesylate,SIDM00094,1.1680755,3.576742
3,Palbociclib,SIDM00599,3.0441155,2.983353
4,AZD6738,SIDM00420,2.4414755,1.1389389
5,Entinostat,SIDM00501,2.45602,2.0054178
6,MN-64,SIDM00814,5.15109,-0.16399322
7,Savolitinib,SIDM00422,1.949934,0.6508773
8,AZD4547,SIDM00817,3.812196666666667,2.0857923
9,NVP-ADW742,SIDM00550,1.679199,2.0799134
10,Palbociclib,SIDM00638,4.2234255,3.6595879
11,Cytarabine,SIDM00974,-0.0426374999999999,0.43821836
12,Taselisib,SIDM00627,-0.696875,3.105828
13,VE-822,SIDM01095,1.836412,2.219134
14,Gemcitabine,SIDM00535,-1.6671273333333334,4.1133714
15,AZD3759,SIDM00384,1.73871,0.02131714
16,Gemcitabine,SIDM00659,-3.508871333333333,4.0885324
17,NVP-ADW742,SIDM00592,2.270735,1.7637343
18,AZD4547,SIDM00308,2.083488,0.5469686
19,Cytarabine,SIDM00262,0.970566,2.7375813
20,Cytarabine,SIDM00427,-1.211762,1.4672433
21,Gemcitabine,SIDM01047,-2.903431,2.489961
22,Savolitinib,SIDM00375,2.619515,2.5509322
23,Palbociclib,SIDM00842,2.157672,2.9375927
24,MN-64,SIDM00417,4.507898,1.182361
25,MN-64,SIDM00023,6.273855,1.2529979
26,Taselisib,SIDM01160,3.722257,3.737908
27,NVP-ADW742,SIDM00638,2.710726,2.1940024
28,Obatoclax Mesylate,SIDM00023,0.0557665,2.8024673
29,Obatoclax Mesylate,SIDM00202,0.9829345,2.036265
30,AZD4547,SIDM00970,2.4949423333333334,1.1246485
31,Olaparib,SIDM01259,2.3316436666666664,-0.4712008
32,Olaparib,SIDM00261,1.0119793333333331,-1.2646477
33,AZD4547,SIDM00583,3.2605836666666668,2.1416016
34,MN-64,SIDM00203,5.444619,0.06842748
35,VE-822,SIDM01090,3.316805,2.1597636
36,Taselisib,SIDM00789,0.7921,2.8207803
