,drug,cell_line,IC50,prediction
0,Cyclophosphamide,SIDM01146,4.846191,5.0913057
1,Sapitinib,SIDM00623,4.099897,4.2942657
2,Taselisib,SIDM00381,1.928702,3.0090718
3,PLX-4720,SIDM00416,4.513220666666666,2.4346638
4,MK-1775,SIDM01175,3.379173,1.8283627
5,Trametinib,SIDM00203,1.6922655,2.3746316
6,GSK2606414,SIDM00203,2.462133,3.254648
7,Pictilisib,SIDM01161,0.9381376666666666,-0.10145935
8,PRT062607,SIDM00569,2.990782,3.233415
9,Entospletinib,SIDM00565,4.397985,4.654104
10,AZD4547,SIDM00243,-0.0888936666666667,1.6182618
11,PFI3,SIDM00951,3.202969,3.9722607
12,Talazoparib,SIDM00244,-0.816508,1.3193455
13,Lapatinib,SIDM00569,5.281278,2.187208
14,ZM447439,SIDM00954,0.952939,3.023915
15,Vinblastine,SIDM01163,-1.7580545,3.712234
16,BMS-345541,SIDM01006,2.1958065,2.7228596
17,Dactinomycin,SIDM00846,-3.631523000000001,-2.0440211
18,Gefitinib,SIDM00535,3.7861185,3.5032206
19,Cediranib,SIDM01093,3.562722,2.814178
20,Ulixertinib,SIDM00156,2.66223,3.660639
21,EPZ5676,SIDM01163,7.321569,6.749592
22,GSK2578215A,SIDM00216,4.88142,1.8487997
23,Venetoclax,SIDM00520,3.857487,4.140834
24,Talazoparib,SIDM00136,3.6512925,3.8171487
25,Vinorelbine,SIDM00584,-3.914099,-1.161571
26,Oxaliplatin,SIDM00351,4.0806130000000005,3.533073
27,Wee1 Inhibitor,SIDM00535,2.5752375,2.8205152
28,UMI-77,SIDM01248,3.434257,3.087632
29,PFI3,SIDM00680,5.192503,6.150814
30,Epirubicin,SIDM00384,-3.463801,-2.782282
31,AZD5363,SIDM00875,2.559442,2.936247
32,Gemcitabine,SIDM00863,-5.014224333333334,0.15868637
33,ABT737,SIDM00632,1.493049,-0.07831281
34,VX-11e,SIDM00287,2.377613,2.1713705
35,PLX-4720,SIDM00496,0.8739816666666668,3.1344786
36,Savolitinib,SIDM00846,2.752432,3.3550725
37,MK-2206,SIDM01229,2.4264975,3.0251076
38,Dinaciclib,SIDM00269,-3.598865,-3.1821213
39,VE821,SIDM00489,1.526229,4.7269225
40,Sabutoclax,SIDM00317,2.268002,1.8576043
41,RVX-208,SIDM00332,6.227537,5.892787
42,Irinotecan,SIDM00120,2.460085,3.8852868
43,MN-64,SIDM00120,6.037072,5.5913486
44,Talazoparib,SIDM00970,4.9057095,3.7007394
45,Cyclophosphamide,SIDM00951,3.414329,3.965713
46,Linsitinib,SIDM00551,2.518344,2.9229054
47,Taselisib,SIDM00364,1.155694,1.5623002
