,drug,cell_line,IC50,prediction
0,Dabrafenib,SIDM00201,4.4734655,1.5153453
1,AZD7762,SIDM00346,-0.4462809999999999,2.3575113
2,Leflunomide,SIDM00859,4.32032,1.2261739
3,Wnt-C59,SIDM00534,2.810193,3.5454123
4,WEHI-539,SIDM00203,3.061166,0.57523006
5,OTX015,SIDM00974,3.725203,2.321943
6,Ibrutinib,SIDM00411,5.899052,4.1237054
7,Sepantronium bromide,SIDM00042,-5.8211975,1.8226864
8,Dactinomycin,SIDM00632,-5.825258,1.1858418
9,CZC24832,SIDM00540,5.488764,0.99317294
10,Wnt-C59,SIDM00612,4.5870045,4.9846187
11,BMS-754807,SIDM00216,-1.291566,3.252636
12,Sabutoclax,SIDM00308,-1.98858,-1.8726537
13,Wee1 Inhibitor,SIDM00489,0.980307,-1.4614005
14,Ruxolitinib,SIDM00599,4.3168945,1.0769135
15,Wee1 Inhibitor,SIDM00003,1.012738,-0.69174296
16,Leflunomide,SIDM00427,4.257889,1.2702308
17,Dabrafenib,SIDM00826,-0.075091,1.9180015
18,AZD7762,SIDM01183,0.2055136666666666,4.204495
19,CZC24832,SIDM01007,3.507873,0.8420767
20,Ibrutinib,SIDM01120,5.42526,3.7852132
21,CZC24832,SIDM00211,2.866025,0.35284427
22,Ruxolitinib,SIDM00781,5.242806,2.784803
23,Dabrafenib,SIDM00680,5.525157999999999,2.4080307
24,Dabrafenib,SIDM00389,3.288884,1.3399429
25,Wnt-C59,SIDM00047,4.068933,4.0134983
26,Sabutoclax,SIDM00577,-2.165106,-0.15480776
27,Sepantronium bromide,SIDM00047,-5.463869,1.704788
28,WEHI-539,SIDM00528,4.668635,1.1893005
29,AZD7762,SIDM00527,-1.591596,3.6658692
30,Dabrafenib,SIDM00632,1.724149,1.194098
31,Ibrutinib,SIDM00103,6.349576,4.2584405
32,Dactinomycin,SIDM00218,0.3218264999999999,5.781685
33,Ruxolitinib,SIDM00216,4.587106,1.1601498
34,OTX015,SIDM00834,4.277906,2.828295
35,AZD7762,SIDM01175,2.4667096666666666,4.4381714
36,Dabrafenib,SIDM00082,3.222405,2.6472232
37,CZC24832,SIDM01114,3.823074,1.8139749
38,CZC24832,SIDM00324,5.00421,1.3190455
39,Wee1 Inhibitor,SIDM01097,0.779505,-1.4259012
40,Dabrafenib,SIDM00817,4.4795785,2.3611276
41,Leflunomide,SIDM00953,4.160465,2.2388906
42,AZD7762,SIDM00227,-0.628864,4.0689816
43,Ruxolitinib,SIDM00527,4.600614,1.4163072
44,CZC24832,SIDM00174,3.977655,1.1221592
45,Leflunomide,SIDM00406,2.858465,0.22773457
46,Ruxolitinib,SIDM00969,4.452237,1.1910269
47,Dabrafenib,SIDM00291,1.8860145,2.2796257
48,WEHI-539,SIDM00905,4.292709,0.29870343
49,Sepantronium bromide,SIDM01248,-4.8301425,2.2558792
50,Ibrutinib,SIDM00198,5.396274,3.2640297
51,Sabutoclax,SIDM00195,-1.271226,0.18492271
52,CZC24832,SIDM00842,4.643635,1.5593934
53,Ibrutinib,SIDM00407,0.54719,2.1966896
54,WEHI-539,SIDM00242,2.189878,0.6655509
55,Wee1 Inhibitor,SIDM00233,-0.588905,-1.8103617
56,AZD7762,SIDM01247,-1.898701,3.2329955
57,Ibrutinib,SIDM00976,5.902417,3.3027923
58,Leflunomide,SIDM00263,5.381485,1.6869467
59,Sepantronium bromide,SIDM00292,-5.3072425,2.8160741
60,Ruxolitinib,SIDM00501,4.773867,2.4858174
61,Dactinomycin,SIDM00781,-2.355409,4.0965776
62,AZD7762,SIDM01198,-1.1429156666666669,2.9104059
63,AZD7762,SIDM00198,0.2535895,3.7373097
64,Wnt-C59,SIDM00833,3.966146,4.5743036
65,Sabutoclax,SIDM01197,0.58037,2.0007858
66,OTX015,SIDM00274,2.707552,2.8107407
67,CZC24832,SIDM00346,4.29186,0.44046092
68,CZC24832,SIDM00121,3.100095,0.619585
69,Ibrutinib,SIDM00935,-1.188035,2.3729131
70,Dabrafenib,SIDM00098,4.188765500000001,2.6585424
71,Wnt-C59,SIDM00846,2.795865,3.982836
72,OTX015,SIDM00176,3.412868,2.4068716
73,Sepantronium bromide,SIDM00976,-3.5709845,2.2461627
74,Leflunomide,SIDM00420,5.584777,2.6906943
75,Wnt-C59,SIDM00721,5.639853,4.6776857
76,Wee1 Inhibitor,SIDM01146,0.937411,-0.6876506
77,Dactinomycin,SIDM00263,-4.1860285,2.7220118
78,AZD7762,SIDM00258,1.1668213333333333,3.712713
79,Wnt-C59,SIDM00262,4.552633,4.355171
80,Dabrafenib,SIDM01247,4.1038535,1.7175585
81,Leflunomide,SIDM00976,5.675821,2.5661159
82,CZC24832,SIDM01206,4.24245,0.98331034
83,AZD7762,SIDM00539,-0.5161746666666667,3.3539288
84,Ibrutinib,SIDM00688,3.41599,2.4005778
85,Ruxolitinib,SIDM00251,4.303181,1.8290755
86,Sepantronium bromide,SIDM00579,0.360967,1.4011543
87,OTX015,SIDM00826,2.345154,1.4837062
88,Leflunomide,SIDM00269,5.119051,1.6210549
89,AZD7762,SIDM00863,-1.459682,2.9883
90,Sepantronium bromide,SIDM00539,-4.712460999999999,1.8637584
91,Dabrafenib,SIDM00591,3.9558605,1.4548542
92,Sabutoclax,SIDM00930,-0.635141,-0.051149163
93,OTX015,SIDM00250,4.405693,1.9081258
94,Sabutoclax,SIDM00241,-1.077768,-0.62567884
95,Dabrafenib,SIDM00091,5.2317075,2.7438002
96,WEHI-539,SIDM00302,4.72518,0.24500299
97,WEHI-539,SIDM00889,4.21662,0.2886933
98,CZC24832,SIDM00193,4.748425,2.2223158
99,Dabrafenib,SIDM00137,4.162262,2.5672872
100,OTX015,SIDM00317,4.784651,4.2023516
101,Leflunomide,SIDM00962,3.323018,0.21865603
102,Sepantronium bromide,SIDM01233,-2.7867185,2.7338521
