,drug,cell_line,IC50,prediction
0,Cyclophosphamide,SIDM01146,4.846191,4.542871
1,Sapitinib,SIDM00623,4.099897,4.444804
2,Taselisib,SIDM00381,1.928702,2.2936652
3,PLX-4720,SIDM00416,4.513220666666666,3.2205849
4,MK-1775,SIDM01175,3.379173,2.2303922
5,Trametinib,SIDM00203,1.6922655,2.3463576
6,GSK2606414,SIDM00203,2.462133,3.0803404
7,Pictilisib,SIDM01161,0.9381376666666666,1.3190783
8,PRT062607,SIDM00569,2.990782,3.271841
9,Entospletinib,SIDM00565,4.397985,4.719693
10,AZD4547,SIDM00243,-0.0888936666666667,1.9247233
11,PFI3,SIDM00951,3.202969,4.104611
12,Talazoparib,SIDM00244,-0.816508,-0.4044482
13,Lapatinib,SIDM00569,5.281278,3.8060899
14,ZM447439,SIDM00954,0.952939,2.6380522
15,Vinblastine,SIDM01163,-1.7580545,5.2346044
16,BMS-345541,SIDM01006,2.1958065,2.750937
17,Dactinomycin,SIDM00846,-3.631523000000001,-0.46923286
18,Gefitinib,SIDM00535,3.7861185,3.2891164
19,Cediranib,SIDM01093,3.562722,2.6998155
20,Ulixertinib,SIDM00156,2.66223,3.049909
21,EPZ5676,SIDM01163,7.321569,6.464455
22,GSK2578215A,SIDM00216,4.88142,3.8827305
23,Venetoclax,SIDM00520,3.857487,3.988449
24,Talazoparib,SIDM00136,3.6512925,2.3783586
25,Vinorelbine,SIDM00584,-3.914099,-0.5252279
26,Oxaliplatin,SIDM00351,4.0806130000000005,4.1258826
27,Wee1 Inhibitor,SIDM00535,2.5752375,2.7831488
28,UMI-77,SIDM01248,3.434257,3.4232779
29,PFI3,SIDM00680,5.192503,5.8146787
30,Epirubicin,SIDM00384,-3.463801,-3.187695
31,AZD5363,SIDM00875,2.559442,3.311873
32,Gemcitabine,SIDM00863,-5.014224333333334,3.1286528
33,ABT737,SIDM00632,1.493049,0.6395203
34,VX-11e,SIDM00287,2.377613,2.792389
35,PLX-4720,SIDM00496,0.8739816666666668,3.6118834
36,Savolitinib,SIDM00846,2.752432,2.4575174
37,MK-2206,SIDM01229,2.4264975,2.1963453
38,Dinaciclib,SIDM00269,-3.598865,-1.7728142
39,VE821,SIDM00489,1.526229,3.415834
40,Sabutoclax,SIDM00317,2.268002,2.591532
41,RVX-208,SIDM00332,6.227537,5.310308
42,Irinotecan,SIDM00120,2.460085,4.025116
43,MN-64,SIDM00120,6.037072,5.684693
