,drug,cell_line,IC50,prediction
0,OF-1,SIDM00257,4.206854,1.0990036
1,Docetaxel,SIDM00082,-1.4578746666666664,5.018956
2,Pevonedistat,SIDM00541,0.725677,3.640531
3,Paclitaxel,SIDM00328,-3.3222995,2.3272052
4,Temozolomide,SIDM00576,2.8046,0.19427893
5,MK-8776,SIDM00732,4.019024,4.147399
6,MK-8776,SIDM00699,4.530687,4.5273166
7,OF-1,SIDM00537,4.217272,1.4842533
8,LCL161,SIDM00841,4.6634945,2.7748601
9,AZ6102,SIDM00394,3.281192,4.5555553
10,OF-1,SIDM00565,4.979893,3.3111446
11,SB216763,SIDM01042,4.554536,2.867593
12,GSK343,SIDM00411,4.8941025,5.0580792
13,Docetaxel,SIDM00375,-3.4546956666666664,5.076023
14,Alisertib,SIDM00393,3.508407,2.9002125
15,AGI-5198,SIDM00308,4.280853,-1.154669
16,AZD5363,SIDM00863,1.885114,3.7385345
17,MK-8776,SIDM00577,2.163877,3.8024263
18,OF-1,SIDM00826,4.406393,1.7291648
19,AGI-5198,SIDM00250,4.209991,-0.029102683
20,AZD5363,SIDM01245,2.748978,3.6693718
21,OSI-027,SIDM01073,0.840315,2.5818958
22,Alisertib,SIDM01019,0.4932335,2.9026358
23,Pevonedistat,SIDM01175,4.3406435,4.609657
24,Temozolomide,SIDM00094,5.9999665,4.3922625
25,AGI-5198,SIDM00326,4.083026,0.24639153
26,GSK343,SIDM01233,5.1984295,3.813927
27,MK-8776,SIDM00098,2.815627,3.7416704
28,LCL161,SIDM00519,5.219727,3.1131718
29,AZD5363,SIDM00445,1.780595,4.179146
30,AZD5363,SIDM00579,3.025458,3.9046996
31,AZ6102,SIDM01097,2.062228,3.610641
32,Paclitaxel,SIDM00411,0.195684,3.4035614
33,LCL161,SIDM00384,2.9158075,0.69609547
34,OF-1,SIDM00211,2.668586,-0.45060626
35,OF-1,SIDM00136,4.818226,1.942336
36,MK-8776,SIDM00875,0.000374,3.2157035
37,AZ6102,SIDM00056,1.982137,3.8284113
38,LCL161,SIDM00388,3.3760705,1.717333
39,GSK343,SIDM00190,3.118034,4.620041
40,OF-1,SIDM00929,3.950818,3.3013065
41,Temozolomide,SIDM00538,6.4119005,3.2448344
42,Temozolomide,SIDM00384,2.967521,2.495468
43,MK-8776,SIDM00251,0.595505,3.9282782
44,MK-8776,SIDM00056,4.806866,2.498037
45,GSK343,SIDM00156,4.4624805,4.024253
46,Pevonedistat,SIDM01161,-0.3630345,3.552007
47,OF-1,SIDM00969,4.94498,1.852432
48,OF-1,SIDM00250,2.718002,1.5526569
49,AZ6102,SIDM00154,2.480067,3.3986495
50,Pevonedistat,SIDM00638,0.5442485000000001,2.8568177
51,AZ6102,SIDM01146,2.667574,3.7842076
52,LCL161,SIDM00332,5.9473565,3.2546585
53,SB216763,SIDM00833,5.2144725,4.325554
54,Pevonedistat,SIDM01237,3.803114,5.3254814
55,AZD5363,SIDM00292,3.179298,5.192685
56,MK-8776,SIDM00885,4.68494,3.2369657
57,AZ6102,SIDM00973,1.882672,3.705052
58,MK-8776,SIDM01183,4.322739,4.273179
59,OF-1,SIDM00964,5.67621,0.9295856
60,AGI-5198,SIDM00813,3.842013,-1.1436882
61,OSI-027,SIDM00621,0.9035845,2.3712537
62,MK-8776,SIDM00118,3.092557,3.1491356
63,Docetaxel,SIDM00543,-2.607687333333333,4.4678364
64,Temozolomide,SIDM00532,5.942512000000001,3.6838503
65,GSK343,SIDM00099,6.1920905,5.1589384
66,Temozolomide,SIDM00517,5.836973,3.8607934
67,Pevonedistat,SIDM00285,-0.648672,2.1552079
68,AGI-5198,SIDM00540,5.563837,-0.24055085
69,AZD5363,SIDM00732,3.670342,4.7809987
70,AZD5363,SIDM00520,3.259521,4.7794614
71,Paclitaxel,SIDM00483,-0.70484,2.8840609
72,AZD5363,SIDM00465,4.511834,4.848001
73,MK-8776,SIDM00224,4.194507,3.638146
74,AZD5363,SIDM00100,4.122019,5.247225
75,OSI-027,SIDM00577,0.906489,1.6947154
76,GSK343,SIDM00309,3.777344,4.100674
77,Temozolomide,SIDM00113,6.9382975,5.3680973
78,OSI-027,SIDM00968,1.670482,3.9006476
79,AGI-5198,SIDM00889,3.982892,0.05222676
80,Pevonedistat,SIDM01233,2.716201,3.7670352
81,AGI-5198,SIDM00003,3.960265,0.52836406
82,AGI-5198,SIDM00274,5.408342,0.9327327
83,Alisertib,SIDM00537,1.975315,3.2577765
84,LCL161,SIDM00104,5.1030555,3.0526886
85,LCL161,SIDM00101,5.484640499999999,3.7975912
86,Temozolomide,SIDM00623,5.562379,3.204308
87,Temozolomide,SIDM00813,4.380917500000001,1.7379897
88,Paclitaxel,SIDM00817,-2.613796,1.3613751
89,LCL161,SIDM00098,4.677774,2.773359
90,AGI-5198,SIDM00375,4.792444,1.5256243
91,OF-1,SIDM00424,3.94476,1.5429265
92,AZ6102,SIDM00195,4.225058,4.5402927
93,GSK343,SIDM00243,1.903328,2.4915383
94,AZ6102,SIDM00528,2.477917,3.0382001
95,AZ6102,SIDM01163,3.725288,6.4511385
96,AGI-5198,SIDM01155,4.752895,1.43729
97,OF-1,SIDM01140,3.232611,0.5113691
98,AZ6102,SIDM01007,1.37161,3.183367
99,LCL161,SIDM01198,3.9287095,1.4058259
100,Temozolomide,SIDM00758,7.209448,3.4431775
101,Alisertib,SIDM00519,2.585704,4.774869
102,Temozolomide,SIDM01183,5.391155,3.345809
103,LCL161,SIDM00211,1.7095034999999998,0.5894352
104,Alisertib,SIDM00612,2.5365015,5.0388355
105,AGI-5198,SIDM01206,2.402684,-1.1623094
106,Alisertib,SIDM00193,2.8006015,4.2232227
107,Paclitaxel,SIDM00362,-4.231375,0.9745339
108,Alisertib,SIDM01159,2.164262,3.9795258
109,Alisertib,SIDM00976,2.6073355,3.4578378
110,Docetaxel,SIDM00181,-3.5292246666666665,5.1467314
111,Temozolomide,SIDM00394,4.7243895,4.1456203
112,AZD5363,SIDM00276,2.794676,4.1438923
113,MK-8776,SIDM00833,4.825215,4.639724
114,Paclitaxel,SIDM00834,-2.292697,1.9323034
115,MK-8776,SIDM01097,0.145811,3.0535862
116,Paclitaxel,SIDM00929,-2.630331,2.2223837
117,Docetaxel,SIDM01006,-5.0082493333333336,4.0745616
118,MK-8776,SIDM01259,1.197682,2.7189233
119,OF-1,SIDM00954,4.169365,1.2342362
120,OF-1,SIDM00317,6.785584,5.1929445
121,Paclitaxel,SIDM00445,-4.376856,0.7164655
122,AZ6102,SIDM01251,1.966865,2.5351655
123,LCL161,SIDM01161,4.397634500000001,1.4692405
124,AZ6102,SIDM00364,1.839163,2.9534225
125,GSK343,SIDM00680,4.8720255,3.8153
126,Docetaxel,SIDM00889,-4.78964,3.8853498
127,LCL161,SIDM00719,3.874188,4.03948
128,Pevonedistat,SIDM00528,0.3183155,2.873812
129,Docetaxel,SIDM00896,-5.096641666666667,3.265628
130,AZD5363,SIDM00975,3.893155,4.588886
131,Docetaxel,SIDM01042,-5.236167999999999,3.0194132
132,Pevonedistat,SIDM00488,1.400469,3.3406243
133,Paclitaxel,SIDM00203,-1.7756845,1.2131095
134,GSK343,SIDM00596,5.0005095,4.351135
135,AZD5363,SIDM00491,2.950872,4.50428
136,Docetaxel,SIDM00180,-4.3320675,4.8467264
137,Temozolomide,SIDM01146,5.926379,3.1205895
138,MK-8776,SIDM00242,2.259689,2.8465803
139,OF-1,SIDM00311,5.074133,3.4393957
140,Docetaxel,SIDM00538,-2.2603926666666667,4.6698637
141,Paclitaxel,SIDM01183,-2.666197,2.5446312
142,Paclitaxel,SIDM00114,1.202586,2.7009048
143,AGI-5198,SIDM01168,5.668405,1.7286755
144,Temozolomide,SIDM00583,6.4080535,4.1967134
145,GSK343,SIDM00082,4.1733045,4.176449
146,OF-1,SIDM00388,3.492522,1.9478955
147,LCL161,SIDM00875,4.169178499999999,0.77663004
148,Pevonedistat,SIDM00394,-1.695102,3.1855457
149,Paclitaxel,SIDM00973,-3.491688,0.3887419
150,LCL161,SIDM00534,4.42892,2.397962
151,Temozolomide,SIDM00864,6.3685335,3.6161864
152,GSK343,SIDM00623,3.4271065,4.1445184
153,Pevonedistat,SIDM00332,1.5171675,3.5534222
154,OSI-027,SIDM00488,2.0210545,3.5408676
155,Docetaxel,SIDM00623,-2.1816273333333336,5.349612
156,GSK343,SIDM00181,4.112145,3.8641918
157,Pevonedistat,SIDM00410,-0.0390955,2.933026
158,Pevonedistat,SIDM01011,0.6193825,2.7152493
159,AZ6102,SIDM01042,1.54054,2.0797877
160,AZD5363,SIDM00969,3.353852,3.7638583
161,LCL161,SIDM00203,4.484159,2.387862
162,GSK343,SIDM00835,4.2320425,4.500952
163,Docetaxel,SIDM00350,-1.8566833333333328,4.8132353
164,LCL161,SIDM00328,4.356854,2.0707383
165,OF-1,SIDM00530,5.481943,1.7070913
166,Temozolomide,SIDM01145,5.356673,2.6376884
167,GSK343,SIDM00371,5.143262,4.4237347
168,Paclitaxel,SIDM00783,-4.096689,-0.02896458
169,Alisertib,SIDM00224,1.5583585000000002,4.099964
170,AGI-5198,SIDM00520,4.971823,2.548001
171,AZD5363,SIDM00377,2.162661,4.2381134
172,AGI-5198,SIDM01090,4.799704,0.4346265
173,Alisertib,SIDM00377,2.476145,4.2835474
174,GSK343,SIDM00216,3.607714,2.8772144
175,Temozolomide,SIDM00491,5.955324,3.8902178
176,Alisertib,SIDM00623,2.549076,4.5278997
177,GSK343,SIDM00600,3.0995345,3.221733
178,OF-1,SIDM00324,4.112165,0.5682689
179,OF-1,SIDM01229,4.361306,1.9515182
180,Alisertib,SIDM00371,3.001354,4.746176
181,OF-1,SIDM00377,5.229193,3.119737
182,GSK343,SIDM00976,4.2103015,3.612756
183,AZ6102,SIDM00103,3.190556,5.350877
184,Temozolomide,SIDM01247,5.040118,2.6574948
185,Paclitaxel,SIDM00496,-3.366445,0.52979255
186,MK-8776,SIDM00923,4.066589,3.0139105
187,AZ6102,SIDM01206,1.241505,3.3313608
188,Docetaxel,SIDM00900,-4.765284666666666,4.0061207
189,AZD5363,SIDM00530,1.21957,3.817568
190,OF-1,SIDM00094,5.418012,3.732157
191,Pevonedistat,SIDM00243,1.781531,2.6706994
192,AZD5363,SIDM01228,3.641954,4.5133224
193,Docetaxel,SIDM00064,-4.916112333333333,4.7583776
194,Temozolomide,SIDM00544,6.136751,3.075743
195,LCL161,SIDM00047,3.380373,1.1476595
196,Docetaxel,SIDM00317,-1.0694186666666667,7.082712
197,LCL161,SIDM00262,4.9513205,3.2996938
198,LCL161,SIDM00350,4.6862225,1.6329126
199,Paclitaxel,SIDM00266,-5.0491905,-0.3106926
200,Paclitaxel,SIDM00394,-1.232876,1.8989084
201,OF-1,SIDM00863,4.283979,1.7981782
