,drug,cell_line,IC50,prediction
0,GSK1904529A,SIDM00287,2.695081,3.0420852
1,XAV939,SIDM00964,2.5174255,2.5456703
2,AZD8186,SIDM00098,3.6110575,2.7162867
3,Alpelisib,SIDM00309,4.972602,4.815916
4,Navitoclax,SIDM00381,3.9914675,2.7728815
5,Nutlin-3a (-),SIDM00885,4.117058500000001,4.5189238
6,MK-1775,SIDM00381,0.971567,0.94129884
7,SCH772984,SIDM00826,-2.371284,1.3713443
8,WIKI4,SIDM00056,3.873413,3.5894158
9,AMG-319,SIDM00351,4.381102,4.7986326
10,MIM1,SIDM00042,3.76392,4.547224
11,Luminespib,SIDM00655,-3.2395240000000003,-2.812885
12,MIRA-1,SIDM00817,5.042824,6.0348806
13,BIBR-1532,SIDM01159,4.30429,4.678028
14,Alpelisib,SIDM00263,1.009765,3.0695136
15,Vinorelbine,SIDM01006,-5.701762,-1.9938042
16,Venetoclax,SIDM00388,3.261062,0.6353859
17,Pictilisib,SIDM00542,2.4920940000000003,2.614018
18,Irinotecan,SIDM00111,2.03566,1.3009167
19,LGK974,SIDM01126,3.0547295,3.966435
20,Dabrafenib,SIDM00201,4.4734655,4.183646
21,AZD7762,SIDM00346,-0.4462809999999999,-1.8887157
22,Leflunomide,SIDM00859,4.32032,3.0282733
23,Wnt-C59,SIDM00534,2.810193,3.3130872
24,WEHI-539,SIDM00203,3.061166,1.5944738
25,OTX015,SIDM00974,3.725203,1.9760301
26,Dinaciclib,SIDM00976,-3.108552,-2.6745877
27,Ibrutinib,SIDM00411,5.899052,4.1898217
28,Sepantronium bromide,SIDM00042,-5.8211975,-3.5378435
29,Dactinomycin,SIDM00632,-5.825258,-3.3026023
30,CZC24832,SIDM00540,5.488764,5.0888767
31,VX-11e,SIDM00096,2.2575585,2.77371
32,Wnt-C59,SIDM00612,4.5870045,4.2695274
33,Rapamycin,SIDM00542,-1.799362,-2.853831
34,Dabrafenib,SIDM00826,-0.075091,4.5217433
35,WZ4003,SIDM00632,2.238154,2.6142862
36,BMS-345541,SIDM00201,2.1755675,3.4497168
37,GDC0810,SIDM00540,5.695754,3.815094
38,AZD4547,SIDM00817,3.812196666666667,3.0044043
39,Cytarabine,SIDM00974,-0.0426374999999999,-1.506633
40,Dabrafenib,SIDM00632,1.724149,3.249787
41,IWP-2,SIDM00056,2.97579,3.5446875
42,AZD8186,SIDM00540,1.186744,1.4159775
43,Pictilisib,SIDM00826,0.0008939999999999,3.4448068
44,Epirubicin,SIDM00411,0.987132,-0.64124954
45,Oxaliplatin,SIDM00287,1.0486,2.2262313
46,Ulixertinib,SIDM00056,1.1917325,3.1971364
47,Dabrafenib,SIDM00817,4.4795785,4.5547323
48,Sorafenib,SIDM00974,1.369742,3.230016
49,AGI-6780,SIDM00632,2.1963825,2.555579
50,Lapatinib,SIDM00885,4.0919035,2.2396617
51,Luminespib,SIDM00351,-3.2401515,-3.0633397
52,LGK974,SIDM00346,2.4880465000000003,2.7311323
53,GSK343,SIDM00411,4.8941025,4.153742
54,AZD5582,SIDM00056,1.379435,2.0954926
55,MN-64,SIDM00203,5.444619,4.9942293
56,Bortezomib,SIDM00411,-3.866131,-1.5849518
57,OF-1,SIDM00826,4.406393,5.332005
58,ML323,SIDM00974,4.595288,4.391058
59,Savolitinib,SIDM01006,2.49315,2.665898
60,Taselisib,SIDM00964,-0.824779,0.9769039
61,Luminespib,SIDM00287,-2.4884935,-4.066011
62,PD173074,SIDM00974,3.681605,3.2482655
63,Vorinostat,SIDM00351,0.3313785,1.1124572
64,LGK974,SIDM00655,2.6276195,3.3860583
65,Ibrutinib,SIDM00976,5.902417,5.390439
66,Leflunomide,SIDM00263,5.381485,4.3883924
67,MK-8776,SIDM00098,2.815627,4.0562344
