,drug,cell_line,IC50,prediction
0,Linsitinib,SIDM00832,3.7264865,2.3745072
1,Pictilisib,SIDM00227,1.0316663333333331,1.5469985
2,Ulixertinib,SIDM00835,3.2002795,1.8111632
3,Entinostat,SIDM00501,2.45602,1.9354382
4,MN-64,SIDM00814,5.15109,5.245268
5,Uprosertib,SIDM00176,3.2102975,2.475406
6,Dabrafenib,SIDM00389,3.288884,2.8797994
7,NVP-ADW742,SIDM00550,1.679199,2.4730346
8,Wnt-C59,SIDM00047,4.068933,4.8084984
9,XAV939,SIDM00316,4.215832499999999,4.377578
10,IWP-2,SIDM00864,2.35505,3.1876633
11,Taselisib,SIDM00627,-0.696875,0.07648839
12,Dasatinib,SIDM00251,4.14583,0.09444147
13,Sabutoclax,SIDM00577,-2.165106,-1.426549
14,WIKI4,SIDM00377,4.253178,3.4124405
15,Sepantronium bromide,SIDM00047,-5.463869,-3.8531177
16,PFI3,SIDM00846,5.050288,5.8525143
17,AGI-6780,SIDM01042,2.189475,3.167347
18,WEHI-539,SIDM00528,4.668635,3.7849376
19,Daporinad,SIDM01155,-1.381173,-1.6605061
20,Gefitinib,SIDM00205,1.0962685,2.1030545
21,MIRA-1,SIDM00896,3.206583,3.6102583
22,LGK974,SIDM00230,3.247925,3.2284253
23,Luminespib,SIDM00465,-2.04523,-2.0157862
24,Gemcitabine,SIDM00535,-1.6671273333333334,-0.24837053
25,AZD3759,SIDM00384,1.73871,2.2705674
26,Luminespib,SIDM00129,-1.9222365,-2.204759
27,Dasatinib,SIDM01174,3.357426,-0.4890077
28,AT13148,SIDM00241,2.059037,4.093811
29,RVX-208,SIDM00214,5.345416,4.9990864
30,I-BRD9,SIDM00261,3.161915,4.7107573
31,Lapatinib,SIDM00045,2.0251475,1.0522146
32,XAV939,SIDM00227,3.9083025,4.184964
33,EPZ5676,SIDM00896,4.458965,4.3860264
34,Osimertinib,SIDM00214,1.115264,1.3427684
35,Sorafenib,SIDM00377,3.169837,3.8198411
36,Cediranib,SIDM00047,1.290583,2.620732
37,Vinblastine,SIDM00176,-2.9221235,0.18430974
38,Oxaliplatin,SIDM00550,5.7256415,3.2520204
39,PLX-4720,SIDM00261,4.321038,3.5676186
40,Epirubicin,SIDM00214,-0.753007,-0.2005597
41,LY2109761,SIDM00835,6.28493,5.803628
42,I-BET-762,SIDM00501,4.056707,3.830724
43,AZD7762,SIDM00227,-0.628864,-1.3537018
44,ML323,SIDM01042,4.020805,4.8004932
45,SB216763,SIDM01042,4.554536,5.132716
46,Lapatinib,SIDM00896,2.1056980000000003,1.3345046
