,drug,cell_line,IC50,prediction
0,MIRA-1,SIDM00517,6.073941,5.2016916
1,Cisplatin,SIDM01114,2.006427,2.4698045
2,WIKI4,SIDM00244,3.914198,3.5616567
3,BMS-536924,SIDM00537,1.733863,2.1777883
4,Bortezomib,SIDM01093,-4.115848,-0.337297
5,MK-1775,SIDM00094,1.91712,1.7027481
6,LY2109761,SIDM00539,5.400771,4.940839
7,LGK974,SIDM01233,3.895076,4.3610535
8,GDC0810,SIDM00496,4.965005,3.3233125
9,Sorafenib,SIDM00551,2.384396,4.5527678
10,BMS-536924,SIDM01093,3.1085975,2.9301054
11,Bortezomib,SIDM01161,-4.938108,-1.30172
12,LGK974,SIDM00520,3.924767,4.2100887
13,Fulvestrant,SIDM00136,3.780350333333333,4.1875887
14,Entospletinib,SIDM00244,1.924032,4.3002577
15,MIM1,SIDM01175,4.770428,3.7175775
16,Oxaliplatin,SIDM00561,1.8525435,2.859588
17,Epirubicin,SIDM00565,-0.311385,-0.58344996
18,VE821,SIDM01090,3.11085,4.5109015
19,Dinaciclib,SIDM00291,-2.624957,0.0326697
20,Cediranib,SIDM00837,1.05822,1.7903125
21,Vorinostat,SIDM01187,1.608329,1.535614
22,Buparlisib,SIDM00077,0.013728,2.5754163
23,Cisplatin,SIDM00064,1.7632536666666667,3.0028439
24,PCI-34051,SIDM00332,5.746768,5.2350616
25,Vinblastine,SIDM00174,-4.493240500000001,3.9904225
26,IWP-2,SIDM00793,2.146301,2.0722523
27,VX-11e,SIDM00758,1.657313,2.5666325
28,LY2109761,SIDM00837,4.501555,4.89851
29,Nilotinib,SIDM01247,1.1534605,0.45790276
30,Linsitinib,SIDM00699,2.579066,3.2993233
31,AT13148,SIDM00537,2.842459,4.3599796
32,Cisplatin,SIDM00120,2.2501773333333333,3.2432973
33,BMS-345541,SIDM00719,5.569043,3.8541648
34,WIKI4,SIDM01229,4.344849,3.2647104
35,Oxaliplatin,SIDM00539,4.1511535,5.1426783
36,BMS-345541,SIDM00332,4.2296025,3.6028452
37,Niraparib,SIDM01161,4.115739,4.094982
38,Cyclophosphamide,SIDM00561,4.404114,3.705579
39,Luminespib,SIDM00699,-0.6123465000000001,-2.0550115
40,Obatoclax Mesylate,SIDM00094,1.1680755,2.5022838
41,AT13148,SIDM00758,3.034989,4.529187
42,PCI-34051,SIDM00244,2.471069,5.0149174
43,Entospletinib,SIDM01161,3.186478,3.5472367
44,Crizotinib,SIDM01247,1.223581,2.0193236
45,Dasatinib,SIDM01161,-3.3886935,-1.2038968
46,Fulvestrant,SIDM00565,4.188992333333334,3.6612089
47,AZD7762,SIDM01175,2.4667096666666666,-1.2916085
48,Irinotecan,SIDM00539,3.010363,4.282652
49,CZC24832,SIDM01114,3.823074,4.9109087
50,MK-8776,SIDM00699,4.530687,3.1863992
51,AZD8186,SIDM00837,1.471513,3.6831067
52,BIBR-1532,SIDM01114,4.037107,4.7159863
53,Vinblastine,SIDM00699,-2.9077390000000003,3.893571
54,OF-1,SIDM00537,4.217272,4.3525686
55,PCI-34051,SIDM01233,4.978184,5.6001425
56,OF-1,SIDM00565,4.979893,4.4456415
57,MIRA-1,SIDM00793,4.095742,3.9582312
58,CZC24832,SIDM00174,3.977655,4.9279594
59,WZ4003,SIDM00551,2.017036,4.1446753
60,Sorafenib,SIDM01175,5.0521495000000005,3.7450633
61,VE-822,SIDM01090,3.316805,3.7377105
62,Dabrafenib,SIDM00291,1.8860145,2.9761531
63,I-BET-762,SIDM00064,3.430299,4.5796566
64,Camptothecin,SIDM00537,-3.133379,-1.2598865
65,Alpelisib,SIDM00699,4.345543,3.8869526
66,Axitinib,SIDM00332,-0.0051045,3.7764318
67,GSK2606414,SIDM01093,3.633744,4.383873
68,MK-1775,SIDM00719,2.743954,1.0038742
69,VE821,SIDM01233,5.84664,5.524371
70,Obatoclax Mesylate,SIDM00539,1.778222,1.5526927
71,Lapatinib,SIDM00539,0.913972,3.2548654
72,VX-11e,SIDM01229,2.402507,3.01075
