,drug,cell_line,IC50,prediction
0,Gemcitabine,SIDM00659,-3.508871333333333,2.9150124
1,EPZ004777,SIDM00783,5.083257,4.974771
2,Entospletinib,SIDM00407,0.132074,2.5054843
3,GDC0810,SIDM00091,6.973783,5.2135344
4,Ibrutinib,SIDM00103,6.349576,5.9163637
5,I-BRD9,SIDM00917,3.280439,3.5384254
6,VX-11e,SIDM01132,3.3916905,3.1403565
7,NVP-ADW742,SIDM00592,2.270735,2.9723206
8,Venetoclax,SIDM01168,3.390214,4.1007695
9,Nilotinib,SIDM00154,3.3176005,3.911263
10,Fulvestrant,SIDM00196,3.374845333333333,3.561503
11,KU-55933,SIDM00954,4.5482245,5.2051983
12,PLX-4720,SIDM00532,3.9665313333333336,3.3054137
13,Erlotinib,SIDM00367,3.712832,2.7167277
14,Epirubicin,SIDM00299,-0.624894,0.11972785
15,Crizotinib,SIDM00606,3.93993,2.102943
16,Sapitinib,SIDM00930,5.364807,3.5648608
17,PD0325901,SIDM00302,-0.49516,0.9791513
18,BMS-345541,SIDM00905,3.097411,3.636998
19,EPZ004777,SIDM00256,4.339178,4.019593
20,BIBR-1532,SIDM00374,5.214057,4.2469897
21,Gefitinib,SIDM00969,1.7519695000000002,2.444459
22,UMI-77,SIDM00917,2.442734,3.1557622
23,Linsitinib,SIDM00242,0.6660615000000001,1.9283513
24,I-BET-762,SIDM00198,3.416004,3.762536
25,Camptothecin,SIDM00917,-5.095388,-3.3295548
26,MK-1775,SIDM00792,0.563692,0.62165713
27,5-Fluorouracil,SIDM00472,5.961736999999999,5.257993
28,Cytarabine,SIDM00262,0.970566,1.5309557
29,UMI-77,SIDM00562,1.823414,3.1378021
30,LY2109761,SIDM00317,7.386086,5.581761
31,Camptothecin,SIDM00101,-1.391849,-0.7283792
32,OF-1,SIDM00257,4.206854,3.5137625
33,Sapitinib,SIDM00256,4.146909,3.1659522
34,Talazoparib,SIDM00407,3.2505315,1.9867921
35,Fulvestrant,SIDM00154,3.346953333333333,4.07564
36,Lapatinib,SIDM00302,3.3607455,3.2353482
37,Navitoclax,SIDM00242,1.0465555,0.8518614
38,Ruxolitinib,SIDM00969,4.452237,4.4449153
39,Savolitinib,SIDM00299,4.577383,4.173896
40,WZ4003,SIDM00917,2.478805,3.3465524
41,WEHI-539,SIDM00905,4.292709,4.009202
42,5-Fluorouracil,SIDM00198,3.907721,3.4330952
43,Lapatinib,SIDM00103,5.417033,4.3376703
44,Uprosertib,SIDM00659,2.658066,2.2034442
45,Ibrutinib,SIDM00198,5.396274,4.5141025
46,Vinblastine,SIDM00969,-4.0910875,3.505553
47,Ibrutinib,SIDM00407,0.54719,3.3676286
48,WEHI-539,SIDM00242,2.189878,3.0173907
49,Obatoclax Mesylate,SIDM00905,-0.342835,0.8187821
50,Cytarabine,SIDM00917,-0.248954,0.32847336
51,Osimertinib,SIDM00256,1.115958,0.9834565
52,BMS-536924,SIDM00606,4.2037495,1.1841123
53,PD0325901,SIDM00562,1.5770475000000002,1.3784279
54,AZD7762,SIDM00198,0.2535895,-0.44049862
55,Nutlin-3a (-),SIDM00606,4.9335875,4.711419
56,ML323,SIDM00659,6.369862,4.9622188
57,Dasatinib,SIDM00407,-4.4507675,-1.9470872
58,Vinblastine,SIDM00198,-4.642701499999999,3.1235957
59,Vinblastine,SIDM00606,-4.0811355,2.436605
60,AZD4547,SIDM00532,2.886074666666667,3.3086405
61,WIKI4,SIDM00472,3.497884,4.6164865
62,Navitoclax,SIDM00917,1.1348115,1.3805124
63,VX-11e,SIDM00905,2.735075,2.5398664
64,GSK591,SIDM00969,3.736686,3.9694104
65,Nilotinib,SIDM00299,3.673846,3.850916
66,GSK2578215A,SIDM00930,4.877151,4.0989137
67,OF-1,SIDM00969,4.94498,4.465154
68,PCI-34051,SIDM00592,4.222158,4.5366263
69,Navitoclax,SIDM00783,2.437232,2.4580438
70,AZ6102,SIDM00154,2.480067,4.5772443
71,BIBR-1532,SIDM00262,6.669694,4.3988457
72,WZ4003,SIDM00407,1.939668,2.8703742
73,VE-822,SIDM00256,0.899192,2.7537694
74,PRT062607,SIDM00196,2.453866,2.6195025
75,VE821,SIDM00792,4.608397,4.5675397
76,XAV939,SIDM00606,3.042025,3.115903
77,Lapatinib,SIDM00101,5.751819,4.0374637
78,PD173074,SIDM00969,2.802637,3.5213704
79,Wnt-C59,SIDM00262,4.552633,3.7689908
80,Vinorelbine,SIDM00154,-2.525001,-1.103008
81,Temozolomide,SIDM00532,5.942512000000001,6.3953176
82,GDC0810,SIDM00302,5.208002,4.644745
83,I-BRD9,SIDM00592,3.839586,4.303822
84,Niraparib,SIDM00606,4.590887,3.7822456
85,Daporinad,SIDM00472,-0.569979,-2.4092128
86,Savolitinib,SIDM00917,1.149607,2.4728856
87,Crizotinib,SIDM00969,1.740469,2.8016376
88,Cisplatin,SIDM00905,2.185283333333333,1.795494
89,Sabutoclax,SIDM00930,-0.635141,-0.12514776
90,ML323,SIDM00101,4.479902,5.449675
91,Alpelisib,SIDM00783,2.735136,3.6241703
92,Dabrafenib,SIDM00091,5.2317075,4.3209386
93,WEHI-539,SIDM00302,4.72518,3.972069
94,Entospletinib,SIDM00154,2.0514,4.376334
95,AT13148,SIDM00103,3.617478,4.8892903
96,Ipatasertib,SIDM00407,-0.527901,1.7857834
97,OTX015,SIDM00317,4.784651,2.6183553
98,UMI-77,SIDM00196,1.637912,3.3366008
99,Luminespib,SIDM00154,-3.142811,-1.699656
100,RVX-208,SIDM00407,4.050679,3.7204957
101,Navitoclax,SIDM00103,4.468857,3.756728
102,LCL161,SIDM00101,5.484640499999999,4.27735
103,AT13148,SIDM00606,4.679245,3.2974129
104,SCH772984,SIDM00256,3.396955,3.316174
105,Buparlisib,SIDM00592,0.147832,0.5498037
106,5-Fluorouracil,SIDM00969,3.2104505000000003,4.3124433
107,Dabrafenib,SIDM00196,4.506411,4.027454
108,Afatinib,SIDM00954,1.7369153333333334,2.1281304
109,WIKI4,SIDM00659,3.038173,4.190477
110,Niraparib,SIDM00783,3.461667,4.2653055
111,Erlotinib,SIDM01168,4.112417,3.6163049
112,Buparlisib,SIDM00374,0.059628,1.3039314
113,Cediranib,SIDM00196,1.764986,1.6710348
114,I-BET-762,SIDM00917,1.0742405,3.7019825
115,MIRA-1,SIDM00905,4.905862,5.669493
116,GSK2606414,SIDM00256,2.841195,2.682095
117,Lapatinib,SIDM00091,3.93855,2.891742
118,PFI3,SIDM00954,5.499537,5.1976056
119,ML323,SIDM00905,4.035333,4.6174674
120,VE821,SIDM00472,3.634301,5.24124
121,Osimertinib,SIDM00374,2.366466,1.8130734
122,AZD4547,SIDM00905,2.333362333333333,2.828607
123,OF-1,SIDM00954,4.169365,4.1097875
124,AMG-319,SIDM00242,4.622485,3.3700147
125,OF-1,SIDM00317,6.785584,4.779817
126,XAV939,SIDM00905,4.655537,3.232296
127,Luminespib,SIDM00317,-0.330711,-1.8465316
128,BIBR-1532,SIDM00299,6.338824,5.585461
129,Dactinomycin,SIDM00562,-4.85318,-0.81888515
130,Osimertinib,SIDM00562,2.523078,1.0694381
131,LY2109761,SIDM00407,3.715375,3.8170319
132,Vorinostat,SIDM00103,1.402374,2.1311815
133,AZ960,SIDM00374,1.295126,1.1922733
134,Cediranib,SIDM00242,0.546902,1.2596141
135,Linsitinib,SIDM00299,3.6721345,3.851861
136,MK-8776,SIDM00242,2.259689,2.3870301
137,XAV939,SIDM00198,3.7711485,3.7344346
138,AGI-5198,SIDM01168,5.668405,5.1941094
139,Dasatinib,SIDM00532,-0.966262,-0.09490032
140,Sapitinib,SIDM00103,6.686334,4.6294894
141,Ibrutinib,SIDM00954,4.484046,4.859529
142,Bortezomib,SIDM00659,-5.482082,-2.3129358
143,Oxaliplatin,SIDM01168,4.864938,5.2939196
144,VX-11e,SIDM00592,2.6516245,1.7675661
145,GDC0810,SIDM00256,3.788929,4.5024114
146,AZD7762,SIDM00917,-1.1441993333333331,-0.92614096
147,BMS-536924,SIDM01168,2.2822940000000003,1.662592
148,Dactinomycin,SIDM00317,0.1701685,0.09680173
149,VE821,SIDM00091,6.594332,5.3117776
150,AZD5363,SIDM00969,3.353852,3.6187847
151,Venetoclax,SIDM00792,1.446592,3.1586106
152,Wnt-C59,SIDM00592,3.693633,3.437734
153,IWP-2,SIDM00783,1.399641,3.195078
154,LY2109761,SIDM00472,6.55587,5.8512816
155,Rapamycin,SIDM00783,-1.814071,-1.75428
156,Navitoclax,SIDM00606,2.6124685,1.7385415
157,MK-1775,SIDM00783,0.757976,-0.30933294
158,OTX015,SIDM00367,0.4914,1.4966316
159,GSK2606414,SIDM00257,3.423239,2.917364
160,Osimertinib,SIDM00792,2.183949,2.060972
161,Cytarabine,SIDM00905,0.8665499999999999,1.3906869
162,Paclitaxel,SIDM00783,-4.096689,-1.151598
163,Cisplatin,SIDM00101,4.437650666666666,3.1118577
164,Dactinomycin,SIDM00917,-5.9907125,-1.5631597
165,Talazoparib,SIDM00954,4.441902,3.7994552
166,LGK974,SIDM00532,4.921738,3.9436464
167,Daporinad,SIDM00262,-6.201599,-3.7349527
168,Pictilisib,SIDM00407,-2.383201333333333,1.6695752
169,BMS-536924,SIDM00262,1.00127,2.7870212
170,Gemcitabine,SIDM00592,-4.693352999999999,1.2472385
171,MIRA-1,SIDM00299,5.658231,6.2047
172,LGK974,SIDM00262,4.7499395,3.5505388
173,Palbociclib,SIDM00374,3.970864,2.032695
174,Epirubicin,SIDM00302,-2.094069,-0.3446399
175,Savolitinib,SIDM00367,3.196654,2.9081712
176,MIM1,SIDM00091,4.364178,4.282059
177,Wnt-C59,SIDM00198,2.748113,3.4380035
178,AZ6102,SIDM00103,3.190556,5.3889494
179,Irinotecan,SIDM00367,0.22252,1.3842777
180,EPZ5676,SIDM01132,4.314814,4.868444
181,GSK2578215A,SIDM00257,3.418444,2.975138
182,Foretinib,SIDM00154,-0.5172305,0.87080073
183,OTX015,SIDM00196,3.532847,2.2507071
184,UMI-77,SIDM00659,1.889193,3.7483397
185,Erlotinib,SIDM00472,3.680929,3.5418472
186,Ulixertinib,SIDM00792,3.2157465,3.1026063
187,Tamoxifen,SIDM01168,5.518162,4.511186
188,BIBR-1532,SIDM00905,4.165702,4.348861
189,Docetaxel,SIDM00317,-1.0694186666666667,-2.1904528
