,drug,cell_line,IC50,prediction
0,XAV939,SIDM01146,4.088289,3.5044093
1,Rapamycin,SIDM00781,-0.1076074999999999,-1.653022
2,Entospletinib,SIDM00098,4.652878,3.7733524
3,UMI-77,SIDM01245,0.865939,2.1307325
4,AZD5363,SIDM00832,2.326271,3.6584733
5,Fulvestrant,SIDM01093,3.69158,3.9066377
6,Fulvestrant,SIDM00967,4.536540333333334,3.8856378
7,Foretinib,SIDM00308,-1.0490235,-0.6723784
8,LY2109761,SIDM00205,5.079471,4.9166627
9,Paclitaxel,SIDM00551,-4.753337,-2.8686044
10,AZ6102,SIDM00841,3.163473,4.5849495
11,Dasatinib,SIDM00308,-5.4532515,-2.1359742
12,Wee1 Inhibitor,SIDM01041,1.618955,1.835373
13,OTX015,SIDM00841,3.056384,3.6717107
14,Entospletinib,SIDM00310,3.800207,4.099937
15,MIRA-1,SIDM00537,4.61754,4.675435
16,5-Fluorouracil,SIDM00863,1.9575485,2.9821432
17,AZD7762,SIDM01245,-1.6010203333333333,-2.188701
18,ML323,SIDM00311,5.137557,4.7123175
19,EPZ5676,SIDM00638,5.521326,3.7096546
20,AZD5582,SIDM00680,4.280206,3.6283104
21,GSK343,SIDM00094,4.6097595,4.4059935
22,Sapitinib,SIDM00483,2.323182,3.7269773
23,BMS-754807,SIDM00118,-0.153337,1.3372369
24,Sorafenib,SIDM00561,2.2465615000000003,2.4491303
25,GSK343,SIDM01120,3.7352915,4.0824876
26,Tamoxifen,SIDM00576,3.2783775,3.488025
27,SCH772984,SIDM00917,2.256927,2.5513937
28,Cisplatin,SIDM00973,1.756971,1.8788822
29,Alpelisib,SIDM00351,2.593093,3.0206184
30,Cediranib,SIDM00885,3.869727,2.7422998
31,UMI-77,SIDM00289,2.239468,1.7542183
32,Docetaxel,SIDM01198,-5.454202,-3.9005907
33,AZD3759,SIDM00792,2.649468,2.9560935
34,SCH772984,SIDM00562,3.388513,3.6516447
35,MK-2206,SIDM00101,3.656577,3.7462304
36,GSK2606414,SIDM00721,4.406675,4.6425276
37,WZ4003,SIDM00577,4.804609,3.8770425
38,VX-11e,SIDM00835,3.8570785,3.5533488
39,NVP-ADW742,SIDM00826,0.192611,2.9923558
40,Irinotecan,SIDM00145,0.035002,0.22821167
41,Talazoparib,SIDM00885,4.550192,3.3813145
42,Temozolomide,SIDM01097,5.754828,5.163627
43,AZD6738,SIDM00114,3.843737,2.960204
44,IWP-2,SIDM00326,3.262484,3.4357755
45,EPZ004777,SIDM00948,4.573093,5.3416996
46,WEHI-539,SIDM00241,1.452862,3.9258423
47,BMS-345541,SIDM01140,1.889851,2.1488929
48,MN-64,SIDM00530,5.036655,4.506712
49,SCH772984,SIDM00118,-2.043655,0.22097123
50,Navitoclax,SIDM00576,-3.754763,-2.1927445
51,Vinblastine,SIDM01047,-4.8730385,2.5566938
52,Vorinostat,SIDM00532,1.5267595,1.7183676
53,PCI-34051,SIDM00793,2.587578,3.8763092
54,Sorafenib,SIDM00285,1.575171,2.6677105
55,Gemcitabine,SIDM00044,-0.2253983333333333,1.2704002
56,LCL161,SIDM00233,4.0703945,2.471462
57,Dinaciclib,SIDM00091,-2.674926,-1.5262855
58,Cytarabine,SIDM00612,3.109146,2.499377
59,WZ4003,SIDM00487,5.215193,2.818195
60,Tamoxifen,SIDM00483,3.6827795,5.110264
61,P22077,SIDM00227,5.561948,5.1565733
62,OSI-027,SIDM00043,1.597709,2.9390337
63,GSK2578215A,SIDM00487,4.078742,3.15259
64,Irinotecan,SIDM00082,3.248884,3.6794107
65,PD173074,SIDM00832,3.297698,3.9835737
66,MIRA-1,SIDM00367,5.05893,4.164727
67,Trametinib,SIDM01122,1.135301,1.4718442
68,OTX015,SIDM00427,4.517239,2.4492815
69,BMS-536924,SIDM01206,2.814258333333333,1.8757602
70,Lapatinib,SIDM00680,3.498523,3.6012604
71,ABT737,SIDM00498,3.4877,2.205563
72,Osimertinib,SIDM00276,0.333049,0.915678
73,Leflunomide,SIDM00274,6.129707,5.146095
74,Palbociclib,SIDM01090,1.609364,1.6545985
75,BMS-345541,SIDM00257,2.8756495,2.671841
76,WEHI-539,SIDM00487,4.487396,4.2221136
77,Ruxolitinib,SIDM00826,4.803303,4.1880293
78,AZD5582,SIDM00542,4.083077,2.7437086
79,MIRA-1,SIDM01248,4.623485,5.0660768
80,Entinostat,SIDM00599,0.2487,1.9186075
81,LCL161,SIDM00962,3.345549,-0.043901265
82,LY2109761,SIDM01237,6.275652,6.4442005
83,Foretinib,SIDM00544,0.280898,-0.019937262
84,AZ960,SIDM01041,0.529169,2.745928
85,I-BET-762,SIDM00293,1.8671505,3.7327695
86,Alisertib,SIDM00114,3.6419805,3.8497815
87,MK-2206,SIDM00214,1.7588685000000002,2.8953135
88,AGI-6780,SIDM00465,3.804345,4.0255165
89,Venetoclax,SIDM00091,4.803748,4.2109203
90,GDC0810,SIDM00900,4.710442,4.209736
91,Luminespib,SIDM00975,-4.014587,-2.2389228
92,Foretinib,SIDM01248,-0.746011,0.06883721
93,PD173074,SIDM00970,3.2000165,3.040206
94,Olaparib,SIDM01145,3.254853333333333,3.3206465
95,PCI-34051,SIDM00193,5.404363,4.8772984
96,Gemcitabine,SIDM00233,-5.804729333333333,-1.9691885
97,AZD5363,SIDM00375,3.628764,4.225341
98,Trametinib,SIDM00136,-5.2300485000000005,-3.498553
99,MIM1,SIDM00381,4.2348125,3.8463404
100,Cediranib,SIDM00266,1.030477,1.2001786
101,BIBR-1532,SIDM00482,4.177602,3.098352
102,AGI-5198,SIDM00044,4.610383,4.889567
103,Trametinib,SIDM00974,-6.0344905,-3.6100886
104,XAV939,SIDM00230,3.6375215,4.610055
105,PLX-4720,SIDM00274,5.6724975,3.8053548
106,Camptothecin,SIDM00104,-0.147852,-1.2778141
107,CZC24832,SIDM01174,5.441163,6.0790677
108,Docetaxel,SIDM00266,-6.825183,-4.76608
109,GSK1904529A,SIDM00023,3.388161,3.4635718
110,Fulvestrant,SIDM00293,4.014380666666667,3.5205677
111,VX-11e,SIDM00258,4.339397,2.533068
112,Vinorelbine,SIDM00596,-1.8916645,-0.9965558
113,Dactinomycin,SIDM00832,-1.1813615,-2.7193265
114,Sapitinib,SIDM00343,5.489993,5.2330074
115,Dasatinib,SIDM01090,0.4044615,0.34980565
116,Daporinad,SIDM00758,0.060049,-2.7985854
117,Osimertinib,SIDM00655,1.084148,1.2783711
118,P22077,SIDM00256,2.520751,2.5343862
119,GSK343,SIDM00308,2.574909,2.8483481
120,NU7441,SIDM00528,2.308158,3.6865747
121,Tamoxifen,SIDM00864,3.8843695,3.4732606
122,Gefitinib,SIDM00561,2.1793225,2.7278073
123,AZ960,SIDM00448,2.679338,2.4765432
124,AGI-6780,SIDM00309,3.481869,4.0049396
125,EPZ5676,SIDM01168,6.973229,5.0482183
126,Ulixertinib,SIDM00418,2.7908245,2.928466
127,Dactinomycin,SIDM00289,-3.670792,-3.6998913
128,LGK974,SIDM01093,2.786494,3.725827
129,Lapatinib,SIDM00258,2.953944,2.367034
130,P22077,SIDM01149,1.931226,2.8984354
131,GSK591,SIDM00241,3.522184,3.3672078
132,Paclitaxel,SIDM00540,-4.331611,-2.0286753
133,Sapitinib,SIDM00101,7.497726,5.41098
134,Dasatinib,SIDM00935,-3.072882,-1.9250305
135,Alpelisib,SIDM00864,4.110529,3.1147351
136,Wee1 Inhibitor,SIDM00537,1.267721,1.979148
137,XAV939,SIDM00579,4.021818,3.9317024
138,Tamoxifen,SIDM00863,3.342523,3.3343325
139,Palbociclib,SIDM00412,0.4320705,1.1588356
140,VE-822,SIDM00180,3.813732,3.230137
141,Venetoclax,SIDM00948,2.461714,2.4697292
142,BIBR-1532,SIDM01097,4.91563,3.788086
143,AZD5582,SIDM00244,4.1716395,1.7245562
144,WEHI-539,SIDM01155,5.121469,4.560382
145,Afuresertib,SIDM01011,1.833526,1.9015381
146,MN-64,SIDM00121,3.967682,3.7442982
147,Afuresertib,SIDM01174,4.501685,4.2939773
148,Ibrutinib,SIDM00700,4.941008,7.0600114
149,Lapatinib,SIDM00262,2.181944,3.093055
150,Dabrafenib,SIDM00234,4.060471,3.5917828
151,Sapitinib,SIDM00263,4.834666,4.3326244
152,Afatinib,SIDM00003,2.9417190000000004,1.633258
153,Niraparib,SIDM00056,3.170872,2.7776096
154,Vinblastine,SIDM00422,-5.09118,2.274021
155,Vinblastine,SIDM00346,-4.892777000000001,2.2706118
156,Bortezomib,SIDM00251,-5.080536,-3.8509614
157,GSK2578215A,SIDM00445,5.472637,2.6650438
158,MK-1775,SIDM00242,0.031211,0.2301918
159,Cytarabine,SIDM00490,1.583243,1.152153
160,Sapitinib,SIDM00118,5.678231,3.1935976
161,Alisertib,SIDM00948,3.027059,1.9621503
162,AZ960,SIDM00260,2.977902,3.5670617
163,Temozolomide,SIDM01042,5.799197,5.104226
164,AZD8186,SIDM00260,3.666196,3.2758703
165,Ibrutinib,SIDM00374,5.21334,4.6359577
166,Fulvestrant,SIDM00364,3.209334666666667,2.5907009
167,Bortezomib,SIDM01126,-4.571586,-4.2307005
168,Dactolisib,SIDM01140,-3.035842,-2.7961223
169,Cisplatin,SIDM00606,2.3898553333333337,2.7244463
170,Entospletinib,SIDM00114,5.761527,5.2561216
171,Cediranib,SIDM00465,3.459093,2.72235
172,Ruxolitinib,SIDM00023,5.012638,4.9973407
173,Ibrutinib,SIDM00424,4.843972,3.4173934
174,PD173074,SIDM00102,4.0681495000000005,4.2944555
175,Afuresertib,SIDM00412,-0.872667,0.6047274
176,Wnt-C59,SIDM00817,4.025099,4.288779
177,Dasatinib,SIDM00465,-1.719758,1.1880913
178,PFI3,SIDM00699,5.948623,6.3436995
179,Entospletinib,SIDM00195,3.861656,4.4048185
180,UMI-77,SIDM00792,3.72936,3.1149848
181,Pictilisib,SIDM01095,0.6592176666666667,2.8021638
182,AZD8186,SIDM01011,1.4135755,1.4422138
183,MN-64,SIDM00234,4.49337,4.1723313
184,Dasatinib,SIDM00537,2.315506,0.62882423
185,Ipatasertib,SIDM00218,7.057523,6.3772287
186,PD0325901,SIDM00267,0.4426885,0.12850979
187,MIRA-1,SIDM00864,5.762342,5.717515
188,PFI3,SIDM01114,5.027546,5.408864
189,VX-11e,SIDM00543,1.2096295,2.0896375
190,AZD6738,SIDM01064,1.883384,2.1198452
191,Oxaliplatin,SIDM00968,3.9495775,4.8572073
192,Vinorelbine,SIDM00793,-2.602951,-2.3725402
193,Alisertib,SIDM00489,2.6397820000000003,1.8678772
194,AZD5582,SIDM00490,4.11752,2.6692936
195,Ruxolitinib,SIDM00420,4.834789499999999,4.773122
196,AT13148,SIDM00441,0.62115,2.0845172
197,Nutlin-3a (-),SIDM00976,3.5182505,4.757807
198,5-Fluorouracil,SIDM00091,3.9460895,4.8048377
199,Sorafenib,SIDM00234,1.451633,2.5693822
200,Trametinib,SIDM00540,-4.14977,-2.2799876
201,MIM1,SIDM00417,4.2543975000000005,3.478482
202,Daporinad,SIDM00260,-4.675359,-2.7759278
203,Dactolisib,SIDM00145,-2.1882740000000003,-1.5854481
204,AZD7762,SIDM00328,1.5503406666666668,-0.8201554
205,Gefitinib,SIDM00491,2.890269,2.6324196
206,AZ960,SIDM00216,2.345387,2.0944808
207,5-Fluorouracil,SIDM01073,1.3677609999999998,2.3160424
208,GSK591,SIDM00612,6.70924,5.5326805
209,PFI3,SIDM01041,5.435956,5.582557
210,Bortezomib,SIDM00935,-4.784417,-4.4056425
211,AGI-6780,SIDM00422,2.110333,2.8152921
212,Docetaxel,SIDM00042,-3.729186333333333,-2.959791
213,UMI-77,SIDM00096,1.488112,1.862012
214,Dasatinib,SIDM00411,1.407784,3.3308344
215,NVP-ADW742,SIDM00328,3.262805,3.0469968
216,PD173074,SIDM01149,2.8236875,2.9997962
217,Dactinomycin,SIDM00211,-4.0351585,-4.274359
218,LY2109761,SIDM00346,3.422311,3.7785804
