,drug,cell_line,IC50,prediction
0,OSI-027,SIDM01229,2.563645,2.9726045
1,Alisertib,SIDM00487,3.316337,1.5053877
2,Buparlisib,SIDM00362,-0.592701,0.35456637
3,PD0325901,SIDM00154,-1.1903484999999998,-0.45520905
4,Fulvestrant,SIDM00441,2.9244656666666664,1.8104318
5,AT13148,SIDM01042,2.129861,2.9324598
6,Osimertinib,SIDM00532,3.03061,1.8319638
7,Buparlisib,SIDM01168,2.535855,2.5998433
8,5-Fluorouracil,SIDM00948,4.2459855,3.2047236
9,WIKI4,SIDM00627,4.137836,3.437608
10,SCH772984,SIDM00565,3.63497,3.451562
11,Ipatasertib,SIDM00346,4.301814,2.8353183
12,AGI-6780,SIDM00407,1.0132295,1.4993807
13,Sepantronium bromide,SIDM01187,-4.871034,-1.5576158
14,Dabrafenib,SIDM00592,3.201337,1.940127
15,WEHI-539,SIDM00783,3.360844,3.8313272
16,Luminespib,SIDM00783,-2.751055,-3.5790288
17,Gefitinib,SIDM01146,1.610083,2.9020946
18,SCH772984,SIDM00489,1.913982,1.1371535
19,I-BET-762,SIDM01047,1.395441,2.2932637
20,Lapatinib,SIDM01120,4.2256125,2.9926932
21,WEHI-539,SIDM00326,2.703397,4.008759
22,PRT062607,SIDM00328,3.44967,3.3801258
23,AZD3759,SIDM01206,1.874136,2.2659142
24,Daporinad,SIDM00241,-2.241152,-3.1466053
25,NVP-ADW742,SIDM00917,1.039335,2.3089545
26,BMS-345541,SIDM00381,4.3262385,4.2030716
27,Sepantronium bromide,SIDM01019,-3.7955825,-3.55419
28,Tamoxifen,SIDM00896,2.18107,2.069235
29,Nutlin-3a (-),SIDM01132,3.8818875,4.262593
30,Ipatasertib,SIDM00970,2.475246,2.523977
31,Wnt-C59,SIDM00145,2.308117,3.001776
32,PFI3,SIDM00599,4.011661,4.595421
33,Nilotinib,SIDM00045,1.310025,1.2264489
34,PRT062607,SIDM00234,2.831147,1.6970923
35,Sapitinib,SIDM00810,3.485309,3.8980176
36,VX-11e,SIDM00291,0.0436045,1.6246918
37,Vinorelbine,SIDM00638,-4.7353895,-1.6128064
38,Alisertib,SIDM00606,2.783193,2.500336
39,Pevonedistat,SIDM00842,2.4301965,1.2017853
40,AZD6738,SIDM00832,2.424086,2.8236086
41,Luminespib,SIDM00519,-2.7474045,-2.1652024
42,WEHI-539,SIDM00377,5.428945,4.371023
43,BIBR-1532,SIDM00316,5.341388,4.9676766
44,MIM1,SIDM00875,2.6403,2.925759
45,Buparlisib,SIDM00688,0.109674,1.3201033
46,Sorafenib,SIDM00302,2.2275135,2.9951074
47,GSK2606414,SIDM00863,2.441361,2.8910885
48,Luminespib,SIDM00377,-2.3540755,-3.2218287
49,VX-11e,SIDM00606,1.572108,1.8786845
50,Vorinostat,SIDM00346,0.125999,-0.012602247
51,MK-1775,SIDM00448,-0.153226,0.85267186
52,BMS-345541,SIDM00483,4.0116205,4.581822
53,AZ6102,SIDM00935,1.668913,1.6767455
54,Vinorelbine,SIDM00328,-2.516825,-1.398191
55,Venetoclax,SIDM00195,3.412755,2.4949691
56,Tamoxifen,SIDM00875,3.2595125,3.118287
57,Luminespib,SIDM00846,-1.74241,-2.676811
58,PRT062607,SIDM00230,3.192082,2.5152233
59,PLX-4720,SIDM00596,4.439167666666667,3.4836895
60,Erlotinib,SIDM00264,2.301947,3.2310355
61,AZD5363,SIDM00225,2.403269,3.1889355
62,Camptothecin,SIDM01149,-3.354422,-2.839525
63,EPZ5676,SIDM00496,6.186874,4.2765465
64,GSK343,SIDM00441,2.869875,1.8094559
65,Dactolisib,SIDM00758,-0.3258620000000001,-1.0798541
66,Trametinib,SIDM00362,1.0561555,1.0451064
67,UMI-77,SIDM00441,2.726234,1.450008
68,EPZ5676,SIDM00332,7.054772,4.3008494
69,CZC24832,SIDM00832,6.050238,5.7284102
70,Afatinib,SIDM01245,1.140959,1.1506172
71,AGI-6780,SIDM00291,3.5399705,3.5069962
72,Foretinib,SIDM01047,-1.555688,-1.2007669
73,P22077,SIDM00441,3.87005,2.3411553
74,Fulvestrant,SIDM00422,3.377499333333333,3.0031307
75,Cisplatin,SIDM01248,1.9286366666666668,2.511102
76,I-BRD9,SIDM00562,3.727432,3.8723786
77,CZC24832,SIDM00285,4.495829,4.2194185
78,Uprosertib,SIDM00541,1.962615,1.78011
79,GSK1904529A,SIDM00317,4.9178765,5.13479
80,Trametinib,SIDM00793,2.5521205,2.438051
81,NVP-ADW742,SIDM00540,0.958313,1.9334517
82,Afatinib,SIDM00205,2.7261393333333337,0.66717464
83,GSK2578215A,SIDM00003,5.567331,3.5717509
84,PD0325901,SIDM00954,2.315091,1.9326879
85,MIM1,SIDM00813,2.845661,2.8874838
86,Venetoclax,SIDM00276,4.118228,3.4732215
87,PD0325901,SIDM00294,2.363424,2.6971953
88,WIKI4,SIDM00875,3.433239,2.7112217
89,OTX015,SIDM00808,-0.433211,1.2501315
90,Irinotecan,SIDM00487,2.788647,2.1752417
