,drug,cell_line,IC50,prediction
0,GSK591,SIDM00225,5.011989,4.290984
1,Vinblastine,SIDM00826,-4.8912525,1.1979706
2,Crizotinib,SIDM01205,2.3480165,1.845804
3,Dactinomycin,SIDM01102,-5.350423,-4.012066
4,AZD7762,SIDM00241,0.6172323333333333,-0.09008823
5,AZD6738,SIDM00444,2.4355405,1.9274147
6,GSK2578215A,SIDM00973,5.752878,0.82049274
7,Tamoxifen,SIDM00082,5.0940025,4.6358523
8,GSK2606414,SIDM00569,4.171659,3.7534237
9,Olaparib,SIDM00584,3.794412,4.121562
10,AZD7762,SIDM00534,2.257962666666667,0.017165218
11,Irinotecan,SIDM00190,3.855289,3.9968588
12,Talazoparib,SIDM00230,1.3491615,2.688739
13,LCL161,SIDM00496,4.600843,3.624292
14,Olaparib,SIDM00269,1.31694,2.2340982
15,BMS-754807,SIDM00837,-1.4542324999999998,1.8821783
16,Irinotecan,SIDM00343,5.679202,3.997143
17,Docetaxel,SIDM00316,-6.217428666666667,-0.35229108
18,CZC24832,SIDM00970,5.676604,4.3341937
19,Ipatasertib,SIDM00448,3.497812,3.458187
20,Fulvestrant,SIDM00837,3.5032153333333333,3.0342286
21,Paclitaxel,SIDM00841,-3.732144,-1.3954234
22,BIBR-1532,SIDM00793,2.52451,5.028364
23,Palbociclib,SIDM00491,2.8219195,1.7190145
24,Paclitaxel,SIDM01019,-2.5988105,-3.0036902
25,Rapamycin,SIDM00111,0.046332,-0.59255886
26,OF-1,SIDM01064,4.559613,4.181963
27,GSK2606414,SIDM00129,2.427475,3.2180583
28,Gemcitabine,SIDM00056,-2.108801666666667,0.2259228
29,MIM1,SIDM00793,2.58102,3.5826814
30,Dactinomycin,SIDM00234,-4.4535350000000005,-2.8682876
31,Foretinib,SIDM00199,-0.560052,0.68747175
32,P22077,SIDM00535,6.815623,4.7493906
33,Nilotinib,SIDM00929,4.143055,3.1173816
34,Dactolisib,SIDM00466,1.0234845,3.0313456
35,Nutlin-3a (-),SIDM00544,1.6222154999999998,4.172673
36,EPZ5676,SIDM00519,6.248687,5.4972157
37,Osimertinib,SIDM01228,-0.475064,1.8487751
38,WEHI-539,SIDM01149,-2.271216,1.6954362
39,Temozolomide,SIDM00377,5.6588425,6.486073
40,Sapitinib,SIDM00045,2.612567,2.309133
41,PD173074,SIDM00496,3.2939635000000003,2.94443
42,AZD5582,SIDM00498,1.749244,1.7966186
43,Gefitinib,SIDM00350,-0.8124415,2.0158029
44,Luminespib,SIDM00211,-4.0565345,-2.9039657
45,Wnt-C59,SIDM00077,4.2479095,3.544447
46,Linsitinib,SIDM00180,3.16108,2.9112568
47,Dinaciclib,SIDM00832,-0.679866,-1.2535309
48,Afatinib,SIDM00530,-2.3793416666666665,2.226488
49,Tamoxifen,SIDM00127,3.76195,3.887735
50,Wnt-C59,SIDM00416,2.9390145,2.9256485
51,Dactinomycin,SIDM00231,-2.909825,-2.1927495
52,Trametinib,SIDM01187,3.236443,2.0087602
53,Dabrafenib,SIDM00244,4.276843,2.756447
54,Lapatinib,SIDM01197,4.9946615,1.9920757
55,Ibrutinib,SIDM00293,5.935689,5.163265
56,GDC0810,SIDM00182,3.911248,4.1903915
57,UMI-77,SIDM00783,3.191307,2.6991298
58,Sabutoclax,SIDM01092,-1.031606,-1.7984254
59,Docetaxel,SIDM00974,-4.061766666666666,0.37976328
60,EPZ004777,SIDM00964,6.01506,2.1937654
61,5-Fluorouracil,SIDM00444,3.3084725,3.6876657
62,P22077,SIDM00958,2.143353,2.2536805
63,Ulixertinib,SIDM00842,1.842795,2.4528418
64,Linsitinib,SIDM00311,3.332194,3.4560564
65,LY2109761,SIDM00659,4.912318,5.038119
66,MK-1775,SIDM00102,0.429288,1.6930187
67,Dinaciclib,SIDM00864,-3.837892,-2.420519
68,MN-64,SIDM00496,3.923015,4.3434134
69,Afatinib,SIDM00389,2.0188865000000003,0.90264523
70,Pevonedistat,SIDM00792,2.0847375,1.7895175
71,Trametinib,SIDM00954,0.8237844999999999,0.93015385
72,WEHI-539,SIDM00599,2.270017,2.7966254
73,Afatinib,SIDM00917,2.0815716666666666,1.6778085
74,AZ6102,SIDM00781,3.362653,3.6065538
75,AZD5363,SIDM01251,1.571292,2.397364
76,Vorinostat,SIDM00276,1.6410675,0.7813996
77,AZD4547,SIDM00137,2.920317333333333,3.1654181
78,AZD6738,SIDM00975,2.0221075,1.9445682
79,Wee1 Inhibitor,SIDM00517,1.104925,1.8999444
80,CZC24832,SIDM00551,3.523863,4.829441
81,Dabrafenib,SIDM00577,4.53981,4.843988
82,Docetaxel,SIDM00211,-5.2239130000000005,-2.303927
83,VX-11e,SIDM00537,1.9703695,1.1958622
84,Talazoparib,SIDM00792,4.564451,4.0349507
85,Trametinib,SIDM00267,-1.114719,-1.0668983
86,Vinblastine,SIDM01149,-4.9316745,0.67601395
87,Dactinomycin,SIDM00156,-3.0899225,-1.389878
88,WEHI-539,SIDM00483,7.257896,5.30758
89,Tamoxifen,SIDM00103,4.360683,4.2322927
90,I-BET-762,SIDM00846,4.4117355,4.111186
91,Lapatinib,SIDM00181,3.8935365,2.6678903
92,AZD4547,SIDM00412,1.6745566666666667,1.5362318
93,WIKI4,SIDM00145,3.489086,3.9381027
94,Sabutoclax,SIDM01159,0.32726,-1.2550702
95,MK-8776,SIDM00638,3.480905,3.697385
96,AZD4547,SIDM00732,-0.5634326666666666,2.169512
97,PFI3,SIDM00496,5.812959,5.4269676
98,5-Fluorouracil,SIDM01163,6.5675475,5.070485
99,Ruxolitinib,SIDM00394,4.824014,4.1607027
100,PLX-4720,SIDM01245,2.7841566666666666,3.0641644
101,Foretinib,SIDM00655,0.931089,0.86965597
102,NVP-ADW742,SIDM00154,1.66359,3.1123178
103,OF-1,SIDM00129,3.383832,4.197545
104,Leflunomide,SIDM00311,5.626775,4.991846
105,Nilotinib,SIDM00837,3.8844275,2.0255306
106,5-Fluorouracil,SIDM00256,4.2249575,2.771931
107,Bortezomib,SIDM01237,-3.167876,-1.6637332
108,UMI-77,SIDM00532,1.896261,3.0064967
109,Gefitinib,SIDM00098,3.100996,2.2521741
110,Docetaxel,SIDM00539,-3.827919666666667,-0.3884581
111,Afatinib,SIDM00082,2.890810666666667,2.4958427
112,AMG-319,SIDM00417,4.941511,4.6267767
113,Erlotinib,SIDM00832,5.006289,3.0790613
114,Gefitinib,SIDM00835,1.9362865,3.0199287
115,Linsitinib,SIDM00813,2.785153,2.485638
116,Fulvestrant,SIDM00202,3.593622333333333,3.5001252
117,PCI-34051,SIDM00230,4.273419,4.1474843
118,Talazoparib,SIDM00389,3.46925,1.8619834
119,GDC0810,SIDM01159,4.658102,4.11172
120,Entinostat,SIDM00528,-0.186396,2.5914652
121,MK-2206,SIDM00082,2.796784,3.3105261
122,Dinaciclib,SIDM01175,0.243767,-0.50411224
123,SB216763,SIDM00241,4.231765,3.8479147
124,AZD7762,SIDM00621,1.864773,0.297637
125,Sapitinib,SIDM00292,7.15205,6.042036
126,Epirubicin,SIDM00835,2.159545,1.3318601
127,Vinorelbine,SIDM00542,-2.464175,-1.0549093
128,Obatoclax Mesylate,SIDM01097,-1.4434505,-0.45087036
129,Pictilisib,SIDM00863,1.461191,2.6520414
130,OSI-027,SIDM00343,1.3950745,3.9943326
131,IWP-2,SIDM00935,3.110706,2.5804412
132,AZD5363,SIDM00262,2.877964,3.3476365
133,Tamoxifen,SIDM00532,3.315686,4.3816986
134,Osimertinib,SIDM00967,-1.0193,1.6747172
135,VX-11e,SIDM00267,2.9137855000000004,1.9816307
136,VX-11e,SIDM00180,3.2623435,1.5757039
137,AZD4547,SIDM01090,3.407134,2.2774048
138,Navitoclax,SIDM00424,3.4321840000000003,0.90918577
139,LY2109761,SIDM00137,6.082896,5.1487994
140,Vinblastine,SIDM01161,-5.4537135,1.8630925
141,Olaparib,SIDM00638,3.014817666666667,3.555205
142,BIBR-1532,SIDM00542,5.687216,5.198602
143,5-Fluorouracil,SIDM00964,3.108712,2.9742131
144,GSK2606414,SIDM01161,3.315123,2.7931051
145,Vorinostat,SIDM00951,0.235212,-0.20049584
146,Dactolisib,SIDM00251,-1.424777,-0.42372158
147,Tamoxifen,SIDM00411,5.2990325,5.168939
148,Oxaliplatin,SIDM00230,5.1146145,3.6963065
149,MN-64,SIDM00971,6.17244,6.149496
150,ML323,SIDM01168,4.164518,5.4979343
151,5-Fluorouracil,SIDM01145,4.123842,1.7142543
152,Oxaliplatin,SIDM01175,7.716034,6.232979
153,PD0325901,SIDM00792,0.7438250000000001,2.3751101
154,AZD6738,SIDM00781,1.9695255,2.736923
155,AGI-6780,SIDM00099,4.2969115,5.2179337
156,Alpelisib,SIDM00538,5.60359,3.7477808
157,LGK974,SIDM00542,3.7198445,3.4214747
158,LCL161,SIDM00077,4.504628,4.1158543
159,Dasatinib,SIDM01155,-1.864161,-0.73037493
160,Epirubicin,SIDM00047,-3.177023,-1.7936
161,Dactinomycin,SIDM00418,-1.8679505,-0.729494
162,SCH772984,SIDM00287,2.605158,3.0709445
163,Wee1 Inhibitor,SIDM00549,1.582849,0.7420379
164,PCI-34051,SIDM00543,3.822266,4.1049366
165,SCH772984,SIDM00612,3.574411,3.4928377
166,Olaparib,SIDM00930,4.309205666666666,3.365207
167,PLX-4720,SIDM00211,2.947167666666666,2.7664003
168,Crizotinib,SIDM00596,5.386303,3.3565528
169,AZ960,SIDM00256,-0.358219,0.89726126
