,drug,cell_line,IC50,prediction
0,Afatinib,SIDM00289,1.7911963333333334,1.4479345
1,AZD5582,SIDM00277,-0.0211104999999999,-0.4540341
2,LGK974,SIDM01145,3.2463005000000003,2.2379243
3,EPZ5676,SIDM01228,6.065731,4.476695
4,AZ960,SIDM00445,2.460955,1.9128305
5,Ulixertinib,SIDM00302,3.2015695,2.9363604
6,Alisertib,SIDM00621,0.3069999999999999,1.625442
7,Leflunomide,SIDM01042,5.062318,3.3256545
8,Vinorelbine,SIDM01095,-3.62104,-1.9929003
9,Pictilisib,SIDM01197,0.6711546666666667,3.116944
10,Nilotinib,SIDM00579,2.2341145,2.0511117
11,Pevonedistat,SIDM01197,3.6369465,1.3789278
12,WEHI-539,SIDM00422,-0.659821,2.5096772
13,Olaparib,SIDM00885,3.069203,3.6827435
14,Entospletinib,SIDM00638,3.596209,4.1545777
15,Erlotinib,SIDM00976,4.36099,2.6827242
16,GSK2578215A,SIDM00274,5.753257,3.7437522
17,AZ960,SIDM00180,0.608721,1.1192356
18,Buparlisib,SIDM00900,-0.20368,0.89938045
19,UMI-77,SIDM01197,5.513878,4.206167
20,Foretinib,SIDM00967,1.229189,0.908368
21,RVX-208,SIDM01090,4.203541,4.6410484
22,Oxaliplatin,SIDM00324,4.4340905,2.4794326
23,Entospletinib,SIDM00064,2.861308,3.9533336
24,Ulixertinib,SIDM00422,2.5125900000000003,2.6267555
25,Pevonedistat,SIDM00251,0.1539199999999999,0.023663692
26,LY2109761,SIDM01175,6.611881,6.4069395
27,AZD6738,SIDM00377,3.033682,2.1945145
28,GSK591,SIDM00923,4.151483,3.7558954
29,Gemcitabine,SIDM01197,2.464501,3.7988358
30,Cytarabine,SIDM00900,0.2204635,0.26271826
31,Paclitaxel,SIDM01205,-2.7631605,-0.07175892
32,PRT062607,SIDM00137,1.965982,3.7335474
33,Leflunomide,SIDM00491,5.603959,5.1065006
34,Buparlisib,SIDM00276,0.442025,1.4481491
35,RVX-208,SIDM00842,4.756647,3.82782
36,MN-64,SIDM00542,5.929403,4.8468657
37,Sepantronium bromide,SIDM00834,2.209383,-0.9565413
38,Linsitinib,SIDM00834,3.1938375,3.9807408
39,LGK974,SIDM01197,3.592521,4.0298896
40,Bortezomib,SIDM01163,-2.579502,1.1809477
41,AZD8186,SIDM01163,2.617801,3.8430436
42,AGI-6780,SIDM00411,4.029636,4.7563586
43,I-BRD9,SIDM00096,1.378659,1.8775321
44,AZD5363,SIDM00962,2.58898,1.8717752
45,OF-1,SIDM00520,4.622042,5.4226036
46,GSK1904529A,SIDM00527,3.5077225,3.4475832
47,MIRA-1,SIDM00424,4.171627,2.9773526
48,Cyclophosphamide,SIDM00412,3.329276,2.987314
49,Wee1 Inhibitor,SIDM00953,0.4623144999999999,1.4399348
50,Foretinib,SIDM00427,-1.184961,-1.4349312
51,Crizotinib,SIDM00129,2.522388,1.8022528
52,WIKI4,SIDM01092,4.673951,3.5968893
53,Pictilisib,SIDM00632,2.4895086666666666,1.7930057
54,AGI-6780,SIDM00549,2.276534,2.6577628
55,ABT737,SIDM00351,0.932413,0.047638267
56,AZD5582,SIDM00969,2.3292795,0.88747007
57,Niraparib,SIDM00111,5.879019,4.249464
58,Wnt-C59,SIDM00113,4.3332820000000005,5.390832
59,Entinostat,SIDM00418,3.476636,2.3967233
60,XAV939,SIDM00047,1.6609379999999998,3.543161
61,MK-2206,SIDM00976,2.9268975,2.66291
62,Epirubicin,SIDM00003,-1.752856,-0.93041027
63,GSK343,SIDM00793,3.029475,3.1580179
64,Osimertinib,SIDM00680,1.856094,2.220948
