,drug,cell_line,IC50,prediction
0,BMS-754807,SIDM00216,-1.291566,1.4186325
1,Sabutoclax,SIDM00308,-1.98858,-1.7665023
2,Wee1 Inhibitor,SIDM00489,0.980307,1.7881325
3,Ruxolitinib,SIDM00599,4.3168945,4.5183134
4,GSK2578215A,SIDM00218,7.581259,3.4460287
5,ML323,SIDM00951,2.854192,3.3404908
6,PLX-4720,SIDM00958,2.607257333333333,1.787943
7,AGI-6780,SIDM00579,2.1536795,2.9778872
8,VX-11e,SIDM00197,3.5317465,2.8625102
9,Uprosertib,SIDM00417,4.6382995000000005,2.4896379
10,Ipatasertib,SIDM00596,5.244861,3.8669314
11,Foretinib,SIDM00410,0.6407845,-0.58852106
12,Wee1 Inhibitor,SIDM00003,1.012738,2.3686655
13,IWP-2,SIDM00422,2.032252,1.7006704
14,Leflunomide,SIDM00427,4.257889,3.7124004
15,Gefitinib,SIDM01228,0.2812125000000001,2.1135538
16,Entospletinib,SIDM00375,4.530611,4.121653
17,Dactolisib,SIDM00504,-3.4105480000000004,-2.3461425
18,Nilotinib,SIDM01160,3.765993,3.2288394
19,Alpelisib,SIDM00962,4.46513,0.7059851
20,Cisplatin,SIDM01197,5.9172183333333335,2.8378038
21,Cisplatin,SIDM00842,2.6765326666666667,2.2537332
22,PD173074,SIDM00259,3.424969,3.1698265
23,Daporinad,SIDM01245,-6.725857,-6.1725006
24,Afuresertib,SIDM00127,1.532706,2.2729545
25,Trametinib,SIDM00234,-0.6844520000000001,-0.56529313
26,Navitoclax,SIDM00197,-2.674453,1.412732
27,Trametinib,SIDM00600,-3.9769335,-2.0359473
28,BMS-536924,SIDM01095,-0.1175565,2.1288102
29,PD0325901,SIDM00638,0.9421035,-0.48542675
30,AZD7762,SIDM01183,0.2055136666666666,-0.30500174
31,Dasatinib,SIDM00488,-0.674317,0.13078864
32,Buparlisib,SIDM00638,0.366617,0.22899926
33,Linsitinib,SIDM00410,3.46691,3.2280855
34,GSK591,SIDM00427,4.140573,3.3219256
35,Luminespib,SIDM00951,-3.966141,-4.4065666
36,Palbociclib,SIDM00599,3.0441155,3.2026331
37,Savolitinib,SIDM00422,1.949934,2.4528549
38,Palbociclib,SIDM00638,4.2234255,3.5915227
39,VE-822,SIDM01095,1.836412,3.185741
40,Venetoclax,SIDM00951,2.499558,0.1289131
41,Vorinostat,SIDM00427,0.38209,-0.43123385
42,Dactinomycin,SIDM00218,0.3218264999999999,-3.4564877
43,GSK1904529A,SIDM01160,3.757111,3.197435
44,Foretinib,SIDM00216,-0.8940250000000001,0.5165852
45,AZD5582,SIDM00218,5.3412885,1.1541637
46,AZD4547,SIDM00308,2.083488,1.4728652
47,Dasatinib,SIDM00375,0.144782,0.34683794
48,Ruxolitinib,SIDM00216,4.587106,3.6209445
49,Cyclophosphamide,SIDM00410,4.300019,4.5253816
50,PLX-4720,SIDM00218,4.766183333333333,3.8248615
51,Cytarabine,SIDM00427,-1.211762,0.16023013
52,Savolitinib,SIDM00375,2.619515,3.2517667
53,Palbociclib,SIDM00842,2.157672,2.267624
54,Cisplatin,SIDM00003,3.28203,2.8769531
55,WIKI4,SIDM00842,3.679508,3.7873645
56,5-Fluorouracil,SIDM00958,2.850447,1.4555957
57,Fulvestrant,SIDM01197,4.608084666666667,3.6500955
58,MN-64,SIDM00417,4.507898,4.774991
59,Ulixertinib,SIDM00958,1.1968715,1.3366984
60,Uprosertib,SIDM00958,2.929456,-0.678456
61,Daporinad,SIDM01197,-2.9276090000000003,-4.00471
62,Taselisib,SIDM01160,3.722257,1.9617428
63,NVP-ADW742,SIDM00638,2.710726,3.2907445
64,Crizotinib,SIDM00489,2.473663,2.145298
65,Ulixertinib,SIDM01228,1.711931,1.813412
66,Cisplatin,SIDM00216,2.102376,2.3604457
67,Docetaxel,SIDM00375,-3.4546956666666664,-1.5054636
68,AGI-5198,SIDM00308,4.280853,3.8569543
69,PRT062607,SIDM01095,3.05884,3.3820167
70,Cediranib,SIDM00958,0.429045,0.5430556
71,Uprosertib,SIDM01160,5.2569125,2.2001648
72,AZD4547,SIDM01197,3.5791733333333333,2.6914144
73,AZD5363,SIDM01245,2.748978,2.264732
74,CZC24832,SIDM00842,4.643635,5.3093185
75,BIBR-1532,SIDM01197,6.279662,4.208249
76,AZD4547,SIDM00488,3.6560936666666666,2.1626027
77,AMG-319,SIDM00218,7.23577,5.0499725
78,I-BRD9,SIDM00127,5.308305,4.2805524
79,Epirubicin,SIDM01228,-1.496516,-2.2182808
80,Dactolisib,SIDM00842,-1.838404,-1.7412816
81,P22077,SIDM00234,2.972383,4.2709265
82,P22077,SIDM00596,5.11993,6.426997
83,Niraparib,SIDM00127,6.221035,3.5834107
84,ABT737,SIDM00962,-2.765518,-2.9915998
85,AZD3759,SIDM00579,2.146886,2.159865
86,AZD5363,SIDM00579,3.025458,2.9177356
87,5-Fluorouracil,SIDM00410,0.3689429999999999,2.7734895
88,Cediranib,SIDM00308,0.4148,1.2187859
89,Camptothecin,SIDM00599,-4.371271,-1.6439625
90,Sabutoclax,SIDM01197,0.58037,-0.16970983
91,IWP-2,SIDM00308,2.014507,1.3278817
92,Nutlin-3a (-),SIDM00962,0.282888,1.4635711
93,GDC0810,SIDM00375,5.476823,4.1715446
94,SB505124,SIDM00216,3.0864085,3.8082323
95,Nilotinib,SIDM00489,3.1715445,2.338511
96,Oxaliplatin,SIDM00003,4.0931755,4.9329863
97,Osimertinib,SIDM00218,5.205943,1.9382638
98,Venetoclax,SIDM00216,2.144307,2.3271735
99,Erlotinib,SIDM00216,0.774098,3.2690077
