,drug,cell_line,IC50,prediction
0,BMS-345541,SIDM00544,3.063683,3.1211815
1,LGK974,SIDM00094,3.295452,4.222701
2,Cyclophosphamide,SIDM00250,4.343671,5.0174265
3,VE-822,SIDM00287,-0.997021,1.1041015
4,PD173074,SIDM00569,1.551992,3.2450345
5,VE-822,SIDM00291,4.70432,3.9945986
6,Erlotinib,SIDM00230,3.553999,2.6767447
7,Navitoclax,SIDM01093,3.3361875000000003,3.0575974
8,AZD7762,SIDM00951,-2.388341666666667,-2.5498266
9,Fulvestrant,SIDM00044,4.1042835,4.1476436
10,Dinaciclib,SIDM00599,-3.669854,-3.3524992
11,Vinorelbine,SIDM00599,-4.893784,-2.5796158
12,CZC24832,SIDM00612,4.783878,5.361409
13,Irinotecan,SIDM00381,1.627541,3.8644783
14,Entospletinib,SIDM00905,3.294042,3.677286
15,Wee1 Inhibitor,SIDM01175,4.639331,4.0478687
16,Sorafenib,SIDM00104,2.071403,4.4062366
17,Dactolisib,SIDM00445,-2.320439,-1.6339302
18,Luminespib,SIDM00592,-3.422307,-3.2821753
19,5-Fluorouracil,SIDM00621,2.539374,3.7504208
20,Vorinostat,SIDM00659,2.0766305000000003,1.3418306
21,Leflunomide,SIDM00256,4.094417,3.717965
22,Ruxolitinib,SIDM00418,5.0113175000000005,5.9447465
23,Docetaxel,SIDM00362,-5.354967666666667,-3.1335247
24,AZD4547,SIDM00364,0.7867246666666667,1.6407167
25,UMI-77,SIDM00242,1.673698,1.7561487
26,WEHI-539,SIDM00835,3.386341,5.046632
27,VE821,SIDM00655,3.683877,4.459394
28,Irinotecan,SIDM00967,6.266713,4.5685406
29,RVX-208,SIDM00203,5.59108,5.092009
30,XAV939,SIDM00102,4.663663,4.927392
31,OSI-027,SIDM00562,-1.556582,2.5922937
32,PD173074,SIDM01205,2.1016215000000003,2.6171038
33,BMS-754807,SIDM00789,1.45239,2.1246374
34,Niraparib,SIDM00638,5.075009,4.2815905
35,Talazoparib,SIDM00091,4.8049065,4.1164346
36,GSK2606414,SIDM00700,5.661391,5.8222246
37,MK-2206,SIDM00094,3.949023,4.2105875
38,Docetaxel,SIDM00285,-5.752221,-1.1623566
39,Foretinib,SIDM00374,0.1105975,-0.15151319
40,Bortezomib,SIDM00632,-4.930448999999999,-4.2852025
41,Dasatinib,SIDM00127,-1.288708,-0.6482591
42,GSK1904529A,SIDM00579,2.245297,3.2
43,GSK2606414,SIDM00412,2.467893,1.7261552
44,RVX-208,SIDM00677,5.333803,4.5923734
45,AGI-5198,SIDM01073,4.987633,3.568518
46,Fulvestrant,SIDM00539,4.394279666666667,3.6028705
47,VE-822,SIDM00276,2.144205,3.7144809
48,Savolitinib,SIDM01047,0.612061,2.2394507
49,NVP-ADW742,SIDM00091,3.795745,4.1868258
50,AZ960,SIDM00969,1.264193,0.6013284
51,CZC24832,SIDM00243,3.287834,3.746619
52,Sabutoclax,SIDM00224,-0.79485,0.13726345
53,Oxaliplatin,SIDM00129,2.2235195,3.114927
54,WZ4003,SIDM01233,4.316267,3.9815233
55,Dactinomycin,SIDM00205,-4.5306985,-2.7997358
56,Cyclophosphamide,SIDM00504,4.994207,4.7369776
57,VX-11e,SIDM01133,3.165269,2.9936516
58,Afuresertib,SIDM00136,0.98979,3.0304987
59,CZC24832,SIDM00668,4.932185,4.523258
60,Wee1 Inhibitor,SIDM00975,2.856827,3.1109893
61,Vinorelbine,SIDM00528,-5.155746000000001,-2.1743746
62,Wee1 Inhibitor,SIDM00837,1.7024975,1.7476972
63,Entinostat,SIDM00289,1.1628555,1.2982745
64,OF-1,SIDM01228,2.993055,4.2787256
65,WZ4003,SIDM01159,5.366753,4.0929303
66,GSK2578215A,SIDM00388,4.090683,2.5587938
67,AZD8186,SIDM00371,3.797924,3.5739906
68,AZ6102,SIDM00371,4.662014,4.2327294
69,Cyclophosphamide,SIDM01064,5.388057,4.809821
70,Gemcitabine,SIDM00465,-1.2416263333333333,2.3086262
71,Vinorelbine,SIDM01133,-3.291989,-1.5903002
72,Niraparib,SIDM00488,5.701908,4.5161667
73,P22077,SIDM00659,5.701326,4.9693813
74,Vinblastine,SIDM00114,-0.1523954999999999,3.8880467
75,Cisplatin,SIDM00896,2.3473583333333337,0.66578954
76,XAV939,SIDM00577,4.865541,4.410309
77,SCH772984,SIDM01126,5.42977,5.0475216
78,AMG-319,SIDM00445,5.182107,4.6000977
79,OF-1,SIDM00599,4.39595,3.7648396
80,AZD6738,SIDM00394,1.71118,2.5713053
81,Entinostat,SIDM00276,1.42618,2.7575753
82,Wnt-C59,SIDM00810,2.877487,3.506302
83,GSK2578215A,SIDM01248,5.111044,3.8534079
84,WZ4003,SIDM00257,1.936537,3.2784529
85,Venetoclax,SIDM00935,2.8372,3.2977612
86,Epirubicin,SIDM00606,-0.547974,1.1843071
87,BIBR-1532,SIDM01228,5.450491,5.704872
88,Dactinomycin,SIDM00438,-5.767347,-0.18493858
89,Luminespib,SIDM00259,-2.4370295,-3.1948535
90,Irinotecan,SIDM00156,2.779366,2.9349282
91,Vinorelbine,SIDM00121,-5.3381325,-3.3638604
92,Taselisib,SIDM00781,3.205299,2.4811623
93,PFI3,SIDM00379,4.998942,5.495335
94,Bortezomib,SIDM00199,-5.841196,-3.3431003
95,Talazoparib,SIDM00846,2.737445,3.1046145
96,MK-8776,SIDM00482,1.703959,2.0276554
97,Wee1 Inhibitor,SIDM01122,2.6295325,2.9124458
98,Cisplatin,SIDM00118,2.196016333333333,1.5607527
99,MIRA-1,SIDM00814,4.909718,5.28035
100,Gemcitabine,SIDM00145,-3.221397333333333,0.24002808
101,MIRA-1,SIDM00583,5.457304,5.8615093
102,Alisertib,SIDM01132,4.510493,0.94712716
103,Gefitinib,SIDM00198,1.9427455,2.5905826
104,Alisertib,SIDM00417,0.3224865,2.9412658
105,GSK1904529A,SIDM00900,2.890242,2.9502926
106,Trametinib,SIDM00422,1.6393665,1.293377
107,Pevonedistat,SIDM00875,-2.8383875,-0.080407895
108,Fulvestrant,SIDM00145,3.4313296666666666,3.1729248
109,GSK2578215A,SIDM01160,5.107526,4.31242
110,AZD3759,SIDM00224,3.208078,2.7619243
111,Nilotinib,SIDM00136,2.7629065,3.5105755
112,Epirubicin,SIDM00234,-1.947723,-1.0931692
