,drug,cell_line,IC50,prediction
0,Axitinib,SIDM00332,-0.0051045,3.6695027
1,GSK2606414,SIDM01093,3.633744,4.1703086
2,P22077,SIDM00234,2.972383,-2.0169322
3,Afatinib,SIDM00269,1.3930733333333334,2.1868064
4,P22077,SIDM00596,5.11993,0.73707694
5,Afatinib,SIDM01122,1.439806,3.6778643
6,ZM447439,SIDM01042,1.8791845,2.0838523
7,SB505124,SIDM00216,3.0864085,2.9637768
8,AZ960,SIDM00326,0.653611,4.0677967
9,AZ960,SIDM00351,2.327771,3.7003467
10,GSK2606414,SIDM00967,3.917071,4.1529527
11,Afatinib,SIDM00261,2.078414,2.2660763
12,Afatinib,SIDM00975,3.2141673333333336,3.8713253
13,GSK2606414,SIDM00259,3.533958,3.0858314
14,GSK2606414,SIDM00064,3.139338,3.7987807
15,Afatinib,SIDM01228,-2.1754453333333337,2.6408613
16,RO-3306,SIDM00332,4.699782000000001,3.3101695
17,AZ960,SIDM00324,-0.257596,3.159497
18,SB505124,SIDM01233,1.6382350000000003,4.119071
19,P22077,SIDM00539,4.655571,-0.42548203
20,GSK2606414,SIDM00758,4.856177,3.6803758
21,AZD8055,SIDM00833,2.1400395,4.029553
22,AZ960,SIDM00834,4.972692,4.326208
23,P22077,SIDM00550,4.647392,-0.08362609
24,PF-4708671,SIDM00971,3.9385975,4.6140795
25,AZ960,SIDM00427,-0.263915,2.8801801
26,GSK2606414,SIDM00859,2.50178,1.9478288
27,Afatinib,SIDM00954,1.7369153333333334,2.5274112
28,GSK2606414,SIDM00256,2.841195,2.3662283
29,AZ960,SIDM00274,2.367271,4.4080076
30,SB505124,SIDM00534,4.468161666666666,3.9098248
31,Afatinib,SIDM00193,3.5815406666666667,3.6904106
32,AZD6482,SIDM00332,3.0365296666666666,4.3775725
33,GSK2606414,SIDM00381,3.677112,3.981077
34,Afatinib,SIDM00118,2.086818333333333,2.5691438
35,AZ960,SIDM00230,1.321395,3.3282373
36,AZ960,SIDM01245,-1.445493,2.8607042
37,Afatinib,SIDM00350,-2.1258513333333333,3.4402473
38,AZ960,SIDM00374,1.295126,2.9288676
39,P22077,SIDM00211,2.258049,-2.3542535
40,P22077,SIDM00789,3.73364,0.030359894
41,AZ960,SIDM00951,-0.942742,2.560497
42,PF-4708671,SIDM00332,5.5158515,4.5580225
43,P22077,SIDM01133,1.826458,-0.066267595
44,P22077,SIDM00540,5.868246,-1.5543096
45,Afatinib,SIDM00197,1.9067896666666664,2.5546699
46,P22077,SIDM00267,5.818261,0.38941327
47,GSK2606414,SIDM00540,2.626488,2.8899696
48,GSK2606414,SIDM00257,3.423239,2.4363704
49,AZ960,SIDM01011,1.337791,2.8338969
50,Afatinib,SIDM00814,-1.1409,2.6268938
51,P22077,SIDM01183,2.294417,-0.29737484
52,AZ960,SIDM00285,1.816038,3.4177635
53,Afatinib,SIDM00099,3.219456333333333,5.572879
54,Afatinib,SIDM00758,2.7343456666666666,3.418623
55,AZ960,SIDM00244,-0.064457,3.385342
56,GSK2606414,SIDM00561,3.382193,2.3101606
57,Afatinib,SIDM00277,0.9203883333333334,1.9329069
58,GSK2606414,SIDM01090,2.849564,3.4082696
59,ZM447439,SIDM00562,2.187403,3.351854
60,Afatinib,SIDM00668,3.0042105,2.4644537
61,AZ960,SIDM01120,1.437253,3.2830224
62,Afatinib,SIDM00553,2.432573,2.24114
63,P22077,SIDM00096,2.602011,-2.5233424
64,GSK2606414,SIDM00216,4.146159,2.9950814
65,P22077,SIDM00583,3.703421,-0.70405257
66,P22077,SIDM00544,4.840384,-1.0874114
67,P22077,SIDM00351,3.802117,-2.5529292
68,P22077,SIDM00343,6.022405,1.4683697
69,GSK2606414,SIDM00198,4.482229,3.2052865
70,GSK2606414,SIDM01228,4.549207,3.1999161
71,GSK2606414,SIDM00958,0.863924,2.4157863
72,AZ960,SIDM00631,2.515274,3.3246284
73,GSK2606414,SIDM01120,3.938427,3.0117338
74,AZ960,SIDM00530,5.505652,3.1781623
75,P22077,SIDM01163,5.996046,0.59411365
76,BI-2536,SIDM00971,3.78373,5.153884
77,AZ960,SIDM00195,5.644552,4.064667
78,GSK2606414,SIDM01007,2.384107,2.126232
79,AZ960,SIDM00813,0.420496,2.4188359
80,GSK2606414,SIDM00833,4.783245,4.5902634
81,AZ960,SIDM00472,2.833695,5.4096594
82,AZ960,SIDM00411,5.290132,5.3082337
83,AZ960,SIDM00346,-0.105024,2.8095677
84,Afatinib,SIDM01155,2.8209936666666664,3.4638753
85,Afatinib,SIDM00102,3.296236,4.377743
86,P22077,SIDM00042,1.931108,-1.1974943
87,Afatinib,SIDM00190,3.6037806666666654,4.249278
88,GSK2606414,SIDM00384,2.771703,2.3879948
89,P22077,SIDM00218,8.222602,1.3798919
90,GSK2606414,SIDM00534,3.34028,3.9119523
91,AZD6482,SIDM00954,3.477527333333333,3.1810262
92,GSK2606414,SIDM00632,2.485705,2.6175778
93,Afatinib,SIDM01149,2.120245333333333,1.7231266
94,P22077,SIDM00498,3.563646,-1.0492206
95,GSK2606414,SIDM01179,5.3494,4.407267
96,AZ960,SIDM00393,2.046373,3.3951666
97,P22077,SIDM00606,5.827266,-0.8489441
98,Afatinib,SIDM00293,1.8654693333333328,3.1317356
99,P22077,SIDM00044,6.358711,-0.12585312
100,Afatinib,SIDM00064,2.194457666666666,3.2314959
101,AZ960,SIDM00700,5.417689,5.486951
102,Afatinib,SIDM00294,2.3004006666666665,2.6508424
103,GSK2606414,SIDM00826,3.621617,3.7349079
104,GSK2606414,SIDM00137,4.364016,4.5822735
105,AZ960,SIDM00243,0.899643,2.676129
106,Afatinib,SIDM00394,2.5729583333333337,3.4819663
107,Afatinib,SIDM00328,-0.4134553333333333,3.22883
108,AZD8055,SIDM00783,-0.3008335,3.123216
109,P22077,SIDM00410,4.670721,-0.66330016
110,GSK2606414,SIDM00351,2.325302,3.1283214
111,Afatinib,SIDM00086,2.866563,3.835431
112,GSK2606414,SIDM00367,3.555844,3.1216643
113,GSK2606414,SIDM00374,4.63058,3.0396373
114,NU7441,SIDM00971,4.127393,3.910945
115,AZ960,SIDM00814,1.52306,3.7255628
116,GSK2606414,SIDM00793,4.311425,3.0134027
117,GSK2606414,SIDM00326,3.452174,3.0662072
118,GSK2606414,SIDM00091,6.684386,4.4507785
119,GSK2606414,SIDM00416,3.672637,2.4616878
120,AZ960,SIDM00441,-0.367227,2.514864
121,P22077,SIDM01247,4.200685,-0.78284746
122,AZ960,SIDM00968,3.149369,4.430168
123,AZ960,SIDM00953,1.898215,3.0148337
124,P22077,SIDM00103,3.991476,-0.36177307
125,GSK2606414,SIDM00310,4.839592,4.2000885
126,GSK2606414,SIDM00721,4.406675,4.6640472
127,P22077,SIDM00227,5.561948,-0.61707824
128,AZ960,SIDM01041,0.529169,3.7530077
129,P22077,SIDM00256,2.520751,-1.684614
