,drug,cell_line,IC50,prediction
0,GSK1904529A,SIDM00287,2.695081,2.683991
1,XAV939,SIDM00964,2.5174255,2.6780198
2,AZD8186,SIDM00098,3.6110575,3.8606474
3,Alpelisib,SIDM00309,4.972602,2.9929674
4,Navitoclax,SIDM00381,3.9914675,3.9973876
5,Nutlin-3a (-),SIDM00885,4.117058500000001,4.1120234
6,SCH772984,SIDM00826,-2.371284,-0.20286307
7,AMG-319,SIDM00351,4.381102,-0.15076071
8,Luminespib,SIDM00655,-3.2395240000000003,4.238206
9,BIBR-1532,SIDM01159,4.30429,0.3652889
10,Alpelisib,SIDM00263,1.009765,1.1561768
11,Vinorelbine,SIDM01006,-5.701762,0.5759903
12,Venetoclax,SIDM00388,3.261062,3.0319831
13,Pictilisib,SIDM00542,2.4920940000000003,3.5956938
14,Irinotecan,SIDM00111,2.03566,2.0950887
15,Alpelisib,SIDM00962,4.46513,-1.3453069
16,Navitoclax,SIDM00197,-2.674453,2.8973992
17,Navitoclax,SIDM00362,1.7957800000000002,1.5879467
18,Luminespib,SIDM00699,-0.6123465000000001,4.998454
19,AMG-319,SIDM00448,4.236596,2.0322459
20,Venetoclax,SIDM00808,1.713215,2.996721
21,Luminespib,SIDM00951,-3.966141,3.132819
22,Nutlin-3a (-),SIDM00527,2.2382030000000004,4.64625
23,Pictilisib,SIDM00227,1.0316663333333331,3.5851731
24,XAV939,SIDM00316,4.215832499999999,3.594928
25,Luminespib,SIDM00465,-2.04523,5.2601533
26,Luminespib,SIDM00129,-1.9222365,4.192139
27,Venetoclax,SIDM00951,2.499558,2.5952523
28,XAV939,SIDM00227,3.9083025,3.446904
29,Venetoclax,SIDM01168,3.390214,5.198436
30,GSK1904529A,SIDM01160,3.757111,4.5202274
31,AZD8186,SIDM00540,1.186744,2.420359
32,Pictilisib,SIDM00826,0.0008939999999999,2.8123262
33,BIBR-1532,SIDM00374,5.214057,-0.64515275
34,Luminespib,SIDM00833,-0.6257870000000001,5.2206717
35,GSK1904529A,SIDM00114,3.10321,5.1494055
36,Irinotecan,SIDM00539,3.010363,1.9626734
37,AZD8186,SIDM00837,1.471513,2.6391618
38,BIBR-1532,SIDM01114,4.037107,-0.2891255
39,BIBR-1532,SIDM00498,5.408865,-0.7003863
40,Navitoclax,SIDM00482,-0.1014015,1.8245609
41,Navitoclax,SIDM00242,1.0465555,2.4472578
42,Luminespib,SIDM00351,-3.2401515,4.4198656
43,BIBR-1532,SIDM00044,6.046545,1.4290123
44,XAV939,SIDM00935,3.7960095,2.7439651
45,AMG-319,SIDM00389,3.173974,-0.39222115
