,drug,cell_line,IC50,prediction
0,Lapatinib,SIDM01251,2.2817,3.1398308
1,ABT737,SIDM00975,0.613451,1.9063549
2,Dinaciclib,SIDM01073,-3.314845,-3.4492664
3,AZD5363,SIDM00863,1.885114,2.8178325
4,Trametinib,SIDM01248,-1.231516,-1.1465337
5,Ipatasertib,SIDM00553,4.693632,2.2873805
6,WZ4003,SIDM00180,3.911978,4.30071
7,AZD5582,SIDM00668,1.92563,0.49377698
8,Sepantronium bromide,SIDM01248,-4.8301425,-4.3967557
9,Cyclophosphamide,SIDM00233,4.507502,4.374192
10,PLX-4720,SIDM00277,1.0639263333333335,2.7382264
11,BIBR-1532,SIDM00044,6.046545,5.223814
12,AGI-5198,SIDM00250,4.209991,4.8921046
13,Irinotecan,SIDM00269,-2.022891,0.8396191
14,AZD3759,SIDM01179,4.416146,2.7951262
15,Lapatinib,SIDM00326,2.4395995,3.0270119
16,OSI-027,SIDM01073,0.840315,1.3794749
17,LY2109761,SIDM01064,5.144615,5.182648
18,Gemcitabine,SIDM00416,-2.5637043333333334,1.8616207
19,Camptothecin,SIDM00971,2.836993,-1.1964353
20,Oxaliplatin,SIDM00252,5.741103,5.8054414
21,5-Fluorouracil,SIDM00441,1.35804,2.320974
22,Sabutoclax,SIDM00195,-1.271226,-1.367332
23,AGI-6780,SIDM00250,2.6466775,2.95218
24,Alisertib,SIDM01019,0.4932335,-0.78939015
25,Lapatinib,SIDM00923,2.094829,3.0037415
26,RVX-208,SIDM00310,5.92736,5.597059
27,Venetoclax,SIDM01179,4.376981,3.7888427
28,Dactolisib,SIDM00199,-2.6580950000000003,-0.96807736
29,Luminespib,SIDM00438,-2.1503135,-3.4026127
30,LY2109761,SIDM00195,6.166521,5.119921
31,Foretinib,SIDM00294,-1.2807965,-0.36720896
32,Linsitinib,SIDM00487,1.447848,3.0311065
33,EPZ004777,SIDM00487,4.404049,4.090197
34,PD0325901,SIDM01098,0.8736655,0.73683864
35,Wee1 Inhibitor,SIDM00233,-0.588905,1.3442338
36,Afatinib,SIDM00269,1.3930733333333334,1.990409
37,AGI-5198,SIDM00326,4.083026,4.812491
38,Taselisib,SIDM00948,2.6512,1.8616257
39,Sepantronium bromide,SIDM00292,-5.3072425,-4.2720966
40,AZD4547,SIDM00441,2.596097666666666,1.9672604
41,Venetoclax,SIDM00863,1.978407,1.8351872
42,Alpelisib,SIDM00250,3.106724,1.1637642
43,Foretinib,SIDM00487,1.061984,0.6232874
44,Talazoparib,SIDM00233,0.922631,1.4715155
45,PRT062607,SIDM01064,4.263023,2.3245568
46,Ulixertinib,SIDM00975,1.1531875,1.7598119
47,Linsitinib,SIDM01073,3.70783,2.9184248
48,LGK974,SIDM00438,3.2050435,2.6026635
49,AZ960,SIDM00326,0.653611,2.3686929
50,ABT737,SIDM00438,3.009115,-0.7915612
51,IWP-2,SIDM00310,4.323783,4.1585474
52,AZD6738,SIDM00269,0.5936670000000001,1.0007845
53,BMS-345541,SIDM00292,3.9338005,3.8265836
54,AZD8186,SIDM00292,5.1077525,3.29063
55,OF-1,SIDM00250,2.718002,4.1326594
56,Afatinib,SIDM00975,3.2141673333333336,2.2256134
57,Gefitinib,SIDM00292,3.6890855,3.1618469
58,AZD4547,SIDM00269,1.9696493333333336,1.8642588
59,Nilotinib,SIDM00441,1.548936,1.677886
60,LY2109761,SIDM00975,3.761119,5.3409758
61,AZD5363,SIDM00292,3.179298,3.8604484
62,NVP-ADW742,SIDM01098,0.872284,2.2342548
63,Lapatinib,SIDM01179,4.714086,3.7307022
64,Niraparib,SIDM00441,0.235614,3.0270536
65,PCI-34051,SIDM00863,1.835628,3.065255
66,PD0325901,SIDM00441,-2.9891745,1.0501411
67,AZD4547,SIDM00416,3.2047535,2.0833983
68,WZ4003,SIDM00292,6.857058,4.748891
69,Olaparib,SIDM00668,3.951286,3.0347934
70,PLX-4720,SIDM00971,5.755802666666667,3.0841215
71,Luminespib,SIDM00277,-3.9189195,-3.680321
72,VE821,SIDM00487,2.83823,3.9345713
73,Buparlisib,SIDM00487,0.675281,2.2202103
74,I-BRD9,SIDM00180,5.916718,5.2932386
75,Gefitinib,SIDM01064,2.608511,2.5603034
76,Crizotinib,SIDM00975,3.167436,2.066141
77,Sorafenib,SIDM00277,-1.4240849999999998,2.1030257
78,Obatoclax Mesylate,SIDM01251,-1.1573925,0.8747431
79,PD173074,SIDM00416,2.649958,2.713427
80,Cisplatin,SIDM00326,2.638646,2.649706
81,AZD8186,SIDM00438,3.852477,2.1036825
82,I-BET-762,SIDM00553,2.677082,2.3736331
83,Cyclophosphamide,SIDM00971,6.144244,4.566009
84,Leflunomide,SIDM00269,5.119051,4.0600476
85,AZD7762,SIDM00863,-1.459682,-1.1067171
86,Cytarabine,SIDM00971,3.507725,2.010966
87,Linsitinib,SIDM00441,-0.1022414999999999,2.602046
88,OTX015,SIDM00250,4.405693,2.8161857
89,PF-4708671,SIDM00971,3.9385975,3.4319806
90,Venetoclax,SIDM01073,1.536721,1.3696647
91,Savolitinib,SIDM00233,1.564552,1.8020484
92,Cytarabine,SIDM00326,0.3479595000000001,1.486265
93,Ibrutinib,SIDM00923,2.967265,4.007805
94,VE-822,SIDM00668,1.923703,1.2759192
95,PD173074,SIDM00553,1.880827,2.3950927
96,CZC24832,SIDM01179,5.693193,5.886156
97,IWP-2,SIDM00233,1.22916,1.973464
98,Ipatasertib,SIDM01248,5.506761,3.5418036
99,Ruxolitinib,SIDM00553,3.7201225,3.158435
100,Rapamycin,SIDM00863,-2.327929,-3.8966184
101,Nilotinib,SIDM00195,3.382126,3.094547
102,GDC0810,SIDM00195,4.988147,3.693124
103,RVX-208,SIDM01019,4.88756,3.3260734
104,AZ6102,SIDM00195,4.225058,3.0461442
105,GSK591,SIDM00487,4.956636,3.7569473
106,Leflunomide,SIDM00233,4.156228,3.897223
107,Camptothecin,SIDM01073,-4.960306,-4.3015976
108,Uprosertib,SIDM01064,3.6013095,2.7805774
109,Camptothecin,SIDM00553,-4.648031,-4.035313
110,Sabutoclax,SIDM00668,-0.733901,-2.5047257
111,MIRA-1,SIDM00044,5.696241,5.7372203
112,Ipatasertib,SIDM00199,3.476206,3.726695
113,Nutlin-3a (-),SIDM01248,4.944979,4.219997
114,Palbociclib,SIDM00923,3.4373645,2.540727
115,Olaparib,SIDM00326,3.6733356666666666,4.1801677
116,VE821,SIDM01064,3.399881,3.1987932
117,MIRA-1,SIDM00195,4.286122,4.6671405
118,MN-64,SIDM00269,4.306409,4.497772
119,Erlotinib,SIDM01248,3.625092,3.1651382
120,Erlotinib,SIDM00233,2.6027955,2.5340605
121,Buparlisib,SIDM00250,0.775523,2.1728823
122,NVP-ADW742,SIDM00252,5.718246,3.21279
123,Vorinostat,SIDM00416,0.6891035,0.2698714
124,ML323,SIDM00923,4.747278,4.5417285
125,Buparlisib,SIDM00971,2.736042,1.4434127
126,Tamoxifen,SIDM00668,4.4278385,2.5964386
127,AZ6102,SIDM01251,1.966865,3.021973
128,GSK1904529A,SIDM00326,2.855438,3.463548
129,Ibrutinib,SIDM00310,4.575562,6.2449965
130,ABT737,SIDM00487,1.854916,1.0468735
131,Gefitinib,SIDM00326,1.575468,2.625954
132,AZD5363,SIDM00975,3.893155,3.1222088
133,EPZ5676,SIDM00250,5.355187,5.1847057
134,MIM1,SIDM00180,4.132666,3.986019
135,Vinorelbine,SIDM01248,-3.309597,-2.1522167
136,PD173074,SIDM00195,3.6939545,3.422294
137,Dactolisib,SIDM00971,1.2319415,-1.0653906
138,BMS-345541,SIDM00668,2.4324545000000004,2.017542
139,RVX-208,SIDM00416,4.003904,3.6732595
140,Luminespib,SIDM00971,-1.78049,-2.958008
141,Docetaxel,SIDM00180,-4.3320675,-0.1298355
142,NVP-ADW742,SIDM00294,0.87192,1.814965
143,Luminespib,SIDM00416,-2.5077495,-3.4071212
144,Epirubicin,SIDM00975,-0.836183,-2.0268047
145,BMS-536924,SIDM00294,2.805907,3.1414552
146,VE821,SIDM00292,5.209827,4.6283183
147,AT13148,SIDM00416,0.996841,2.7382507
148,WEHI-539,SIDM00250,3.484561,4.2206054
149,EPZ004777,SIDM00044,5.944139,4.562635
150,Rapamycin,SIDM01064,-2.2138335,-3.0787232
151,Taselisib,SIDM00199,2.597253,2.5947692
152,Nilotinib,SIDM00269,1.864165,2.7359872
153,Savolitinib,SIDM00975,2.308253,3.0394602
154,CZC24832,SIDM00923,5.363678,5.1296697
155,Erlotinib,SIDM00416,2.9720055,2.3891609
156,Daporinad,SIDM00863,-5.486015,-4.690638
157,Gemcitabine,SIDM00438,-0.1682376666666667,1.1901655
158,BIBR-1532,SIDM01179,5.961428,5.7432256
159,Ulixertinib,SIDM00277,-0.8122965,1.6612453
160,Cediranib,SIDM00487,0.986153,2.0093327
161,Venetoclax,SIDM01064,-0.186474,1.7877135
162,Vinblastine,SIDM00441,-5.309192,2.302044
163,5-Fluorouracil,SIDM00310,4.4387595,4.7348657
164,Wee1 Inhibitor,SIDM00553,0.52095,0.6704635
165,Obatoclax Mesylate,SIDM00294,-0.8641705000000001,1.1083751
166,EPZ5676,SIDM00269,4.637707,4.4455895
167,BIBR-1532,SIDM00416,4.650554,3.5171237
168,Wee1 Inhibitor,SIDM00971,5.234859,1.321836
169,BIBR-1532,SIDM00863,5.492548,3.65179
170,Crizotinib,SIDM00326,2.8747235,2.8471437
171,Sabutoclax,SIDM00250,-0.440527,-0.3885246
172,NVP-ADW742,SIDM00441,0.567814,2.0841734
173,Gefitinib,SIDM00438,2.3999665,1.9770838
174,AZD3759,SIDM01064,2.771868,2.4810073
175,AZD7762,SIDM00326,-0.6595856666666666,-0.77974653
176,MK-8776,SIDM00923,4.066589,3.8946002
177,AZD6738,SIDM01019,2.4948265000000003,0.5979083
178,Talazoparib,SIDM00199,1.9347755,2.0405633
179,BMS-345541,SIDM01251,2.178396,2.5753362
180,IWP-2,SIDM00441,1.42496,1.7955116
181,I-BET-762,SIDM00180,4.402877999999999,4.545796
182,WIKI4,SIDM00948,2.775125,3.2602885
183,Cisplatin,SIDM00180,0.389721,3.04801
184,EPZ5676,SIDM00975,5.843829,4.932511
185,CZC24832,SIDM00199,5.856524,5.1475697
186,Linsitinib,SIDM00668,3.6800165,2.702089
187,Afatinib,SIDM00277,0.9203883333333334,1.8281714
188,Gemcitabine,SIDM00195,-0.5850086666666666,1.5200416
189,OF-1,SIDM00863,4.283979,3.9274452
190,Buparlisib,SIDM01098,0.969802,1.5768546
191,AZD7762,SIDM01019,-0.0940683333333333,-2.6402538
192,VX-11e,SIDM00199,3.20026,2.4468462
193,Cisplatin,SIDM00923,2.580521,2.4911406
194,SCH772984,SIDM01251,-0.023668,3.8265889
195,LGK974,SIDM00487,2.7770725,3.5591047
196,Afatinib,SIDM00668,3.0042105,1.5912449
197,Fulvestrant,SIDM01073,3.739105666666666,3.0716996
198,Vorinostat,SIDM01019,-0.3875579999999999,-0.27471483
199,MN-64,SIDM00195,5.9528,4.8969254
200,5-Fluorouracil,SIDM00438,4.027173,1.7802672
201,MN-64,SIDM00277,2.853466,3.7289171
202,Afatinib,SIDM00553,2.432573,1.6956118
203,AGI-6780,SIDM00923,2.5939645,3.0064003
204,PFI3,SIDM00250,5.143744,5.582106
205,MK-8776,SIDM00863,0.212907,2.3498929
206,Cisplatin,SIDM00668,0.237485,1.399488
207,MN-64,SIDM00294,4.146539,4.5712533
208,Osimertinib,SIDM00294,2.726514,1.7993255
209,AMG-319,SIDM01251,3.02086,3.8921096
210,UMI-77,SIDM00863,2.120721,2.2429614
211,PRT062607,SIDM00863,1.916734,1.719759
212,Cyclophosphamide,SIDM01248,5.275135,5.241197
