,drug,cell_line,IC50,prediction
0,Gemcitabine,SIDM01047,-2.903431,1.8030202
1,Luminespib,SIDM00833,-0.6257870000000001,-1.6987553
2,OTX015,SIDM00834,4.277906,2.7060962
3,BMS-536924,SIDM01146,2.648853,1.8195786
4,ML323,SIDM00833,4.499807,5.014981
5,Ulixertinib,SIDM00320,4.453036,2.6177285
6,Uprosertib,SIDM00482,2.3220785,1.5864556
7,Docetaxel,SIDM00082,-1.4578746666666664,0.97046304
8,Pevonedistat,SIDM00541,0.725677,1.7845502
9,Paclitaxel,SIDM00328,-3.3222995,-2.3501103
10,Temozolomide,SIDM00576,2.8046,3.944082
11,Dabrafenib,SIDM00082,3.222405,3.9470973
12,MK-8776,SIDM00732,4.019024,3.795229
13,EPZ5676,SIDM00406,3.338488,3.919313
14,PD0325901,SIDM00541,-1.9881325,-1.7551706
15,RVX-208,SIDM01122,5.908953,4.9796624
16,CZC24832,SIDM00324,5.00421,4.3018093
17,PD0325901,SIDM00583,1.641708,-0.020979628
18,LY2109761,SIDM00688,3.231947,4.5812116
19,Dinaciclib,SIDM00182,-3.043977,-3.3325684
20,AGI-6780,SIDM00082,3.278746,3.5952601
21,EPZ5676,SIDM00102,6.758178,5.2489333
22,LCL161,SIDM00841,4.6634945,4.1007266
23,Wee1 Inhibitor,SIDM01097,0.779505,1.0951719
24,I-BRD9,SIDM00623,5.803791,3.0896294
25,AZ6102,SIDM00394,3.281192,4.260263
26,Oxaliplatin,SIDM00953,3.4108355,2.9450548
27,VE821,SIDM00929,3.922259,5.1740785
28,BIBR-1532,SIDM00498,5.408865,3.8578937
29,Navitoclax,SIDM00482,-0.1014015,0.4528864
30,Leflunomide,SIDM00953,4.160465,3.8310006
31,MN-64,SIDM00023,6.273855,4.4419045
32,Obatoclax Mesylate,SIDM00023,0.0557665,0.45681962
33,PCI-34051,SIDM00490,5.441132,5.2546406
34,Talazoparib,SIDM00328,5.67477,2.8398845
35,Sapitinib,SIDM00688,4.505622,3.1725433
36,Leflunomide,SIDM00406,2.858465,3.262126
37,AZD4547,SIDM00970,2.4949423333333334,2.2275143
38,ML323,SIDM00285,3.972294,4.2088947
39,Sorafenib,SIDM00324,1.6373965,2.3061402
40,AZD4547,SIDM00583,3.2605836666666668,2.7147315
41,MIRA-1,SIDM01205,4.267002,3.4702582
42,PLX-4720,SIDM00929,3.7796016666666654,3.1415832
43,Taselisib,SIDM00789,0.7921,1.6614065
44,GDC0810,SIDM00834,4.574205,5.192089
45,Camptothecin,SIDM00482,-4.387523,-3.1645467
46,Entospletinib,SIDM00182,3.681224,3.8656805
47,WZ4003,SIDM00841,5.644172,3.861559
48,Bortezomib,SIDM00328,-3.679071,-2.5292869
49,Dasatinib,SIDM00688,2.121135,-1.4393976
50,MK-2206,SIDM00541,1.7603355,2.8723195
51,Foretinib,SIDM01205,0.5696835,-0.5718847
52,BIBR-1532,SIDM01122,4.0479,4.6790853
53,Vinorelbine,SIDM00841,-4.128959,-2.109503
54,Epirubicin,SIDM00833,0.390334,-0.16901553
55,Nilotinib,SIDM00394,3.9324425,3.5464685
56,Cediranib,SIDM00970,2.058087,1.5055926
57,VE-822,SIDM00789,0.504231,3.4304874
58,MN-64,SIDM00498,5.454987,4.408107
59,Afatinib,SIDM01122,1.439806,0.7023859
60,ABT737,SIDM00834,3.453753,-0.29943126
61,AZ6102,SIDM01097,2.062228,3.3069007
62,EPZ5676,SIDM00324,5.521895,3.7347794
63,Wnt-C59,SIDM00833,3.966146,4.124559
64,VE821,SIDM00285,4.398361,3.366126
65,Gefitinib,SIDM00541,1.899484,2.5970294
66,EPZ5676,SIDM00732,5.470037,5.138347
67,OF-1,SIDM00929,3.950818,5.2141185
68,GSK591,SIDM00082,4.211547,4.957381
69,VE821,SIDM00541,4.187496,4.8703876
70,Camptothecin,SIDM00328,1.324286,-2.6565862
71,Wee1 Inhibitor,SIDM01146,0.937411,1.421819
72,AGI-6780,SIDM00970,2.0259585,2.8050349
73,AZ6102,SIDM01146,2.667574,3.8132634
74,SB216763,SIDM00833,5.2144725,5.026913
75,AZD6738,SIDM00406,-1.118771,1.0702176
76,AMG-319,SIDM01146,5.222655,4.523846
77,Venetoclax,SIDM01122,2.083664,2.8349843
78,Uprosertib,SIDM00833,5.408262000000001,3.8781426
79,Sapitinib,SIDM00482,2.772847,3.5202277
80,AZ960,SIDM00324,-0.257596,0.8944526
81,IWP-2,SIDM00394,3.366618,3.0063233
82,XAV939,SIDM00482,2.266487,3.2444637
83,I-BRD9,SIDM01146,4.362319,4.2995543
