,drug,cell_line,IC50,prediction
0,Dabrafenib,SIDM00201,4.4734655,1.7116643
1,AZD7762,SIDM00346,-0.4462809999999999,3.1731613
2,Leflunomide,SIDM00859,4.32032,-2.0160077
3,Wnt-C59,SIDM00534,2.810193,3.847243
4,WEHI-539,SIDM00203,3.061166,2.8154602
5,OTX015,SIDM00974,3.725203,3.2433221
6,Ibrutinib,SIDM00411,5.899052,3.8459187
7,Sepantronium bromide,SIDM00042,-5.8211975,0.5509219
8,Dactinomycin,SIDM00632,-5.825258,0.5393286
9,CZC24832,SIDM00540,5.488764,2.2500708
10,Wnt-C59,SIDM00612,4.5870045,5.0624723
11,BMS-754807,SIDM00216,-1.291566,2.7112837
12,Sabutoclax,SIDM00308,-1.98858,-3.5675702
13,Wee1 Inhibitor,SIDM00489,0.980307,1.2412758
14,Ruxolitinib,SIDM00599,4.3168945,2.8547604
15,Wee1 Inhibitor,SIDM00003,1.012738,1.7773114
16,Leflunomide,SIDM00427,4.257889,-2.1922255
17,Dabrafenib,SIDM00826,-0.075091,2.489019
18,AZD7762,SIDM01183,0.2055136666666666,4.241709
19,CZC24832,SIDM01007,3.507873,1.1629583
20,Ibrutinib,SIDM01120,5.42526,2.3872895
21,CZC24832,SIDM00211,2.866025,0.3946689
22,Ruxolitinib,SIDM00781,5.242806,5.0539846
23,Dabrafenib,SIDM00680,5.525157999999999,3.4814835
24,Dabrafenib,SIDM00389,3.288884,1.3646259
25,Wnt-C59,SIDM00047,4.068933,4.3841295
26,Sabutoclax,SIDM00577,-2.165106,-2.7355363
27,Sepantronium bromide,SIDM00047,-5.463869,-0.48837265
28,WEHI-539,SIDM00528,4.668635,3.0515866
29,AZD7762,SIDM00527,-1.591596,3.8768775
30,Dabrafenib,SIDM00632,1.724149,1.2214597
31,Ibrutinib,SIDM00103,6.349576,2.6654546
32,Dactinomycin,SIDM00218,0.3218264999999999,4.0061936
33,Ruxolitinib,SIDM00216,4.587106,3.6379194
34,OTX015,SIDM00834,4.277906,3.0838776
35,AZD7762,SIDM01175,2.4667096666666666,5.499838
36,Dabrafenib,SIDM00082,3.222405,4.255702
37,CZC24832,SIDM01114,3.823074,1.9599487
38,CZC24832,SIDM00324,5.00421,1.1456887
39,Wee1 Inhibitor,SIDM01097,0.779505,0.4504229
40,Dabrafenib,SIDM00817,4.4795785,3.5367384
41,Leflunomide,SIDM00953,4.160465,-0.5443954
42,AZD7762,SIDM00227,-0.628864,4.6827908
43,Ruxolitinib,SIDM00527,4.600614,3.501801
44,CZC24832,SIDM00174,3.977655,1.9088653
45,Leflunomide,SIDM00406,2.858465,-3.2052023
46,Ruxolitinib,SIDM00969,4.452237,3.0562224
47,Dabrafenib,SIDM00291,1.8860145,3.3553176
48,WEHI-539,SIDM00905,4.292709,3.1168785
49,Sepantronium bromide,SIDM01248,-4.8301425,-0.12850736
50,Ibrutinib,SIDM00198,5.396274,2.418383
51,Sabutoclax,SIDM00195,-1.271226,-2.241737
52,CZC24832,SIDM00842,4.643635,1.3750318
53,Ibrutinib,SIDM00407,0.54719,0.7743324
54,WEHI-539,SIDM00242,2.189878,2.717462
55,Wee1 Inhibitor,SIDM00233,-0.588905,0.11646501
56,AZD7762,SIDM01247,-1.898701,2.4108896
57,Ibrutinib,SIDM00976,5.902417,2.6885824
58,Leflunomide,SIDM00263,5.381485,-1.8549441
59,Sepantronium bromide,SIDM00292,-5.3072425,2.2381587
60,Ruxolitinib,SIDM00501,4.773867,4.7401347
61,Dactinomycin,SIDM00781,-2.355409,2.3248534
62,AZD7762,SIDM01198,-1.1429156666666669,2.624155
63,AZD7762,SIDM00198,0.2535895,3.9274101
64,Wnt-C59,SIDM00833,3.966146,4.609919
65,Sabutoclax,SIDM01197,0.58037,0.17420742
