,drug,cell_line,IC50,prediction
0,OF-1,SIDM00257,4.206854,0.13038048
1,Docetaxel,SIDM00082,-1.4578746666666664,-4.859225
2,Pevonedistat,SIDM00541,0.725677,1.804948
3,Paclitaxel,SIDM00328,-3.3222995,-3.549973
4,Temozolomide,SIDM00576,2.8046,1.6274664
5,MK-8776,SIDM00732,4.019024,2.7497342
6,MK-8776,SIDM00699,4.530687,3.7936268
7,OF-1,SIDM00537,4.217272,0.32886755
8,LCL161,SIDM00841,4.6634945,3.264645
9,AZ6102,SIDM00394,3.281192,2.42925
10,OF-1,SIDM00565,4.979893,0.7758552
11,SB216763,SIDM01042,4.554536,1.4942391
12,GSK343,SIDM00411,4.8941025,3.392984
13,Docetaxel,SIDM00375,-3.4546956666666664,-4.6174765
14,Alisertib,SIDM00393,3.508407,1.6650817
15,AGI-5198,SIDM00308,4.280853,1.629816
16,AZD5363,SIDM00863,1.885114,2.661324
17,MK-8776,SIDM00577,2.163877,2.8006449
18,OF-1,SIDM00826,4.406393,0.71073925
19,AGI-5198,SIDM00250,4.209991,1.8534393
20,AZD5363,SIDM01245,2.748978,2.062741
21,OSI-027,SIDM01073,0.840315,1.9160469
22,Alisertib,SIDM01019,0.4932335,1.6354383
23,Pevonedistat,SIDM01175,4.3406435,3.469997
24,Temozolomide,SIDM00094,5.9999665,3.4449797
25,AGI-5198,SIDM00326,4.083026,2.5951464
26,GSK343,SIDM01233,5.1984295,2.7469187
27,MK-8776,SIDM00098,2.815627,3.2538662
28,LCL161,SIDM00519,5.219727,2.759515
29,AZD5363,SIDM00445,1.780595,2.6588001
30,AZD5363,SIDM00579,3.025458,2.4501517
31,AZ6102,SIDM01097,2.062228,2.3251276
32,Paclitaxel,SIDM00411,0.195684,-2.6779082
33,LCL161,SIDM00384,2.9158075,1.8692359
34,OF-1,SIDM00211,2.668586,-0.3020798
35,OF-1,SIDM00136,4.818226,1.1438627
36,MK-8776,SIDM00875,0.000374,1.8975209
37,AZ6102,SIDM00056,1.982137,1.8784287
38,LCL161,SIDM00388,3.3760705,1.9266309
39,GSK343,SIDM00190,3.118034,3.5989776
40,OF-1,SIDM00929,3.950818,0.6205714
41,Temozolomide,SIDM00538,6.4119005,2.5550635
42,Temozolomide,SIDM00384,2.967521,1.6255003
43,MK-8776,SIDM00251,0.595505,2.5845687
44,MK-8776,SIDM00056,4.806866,2.3571286
45,GSK343,SIDM00156,4.4624805,3.211745
46,Pevonedistat,SIDM01161,-0.3630345,0.88394725
47,OF-1,SIDM00969,4.94498,-0.5936732
48,OF-1,SIDM00250,2.718002,0.2463124
49,AZ6102,SIDM00154,2.480067,1.2523528
50,Pevonedistat,SIDM00638,0.5442485000000001,1.9023339
51,AZ6102,SIDM01146,2.667574,2.0943897
52,LCL161,SIDM00332,5.9473565,2.6057296
53,SB216763,SIDM00833,5.2144725,3.1385655
54,Pevonedistat,SIDM01237,3.803114,3.559473
55,AZD5363,SIDM00292,3.179298,4.523306
56,MK-8776,SIDM00885,4.68494,2.9890807
57,AZ6102,SIDM00973,1.882672,2.8809638
58,MK-8776,SIDM01183,4.322739,3.4150193
59,OF-1,SIDM00964,5.67621,0.01264517
60,AGI-5198,SIDM00813,3.842013,1.8965864
61,OSI-027,SIDM00621,0.9035845,2.9064195
62,MK-8776,SIDM00118,3.092557,2.104982
63,Docetaxel,SIDM00543,-2.607687333333333,-4.8903294
64,Temozolomide,SIDM00532,5.942512000000001,3.283676
65,GSK343,SIDM00099,6.1920905,3.936218
66,Temozolomide,SIDM00517,5.836973,2.953883
67,Pevonedistat,SIDM00285,-0.648672,1.3890277
68,AGI-5198,SIDM00540,5.563837,2.475985
69,AZD5363,SIDM00732,3.670342,3.2125764
70,AZD5363,SIDM00520,3.259521,3.3385558
71,Paclitaxel,SIDM00483,-0.70484,-2.765059
72,AZD5363,SIDM00465,4.511834,2.791551
73,MK-8776,SIDM00224,4.194507,3.075349
74,AZD5363,SIDM00100,4.122019,4.2479115
75,OSI-027,SIDM00577,0.906489,2.7607763
76,GSK343,SIDM00309,3.777344,2.6994252
77,Temozolomide,SIDM00113,6.9382975,3.6200323
78,OSI-027,SIDM00968,1.670482,3.0350301
79,AGI-5198,SIDM00889,3.982892,2.0936503
80,Pevonedistat,SIDM01233,2.716201,2.2317529
81,AGI-5198,SIDM00003,3.960265,2.6595387
82,AGI-5198,SIDM00274,5.408342,2.832363
83,Alisertib,SIDM00537,1.975315,1.3783737
84,LCL161,SIDM00104,5.1030555,2.7711306
85,LCL161,SIDM00101,5.484640499999999,3.57701
86,Temozolomide,SIDM00623,5.562379,2.99661
87,Temozolomide,SIDM00813,4.380917500000001,1.9242554
88,Paclitaxel,SIDM00817,-2.613796,-3.4530528
89,LCL161,SIDM00098,4.677774,2.9328265
90,AGI-5198,SIDM00375,4.792444,2.8177757
91,OF-1,SIDM00424,3.94476,-0.21344109
92,AZ6102,SIDM00195,4.225058,2.9330528
93,GSK343,SIDM00243,1.903328,1.7779295
94,AZ6102,SIDM00528,2.477917,1.8150465
95,AZ6102,SIDM01163,3.725288,3.8742456
96,AGI-5198,SIDM01155,4.752895,3.2465546
97,OF-1,SIDM01140,3.232611,-0.91771257
98,AZ6102,SIDM01007,1.37161,1.4280044
99,LCL161,SIDM01198,3.9287095,1.7856151
100,Temozolomide,SIDM00758,7.209448,2.9107556
101,Alisertib,SIDM00519,2.585704,2.6983123
102,Temozolomide,SIDM01183,5.391155,3.277021
103,LCL161,SIDM00211,1.7095034999999998,1.6665063
