,drug,cell_line,IC50,prediction
0,Epirubicin,SIDM00565,-0.311385,3.57439923286438
1,VE821,SIDM01090,3.11085,3.227940797805786
2,Dinaciclib,SIDM00291,-2.624957,1.5943708419799805
3,Cediranib,SIDM00837,1.05822,-2.427419662475586
4,Vorinostat,SIDM01187,1.608329,0.3282325267791748
5,Buparlisib,SIDM00077,0.013728,1.10538649559021
6,PCI-34051,SIDM00332,5.746768,3.8095860481262207
7,Vinblastine,SIDM00174,-4.493240500000001,3.120293617248535
8,IWP-2,SIDM00793,2.146301,1.856831431388855
9,VX-11e,SIDM00758,1.657313,1.0605401992797852
10,Nilotinib,SIDM01247,1.1534605,1.6920119524002075
11,Linsitinib,SIDM00699,2.579066,3.629690647125244
12,AT13148,SIDM00537,2.842459,2.850928544998169
13,BMS-345541,SIDM00719,5.569043,3.090365409851074
14,Dinaciclib,SIDM00976,-3.108552,1.120593786239624
15,VX-11e,SIDM00096,2.2575585,-1.5456690788269043
16,VX-11e,SIDM00197,3.5317465,1.1632450819015503
17,BMS-345541,SIDM00332,4.2296025,2.8455612659454346
18,IWP-2,SIDM00422,2.032252,1.5243313312530518
19,Nilotinib,SIDM01160,3.765993,2.9557530879974365
20,Cediranib,SIDM00491,3.399394,-1.0677992105484009
21,Dinaciclib,SIDM00343,-2.027895,2.151521682739258
22,Buparlisib,SIDM00638,0.366617,1.3808443546295166
23,Cediranib,SIDM00350,2.2844,-0.9663298726081848
24,Linsitinib,SIDM00410,3.46691,1.5406125783920288
25,BMS-345541,SIDM00201,2.1755675,1.2413451671600342
26,VX-11e,SIDM00424,2.413135,0.4230598211288452
27,Vorinostat,SIDM00444,1.80079,-0.21796785295009613
28,Linsitinib,SIDM00832,3.7264865,2.9807190895080566
29,IWP-2,SIDM00864,2.35505,2.0615453720092773
30,AT13148,SIDM00241,2.059037,1.9751397371292114
31,AT13148,SIDM00758,3.034989,2.968069076538086
32,Vorinostat,SIDM00427,0.38209,-1.0032579898834229
33,PCI-34051,SIDM00244,2.471069,2.1057381629943848
34,IWP-2,SIDM00056,2.97579,1.5329645872116089
35,VX-11e,SIDM01132,3.3916905,1.0740251541137695
36,Nilotinib,SIDM00154,3.3176005,1.269472599029541
37,Epirubicin,SIDM00299,-0.624894,3.7201240062713623
38,BMS-345541,SIDM00905,3.097411,2.162656784057617
39,Linsitinib,SIDM00242,0.6660615000000001,1.7255229949951172
40,Cediranib,SIDM00047,1.290583,-2.361114025115967
41,Vinblastine,SIDM00176,-2.9221235,3.5106492042541504
42,Epirubicin,SIDM00411,0.987132,4.548389434814453
43,Epirubicin,SIDM00214,-0.753007,3.2926688194274902
44,Dinaciclib,SIDM00182,-3.043977,1.3593826293945312
45,Vinblastine,SIDM00699,-2.9077390000000003,3.7299344539642334
46,PCI-34051,SIDM01233,4.978184,3.850271224975586
47,VE821,SIDM00929,3.922259,2.9841246604919434
48,PCI-34051,SIDM00490,5.441132,3.5983524322509766
49,Buparlisib,SIDM00527,0.371307,1.0745012760162354
50,Dinaciclib,SIDM01073,-3.314845,-0.43531912565231323
51,Vinblastine,SIDM00389,-6.368668,1.5263296365737915
52,Cediranib,SIDM00958,0.429045,-2.03157639503479
53,Nilotinib,SIDM00424,2.126984,1.7649232149124146
54,VE821,SIDM01233,5.84664,3.990558624267578
55,Vinblastine,SIDM00969,-4.0910875,3.2635626792907715
56,VX-11e,SIDM01229,2.402507,1.5797456502914429
57,AT13148,SIDM00251,4.590344,3.037292242050171
58,AT13148,SIDM00261,1.914519,1.782089114189148
59,Vinblastine,SIDM00527,-5.760698,3.50616717338562
60,Epirubicin,SIDM01228,-1.496516,3.12239670753479
61,Epirubicin,SIDM00833,0.390334,3.922032117843628
62,Vorinostat,SIDM00351,0.3313785,-0.6152401566505432
63,Nilotinib,SIDM00394,3.9324425,2.4938716888427734
64,Cediranib,SIDM00389,1.195298,-2.0466713905334473
65,Linsitinib,SIDM00487,1.447848,1.7397632598876953
66,Cediranib,SIDM00970,2.058087,-1.6641823053359985
67,Linsitinib,SIDM00230,2.7885565000000003,2.2019989490509033
68,Dinaciclib,SIDM01041,-4.369375,0.9151120781898499
69,Vorinostat,SIDM00679,2.053652,-0.10883668065071106
70,Cediranib,SIDM00308,0.4148,-2.3386306762695312
71,Vinblastine,SIDM00198,-4.642701499999999,2.853114366531372
72,VE821,SIDM00285,4.398361,2.282092809677124
73,Linsitinib,SIDM00530,4.276799,2.1894776821136475
74,IWP-2,SIDM00308,2.014507,0.35783204436302185
75,Vinblastine,SIDM00606,-4.0811355,3.442026376724243
76,Buparlisib,SIDM00550,1.012369,1.370623230934143
77,Linsitinib,SIDM01073,3.70783,1.4980366230010986
78,Linsitinib,SIDM00885,2.6946295,2.2112770080566406
79,Dinaciclib,SIDM00364,-3.90001,-0.24813838303089142
80,IWP-2,SIDM01140,1.295128,1.4784399271011353
81,VE821,SIDM00541,4.187496,3.493582248687744
82,VX-11e,SIDM00905,2.735075,0.6855794787406921
83,Nilotinib,SIDM00489,3.1715445,1.4098889827728271
84,Nilotinib,SIDM00299,3.673846,2.452610731124878
85,Linsitinib,SIDM00517,2.102586,1.3150815963745117
86,Buparlisib,SIDM00136,1.140482,0.8926920294761658
87,PCI-34051,SIDM00832,5.9183,3.7666990756988525
88,IWP-2,SIDM00310,4.323783,2.5665955543518066
89,VE821,SIDM00551,3.260586,2.9160032272338867
90,BMS-345541,SIDM00292,3.9338005,3.272017240524292
91,PCI-34051,SIDM00592,4.222158,2.4253621101379395
92,Epirubicin,SIDM00289,-1.292702,2.178795099258423
93,BMS-345541,SIDM00530,3.3593650000000004,2.0658233165740967
94,Vinblastine,SIDM00900,-4.41045,1.9878941774368286
95,Cediranib,SIDM00042,2.109008,-1.8580394983291626
96,Nilotinib,SIDM00441,1.548936,0.6306987404823303
97,VE821,SIDM00792,4.608397,3.249739408493042
98,Nilotinib,SIDM00418,4.4716765,3.44881272315979
99,BMS-345541,SIDM00418,3.612985,3.1553399562835693
100,Cediranib,SIDM00156,1.800909,-0.13459160923957825
101,BMS-345541,SIDM00351,3.026825,1.890190839767456
102,PCI-34051,SIDM00863,1.835628,2.8742356300354004
103,Vinblastine,SIDM00096,-6.548958,1.357265830039978
104,Vinblastine,SIDM00113,-1.6090375,4.6453022956848145
105,IWP-2,SIDM00394,3.366618,2.5021321773529053
106,BMS-345541,SIDM00732,4.310449,2.6067659854888916
107,BMS-345541,SIDM00541,4.1409025,2.302122116088867
108,BMS-345541,SIDM00489,3.436412,2.1615402698516846
109,Epirubicin,SIDM01175,1.486215,4.132081031799316
110,VE821,SIDM00487,2.83823,2.7353515625
111,Buparlisib,SIDM00487,0.675281,1.0329842567443848
112,Buparlisib,SIDM00308,0.607357,0.1164662092924118
113,BMS-345541,SIDM00445,2.5977745,1.7889467477798462
114,IWP-2,SIDM00193,3.164829,2.329273223876953
115,Linsitinib,SIDM00826,-0.6490984999999999,2.0754194259643555
116,Cediranib,SIDM00537,1.898705,-1.6742408275604248
117,Cediranib,SIDM00056,1.8527,-2.011049270629883
118,Linsitinib,SIDM00094,3.7899405,3.1796982288360596
119,Linsitinib,SIDM01163,3.6651545,4.500192642211914
120,Buparlisib,SIDM00569,0.764833,1.4901915788650513
121,Cediranib,SIDM01126,1.783016,-0.054467637091875076
122,VE821,SIDM00817,4.261795,3.279120683670044
123,Dinaciclib,SIDM00102,-0.808781,1.7787418365478516
124,Linsitinib,SIDM00841,3.1614955,2.933790683746338
125,Linsitinib,SIDM00441,-0.1022414999999999,0.336154580116272
126,Nilotinib,SIDM00541,3.954562,2.9988880157470703
127,IWP-2,SIDM00389,1.391283,1.0307930707931519
128,Linsitinib,SIDM01183,3.956882,2.680804967880249
129,Cediranib,SIDM00688,1.88615,-2.230153799057007
130,BMS-345541,SIDM01163,4.7432845,3.24111270904541
131,PCI-34051,SIDM00418,6.28894,4.421205043792725
132,AT13148,SIDM00182,6.130891,3.10843825340271
133,AT13148,SIDM00103,3.617478,3.9288856983184814
134,Vinblastine,SIDM00953,-4.7269,2.485255479812622
135,Buparlisib,SIDM01175,2.449899,2.448611259460449
136,IWP-2,SIDM01174,3.41683,3.2502763271331787
137,IWP-2,SIDM00233,1.22916,1.1521265506744385
138,Dinaciclib,SIDM00188,-1.948281,1.612135887145996
139,AT13148,SIDM00606,4.679245,2.869809150695801
140,Nilotinib,SIDM00195,3.382126,2.941228151321411
141,VX-11e,SIDM01047,1.357334,-0.5609874129295349
142,VE821,SIDM01206,2.514762,2.1374449729919434
143,Buparlisib,SIDM00592,0.147832,0.17141088843345642
144,AT13148,SIDM00384,3.342455,1.9214097261428833
145,Vinblastine,SIDM00732,-4.356448,3.9006574153900146
146,Nilotinib,SIDM01011,1.1869245,1.5160270929336548
147,Buparlisib,SIDM00374,0.059628,0.08242858201265335
148,Cediranib,SIDM00196,1.764986,-1.436365008354187
149,Linsitinib,SIDM00099,4.0063585,4.232471466064453
150,Nilotinib,SIDM00099,5.4061615,3.9881742000579834
151,AT13148,SIDM01161,2.380332,3.136885643005371
152,Linsitinib,SIDM00234,2.611617,1.3276029825210571
153,Epirubicin,SIDM00655,-0.200961,2.700176239013672
154,Vinblastine,SIDM00379,-4.5759015,3.5066075325012207
155,Nilotinib,SIDM01133,2.3077295,2.8139679431915283
156,BMS-345541,SIDM00190,3.1676575,2.808229684829712
157,Vinblastine,SIDM01092,-4.976646000000001,2.6788203716278076
158,Epirubicin,SIDM00680,-0.650654,4.066320896148682
159,AT13148,SIDM00427,3.098051,1.9249069690704346
160,Nilotinib,SIDM00781,4.650303,3.125185251235962
161,VE821,SIDM01064,3.399881,2.8151087760925293
162,VX-11e,SIDM00099,5.721693999999999,3.672913074493408
163,VE821,SIDM00472,3.634301,4.383986473083496
164,Buparlisib,SIDM00968,0.53668,1.2350172996520996
165,Vorinostat,SIDM00835,1.6779205,1.0272910594940186
166,Vorinostat,SIDM00201,0.511714,-1.29657781124115
167,Vorinostat,SIDM01161,1.5491935,-0.4229653477668762
168,Cediranib,SIDM00974,1.985584,-1.7088284492492676
169,Buparlisib,SIDM00250,0.775523,1.0893244743347168
170,Vorinostat,SIDM00417,1.0225325,0.33733731508255005
171,Vorinostat,SIDM00416,0.6891035,-1.0648630857467651
172,AT13148,SIDM00655,3.782534,2.4171297550201416
173,Cediranib,SIDM00406,0.456767,-2.553037405014038
174,Buparlisib,SIDM00971,2.736042,2.594334602355957
175,AT13148,SIDM00420,2.264557,3.4534127712249756
176,Vinblastine,SIDM00104,-3.3821175,3.962226629257202
177,Epirubicin,SIDM00583,-0.841272,3.527676582336426
178,BMS-345541,SIDM00668,2.4324545000000004,1.762769103050232
179,Vorinostat,SIDM00103,1.402374,0.4724038243293762
180,Cediranib,SIDM00230,2.080895,-0.6969167590141296
181,AT13148,SIDM00535,5.772742,3.7177114486694336
182,Cediranib,SIDM00242,0.546902,-1.0197540521621704
183,Linsitinib,SIDM00299,3.6721345,2.8569774627685547
184,Vorinostat,SIDM01247,0.325493,-0.7245987057685852
185,Dinaciclib,SIDM00638,-3.490056,1.1536471843719482
186,Vorinostat,SIDM00098,1.6880035,0.08655491471290588
187,AT13148,SIDM00127,6.823545,3.0225906372070312
188,Epirubicin,SIDM00975,-0.836183,3.5400285720825195
189,VE821,SIDM00292,5.209827,4.734375
190,AT13148,SIDM00416,0.996841,2.197552442550659
191,Linsitinib,SIDM00100,3.871065,3.252875804901123
192,IWP-2,SIDM00835,3.92325,2.801316738128662
193,VX-11e,SIDM00241,2.5725695,0.17386196553707123
194,Buparlisib,SIDM00577,0.918461,0.709674596786499
195,Nilotinib,SIDM00269,1.864165,1.6578495502471924
196,Nilotinib,SIDM00258,3.0691115,2.45120906829834
197,VX-11e,SIDM00592,2.6516245,-0.6890065670013428
198,Linsitinib,SIDM00244,0.0718865,0.28580421209335327
199,AT13148,SIDM00308,0.516843,2.213282823562622
200,AT13148,SIDM00544,4.183697,2.3919918537139893
201,Cediranib,SIDM01041,2.677004,-1.2148643732070923
