,drug,cell_line,IC50,prediction
0,GSK591,SIDM00225,5.011989,4.8889513
1,Vinblastine,SIDM00826,-4.8912525,-3.9627223
2,Crizotinib,SIDM01205,2.3480165,2.3928332
3,Dactinomycin,SIDM01102,-5.350423,1.0816408
4,AZD7762,SIDM00241,0.6172323333333333,-0.41318166
5,AZD6738,SIDM00444,2.4355405,1.9805504
6,GSK2578215A,SIDM00973,5.752878,4.346784
7,Tamoxifen,SIDM00082,5.0940025,4.778084
8,GSK2606414,SIDM00569,4.171659,3.6856542
9,Olaparib,SIDM00584,3.794412,4.4037924
10,AZD7762,SIDM00534,2.257962666666667,0.19124046
11,Irinotecan,SIDM00190,3.855289,5.173808
12,Talazoparib,SIDM00230,1.3491615,2.3950503
13,LCL161,SIDM00496,4.600843,3.7496345
14,Olaparib,SIDM00269,1.31694,3.0860786
15,BMS-754807,SIDM00837,-1.4542324999999998,3.4055014
16,Irinotecan,SIDM00343,5.679202,4.769434
17,Docetaxel,SIDM00316,-6.217428666666667,-2.6746783
18,CZC24832,SIDM00970,5.676604,4.166806
19,Ipatasertib,SIDM00448,3.497812,3.0945551
20,Fulvestrant,SIDM00837,3.5032153333333333,3.601422
21,Paclitaxel,SIDM00841,-3.732144,2.7492146
22,BIBR-1532,SIDM00793,2.52451,4.608653
23,Palbociclib,SIDM00491,2.8219195,2.1704774
24,Paclitaxel,SIDM01019,-2.5988105,1.6305344
25,Rapamycin,SIDM00111,0.046332,0.48394722
26,OF-1,SIDM01064,4.559613,4.0410733
27,GSK2606414,SIDM00129,2.427475,3.1867304
28,Gemcitabine,SIDM00056,-2.108801666666667,-2.8034673
29,MIM1,SIDM00793,2.58102,3.5749066
30,Dactinomycin,SIDM00234,-4.4535350000000005,1.2892746
31,Foretinib,SIDM00199,-0.560052,3.367067
32,P22077,SIDM00535,6.815623,4.917204
33,Nilotinib,SIDM00929,4.143055,3.3395624
34,Dactolisib,SIDM00466,1.0234845,0.67880565
35,Nutlin-3a (-),SIDM00544,1.6222154999999998,3.5436802
36,EPZ5676,SIDM00519,6.248687,6.41001
37,Osimertinib,SIDM01228,-0.475064,0.7083234
38,WEHI-539,SIDM01149,-2.271216,2.1109378
39,Temozolomide,SIDM00377,5.6588425,5.9949975
40,Sapitinib,SIDM00045,2.612567,2.638763
41,PD173074,SIDM00496,3.2939635000000003,2.334133
42,AZD5582,SIDM00498,1.749244,3.1452935
43,Gefitinib,SIDM00350,-0.8124415,0.803237
44,Luminespib,SIDM00211,-4.0565345,-1.7423143
45,Wnt-C59,SIDM00077,4.2479095,3.5799804
46,Linsitinib,SIDM00180,3.16108,2.5537193
47,Dinaciclib,SIDM00832,-0.679866,-0.14304009
48,Afatinib,SIDM00530,-2.3793416666666665,2.3254104
49,Tamoxifen,SIDM00127,3.76195,4.72543
50,Wnt-C59,SIDM00416,2.9390145,2.9139807
51,Dactinomycin,SIDM00231,-2.909825,3.1607506
52,Trametinib,SIDM01187,3.236443,3.4533412
53,Dabrafenib,SIDM00244,4.276843,2.592947
54,Lapatinib,SIDM01197,4.9946615,3.7495213
55,Ibrutinib,SIDM00293,5.935689,4.9168706
56,GDC0810,SIDM00182,3.911248,4.41254
57,UMI-77,SIDM00783,3.191307,3.5099645
58,Sabutoclax,SIDM01092,-1.031606,2.31352
59,Docetaxel,SIDM00974,-4.061766666666666,-0.9396078
60,EPZ004777,SIDM00964,6.01506,4.3027983
61,5-Fluorouracil,SIDM00444,3.3084725,3.8927968
62,P22077,SIDM00958,2.143353,2.8884623
63,Ulixertinib,SIDM00842,1.842795,2.373989
64,Linsitinib,SIDM00311,3.332194,2.5419044
65,LY2109761,SIDM00659,4.912318,4.7924814
66,MK-1775,SIDM00102,0.429288,2.6232781
67,Dinaciclib,SIDM00864,-3.837892,-1.1984488
68,MN-64,SIDM00496,3.923015,4.29173
69,Afatinib,SIDM00389,2.0188865000000003,1.0102706
70,Pevonedistat,SIDM00792,2.0847375,2.0426483
71,Trametinib,SIDM00954,0.8237844999999999,1.9600763
72,WEHI-539,SIDM00599,2.270017,2.7795787
73,Afatinib,SIDM00917,2.0815716666666666,2.082398
74,AZ6102,SIDM00781,3.362653,4.148472
75,AZD5363,SIDM01251,1.571292,1.9843849
76,Vorinostat,SIDM00276,1.6410675,2.4309773
77,AZD4547,SIDM00137,2.920317333333333,2.6266518
78,AZD6738,SIDM00975,2.0221075,2.2642076
79,Wee1 Inhibitor,SIDM00517,1.104925,2.3518014
80,CZC24832,SIDM00551,3.523863,4.3844695
81,Dabrafenib,SIDM00577,4.53981,3.5981274
82,Docetaxel,SIDM00211,-5.2239130000000005,-3.0692956
83,VX-11e,SIDM00537,1.9703695,2.4301152
84,Talazoparib,SIDM00792,4.564451,3.9509623
85,Trametinib,SIDM00267,-1.114719,1.5292119
86,Vinblastine,SIDM01149,-4.9316745,-4.631364
87,Dactinomycin,SIDM00156,-3.0899225,3.331761
88,WEHI-539,SIDM00483,7.257896,5.4258423
89,Tamoxifen,SIDM00103,4.360683,4.568774
90,I-BET-762,SIDM00846,4.4117355,3.6275191
91,Lapatinib,SIDM00181,3.8935365,3.5450053
92,AZD4547,SIDM00412,1.6745566666666667,1.2859839
93,WIKI4,SIDM00145,3.489086,3.2996507
94,Sabutoclax,SIDM01159,0.32726,2.8259122
95,MK-8776,SIDM00638,3.480905,3.8442178
96,AZD4547,SIDM00732,-0.5634326666666666,2.099251
97,PFI3,SIDM00496,5.812959,5.1480694
98,5-Fluorouracil,SIDM01163,6.5675475,5.2203197
99,Ruxolitinib,SIDM00394,4.824014,5.093129
100,PLX-4720,SIDM01245,2.7841566666666666,3.289445
101,Foretinib,SIDM00655,0.931089,2.9728215
102,NVP-ADW742,SIDM00154,1.66359,2.4933267
103,OF-1,SIDM00129,3.383832,3.0560803
104,Leflunomide,SIDM00311,5.626775,5.1032534
105,Nilotinib,SIDM00837,3.8844275,2.225894
106,5-Fluorouracil,SIDM00256,4.2249575,1.8544474
107,Bortezomib,SIDM01237,-3.167876,-2.1237044
108,UMI-77,SIDM00532,1.896261,4.510911
109,Gefitinib,SIDM00098,3.100996,2.0948439
110,Docetaxel,SIDM00539,-3.827919666666667,-1.4999994
111,Afatinib,SIDM00082,2.890810666666667,3.4973893
112,AMG-319,SIDM00417,4.941511,0.23094282
113,Erlotinib,SIDM00832,5.006289,2.7668648
114,Gefitinib,SIDM00835,1.9362865,1.8775388
115,Linsitinib,SIDM00813,2.785153,1.3376412
116,Fulvestrant,SIDM00202,3.593622333333333,3.5709825
117,PCI-34051,SIDM00230,4.273419,3.9640634
118,Talazoparib,SIDM00389,3.46925,1.7681869
119,GDC0810,SIDM01159,4.658102,4.7222233
120,Entinostat,SIDM00528,-0.186396,2.966466
121,MK-2206,SIDM00082,2.796784,3.5147495
122,Dinaciclib,SIDM01175,0.243767,0.8212673
123,SB216763,SIDM00241,4.231765,3.3248198
124,AZD7762,SIDM00621,1.864773,-0.20607847
125,Sapitinib,SIDM00292,7.15205,6.010796
126,Epirubicin,SIDM00835,2.159545,2.8807774
127,Vinorelbine,SIDM00542,-2.464175,-0.3157767
128,Obatoclax Mesylate,SIDM01097,-1.4434505,1.1915892
129,Pictilisib,SIDM00863,1.461191,0.6634583
130,OSI-027,SIDM00343,1.3950745,3.2732525
131,IWP-2,SIDM00935,3.110706,2.413207
132,AZD5363,SIDM00262,2.877964,3.085265
133,Tamoxifen,SIDM00532,3.315686,4.249331
134,Osimertinib,SIDM00967,-1.0193,0.420045
135,VX-11e,SIDM00267,2.9137855000000004,2.5532875
136,VX-11e,SIDM00180,3.2623435,2.5281885
137,AZD4547,SIDM01090,3.407134,2.237515
138,Navitoclax,SIDM00424,3.4321840000000003,0.28878272
139,LY2109761,SIDM00137,6.082896,4.450896
140,Vinblastine,SIDM01161,-5.4537135,-4.413703
141,Olaparib,SIDM00638,3.014817666666667,3.6571887
142,BIBR-1532,SIDM00542,5.687216,5.1781883
143,5-Fluorouracil,SIDM00964,3.108712,2.5309289
144,GSK2606414,SIDM01161,3.315123,3.532841
145,Vorinostat,SIDM00951,0.235212,1.2092812
146,Dactolisib,SIDM00251,-1.424777,-2.003373
147,Tamoxifen,SIDM00411,5.2990325,5.4580626
148,Oxaliplatin,SIDM00230,5.1146145,4.1730375
149,MN-64,SIDM00971,6.17244,4.9192333
150,ML323,SIDM01168,4.164518,5.523404
151,5-Fluorouracil,SIDM01145,4.123842,2.253768
152,Oxaliplatin,SIDM01175,7.716034,6.5598965
153,PD0325901,SIDM00792,0.7438250000000001,1.9209741
154,AZD6738,SIDM00781,1.9695255,2.6401687
155,AGI-6780,SIDM00099,4.2969115,4.2111692
156,Alpelisib,SIDM00538,5.60359,4.274494
157,LGK974,SIDM00542,3.7198445,4.174597
158,LCL161,SIDM00077,4.504628,3.8711665
159,Dasatinib,SIDM01155,-1.864161,0.15170194
160,Epirubicin,SIDM00047,-3.177023,0.6141357
161,Dactinomycin,SIDM00418,-1.8679505,3.9135935
162,SCH772984,SIDM00287,2.605158,1.6204765
163,Wee1 Inhibitor,SIDM00549,1.582849,1.6054553
164,PCI-34051,SIDM00543,3.822266,4.4783177
165,SCH772984,SIDM00612,3.574411,3.5662813
166,Olaparib,SIDM00930,4.309205666666666,3.6879668
167,PLX-4720,SIDM00211,2.947167666666666,1.8197263
168,Crizotinib,SIDM00596,5.386303,3.9636855
169,AZ960,SIDM00256,-0.358219,1.2309988
170,Ulixertinib,SIDM00388,2.481236,2.2165647
171,Trametinib,SIDM00098,0.4099085,2.2508824
172,PD173074,SIDM00565,4.5738315,3.2567694
173,Docetaxel,SIDM01247,-5.0880746666666665,-2.603035
174,Dabrafenib,SIDM01073,2.893012,2.6692762
175,Fulvestrant,SIDM00289,3.4367520000000003,2.4888377
176,MK-8776,SIDM00832,4.733766,4.3377967
177,GDC0810,SIDM00156,4.182321,4.6853266
178,OTX015,SIDM00859,2.09348,0.28039023
