,drug,cell_line,IC50,prediction
0,ML323,SIDM00472,5.415662,5.3162174
1,Crizotinib,SIDM00923,2.558205,2.8495824
2,GSK2606414,SIDM01251,3.235952,2.7003984
3,WZ4003,SIDM00023,5.06974,4.519362
4,Taselisib,SIDM00842,1.259014,2.4608943
5,UMI-77,SIDM00465,1.812187,2.7203894
6,Cisplatin,SIDM00528,3.5545546666666668,2.9646332
7,Pictilisib,SIDM00789,0.2670755,0.22582418
8,Venetoclax,SIDM01233,3.736786,4.694491
9,PD0325901,SIDM00465,-1.093416,0.25053543
10,P22077,SIDM00101,5.341781,4.7613883
11,CZC24832,SIDM00465,6.626288,3.937091
12,PFI3,SIDM00483,6.556791,5.2154837
13,Osimertinib,SIDM00394,3.261981,1.9583436
14,MIRA-1,SIDM01160,5.879767,5.3516293
15,AZD7762,SIDM00233,-2.9331763333333334,-1.6328821
16,OTX015,SIDM00969,1.474036,1.9954466
17,BIBR-1532,SIDM00520,5.359353,5.535562
18,SCH772984,SIDM00317,5.956281,4.9465427
19,Crizotinib,SIDM00810,1.2708,2.5027492
20,LY2109761,SIDM01198,4.573462,1.4292914
21,Cytarabine,SIDM00202,-2.4645650000000003,1.398739
22,Ulixertinib,SIDM00832,1.893703,2.6299534
23,AGI-5198,SIDM00973,5.544591,5.045271
24,Uprosertib,SIDM00875,2.6044655,2.495987
25,Dactinomycin,SIDM00549,-5.776198,-0.3037723
26,Wnt-C59,SIDM00136,3.1942295,3.1627247
27,CZC24832,SIDM00810,4.864108,3.3447516
28,AMG-319,SIDM00962,4.364244,-3.0610318
29,AGI-6780,SIDM00542,2.7747025,3.575184
30,GSK2606414,SIDM00953,3.773049,3.16145
31,AZD5582,SIDM00231,2.850322,2.8075516
32,Dactinomycin,SIDM00043,-5.1193905,-0.8513468
33,5-Fluorouracil,SIDM00565,4.2555655,4.1617756
34,I-BRD9,SIDM00968,4.693582,4.9477644
35,EPZ5676,SIDM00579,5.640479,5.549511
36,I-BRD9,SIDM00111,6.019713,5.065946
37,GDC0810,SIDM00243,3.789626,3.7545764
38,MK-2206,SIDM00496,3.183499,1.659181
39,Crizotinib,SIDM00438,3.4418775,3.2197812
40,Wee1 Inhibitor,SIDM00487,1.500371,2.065525
41,AZ6102,SIDM00218,4.569919,5.650503
42,Sepantronium bromide,SIDM00407,-5.2695035,-4.872123
43,MIRA-1,SIDM00102,6.639169,5.5110946
44,5-Fluorouracil,SIDM00293,3.9220895,3.3912818
45,AZD5582,SIDM00488,3.347713,2.7140038
46,AZD3759,SIDM01198,2.427634,1.9100534
47,Alisertib,SIDM00584,4.1041635,3.0960374
48,Bortezomib,SIDM00688,-6.328179,-4.8671055
49,AZD5363,SIDM01233,3.404528,3.5322158
50,Epirubicin,SIDM00592,-2.374362,-1.6817042
51,WZ4003,SIDM00412,2.585028,2.404614
52,Afatinib,SIDM01175,3.395642333333333,3.8884666
53,AZD7762,SIDM00099,1.1559143333333333,1.1113256
54,Venetoclax,SIDM01175,3.720995,5.2870564
55,Docetaxel,SIDM00490,-5.623657000000001,-2.894381
56,PFI3,SIDM01073,4.028007,4.555335
57,GSK2606414,SIDM00631,6.011463,4.13673
58,Trametinib,SIDM01197,-3.379181,0.7899135
59,Fulvestrant,SIDM00968,3.916983,4.0781097
60,Osimertinib,SIDM00100,2.547859,2.505328
61,EPZ004777,SIDM01006,4.047629,3.2302153
62,Camptothecin,SIDM00517,-1.884861,-1.5827172
63,Ulixertinib,SIDM00044,4.3327100000000005,3.2268682
64,Alisertib,SIDM00814,2.629615,1.2602402
65,BMS-536924,SIDM00230,2.6082566666666667,1.3083017
66,MN-64,SIDM00145,4.089426,3.2561457
67,AZ6102,SIDM01159,3.665209,2.698973
68,Paclitaxel,SIDM00320,-3.717722,3.5177991
69,Gemcitabine,SIDM00180,-3.017155666666666,-2.7107186
70,BMS-536924,SIDM00951,1.0655743333333334,1.0525439
71,Afuresertib,SIDM00508,0.898802,2.3028028
72,Dabrafenib,SIDM00308,1.057541,2.6702077
73,OSI-027,SIDM00285,2.3193840000000003,2.2175863
74,Ipatasertib,SIDM00416,3.32268,2.2618625
75,PD0325901,SIDM00203,2.7975000000000003,1.9844819
76,WIKI4,SIDM01122,3.438744,4.7731805
