,drug,cell_line,IC50,prediction
0,MIRA-1,SIDM00517,6.073941,5.3724
1,Cisplatin,SIDM01114,2.006427,3.4066522
2,WIKI4,SIDM00244,3.914198,3.061876
3,BMS-536924,SIDM00537,1.733863,1.3074175
4,Bortezomib,SIDM01093,-4.115848,-3.7393224
5,MK-1775,SIDM00094,1.91712,3.3776696
6,LY2109761,SIDM00539,5.400771,3.1672804
7,LGK974,SIDM01233,3.895076,3.759269
8,GDC0810,SIDM00496,4.965005,4.563373
9,Sorafenib,SIDM00551,2.384396,2.6173098
10,BMS-536924,SIDM01093,3.1085975,2.6291597
11,Bortezomib,SIDM01161,-4.938108,-5.1817145
12,LGK974,SIDM00520,3.924767,4.3523235
13,Fulvestrant,SIDM00136,3.780350333333333,4.4931517
14,Entospletinib,SIDM00244,1.924032,3.0784144
15,MIM1,SIDM01175,4.770428,4.2374563
16,Oxaliplatin,SIDM00561,1.8525435,2.9563372
17,Epirubicin,SIDM00565,-0.311385,0.034954168
18,VE821,SIDM01090,3.11085,2.232705
19,Dinaciclib,SIDM00291,-2.624957,-2.059827
20,Cediranib,SIDM00837,1.05822,2.6616879
21,Vorinostat,SIDM01187,1.608329,2.8605807
22,Buparlisib,SIDM00077,0.013728,0.6744012
23,Cisplatin,SIDM00064,1.7632536666666667,3.4690878
24,PCI-34051,SIDM00332,5.746768,5.135767
25,Vinblastine,SIDM00174,-4.493240500000001,-3.5848572
26,IWP-2,SIDM00793,2.146301,2.9000933
27,VX-11e,SIDM00758,1.657313,2.8413045
28,LY2109761,SIDM00837,4.501555,1.8953073
29,Nilotinib,SIDM01247,1.1534605,1.6071639
30,Linsitinib,SIDM00699,2.579066,3.373541
31,AT13148,SIDM00537,2.842459,2.4683821
32,Cisplatin,SIDM00120,2.2501773333333333,4.642085
33,BMS-345541,SIDM00719,5.569043,4.0338454
34,WIKI4,SIDM01229,4.344849,4.2613535
35,GSK1904529A,SIDM00287,2.695081,2.7198894
36,XAV939,SIDM00964,2.5174255,2.9015265
37,AZD8186,SIDM00098,3.6110575,2.4721673
38,Alpelisib,SIDM00309,4.972602,4.1664953
