,drug,cell_line,IC50,prediction
0,OSI-027,SIDM01229,2.563645,3.1673946
1,Alisertib,SIDM00487,3.316337,2.3123467
2,Buparlisib,SIDM00362,-0.592701,0.8015626
3,PD0325901,SIDM00154,-1.1903484999999998,0.07213257
4,Fulvestrant,SIDM00441,2.9244656666666664,2.697853
5,AT13148,SIDM01042,2.129861,3.000482
6,Osimertinib,SIDM00532,3.03061,1.8917468
7,Buparlisib,SIDM01168,2.535855,2.5838232
8,5-Fluorouracil,SIDM00948,4.2459855,3.7973628
9,WIKI4,SIDM00627,4.137836,3.9347973
10,SCH772984,SIDM00565,3.63497,4.264284
11,Ipatasertib,SIDM00346,4.301814,1.4903417
12,AGI-6780,SIDM00407,1.0132295,1.544869
13,Sepantronium bromide,SIDM01187,-4.871034,-1.9166853
14,Dabrafenib,SIDM00592,3.201337,3.4638114
15,WEHI-539,SIDM00783,3.360844,3.1196916
16,Luminespib,SIDM00783,-2.751055,-0.89980644
17,Gefitinib,SIDM01146,1.610083,3.158817
18,SCH772984,SIDM00489,1.913982,3.0695674
19,I-BET-762,SIDM01047,1.395441,2.9679859
20,Lapatinib,SIDM01120,4.2256125,2.9374528
21,WEHI-539,SIDM00326,2.703397,3.7169962
22,PRT062607,SIDM00328,3.44967,3.1824822
23,AZD3759,SIDM01206,1.874136,2.6151276
24,Daporinad,SIDM00241,-2.241152,1.4599969
25,NVP-ADW742,SIDM00917,1.039335,2.3837094
26,BMS-345541,SIDM00381,4.3262385,4.4399905
27,Sepantronium bromide,SIDM01019,-3.7955825,-2.5610857
28,Tamoxifen,SIDM00896,2.18107,2.5478148
29,Nutlin-3a (-),SIDM01132,3.8818875,3.4632816
30,Ipatasertib,SIDM00970,2.475246,2.4441795
31,Wnt-C59,SIDM00145,2.308117,2.453703
32,PFI3,SIDM00599,4.011661,4.367893
33,Nilotinib,SIDM00045,1.310025,0.83224803
34,PRT062607,SIDM00234,2.831147,2.3930736
35,Sapitinib,SIDM00810,3.485309,4.237211
36,VX-11e,SIDM00291,0.0436045,2.6745136
37,Vinorelbine,SIDM00638,-4.7353895,-1.5099223
38,Alisertib,SIDM00606,2.783193,2.8454723
39,Pevonedistat,SIDM00842,2.4301965,0.5582303
40,AZD6738,SIDM00832,2.424086,2.398485
41,Luminespib,SIDM00519,-2.7474045,1.2894074
42,WEHI-539,SIDM00377,5.428945,4.253132
43,BIBR-1532,SIDM00316,5.341388,4.8445854
44,MIM1,SIDM00875,2.6403,3.3514311
45,Buparlisib,SIDM00688,0.109674,0.9014709
46,Sorafenib,SIDM00302,2.2275135,2.6239986
47,GSK2606414,SIDM00863,2.441361,3.832872
48,Luminespib,SIDM00377,-2.3540755,0.25201732
49,VX-11e,SIDM00606,1.572108,2.5937235
50,Vorinostat,SIDM00346,0.125999,0.862471
51,MK-1775,SIDM00448,-0.153226,1.9296832
52,BMS-345541,SIDM00483,4.0116205,5.1758065
53,AZ6102,SIDM00935,1.668913,1.0781155
54,Vinorelbine,SIDM00328,-2.516825,-1.1257403
55,Venetoclax,SIDM00195,3.412755,3.2245927
56,Tamoxifen,SIDM00875,3.2595125,3.5673063
57,Luminespib,SIDM00846,-1.74241,0.18990771
58,PRT062607,SIDM00230,3.192082,3.1037073
59,PLX-4720,SIDM00596,4.439167666666667,5.246619
60,Erlotinib,SIDM00264,2.301947,3.3056567
61,AZD5363,SIDM00225,2.403269,3.0636544
62,Camptothecin,SIDM01149,-3.354422,-2.7709398
63,EPZ5676,SIDM00496,6.186874,5.3466873
64,GSK343,SIDM00441,2.869875,2.6293612
65,Dactolisib,SIDM00758,-0.3258620000000001,-0.22788607
66,Trametinib,SIDM00362,1.0561555,0.5361326
67,UMI-77,SIDM00441,2.726234,1.782613
68,EPZ5676,SIDM00332,7.054772,5.9735446
69,CZC24832,SIDM00832,6.050238,5.765288
70,Afatinib,SIDM01245,1.140959,2.6460557
71,AGI-6780,SIDM00291,3.5399705,2.493478
72,Foretinib,SIDM01047,-1.555688,0.38394722
73,P22077,SIDM00441,3.87005,2.9184136
74,Fulvestrant,SIDM00422,3.377499333333333,3.2535906
75,Cisplatin,SIDM01248,1.9286366666666668,3.4789245
76,I-BRD9,SIDM00562,3.727432,3.8376398
77,CZC24832,SIDM00285,4.495829,4.5106716
78,Uprosertib,SIDM00541,1.962615,2.400553
79,GSK1904529A,SIDM00317,4.9178765,5.2669954
80,Trametinib,SIDM00793,2.5521205,2.3902628
81,NVP-ADW742,SIDM00540,0.958313,2.292949
82,Afatinib,SIDM00205,2.7261393333333337,3.4349713
83,GSK2578215A,SIDM00003,5.567331,4.7452354
84,PD0325901,SIDM00954,2.315091,1.2245831
85,MIM1,SIDM00813,2.845661,2.9139063
