,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,6.0346723,6.073941,1
1,Cisplatin,SIDM01114,1.3363807,2.006427,1
2,WIKI4,SIDM00244,4.0540876,3.914198,1
3,BMS-536924,SIDM00537,2.5233936,1.733863,1
4,Bortezomib,SIDM01093,-5.4804215,-4.115848,1
5,MK-1775,SIDM00094,0.4883394,1.91712,1
6,LY2109761,SIDM00539,6.4359527,5.400771,1
7,LGK974,SIDM01233,4.1555343,3.895076,1
8,GDC0810,SIDM00496,5.5273848,4.965005,1
9,Sorafenib,SIDM00551,2.457559,2.384396,1
10,BMS-536924,SIDM01093,1.9635873,3.1085975,1
11,Bortezomib,SIDM01161,-5.1741962,-4.938108,1
12,LGK974,SIDM00520,3.9559026,3.924767,1
13,Fulvestrant,SIDM00136,3.8150358,3.780350333333333,1
14,Entospletinib,SIDM00244,4.2816334,1.924032,1
15,MIM1,SIDM01175,4.611999,4.770428,1
16,Oxaliplatin,SIDM00561,2.4832692,1.8525435,1
17,Epirubicin,SIDM00565,-1.3455856,-0.311385,1
18,VE821,SIDM01090,4.26001,3.11085,1
19,Dinaciclib,SIDM00291,-2.7404032,-2.624957,1
20,Cediranib,SIDM00837,2.14985,1.05822,1
21,Vorinostat,SIDM01187,2.0226638,1.608329,1
22,Buparlisib,SIDM00077,1.714697,0.013728,1
23,Cisplatin,SIDM00064,1.7597718,1.7632536666666667,1
24,PCI-34051,SIDM00332,5.464951,5.746768,1
25,Vinblastine,SIDM00174,-5.3608413,-4.493240500000001,1
26,IWP-2,SIDM00793,2.6476402,2.146301,1
27,VX-11e,SIDM00758,3.864247,1.657313,1
28,LY2109761,SIDM00837,5.7359533,4.501555,1
29,Nilotinib,SIDM01247,1.5802305,1.1534605,1
30,Linsitinib,SIDM00699,3.0469375,2.579066,1
31,AT13148,SIDM00537,3.2540307,2.842459,1
32,Cisplatin,SIDM00120,3.517385,2.2501773333333333,1
33,BMS-345541,SIDM00719,2.9311445,5.569043,1
34,WIKI4,SIDM01229,2.4304414,4.344849,1
35,Oxaliplatin,SIDM00539,5.0653987,4.1511535,1
36,BMS-345541,SIDM00332,3.885807,4.2296025,1
37,Niraparib,SIDM01161,4.83581,4.115739,1
38,Cyclophosphamide,SIDM00561,4.626509,4.404114,1
39,Luminespib,SIDM00699,-1.2297084,-0.6123465000000001,1
40,Obatoclax Mesylate,SIDM00094,-0.9201028,1.1680755,1
41,AT13148,SIDM00758,4.7155156,3.034989,1
42,PCI-34051,SIDM00244,4.0181575,2.471069,1
43,Entospletinib,SIDM01161,3.9121819,3.186478,1
44,Crizotinib,SIDM01247,2.1090817,1.223581,1
45,Dasatinib,SIDM01161,-1.0031931,-3.3886935,1
46,Fulvestrant,SIDM00565,3.6172965,4.188992333333334,1
47,AZD7762,SIDM01175,0.2119414,2.4667096666666666,1
48,Irinotecan,SIDM00539,5.092474,3.010363,1
49,CZC24832,SIDM01114,4.8675365,3.823074,1
50,MK-8776,SIDM00699,3.0814364,4.530687,1
51,AZD8186,SIDM00837,3.0693443,1.471513,1
52,BIBR-1532,SIDM01114,4.785868,4.037107,1
53,Vinblastine,SIDM00699,-2.9441817,-2.9077390000000003,1
54,OF-1,SIDM00537,5.3083577,4.217272,1
55,PCI-34051,SIDM01233,6.1956015,4.978184,1
56,OF-1,SIDM00565,4.223682,4.979893,1
57,MIRA-1,SIDM00793,5.0612154,4.095742,1
58,CZC24832,SIDM00174,4.9203587,3.977655,1
59,WZ4003,SIDM00551,4.4949813,2.017036,1
60,Sorafenib,SIDM01175,2.9560347,5.0521495000000005,1
61,VE-822,SIDM01090,4.8165035,3.316805,1
62,Dabrafenib,SIDM00291,2.215983,1.8860145,1
