,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,6.841016,6.073941,1
1,Cisplatin,SIDM01114,2.279056,2.006427,1
2,WIKI4,SIDM00244,3.9378638,3.914198,1
3,BMS-536924,SIDM00537,2.3633862,1.733863,1
4,Bortezomib,SIDM01093,-6.0866184,-4.115848,1
5,MK-1775,SIDM00094,1.5115064,1.91712,1
6,LY2109761,SIDM00539,5.3590755,5.400771,1
7,LGK974,SIDM01233,3.6797082,3.895076,1
8,GDC0810,SIDM00496,5.894129,4.965005,1
9,Sorafenib,SIDM00551,2.641432,2.384396,1
10,BMS-536924,SIDM01093,1.9578362,3.1085975,1
11,Bortezomib,SIDM01161,-5.8705587,-4.938108,1
12,LGK974,SIDM00520,4.136837,3.924767,1
13,Fulvestrant,SIDM00136,3.8905933,3.780350333333333,1
14,Entospletinib,SIDM00244,3.949351,1.924032,1
15,MIM1,SIDM01175,4.0890884,4.770428,1
16,Oxaliplatin,SIDM00561,0.5876078,1.8525435,1
17,Epirubicin,SIDM00565,-0.92119557,-0.311385,1
18,VE821,SIDM01090,4.839929,3.11085,1
19,Dinaciclib,SIDM00291,-5.506858,-2.624957,1
20,Cediranib,SIDM00837,3.5350537,1.05822,1
21,Vorinostat,SIDM01187,3.2282312,1.608329,1
22,Buparlisib,SIDM00077,1.6275897,0.013728,1
23,Cisplatin,SIDM00064,3.059714,1.7632536666666667,1
24,PCI-34051,SIDM00332,6.622352,5.746768,1
25,Vinblastine,SIDM00174,-4.2696457,-4.493240500000001,1
26,IWP-2,SIDM00793,2.3008602,2.146301,1
27,VX-11e,SIDM00758,1.3896564,1.657313,1
28,LY2109761,SIDM00837,5.2208395,4.501555,1
29,Nilotinib,SIDM01247,2.4921749,1.1534605,1
30,Linsitinib,SIDM00699,2.741636,2.579066,1
31,AT13148,SIDM00537,2.7416224,2.842459,1
32,Cisplatin,SIDM00120,3.1293375,2.2501773333333333,1
33,BMS-345541,SIDM00719,4.438321,5.569043,1
34,WIKI4,SIDM01229,2.3731532,4.344849,1
35,Oxaliplatin,SIDM00539,4.201264,4.1511535,1
36,BMS-345541,SIDM00332,4.7001762,4.2296025,1
37,Niraparib,SIDM01161,4.077632,4.115739,1
38,Cyclophosphamide,SIDM00561,3.6859047,4.404114,1
39,Luminespib,SIDM00699,-2.125221,-0.6123465000000001,1
40,Obatoclax Mesylate,SIDM00094,-0.24931224,1.1680755,1
41,AT13148,SIDM00758,4.139056,3.034989,1
42,PCI-34051,SIDM00244,3.5379355,2.471069,1
43,Entospletinib,SIDM01161,2.9230058,3.186478,1
44,Crizotinib,SIDM01247,1.6512293,1.223581,1
45,Dasatinib,SIDM01161,-1.172582,-3.3886935,1
46,Fulvestrant,SIDM00565,4.0000415,4.188992333333334,1
47,AZD7762,SIDM01175,-0.66766185,2.4667096666666666,1
48,Irinotecan,SIDM00539,4.3341074,3.010363,1
49,CZC24832,SIDM01114,4.9853067,3.823074,1
50,MK-8776,SIDM00699,3.3092973,4.530687,1
51,AZD8186,SIDM00837,3.266158,1.471513,1
52,BIBR-1532,SIDM01114,4.860833,4.037107,1
53,Vinblastine,SIDM00699,-3.0760117,-2.9077390000000003,1
54,OF-1,SIDM00537,5.524147,4.217272,1
55,PCI-34051,SIDM01233,5.900408,4.978184,1
56,OF-1,SIDM00565,5.251671,4.979893,1
57,MIRA-1,SIDM00793,3.806672,4.095742,1
58,CZC24832,SIDM00174,5.841796,3.977655,1
59,WZ4003,SIDM00551,3.8250682,2.017036,1
60,Sorafenib,SIDM01175,2.704294,5.0521495000000005,1
61,VE-822,SIDM01090,2.0577333,3.316805,1
62,Dabrafenib,SIDM00291,-2.6008852,1.8860145,1
63,I-BET-762,SIDM00064,5.4828935,3.430299,1
64,Camptothecin,SIDM00537,-1.4269732,-3.133379,1
65,Alpelisib,SIDM00699,4.1323404,4.345543,1
66,Axitinib,SIDM00332,4.2651157,-0.0051045,1
67,GSK2606414,SIDM01093,3.744686,3.633744,1
68,MK-1775,SIDM00719,1.8772899,2.743954,1
69,VE821,SIDM01233,4.641771,5.84664,1
70,Obatoclax Mesylate,SIDM00539,0.096322834,1.778222,1
71,Lapatinib,SIDM00539,1.958877,0.913972,1
72,VX-11e,SIDM01229,2.7381928,2.402507,1
73,Pevonedistat,SIDM01175,-0.0927441,4.3406435,1
74,AZD7762,SIDM01247,-0.6014293,-1.898701,1
75,Temozolomide,SIDM00094,6.314495,5.9999665,1
76,GSK343,SIDM01233,4.617694,5.1984295,1
77,I-BRD9,SIDM01187,6.3780065,5.630752,1
78,Daporinad,SIDM00517,-3.3953521,-6.723251,1
79,EPZ5676,SIDM00517,5.8283887,6.292871,1
80,Uprosertib,SIDM00120,3.3272784,5.593971,1
81,MIM1,SIDM00077,3.615267,3.948924,1
82,Irinotecan,SIDM00551,3.1677167,1.099242,1
83,EPZ004777,SIDM00064,6.123166,5.539148,1
84,PFI3,SIDM00517,5.3807287,5.774298,1
85,OF-1,SIDM00136,3.8085,4.818226,1
86,Vinorelbine,SIDM00496,-3.7596998,-3.901771,1
87,5-Fluorouracil,SIDM00719,6.3191237,6.5891225,1
88,Foretinib,SIDM01233,1.988664,1.6896140000000002,1
89,Linsitinib,SIDM00517,2.4086437,2.102586,1
90,Cyclophosphamide,SIDM00332,5.7531004,6.559315,1
91,Pevonedistat,SIDM01161,-0.29322505,-0.3630345,1
92,AZD6738,SIDM01114,1.6488794,0.728305,1
93,5-Fluorouracil,SIDM00332,7.15303,5.864709,1
94,Buparlisib,SIDM00136,1.0841748,1.140482,1
95,VE821,SIDM00551,4.837599,3.260586,1
96,VE-822,SIDM00565,3.7832263,5.373851,1
97,ABT737,SIDM01093,1.7934053,3.100827,1
98,Cyclophosphamide,SIDM01090,5.2211714,4.693715,1
99,LCL161,SIDM00332,5.3410683,5.9473565,1
100,Irinotecan,SIDM01114,2.0862954,1.554381,1
101,GSK2606414,SIDM00064,4.7049236,3.139338,1
102,LGK974,SIDM00496,3.5681555,3.1396395000000004,1
103,NVP-ADW742,SIDM00699,2.3004344,2.261397,1
104,RO-3306,SIDM00332,5.2618604,4.699782000000001,1
105,Sorafenib,SIDM00094,3.8251607,4.49228,1
106,ML323,SIDM00332,4.683541,5.15555,1
107,NVP-ADW742,SIDM00539,4.6626477,4.1592,1
108,Dabrafenib,SIDM01247,3.3443427,4.1038535,1
109,SB505124,SIDM01233,4.1267276,1.6382350000000003,1
110,PD173074,SIDM01093,3.7106173,4.255533,1
