,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,5.435032,6.073941,1
1,Cisplatin,SIDM01114,1.7611307,2.006427,1
2,WIKI4,SIDM00244,4.08155,3.914198,1
3,BMS-536924,SIDM00537,2.1170137,1.733863,1
4,Bortezomib,SIDM01093,-4.1644716,-4.115848,1
5,MK-1775,SIDM00094,1.9462308,1.91712,1
6,LY2109761,SIDM00539,5.977082,5.400771,1
7,LGK974,SIDM01233,4.6794662,3.895076,1
8,GDC0810,SIDM00496,5.1717362,4.965005,1
9,Sorafenib,SIDM00551,2.184905,2.384396,1
10,BMS-536924,SIDM01093,3.4380593,3.1085975,1
11,Bortezomib,SIDM01161,-5.4538097,-4.938108,1
12,LGK974,SIDM00520,4.2243357,3.924767,1
13,Fulvestrant,SIDM00136,4.3585777,3.780350333333333,1
14,Entospletinib,SIDM00244,2.394854,1.924032,1
15,MIM1,SIDM01175,4.125904,4.770428,1
16,Oxaliplatin,SIDM00561,1.6241388,1.8525435,1
17,Epirubicin,SIDM00565,-0.38859633,-0.311385,1
18,VE821,SIDM01090,2.9431973,3.11085,1
19,Dinaciclib,SIDM00291,-3.3342578,-2.624957,1
20,Cediranib,SIDM00837,0.95748633,1.05822,1
21,Vorinostat,SIDM01187,1.5657697,1.608329,1
22,Buparlisib,SIDM00077,0.2668097,0.013728,1
23,Cisplatin,SIDM00064,2.1680894,1.7632536666666667,1
24,PCI-34051,SIDM00332,4.5648503,5.746768,1
25,Vinblastine,SIDM00174,-5.006565,-4.493240500000001,1
26,IWP-2,SIDM00793,2.565922,2.146301,1
27,VX-11e,SIDM00758,3.173188,1.657313,1
28,LY2109761,SIDM00837,5.34563,4.501555,1
29,Nilotinib,SIDM01247,1.8412265,1.1534605,1
30,Linsitinib,SIDM00699,3.9245868,2.579066,1
31,AT13148,SIDM00537,3.1749663,2.842459,1
32,Cisplatin,SIDM00120,2.0222275,2.2501773333333333,1
33,BMS-345541,SIDM00719,4.352321,5.569043,1
34,WIKI4,SIDM01229,4.278577,4.344849,1
35,GSK1904529A,SIDM00287,2.7001617,2.695081,1
36,XAV939,SIDM00964,2.8805616,2.5174255,1
37,AZD8186,SIDM00098,2.5199058,3.6110575,1
38,Alpelisib,SIDM00309,3.7695444,4.972602,1
39,Navitoclax,SIDM00381,3.2383723,3.9914675,1
40,Nutlin-3a (-),SIDM00885,6.339403,4.117058500000001,1
41,MK-1775,SIDM00381,2.1637037,0.971567,1
42,Oxaliplatin,SIDM00539,4.493264,4.1511535,1
43,SCH772984,SIDM00826,-0.11335974,-2.371284,1
44,WIKI4,SIDM00056,3.347903,3.873413,1
45,AMG-319,SIDM00351,4.9425526,4.381102,1
46,MIM1,SIDM00042,3.9599676,3.76392,1
47,Luminespib,SIDM00655,-2.5494993,-3.2395240000000003,1
48,MIRA-1,SIDM00817,5.5663967,5.042824,1
49,BIBR-1532,SIDM01159,4.4639435,4.30429,1
50,Alpelisib,SIDM00263,2.9302015,1.009765,1
51,Vinorelbine,SIDM01006,-4.739117,-5.701762,1
52,Venetoclax,SIDM00388,2.098541,3.261062,1
53,Pictilisib,SIDM00542,1.0740043,2.4920940000000003,1
54,Irinotecan,SIDM00111,2.9955626,2.03566,1
55,LGK974,SIDM01126,3.91954,3.0547295,1
56,Dabrafenib,SIDM00201,3.8396068,4.4734655,1
57,AZD7762,SIDM00346,-1.415042,-0.4462809999999999,1
58,Leflunomide,SIDM00859,3.1742356,4.32032,1
59,Wnt-C59,SIDM00534,3.6862042,2.810193,1
60,WEHI-539,SIDM00203,2.4831028,3.061166,1
61,OTX015,SIDM00974,2.468111,3.725203,1
62,Dinaciclib,SIDM00976,-2.497084,-3.108552,1
63,Ibrutinib,SIDM00411,5.581384,5.899052,1
64,Sepantronium bromide,SIDM00042,-4.6123013,-5.8211975,1
65,Dactinomycin,SIDM00632,-5.7112465,-5.825258,1
66,CZC24832,SIDM00540,5.1233587,5.488764,1
67,VX-11e,SIDM00096,1.8735181,2.2575585,1
68,Wnt-C59,SIDM00612,4.89559,4.5870045,1
