,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,2.7503686,6.073941,1
1,Cisplatin,SIDM01114,1.8739895,2.006427,1
2,WIKI4,SIDM00244,0.8610702,3.914198,1
3,BMS-536924,SIDM00537,1.9757364,1.733863,1
4,Bortezomib,SIDM01093,2.210557,-4.115848,1
5,MK-1775,SIDM00094,2.5989535,1.91712,1
6,LY2109761,SIDM00539,3.269473,5.400771,1
7,LGK974,SIDM01233,1.1560467,3.895076,1
8,GDC0810,SIDM00496,2.2222352,4.965005,1
9,Sorafenib,SIDM00551,2.1823997,2.384396,1
10,BMS-536924,SIDM01093,2.373698,3.1085975,1
11,Bortezomib,SIDM01161,1.6235809,-4.938108,1
12,LGK974,SIDM00520,0.7949596,3.924767,1
13,Fulvestrant,SIDM00136,1.8316119,3.780350333333333,1
14,Entospletinib,SIDM00244,1.1438282,1.924032,1
15,MIM1,SIDM01175,5.952864,4.770428,1
16,Oxaliplatin,SIDM00561,0.24746582,1.8525435,1
17,Cisplatin,SIDM00064,2.0961568,1.7632536666666667,1
18,LY2109761,SIDM00837,2.8424416,4.501555,1
19,Cisplatin,SIDM00120,3.206337,2.2501773333333333,1
20,WIKI4,SIDM01229,1.9942406,4.344849,1
21,MK-1775,SIDM00381,3.3393922,0.971567,1
22,Oxaliplatin,SIDM00539,2.239348,4.1511535,1
23,WIKI4,SIDM00056,0.37066305,3.873413,1
24,MIM1,SIDM00042,2.9318075,3.76392,1
25,MIRA-1,SIDM00817,3.3143032,5.042824,1
26,LGK974,SIDM01126,1.1786665,3.0547295,1
27,Entospletinib,SIDM00375,2.7001317,4.530611,1
28,Cisplatin,SIDM01197,2.8501053,5.9172183333333335,1
29,Cisplatin,SIDM00842,1.521072,2.6765326666666667,1
30,BMS-536924,SIDM01095,1.8551242,-0.1175565,1
31,BMS-536924,SIDM00202,2.0791237,0.3315213333333333,1
32,GDC0810,SIDM00540,0.8188837,5.695754,1
33,WIKI4,SIDM00377,1.7773863,4.253178,1
34,MIRA-1,SIDM00896,1.6884532,3.206583,1
35,LGK974,SIDM00230,0.5959412,3.247925,1
36,Entospletinib,SIDM00407,-0.18221995,0.132074,1
37,GDC0810,SIDM00091,3.2441778,6.973783,1
38,Fulvestrant,SIDM00196,1.2191367,3.374845333333333,1
39,Sorafenib,SIDM00377,2.5572333,3.169837,1
40,Entospletinib,SIDM01161,2.1035373,3.186478,1
41,MK-1775,SIDM00792,2.8981287,0.563692,1
42,Oxaliplatin,SIDM00550,1.4378669,5.7256415,1
43,Oxaliplatin,SIDM00287,0.08284416,1.0486,1
44,MK-1775,SIDM01140,1.4287784,-0.266866,1
45,LY2109761,SIDM00317,5.3255033,7.386086,1
46,Fulvestrant,SIDM00565,2.4873888,4.188992333333334,1
47,BMS-536924,SIDM01146,2.692072,2.648853,1
48,Cisplatin,SIDM00003,1.6988014,3.28203,1
49,WIKI4,SIDM00842,1.2651638,3.679508,1
50,Fulvestrant,SIDM01197,2.7544312,4.608084666666667,1
51,LY2109761,SIDM00835,4.200076,6.28493,1
52,LY2109761,SIDM00688,1.758133,3.231947,1
53,Fulvestrant,SIDM00154,0.94913226,3.346953333333333,1
54,Oxaliplatin,SIDM00953,0.38816506,3.4108355,1
55,MIRA-1,SIDM00793,3.0476937,4.095742,1
56,Sorafenib,SIDM00974,2.4156098,1.369742,1
57,LGK974,SIDM00346,-0.5733201,2.4880465000000003,1
58,Cisplatin,SIDM00216,1.9309827,2.102376,1
59,Sorafenib,SIDM01175,4.7117195,5.0521495000000005,1
60,Sorafenib,SIDM00324,1.5975182,1.6373965,1
61,MIRA-1,SIDM01205,1.7072778,4.267002,1
62,GDC0810,SIDM00834,2.4825277,4.574205,1
63,Bortezomib,SIDM00411,3.3766823,-3.866131,1
64,Entospletinib,SIDM00182,2.2407262,3.681224,1
65,Bortezomib,SIDM00328,2.453283,-3.679071,1
66,LY2109761,SIDM01064,3.0065799,5.144615,1
67,Oxaliplatin,SIDM00252,1.9892442,5.741103,1
68,MK-1775,SIDM00719,3.9630947,2.743954,1
69,LY2109761,SIDM00195,2.9640899,6.166521,1
70,Cisplatin,SIDM01140,0.5613698,0.8183185,1
71,LGK974,SIDM00655,0.3034348,2.6276195,1
72,Oxaliplatin,SIDM00251,1.6459686,3.969453,1
73,Oxaliplatin,SIDM00309,1.659562,4.0868735,1
74,BMS-536924,SIDM00606,2.5001879,4.2037495,1
75,LGK974,SIDM00156,0.6598674,2.9715695,1
76,MIM1,SIDM00077,3.9013917,3.948924,1
77,WIKI4,SIDM00121,0.5779529,3.710353,1
78,Sorafenib,SIDM00631,3.2026682,3.021151,1
79,Cisplatin,SIDM00577,3.0349536,1.556485,1
80,Cisplatin,SIDM00530,1.692985,3.6627673333333335,1
81,GDC0810,SIDM00444,2.2347407,5.8931,1
82,Cisplatin,SIDM00316,1.7289803,2.198929,1
83,GDC0810,SIDM00375,2.498368,5.476823,1
84,LGK974,SIDM00438,0.60940677,3.2050435,1
85,Bortezomib,SIDM00266,0.7525433,-4.999663,1
86,WIKI4,SIDM00472,2.5438912,3.497884,1
87,Oxaliplatin,SIDM00003,1.107847,4.0931755,1
88,Entospletinib,SIDM00577,2.1985588,4.895605,1
89,Fulvestrant,SIDM00813,1.4503042,3.984098,1
90,Sorafenib,SIDM00976,3.0235178,4.695765,1
91,MK-1775,SIDM00543,2.85103,0.342718,1
92,LY2109761,SIDM00975,3.2172563,3.761119,1
93,LGK974,SIDM00496,0.93016654,3.1396395000000004,1
94,Oxaliplatin,SIDM00488,1.567857,6.628916,1
95,Oxaliplatin,SIDM00832,2.1838562,4.5897575,1
