,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,0.093409136,6.073941,1
1,Cisplatin,SIDM01114,2.1126542,2.006427,1
2,WIKI4,SIDM00244,1.1434067,3.914198,1
3,BMS-536924,SIDM00537,1.5227344,1.733863,1
4,Bortezomib,SIDM01093,4.267716,-4.115848,1
5,MK-1775,SIDM00094,4.09452,1.91712,1
6,LY2109761,SIDM00539,2.6712165,5.400771,1
7,LGK974,SIDM01233,2.2735972,3.895076,1
8,GDC0810,SIDM00496,2.154317,4.965005,1
9,Sorafenib,SIDM00551,1.5968989,2.384396,1
10,BMS-536924,SIDM01093,3.2445383,3.1085975,1
11,Bortezomib,SIDM01161,3.6845646,-4.938108,1
12,LGK974,SIDM00520,1.1273845,3.924767,1
13,Fulvestrant,SIDM00136,1.624965,3.780350333333333,1
14,Entospletinib,SIDM00244,0.36007679,1.924032,1
15,MIM1,SIDM01175,4.0315914,4.770428,1
16,Oxaliplatin,SIDM00561,1.2768506,1.8525435,1
17,Cisplatin,SIDM00064,2.8050976,1.7632536666666667,1
18,LY2109761,SIDM00837,1.2170862,4.501555,1
19,Cisplatin,SIDM00120,3.7392159,2.2501773333333333,1
20,WIKI4,SIDM01229,2.0167048,4.344849,1
21,MK-1775,SIDM00381,3.9292877,0.971567,1
22,Oxaliplatin,SIDM00539,4.3825917,4.1511535,1
23,WIKI4,SIDM00056,2.6181324,3.873413,1
24,MIM1,SIDM00042,3.6767786,3.76392,1
25,MIRA-1,SIDM00817,1.4321308,5.042824,1
26,LGK974,SIDM01126,0.8250688,3.0547295,1
27,Entospletinib,SIDM00375,1.5631975,4.530611,1
28,Cisplatin,SIDM01197,3.3973389,5.9172183333333335,1
29,Cisplatin,SIDM00842,1.7213434,2.6765326666666667,1
30,BMS-536924,SIDM01095,2.0930586,-0.1175565,1
31,BMS-536924,SIDM00202,1.786148,0.3315213333333333,1
32,GDC0810,SIDM00540,2.1202407,5.695754,1
33,WIKI4,SIDM00377,2.4591298,4.253178,1
34,MIRA-1,SIDM00896,-0.65318114,3.206583,1
35,LGK974,SIDM00230,0.8824733,3.247925,1
36,Entospletinib,SIDM00407,-0.20076787,0.132074,1
37,GDC0810,SIDM00091,2.6484256,6.973783,1
38,Fulvestrant,SIDM00196,0.4705406,3.374845333333333,1
39,Sorafenib,SIDM00377,3.6913486,3.169837,1
40,Entospletinib,SIDM01161,1.2077671,3.186478,1
41,MK-1775,SIDM00792,2.8004155,0.563692,1
42,Oxaliplatin,SIDM00550,2.2837844,5.7256415,1
