,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,5.1711407,6.073941,1
1,Cisplatin,SIDM01114,2.0985596,2.006427,1
2,WIKI4,SIDM00244,2.8916075,3.914198,1
3,BMS-536924,SIDM00537,1.3291677,1.733863,1
4,Bortezomib,SIDM01093,-4.552497,-4.115848,1
5,MK-1775,SIDM00094,1.554848,1.91712,1
6,LY2109761,SIDM00539,5.918909,5.400771,1
7,LGK974,SIDM01233,3.5220835,3.895076,1
8,GDC0810,SIDM00496,4.5054684,4.965005,1
9,Sorafenib,SIDM00551,2.2655153,2.384396,1
10,BMS-536924,SIDM01093,3.453244,3.1085975,1
11,Bortezomib,SIDM01161,-5.8296723,-4.938108,1
12,LGK974,SIDM00520,4.159902,3.924767,1
13,Fulvestrant,SIDM00136,3.6812038,3.780350333333333,1
14,Entospletinib,SIDM00244,1.2814734,1.924032,1
15,MIM1,SIDM01175,5.1270905,4.770428,1
16,Oxaliplatin,SIDM00561,1.2498958,1.8525435,1
17,Epirubicin,SIDM00565,-0.08810074,-0.311385,1
18,VE821,SIDM01090,3.5912743,3.11085,1
19,Dinaciclib,SIDM00291,-2.6672976,-2.624957,1
20,Cediranib,SIDM00837,1.8974321,1.05822,1
21,Vorinostat,SIDM01187,2.3796167,1.608329,1
22,Buparlisib,SIDM00077,1.1173695,0.013728,1
23,Cisplatin,SIDM00064,2.3331852,1.7632536666666667,1
24,PCI-34051,SIDM00332,5.715851,5.746768,1
25,Vinblastine,SIDM00174,-3.1314237,-4.493240500000001,1
26,IWP-2,SIDM00793,2.6290555,2.146301,1
27,VX-11e,SIDM00758,2.133697,1.657313,1
28,LY2109761,SIDM00837,5.4964113,4.501555,1
29,Nilotinib,SIDM01247,2.2610795,1.1534605,1
30,Linsitinib,SIDM00699,3.7404332,2.579066,1
31,AT13148,SIDM00537,2.6241398,2.842459,1
32,Cisplatin,SIDM00120,2.145028,2.2501773333333333,1
33,BMS-345541,SIDM00719,4.4789076,5.569043,1
34,WIKI4,SIDM01229,4.580948,4.344849,1
35,GSK1904529A,SIDM00287,2.8711457,2.695081,1
36,XAV939,SIDM00964,1.7847378,2.5174255,1
37,AZD8186,SIDM00098,2.6588235,3.6110575,1
38,Alpelisib,SIDM00309,4.4898176,4.972602,1
39,Navitoclax,SIDM00381,3.9795616,3.9914675,1
40,Nutlin-3a (-),SIDM00885,5.651916,4.117058500000001,1
41,MK-1775,SIDM00381,0.8592278,0.971567,1
42,Oxaliplatin,SIDM00539,4.0650063,4.1511535,1
43,SCH772984,SIDM00826,-1.4806416,-2.371284,1
44,WIKI4,SIDM00056,3.5177224,3.873413,1
45,AMG-319,SIDM00351,5.1092253,4.381102,1
46,MIM1,SIDM00042,3.992528,3.76392,1
47,Luminespib,SIDM00655,-2.9694676,-3.2395240000000003,1
48,MIRA-1,SIDM00817,5.5471697,5.042824,1
49,BIBR-1532,SIDM01159,5.348933,4.30429,1
50,Alpelisib,SIDM00263,2.1866422,1.009765,1
51,Vinorelbine,SIDM01006,-4.908226,-5.701762,1
52,Venetoclax,SIDM00388,0.4560452,3.261062,1
53,Pictilisib,SIDM00542,1.4235767,2.4920940000000003,1
54,Irinotecan,SIDM00111,3.5615823,2.03566,1
55,LGK974,SIDM01126,3.6820014,3.0547295,1
56,Dabrafenib,SIDM00201,4.26002,4.4734655,1
57,AZD7762,SIDM00346,-2.4291255,-0.4462809999999999,1
58,Leflunomide,SIDM00859,3.852388,4.32032,1
59,Wnt-C59,SIDM00534,3.6261437,2.810193,1
60,WEHI-539,SIDM00203,2.7704577,3.061166,1
61,OTX015,SIDM00974,2.4036565,3.725203,1
62,Dinaciclib,SIDM00976,-2.9899535,-3.108552,1
63,Ibrutinib,SIDM00411,7.90407,5.899052,1
64,Sepantronium bromide,SIDM00042,-4.810785,-5.8211975,1
65,Dactinomycin,SIDM00632,-5.5411167,-5.825258,1
66,CZC24832,SIDM00540,5.5911403,5.488764,1
67,VX-11e,SIDM00096,2.6951602,2.2575585,1
