,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,2.4105098,6.073941,1
1,Cisplatin,SIDM01114,1.711578,2.006427,1
2,WIKI4,SIDM00244,2.63351,3.914198,1
3,BMS-536924,SIDM00537,2.3128183,1.733863,1
4,Bortezomib,SIDM01093,2.55429,-4.115848,1
5,MK-1775,SIDM00094,3.3736975,1.91712,1
6,LY2109761,SIDM00539,0.9230932,5.400771,1
7,LGK974,SIDM01233,2.583669,3.895076,1
8,GDC0810,SIDM00496,1.9012442,4.965005,1
9,Sorafenib,SIDM00551,-2.947077,2.384396,1
10,BMS-536924,SIDM01093,2.501142,3.1085975,1
11,Bortezomib,SIDM01161,2.336948,-4.938108,1
12,LGK974,SIDM00520,2.8347461,3.924767,1
13,Fulvestrant,SIDM00136,3.3458998,3.780350333333333,1
14,Entospletinib,SIDM00244,0.72521156,1.924032,1
15,MIM1,SIDM01175,1.7631563,4.770428,1
16,Oxaliplatin,SIDM00561,0.08662115,1.8525435,1
17,Cisplatin,SIDM00064,1.6580745,1.7632536666666667,1
18,LY2109761,SIDM00837,1.4355732,4.501555,1
19,Cisplatin,SIDM00120,0.9970516,2.2501773333333333,1
20,WIKI4,SIDM01229,3.1694145,4.344849,1
21,MK-1775,SIDM00381,2.7949493,0.971567,1
22,Oxaliplatin,SIDM00539,2.3061354,4.1511535,1
23,WIKI4,SIDM00056,2.2577162,3.873413,1
24,MIM1,SIDM00042,1.6325012,3.76392,1
25,MIRA-1,SIDM00817,1.6493168,5.042824,1
26,LGK974,SIDM01126,1.5962201,3.0547295,1
27,Entospletinib,SIDM00375,1.9149648,4.530611,1
28,Cisplatin,SIDM01197,2.960585,5.9172183333333335,1
29,Cisplatin,SIDM00842,2.468287,2.6765326666666667,1
30,BMS-536924,SIDM01095,1.5204095,-0.1175565,1
31,BMS-536924,SIDM00202,2.236282,0.3315213333333333,1
32,GDC0810,SIDM00540,2.5209386,5.695754,1
33,WIKI4,SIDM00377,2.8407097,4.253178,1
34,MIRA-1,SIDM00896,1.191379,3.206583,1
35,LGK974,SIDM00230,1.6098042,3.247925,1
36,Entospletinib,SIDM00407,0.7379827,0.132074,1
37,GDC0810,SIDM00091,3.3736136,6.973783,1
38,Fulvestrant,SIDM00196,2.497246,3.374845333333333,1
39,Sorafenib,SIDM00377,-1.9098054,3.169837,1
40,Entospletinib,SIDM01161,0.98152095,3.186478,1
41,MK-1775,SIDM00792,2.67687,0.563692,1
42,Oxaliplatin,SIDM00550,1.4723407,5.7256415,1
43,Oxaliplatin,SIDM00287,-0.3529567,1.0486,1
44,MK-1775,SIDM01140,1.0694495,-0.266866,1
45,LY2109761,SIDM00317,3.372185,7.386086,1
46,Fulvestrant,SIDM00565,3.760938,4.188992333333334,1
