,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,6.4720693,6.073941,1
1,Cisplatin,SIDM01114,2.1319447,2.006427,1
2,WIKI4,SIDM00244,3.1802754,3.914198,1
3,BMS-536924,SIDM00537,2.2963185,1.733863,1
4,Bortezomib,SIDM01093,-2.3444295,-4.115848,1
5,MK-1775,SIDM00094,2.132862,1.91712,1
6,LY2109761,SIDM00539,5.4510655,5.400771,1
7,LGK974,SIDM01233,3.233099,3.895076,1
8,GDC0810,SIDM00496,5.206634,4.965005,1
9,Sorafenib,SIDM00551,2.2383738,2.384396,1
10,BMS-536924,SIDM01093,2.6792183,3.1085975,1
11,Bortezomib,SIDM01161,-5.473845,-4.938108,1
12,LGK974,SIDM00520,3.9419193,3.924767,1
13,Fulvestrant,SIDM00136,4.095326,3.780350333333333,1
14,Entospletinib,SIDM00244,2.5178404,1.924032,1
15,MIM1,SIDM01175,4.8489385,4.770428,1
16,Oxaliplatin,SIDM00561,1.8119615,1.8525435,1
17,Epirubicin,SIDM00565,-1.3498065,-0.311385,1
18,VE821,SIDM01090,3.8865952,3.11085,1
19,Dinaciclib,SIDM00291,-3.30015,-2.624957,1
20,Cediranib,SIDM00837,1.7030535,1.05822,1
21,Vorinostat,SIDM01187,2.2908874,1.608329,1
22,Buparlisib,SIDM00077,0.946005,0.013728,1
23,Cisplatin,SIDM00064,2.9101038,1.7632536666666667,1
24,PCI-34051,SIDM00332,5.8932104,5.746768,1
25,Vinblastine,SIDM00174,-4.2264333,-4.493240500000001,1
26,IWP-2,SIDM00793,2.8342772,2.146301,1
27,VX-11e,SIDM00758,2.1551578,1.657313,1
28,LY2109761,SIDM00837,5.426327,4.501555,1
29,Nilotinib,SIDM01247,1.2782562,1.1534605,1
30,Linsitinib,SIDM00699,3.537595,2.579066,1
31,AT13148,SIDM00537,3.1033297,2.842459,1
32,Cisplatin,SIDM00120,3.3267245,2.2501773333333333,1
33,BMS-345541,SIDM00719,4.1225805,5.569043,1
34,WIKI4,SIDM01229,3.9653041,4.344849,1
35,GSK1904529A,SIDM00287,2.508163,2.695081,1
36,XAV939,SIDM00964,2.216172,2.5174255,1
37,AZD8186,SIDM00098,3.1334448,3.6110575,1
38,Alpelisib,SIDM00309,4.5487494,4.972602,1
39,Navitoclax,SIDM00381,2.9512756,3.9914675,1
40,Nutlin-3a (-),SIDM00885,4.6320395,4.117058500000001,1
41,MK-1775,SIDM00381,1.7748257,0.971567,1
42,Oxaliplatin,SIDM00539,4.6688943,4.1511535,1
43,SCH772984,SIDM00826,-0.5533703,-2.371284,1
44,WIKI4,SIDM00056,4.7671046,3.873413,1
45,AMG-319,SIDM00351,4.2727885,4.381102,1
46,MIM1,SIDM00042,3.8216453,3.76392,1
47,Luminespib,SIDM00655,-3.269106,-3.2395240000000003,1
48,MIRA-1,SIDM00817,5.671142,5.042824,1
49,BIBR-1532,SIDM01159,4.9960318,4.30429,1
50,Alpelisib,SIDM00263,1.7577788,1.009765,1
51,Vinorelbine,SIDM01006,-4.188257,-5.701762,1
52,Venetoclax,SIDM00388,1.6160929,3.261062,1
53,Pictilisib,SIDM00542,1.9326522,2.4920940000000003,1
54,Irinotecan,SIDM00111,3.707071,2.03566,1
55,LGK974,SIDM01126,3.1463397,3.0547295,1
56,Dabrafenib,SIDM00201,3.0833316,4.4734655,1
57,AZD7762,SIDM00346,-2.6009536,-0.4462809999999999,1
58,Leflunomide,SIDM00859,4.0527186,4.32032,1
59,Wnt-C59,SIDM00534,3.2510777,2.810193,1
60,WEHI-539,SIDM00203,2.8667493,3.061166,1
61,OTX015,SIDM00974,3.4544997,3.725203,1
62,Dinaciclib,SIDM00976,-2.5795498,-3.108552,1
63,Ibrutinib,SIDM00411,6.4009433,5.899052,1
64,Sepantronium bromide,SIDM00042,-4.357757,-5.8211975,1
65,Dactinomycin,SIDM00632,-5.483765,-5.825258,1
66,CZC24832,SIDM00540,5.338859,5.488764,1
67,VX-11e,SIDM00096,0.82622266,2.2575585,1
68,Wnt-C59,SIDM00612,4.0413456,4.5870045,1
69,BMS-754807,SIDM00216,0.75680375,-1.291566,1
70,Sabutoclax,SIDM00308,-0.7968026,-1.98858,1
71,Wee1 Inhibitor,SIDM00489,1.7557002,0.980307,1
72,Ruxolitinib,SIDM00599,4.3567877,4.3168945,1
73,Rapamycin,SIDM00542,-1.3145733,-1.799362,1
74,GSK2578215A,SIDM00218,7.6119084,7.581259,1
75,ML323,SIDM00951,3.1485105,2.854192,1
76,PLX-4720,SIDM00958,2.7327266,2.607257333333333,1
77,AGI-6780,SIDM00579,1.8031889,2.1536795,1
78,VX-11e,SIDM00197,3.6861956,3.5317465,1
79,Uprosertib,SIDM00417,4.328581,4.6382995000000005,1
80,Ipatasertib,SIDM00596,5.469945,5.244861,1
81,Foretinib,SIDM00410,0.29171583,0.6407845,1
82,Wee1 Inhibitor,SIDM00003,0.7255449,1.012738,1
83,BMS-345541,SIDM00332,4.582296,4.2296025,1
84,IWP-2,SIDM00422,1.9963316,2.032252,1
85,Leflunomide,SIDM00427,4.4595594,4.257889,1
86,Gefitinib,SIDM01228,1.6077234,0.2812125000000001,1
87,Entospletinib,SIDM00375,4.090992,4.530611,1
88,Dactolisib,SIDM00504,-2.960145,-3.4105480000000004,1
89,Nilotinib,SIDM01160,2.355329,3.765993,1
90,Alpelisib,SIDM00962,3.068252,4.46513,1
91,Dabrafenib,SIDM00826,3.4957561,-0.075091,1
92,Cisplatin,SIDM01197,5.424059,5.9172183333333335,1
93,Cisplatin,SIDM00842,2.8585217,2.6765326666666667,1
94,PD173074,SIDM00259,2.6748073,3.424969,1
95,Niraparib,SIDM01161,3.3966389,4.115739,1
96,WZ4003,SIDM00632,2.7824063,2.238154,1
97,Daporinad,SIDM01245,-6.569023,-6.725857,1
98,Afuresertib,SIDM00127,3.0321846,1.532706,1
99,Trametinib,SIDM00234,0.27418026,-0.6844520000000001,1
100,Navitoclax,SIDM00197,-0.36965683,-2.674453,1
101,Trametinib,SIDM00600,-2.1293476,-3.9769335,1
102,BMS-536924,SIDM01095,0.45988777,-0.1175565,1
103,PD0325901,SIDM00638,1.5580237,0.9421035,1
104,AZD7762,SIDM01183,0.5688421,0.2055136666666666,1
105,Dasatinib,SIDM00488,0.9006694,-0.674317,1
106,Cyclophosphamide,SIDM00561,4.321771,4.404114,1
107,Navitoclax,SIDM00362,0.84843165,1.7957800000000002,1
108,PD173074,SIDM00935,1.9651489,2.8530415,1
109,Osimertinib,SIDM00549,0.9825546,0.792496,1
110,Luminespib,SIDM00699,-1.0191771,-0.6123465000000001,1
111,Cediranib,SIDM00491,1.7360944,3.399394,1
112,Dinaciclib,SIDM00343,-1.0424796,-2.027895,1
113,BMS-536924,SIDM00202,0.6609263,0.3315213333333333,1
114,Gefitinib,SIDM00266,1.8172739,2.5749515,1
115,Buparlisib,SIDM00638,0.7823538,0.366617,1
116,Afuresertib,SIDM00968,2.9563823,2.512336,1
117,PRT062607,SIDM00393,3.9488344,2.385608,1
118,Cediranib,SIDM00350,1.303274,2.2844,1
119,PFI3,SIDM00362,3.9862766,3.486362,1
120,CZC24832,SIDM01007,4.019227,3.507873,1
121,ABT737,SIDM00202,-1.0657787,-2.39304,1
