,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,6.4415603,6.073941,1
1,Cisplatin,SIDM01114,2.0742197,2.006427,1
2,WIKI4,SIDM00244,4.191383,3.914198,1
3,BMS-536924,SIDM00537,1.9504298,1.733863,1
4,Bortezomib,SIDM01093,-5.1840305,-4.115848,1
5,MK-1775,SIDM00094,2.4375496,1.91712,1
6,LY2109761,SIDM00539,5.740871,5.400771,1
7,LGK974,SIDM01233,3.3757515,3.895076,1
8,GDC0810,SIDM00496,4.743107,4.965005,1
9,Sorafenib,SIDM00551,1.8242993,2.384396,1
10,BMS-536924,SIDM01093,2.471584,3.1085975,1
11,Bortezomib,SIDM01161,-5.6309967,-4.938108,1
12,LGK974,SIDM00520,3.9658768,3.924767,1
13,Fulvestrant,SIDM00136,3.932806,3.780350333333333,1
14,Entospletinib,SIDM00244,2.7631233,1.924032,1
15,MIM1,SIDM01175,4.7762737,4.770428,1
16,Oxaliplatin,SIDM00561,2.8301625,1.8525435,1
17,Epirubicin,SIDM00565,-1.0582042,-0.311385,1
18,VE821,SIDM01090,3.0143967,3.11085,1
19,Dinaciclib,SIDM00291,-2.3743932,-2.624957,1
20,Cediranib,SIDM00837,1.2646694,1.05822,1
21,Vorinostat,SIDM01187,2.8120155,1.608329,1
22,Buparlisib,SIDM00077,0.8919498,0.013728,1
23,Cisplatin,SIDM00064,2.3376925,1.7632536666666667,1
24,PCI-34051,SIDM00332,6.376015,5.746768,1
25,Vinblastine,SIDM00174,-3.6641395,-4.493240500000001,1
26,IWP-2,SIDM00793,2.236516,2.146301,1
27,VX-11e,SIDM00758,2.5168738,1.657313,1
28,LY2109761,SIDM00837,5.3623796,4.501555,1
29,Nilotinib,SIDM01247,2.0792491,1.1534605,1
30,Linsitinib,SIDM00699,4.502695,2.579066,1
31,AT13148,SIDM00537,2.8574116,2.842459,1
32,Cisplatin,SIDM00120,3.114745,2.2501773333333333,1
33,BMS-345541,SIDM00719,4.273644,5.569043,1
34,WIKI4,SIDM01229,4.428442,4.344849,1
35,GSK1904529A,SIDM00287,2.3353317,2.695081,1
36,XAV939,SIDM00964,2.7401712,2.5174255,1
37,AZD8186,SIDM00098,2.862588,3.6110575,1
38,Alpelisib,SIDM00309,4.2659183,4.972602,1
39,Navitoclax,SIDM00381,3.2593842,3.9914675,1
40,Nutlin-3a (-),SIDM00885,5.5548735,4.117058500000001,1
41,MK-1775,SIDM00381,1.4023205,0.971567,1
42,Oxaliplatin,SIDM00539,4.611571,4.1511535,1
43,SCH772984,SIDM00826,-0.07441567,-2.371284,1
44,WIKI4,SIDM00056,3.480538,3.873413,1
45,AMG-319,SIDM00351,5.1783495,4.381102,1
46,MIM1,SIDM00042,4.3217883,3.76392,1
47,Luminespib,SIDM00655,-2.5457003,-3.2395240000000003,1
48,MIRA-1,SIDM00817,5.9363184,5.042824,1
49,BIBR-1532,SIDM01159,5.5302453,4.30429,1
50,Alpelisib,SIDM00263,1.913175,1.009765,1
51,Vinorelbine,SIDM01006,-5.2372947,-5.701762,1
52,Venetoclax,SIDM00388,2.3777735,3.261062,1
53,Pictilisib,SIDM00542,1.3805355,2.4920940000000003,1
54,Irinotecan,SIDM00111,4.3412223,2.03566,1
55,LGK974,SIDM01126,2.9378722,3.0547295,1
56,Dabrafenib,SIDM00201,3.7939262,4.4734655,1
57,AZD7762,SIDM00346,-3.1843536,-0.4462809999999999,1
58,Leflunomide,SIDM00859,3.6005094,4.32032,1
59,Wnt-C59,SIDM00534,3.6209102,2.810193,1
60,WEHI-539,SIDM00203,2.3907373,3.061166,1
61,OTX015,SIDM00974,3.0963612,3.725203,1
62,Dinaciclib,SIDM00976,-2.5877302,-3.108552,1
63,Ibrutinib,SIDM00411,7.333381,5.899052,1
64,Sepantronium bromide,SIDM00042,-2.908838,-5.8211975,1
65,Dactinomycin,SIDM00632,-6.0490494,-5.825258,1
66,CZC24832,SIDM00540,4.9944873,5.488764,1
67,VX-11e,SIDM00096,2.3200958,2.2575585,1
68,Wnt-C59,SIDM00612,4.9584613,4.5870045,1
69,BMS-754807,SIDM00216,0.7156295,-1.291566,1
70,Sabutoclax,SIDM00308,-1.194088,-1.98858,1
71,Wee1 Inhibitor,SIDM00489,2.3541484,0.980307,1
72,Ruxolitinib,SIDM00599,3.9581013,4.3168945,1
73,Rapamycin,SIDM00542,-2.4312713,-1.799362,1
74,GSK2578215A,SIDM00218,7.5165772,7.581259,1
75,ML323,SIDM00951,3.3222668,2.854192,1
76,PLX-4720,SIDM00958,3.3997262,2.607257333333333,1
77,AGI-6780,SIDM00579,2.1485686,2.1536795,1
78,VX-11e,SIDM00197,3.8738647,3.5317465,1
79,Uprosertib,SIDM00417,4.612166,4.6382995000000005,1
80,Ipatasertib,SIDM00596,4.40609,5.244861,1
81,Foretinib,SIDM00410,-0.29519188,0.6407845,1
82,Wee1 Inhibitor,SIDM00003,0.6215244,1.012738,1
