,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,5.9744325,6.073941,1
1,Cisplatin,SIDM01114,1.7083524,2.006427,1
2,WIKI4,SIDM00244,2.6642792,3.914198,1
3,BMS-536924,SIDM00537,1.5331128,1.733863,1
4,Bortezomib,SIDM01093,-4.6929398,-4.115848,1
5,MK-1775,SIDM00094,2.0171874,1.91712,1
6,LY2109761,SIDM00539,4.9274035,5.400771,1
7,LGK974,SIDM01233,4.072786,3.895076,1
8,GDC0810,SIDM00496,4.9962277,4.965005,1
9,Sorafenib,SIDM00551,2.0759137,2.384396,1
10,BMS-536924,SIDM01093,2.9042747,3.1085975,1
11,Bortezomib,SIDM01161,-5.770752,-4.938108,1
12,LGK974,SIDM00520,4.034037,3.924767,1
13,Fulvestrant,SIDM00136,3.8336046,3.780350333333333,1
14,Entospletinib,SIDM00244,2.160299,1.924032,1
15,MIM1,SIDM01175,4.551485,4.770428,1
16,Oxaliplatin,SIDM00561,2.969714,1.8525435,1
17,Epirubicin,SIDM00565,-0.3355673,-0.311385,1
18,VE821,SIDM01090,3.6973338,3.11085,1
19,Dinaciclib,SIDM00291,-2.748406,-2.624957,1
20,Cediranib,SIDM00837,1.9831356,1.05822,1
21,Vorinostat,SIDM01187,1.5590173,1.608329,1
22,Buparlisib,SIDM00077,0.3554677,0.013728,1
23,Cisplatin,SIDM00064,2.4120796,1.7632536666666667,1
24,PCI-34051,SIDM00332,6.5973625,5.746768,1
25,Vinblastine,SIDM00174,-5.0450115,-4.493240500000001,1
26,IWP-2,SIDM00793,2.8351762,2.146301,1
27,VX-11e,SIDM00758,1.9982893,1.657313,1
28,LY2109761,SIDM00837,5.6671743,4.501555,1
29,Nilotinib,SIDM01247,2.6901376,1.1534605,1
30,Linsitinib,SIDM00699,4.144227,2.579066,1
31,AT13148,SIDM00537,2.8768666,2.842459,1
32,Cisplatin,SIDM00120,2.5870092,2.2501773333333333,1
33,BMS-345541,SIDM00719,4.961302,5.569043,1
34,WIKI4,SIDM01229,4.550371,4.344849,1
35,GSK1904529A,SIDM00287,2.610129,2.695081,1
36,XAV939,SIDM00964,3.1249065,2.5174255,1
37,AZD8186,SIDM00098,3.001102,3.6110575,1
38,Alpelisib,SIDM00309,4.490533,4.972602,1
39,Navitoclax,SIDM00381,3.030339,3.9914675,1
40,Nutlin-3a (-),SIDM00885,4.7571936,4.117058500000001,1
41,MK-1775,SIDM00381,1.7192831,0.971567,1
42,Oxaliplatin,SIDM00539,4.477989,4.1511535,1
43,SCH772984,SIDM00826,0.5521606,-2.371284,1
44,WIKI4,SIDM00056,3.5399086,3.873413,1
45,AMG-319,SIDM00351,5.161108,4.381102,1
46,MIM1,SIDM00042,3.587073,3.76392,1
47,Luminespib,SIDM00655,-3.0818818,-3.2395240000000003,1
48,MIRA-1,SIDM00817,5.1841693,5.042824,1
49,BIBR-1532,SIDM01159,4.0790577,4.30429,1
50,Alpelisib,SIDM00263,2.994347,1.009765,1
51,Vinorelbine,SIDM01006,-4.3893194,-5.701762,1
52,Venetoclax,SIDM00388,0.68467516,3.261062,1
53,Pictilisib,SIDM00542,1.4211402,2.4920940000000003,1
54,Irinotecan,SIDM00111,3.2593806,2.03566,1
55,LGK974,SIDM01126,3.516932,3.0547295,1
56,Dabrafenib,SIDM00201,3.5075567,4.4734655,1
57,AZD7762,SIDM00346,-1.0304554,-0.4462809999999999,1
58,Leflunomide,SIDM00859,3.9712582,4.32032,1
59,Wnt-C59,SIDM00534,3.184806,2.810193,1
60,WEHI-539,SIDM00203,1.0291929,3.061166,1
61,OTX015,SIDM00974,2.433242,3.725203,1
62,Dinaciclib,SIDM00976,-3.0825493,-3.108552,1
63,Ibrutinib,SIDM00411,5.5732594,5.899052,1
64,Sepantronium bromide,SIDM00042,-3.9925044,-5.8211975,1
65,Dactinomycin,SIDM00632,-5.225877,-5.825258,1
66,CZC24832,SIDM00540,5.569762,5.488764,1
67,VX-11e,SIDM00096,0.054794364,2.2575585,1
68,Wnt-C59,SIDM00612,4.087275,4.5870045,1
69,BMS-754807,SIDM00216,-0.2431618,-1.291566,1
70,Sabutoclax,SIDM00308,-1.3320063,-1.98858,1
71,Wee1 Inhibitor,SIDM00489,0.97040844,0.980307,1
72,Ruxolitinib,SIDM00599,4.1554594,4.3168945,1
73,Rapamycin,SIDM00542,-2.6610782,-1.799362,1
74,GSK2578215A,SIDM00218,7.540302,7.581259,1
75,ML323,SIDM00951,2.9893894,2.854192,1
76,PLX-4720,SIDM00958,2.9273503,2.607257333333333,1
77,AGI-6780,SIDM00579,2.8317726,2.1536795,1
78,VX-11e,SIDM00197,3.4806864,3.5317465,1
79,Uprosertib,SIDM00417,3.5238903,4.6382995000000005,1
80,Ipatasertib,SIDM00596,4.1792307,5.244861,1
81,Foretinib,SIDM00410,0.3135401,0.6407845,1
82,Wee1 Inhibitor,SIDM00003,1.4784987,1.012738,1
83,BMS-345541,SIDM00332,3.7876475,4.2296025,1
84,IWP-2,SIDM00422,2.0527937,2.032252,1
85,Leflunomide,SIDM00427,4.1749983,4.257889,1
86,Gefitinib,SIDM01228,1.9990176,0.2812125000000001,1
87,Entospletinib,SIDM00375,3.2319427,4.530611,1
88,Dactolisib,SIDM00504,-4.307555,-3.4105480000000004,1
89,Nilotinib,SIDM01160,3.6077435,3.765993,1
90,Alpelisib,SIDM00962,2.7370563,4.46513,1
91,Dabrafenib,SIDM00826,1.9244761,-0.075091,1
92,Cisplatin,SIDM01197,4.676169,5.9172183333333335,1
93,Cisplatin,SIDM00842,2.6061502,2.6765326666666667,1
94,PD173074,SIDM00259,2.205242,3.424969,1
95,Niraparib,SIDM01161,3.0603287,4.115739,1
96,WZ4003,SIDM00632,2.8873508,2.238154,1
97,Daporinad,SIDM01245,-5.8693485,-6.725857,1
98,Afuresertib,SIDM00127,2.1766999,1.532706,1
99,Trametinib,SIDM00234,-0.20724124,-0.6844520000000001,1
100,Navitoclax,SIDM00197,0.61291957,-2.674453,1
101,Trametinib,SIDM00600,-2.4515097,-3.9769335,1
102,BMS-536924,SIDM01095,1.1177131,-0.1175565,1
103,PD0325901,SIDM00638,1.2266029,0.9421035,1
104,AZD7762,SIDM01183,0.8222797,0.2055136666666666,1
105,Dasatinib,SIDM00488,-1.723227,-0.674317,1
106,Cyclophosphamide,SIDM00561,4.600535,4.404114,1
107,Navitoclax,SIDM00362,0.6074176,1.7957800000000002,1
108,PD173074,SIDM00935,2.433356,2.8530415,1
109,Osimertinib,SIDM00549,1.1008779,0.792496,1
110,Luminespib,SIDM00699,-0.6528361,-0.6123465000000001,1
111,Cediranib,SIDM00491,3.067096,3.399394,1
112,Dinaciclib,SIDM00343,-0.6006633,-2.027895,1
113,BMS-536924,SIDM00202,1.5046709,0.3315213333333333,1
114,Gefitinib,SIDM00266,0.87434053,2.5749515,1
115,Buparlisib,SIDM00638,0.6788753,0.366617,1
116,Afuresertib,SIDM00968,3.2600386,2.512336,1
117,PRT062607,SIDM00393,3.9443207,2.385608,1
118,Cediranib,SIDM00350,0.41378075,2.2844,1
119,PFI3,SIDM00362,3.9449637,3.486362,1
120,CZC24832,SIDM01007,3.9235494,3.507873,1
121,ABT737,SIDM00202,-2.0762367,-2.39304,1
122,Ibrutinib,SIDM01120,5.09332,5.42526,1
123,Talazoparib,SIDM00260,5.22598,5.934196,1
124,AMG-319,SIDM00448,4.064984,4.236596,1
125,CZC24832,SIDM00211,3.4846356,2.866025,1
126,MK-2206,SIDM00243,2.083291,-0.0307494999999999,1
127,Linsitinib,SIDM00410,3.8524933,3.46691,1
128,BMS-345541,SIDM00201,2.3601372,2.1755675,1
129,Ruxolitinib,SIDM00781,5.0306296,5.242806,1
130,Venetoclax,SIDM00808,1.9026227,1.713215,1
131,GSK591,SIDM00427,3.5228922,4.140573,1
132,VX-11e,SIDM00424,2.2648542,2.413135,1
133,Ulixertinib,SIDM00274,2.0466802,1.6454695,1
134,GSK2578215A,SIDM00114,5.8495684,6.25368,1
135,Erlotinib,SIDM01133,2.6601536,4.309572,1
136,Olaparib,SIDM00875,3.5920784,2.912050333333333,1
137,GDC0810,SIDM00540,5.098684,5.695754,1
138,Ipatasertib,SIDM01149,2.626423,2.057895,1
139,Vorinostat,SIDM00444,1.6109328,1.80079,1
140,Talazoparib,SIDM00418,2.7525585,2.9362455,1
141,Dabrafenib,SIDM00680,3.7357347,5.525157999999999,1
142,Entinostat,SIDM01140,1.0498242,0.385456,1
143,Luminespib,SIDM00951,-3.2838714,-3.966141,1
144,Obatoclax Mesylate,SIDM00094,0.75373995,1.1680755,1
145,Cyclophosphamide,SIDM01259,5.365244,5.129478,1
146,Palbociclib,SIDM00599,2.336915,3.0441155,1
147,AZD6738,SIDM00420,2.0821006,2.4414755,1
148,Nutlin-3a (-),SIDM00527,2.2076964,2.2382030000000004,1
149,Linsitinib,SIDM00832,3.111304,3.7264865,1
150,Pictilisib,SIDM00227,1.0383236,1.0316663333333331,1
151,Ulixertinib,SIDM00835,2.5274136,3.2002795,1
152,Entinostat,SIDM00501,2.7634099,2.45602,1
153,MN-64,SIDM00814,4.748118,5.15109,1
154,Uprosertib,SIDM00176,3.357097,3.2102975,1
155,Savolitinib,SIDM00422,1.6282918,1.949934,1
156,Dabrafenib,SIDM00389,2.0477693,3.288884,1
157,AZD4547,SIDM00817,3.1988554,3.812196666666667,1
158,NVP-ADW742,SIDM00550,3.1676004,1.679199,1
159,Wnt-C59,SIDM00047,3.5275452,4.068933,1
160,Palbociclib,SIDM00638,3.2619126,4.2234255,1
161,XAV939,SIDM00316,3.5713184,4.215832499999999,1
162,Cytarabine,SIDM00974,0.15490282,-0.0426374999999999,1
163,IWP-2,SIDM00864,2.8212698,2.35505,1
164,Taselisib,SIDM00627,0.70742434,-0.696875,1
