,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,2.946812,6.073941,1
1,Cisplatin,SIDM01114,2.546476,2.006427,1
2,WIKI4,SIDM00244,1.2522424,3.914198,1
3,BMS-536924,SIDM00537,2.2602563,1.733863,1
4,Bortezomib,SIDM01093,2.0256822,-4.115848,1
5,MK-1775,SIDM00094,2.9886482,1.91712,1
6,LY2109761,SIDM00539,2.3206112,5.400771,1
7,LGK974,SIDM01233,1.8455384,3.895076,1
8,GDC0810,SIDM00496,2.3948581,4.965005,1
9,Sorafenib,SIDM00551,1.2911637,2.384396,1
10,BMS-536924,SIDM01093,3.5579627,3.1085975,1
11,Bortezomib,SIDM01161,1.7576169,-4.938108,1
12,LGK974,SIDM00520,1.3084126,3.924767,1
13,Fulvestrant,SIDM00136,1.7101194,3.780350333333333,1
14,Entospletinib,SIDM00244,0.99214596,1.924032,1
15,MIM1,SIDM01175,4.718911,4.770428,1
16,Oxaliplatin,SIDM00561,0.602969,1.8525435,1
17,Cisplatin,SIDM00064,2.2201676,1.7632536666666667,1
18,LY2109761,SIDM00837,2.1019077,4.501555,1
19,Cisplatin,SIDM00120,3.2922943,2.2501773333333333,1
20,WIKI4,SIDM01229,2.3654616,4.344849,1
21,MK-1775,SIDM00381,3.001279,0.971567,1
22,Oxaliplatin,SIDM00539,1.7519354,4.1511535,1
23,WIKI4,SIDM00056,3.0239618,3.873413,1
24,MIM1,SIDM00042,2.8103921,3.76392,1
25,MIRA-1,SIDM00817,3.3698986,5.042824,1
26,LGK974,SIDM01126,0.8287877,3.0547295,1
27,Entospletinib,SIDM00375,1.971901,4.530611,1
28,Cisplatin,SIDM01197,2.802934,5.9172183333333335,1
29,Cisplatin,SIDM00842,2.0072782,2.6765326666666667,1
30,BMS-536924,SIDM01095,1.9006773,-0.1175565,1
31,BMS-536924,SIDM00202,2.6580672,0.3315213333333333,1
32,GDC0810,SIDM00540,1.4743739,5.695754,1
33,WIKI4,SIDM00377,3.0562084,4.253178,1
34,MIRA-1,SIDM00896,1.5235542,3.206583,1
35,LGK974,SIDM00230,-0.35248116,3.247925,1
36,Entospletinib,SIDM00407,-0.47706997,0.132074,1
37,GDC0810,SIDM00091,2.8813791,6.973783,1
38,Fulvestrant,SIDM00196,1.8573718,3.374845333333333,1
39,Sorafenib,SIDM00377,3.148427,3.169837,1
40,Entospletinib,SIDM01161,1.639497,3.186478,1
41,MK-1775,SIDM00792,2.161071,0.563692,1
42,Oxaliplatin,SIDM00550,2.0627973,5.7256415,1
43,Oxaliplatin,SIDM00287,0.2709985,1.0486,1
44,MK-1775,SIDM01140,1.3266989,-0.266866,1
45,LY2109761,SIDM00317,4.2004805,7.386086,1
46,Fulvestrant,SIDM00565,3.1565742,4.188992333333334,1
47,BMS-536924,SIDM01146,2.3740103,2.648853,1
48,Cisplatin,SIDM00003,2.443977,3.28203,1
49,WIKI4,SIDM00842,1.482045,3.679508,1
50,Fulvestrant,SIDM01197,2.4397984,4.608084666666667,1
51,LY2109761,SIDM00835,3.6455142,6.28493,1
52,LY2109761,SIDM00688,1.3402562,3.231947,1
53,Fulvestrant,SIDM00154,1.4552234,3.346953333333333,1
54,Oxaliplatin,SIDM00953,1.5964695,3.4108355,1
55,MIRA-1,SIDM00793,2.960602,4.095742,1
56,Sorafenib,SIDM00974,1.7387673,1.369742,1
57,LGK974,SIDM00346,-0.094700195,2.4880465000000003,1
58,Cisplatin,SIDM00216,1.8630391,2.102376,1
59,Sorafenib,SIDM01175,4.436977,5.0521495000000005,1
60,Sorafenib,SIDM00324,1.579056,1.6373965,1
61,MIRA-1,SIDM01205,2.4109323,4.267002,1
62,GDC0810,SIDM00834,2.5480561,4.574205,1
63,Bortezomib,SIDM00411,2.9042017,-3.866131,1
64,Entospletinib,SIDM00182,1.5903081,3.681224,1
65,Bortezomib,SIDM00328,1.9515628,-3.679071,1
66,LY2109761,SIDM01064,2.4332926,5.144615,1
67,Oxaliplatin,SIDM00252,2.7139852,5.741103,1
68,MK-1775,SIDM00719,4.3794575,2.743954,1
69,LY2109761,SIDM00195,2.691742,6.166521,1
70,Cisplatin,SIDM01140,1.2663256,0.8183185,1
71,LGK974,SIDM00655,-0.048262455,2.6276195,1
72,Oxaliplatin,SIDM00251,2.289364,3.969453,1
73,Oxaliplatin,SIDM00309,2.1820724,4.0868735,1
74,BMS-536924,SIDM00606,2.9129808,4.2037495,1
75,LGK974,SIDM00156,1.6822237,2.9715695,1
76,MIM1,SIDM00077,2.633375,3.948924,1
77,WIKI4,SIDM00121,0.98224705,3.710353,1
78,Sorafenib,SIDM00631,2.8262274,3.021151,1
79,Cisplatin,SIDM00577,1.9263691,1.556485,1
80,Cisplatin,SIDM00530,1.5009552,3.6627673333333335,1
81,GDC0810,SIDM00444,1.7286669,5.8931,1
82,Cisplatin,SIDM00316,2.4902196,2.198929,1
83,GDC0810,SIDM00375,2.1600764,5.476823,1
84,LGK974,SIDM00438,0.37519726,3.2050435,1
85,Bortezomib,SIDM00266,0.4838801,-4.999663,1
86,WIKI4,SIDM00472,4.3915863,3.497884,1
87,Oxaliplatin,SIDM00003,1.99362,4.0931755,1
88,Entospletinib,SIDM00577,2.0989177,4.895605,1
89,Fulvestrant,SIDM00813,1.3993975,3.984098,1
90,Sorafenib,SIDM00976,2.5910547,4.695765,1
91,MK-1775,SIDM00543,1.655292,0.342718,1
92,LY2109761,SIDM00975,2.8021314,3.761119,1
93,LGK974,SIDM00496,1.1275212,3.1396395000000004,1
94,Oxaliplatin,SIDM00488,2.175688,6.628916,1
95,Oxaliplatin,SIDM00832,3.1859019,4.5897575,1
96,Entospletinib,SIDM00056,1.742334,2.671582,1
97,WIKI4,SIDM00418,4.1542892,3.522113,1
