,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,6.3200564,6.073941,1
1,Cisplatin,SIDM01114,2.7325304,2.006427,1
2,WIKI4,SIDM00244,3.8346434,3.914198,1
3,BMS-536924,SIDM00537,2.2919006,1.733863,1
4,Bortezomib,SIDM01093,-5.582174,-4.115848,1
5,MK-1775,SIDM00094,1.8317263,1.91712,1
6,LY2109761,SIDM00539,5.3294754,5.400771,1
7,LGK974,SIDM01233,4.2131414,3.895076,1
8,GDC0810,SIDM00496,5.023317,4.965005,1
9,Sorafenib,SIDM00551,2.2132428,2.384396,1
10,BMS-536924,SIDM01093,2.6990938,3.1085975,1
11,Bortezomib,SIDM01161,-4.579381,-4.938108,1
12,LGK974,SIDM00520,4.4182377,3.924767,1
13,Fulvestrant,SIDM00136,4.2100134,3.780350333333333,1
14,Entospletinib,SIDM00244,3.947903,1.924032,1
15,MIM1,SIDM01175,3.8312247,4.770428,1
16,Oxaliplatin,SIDM00561,2.0329385,1.8525435,1
17,Epirubicin,SIDM00565,-1.3493476,-0.311385,1
18,VE821,SIDM01090,2.688242,3.11085,1
19,Dinaciclib,SIDM00291,-2.9210842,-2.624957,1
20,Cediranib,SIDM00837,2.5347977,1.05822,1
21,Vorinostat,SIDM01187,3.4948282,1.608329,1
22,Buparlisib,SIDM00077,1.3695792,0.013728,1
23,Cisplatin,SIDM00064,3.1042676,1.7632536666666667,1
24,PCI-34051,SIDM00332,4.2679634,5.746768,1
25,Vinblastine,SIDM00174,-5.101645,-4.493240500000001,1
26,IWP-2,SIDM00793,2.3456414,2.146301,1
27,VX-11e,SIDM00758,2.4779017,1.657313,1
28,LY2109761,SIDM00837,5.6113405,4.501555,1
29,Nilotinib,SIDM01247,1.81709,1.1534605,1
30,Linsitinib,SIDM00699,3.4831617,2.579066,1
31,AT13148,SIDM00537,2.6780732,2.842459,1
32,Cisplatin,SIDM00120,3.1381233,2.2501773333333333,1
33,BMS-345541,SIDM00719,2.6852956,5.569043,1
34,WIKI4,SIDM01229,4.5704637,4.344849,1
35,Oxaliplatin,SIDM00539,4.7687216,4.1511535,1
36,BMS-345541,SIDM00332,3.5184774,4.2296025,1
37,Niraparib,SIDM01161,5.3167915,4.115739,1
38,Cyclophosphamide,SIDM00561,4.233876,4.404114,1
39,Luminespib,SIDM00699,-2.2047584,-0.6123465000000001,1
40,Obatoclax Mesylate,SIDM00094,0.03777747,1.1680755,1
41,AT13148,SIDM00758,6.192483,3.034989,1
42,PCI-34051,SIDM00244,3.7135918,2.471069,1
43,Entospletinib,SIDM01161,3.8768487,3.186478,1
44,Crizotinib,SIDM01247,1.7982267,1.223581,1
45,Dasatinib,SIDM01161,0.15994188,-3.3886935,1
46,Fulvestrant,SIDM00565,4.1241865,4.188992333333334,1
47,AZD7762,SIDM01175,-0.39329314,2.4667096666666666,1
48,Irinotecan,SIDM00539,4.708296,3.010363,1
49,CZC24832,SIDM01114,5.0816584,3.823074,1
50,MK-8776,SIDM00699,1.6857704,4.530687,1
51,AZD8186,SIDM00837,3.603533,1.471513,1
52,BIBR-1532,SIDM01114,5.4800224,4.037107,1
53,Vinblastine,SIDM00699,-3.9797194,-2.9077390000000003,1
54,OF-1,SIDM00537,2.9336164,4.217272,1
55,PCI-34051,SIDM01233,5.875587,4.978184,1
