,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,3.343997,6.073941,1
1,Cisplatin,SIDM01114,3.2224467,2.006427,1
2,WIKI4,SIDM00244,1.3195606,3.914198,1
3,BMS-536924,SIDM00537,0.815604,1.733863,1
4,Bortezomib,SIDM01093,2.8591416,-4.115848,1
5,MK-1775,SIDM00094,3.0383785,1.91712,1
6,LY2109761,SIDM00539,3.0330455,5.400771,1
7,LGK974,SIDM01233,3.1152968,3.895076,1
8,GDC0810,SIDM00496,2.6253316,4.965005,1
9,Sorafenib,SIDM00551,3.1343124,2.384396,1
10,BMS-536924,SIDM01093,2.8306468,3.1085975,1
11,Bortezomib,SIDM01161,2.9325294,-4.938108,1
12,LGK974,SIDM00520,3.6596854,3.924767,1
13,Fulvestrant,SIDM00136,2.0585501,3.780350333333333,1
14,Entospletinib,SIDM00244,0.976063,1.924032,1
15,MIM1,SIDM01175,4.3180933,4.770428,1
16,Oxaliplatin,SIDM00561,2.2988691,1.8525435,1
17,Cisplatin,SIDM00064,3.971501,1.7632536666666667,1
18,LY2109761,SIDM00837,2.087139,4.501555,1
19,Cisplatin,SIDM00120,4.0813403,2.2501773333333333,1
20,WIKI4,SIDM01229,2.1998959,4.344849,1
21,MK-1775,SIDM00381,3.003435,0.971567,1
22,Oxaliplatin,SIDM00539,3.3586636,4.1511535,1
23,WIKI4,SIDM00056,1.564948,3.873413,1
24,MIM1,SIDM00042,2.8867507,3.76392,1
25,MIRA-1,SIDM00817,2.9686282,5.042824,1
26,LGK974,SIDM01126,2.3986828,3.0547295,1
27,Entospletinib,SIDM00375,2.9396262,4.530611,1
28,Cisplatin,SIDM01197,3.6288629,5.9172183333333335,1
29,Cisplatin,SIDM00842,2.9328067,2.6765326666666667,1
30,BMS-536924,SIDM01095,0.606665,-0.1175565,1
31,BMS-536924,SIDM00202,1.0381982,0.3315213333333333,1
32,GDC0810,SIDM00540,2.6402588,5.695754,1
33,WIKI4,SIDM00377,1.6414151,4.253178,1
34,MIRA-1,SIDM00896,1.3124869,3.206583,1
35,LGK974,SIDM00230,2.777776,3.247925,1
36,Entospletinib,SIDM00407,-0.118973255,0.132074,1
37,GDC0810,SIDM00091,2.3962824,6.973783,1
38,Fulvestrant,SIDM00196,0.04639277,3.374845333333333,1
39,Sorafenib,SIDM00377,3.6460545,3.169837,1
40,Entospletinib,SIDM01161,2.006051,3.186478,1
41,MK-1775,SIDM00792,2.9305482,0.563692,1
42,Oxaliplatin,SIDM00550,3.756409,5.7256415,1
43,Oxaliplatin,SIDM00287,2.2411478,1.0486,1
44,MK-1775,SIDM01140,1.1752639,-0.266866,1
45,LY2109761,SIDM00317,3.7549589,7.386086,1
46,Fulvestrant,SIDM00565,2.2547567,4.188992333333334,1
47,BMS-536924,SIDM01146,2.0262735,2.648853,1
48,Cisplatin,SIDM00003,3.7127767,3.28203,1
49,WIKI4,SIDM00842,1.8813127,3.679508,1
50,Fulvestrant,SIDM01197,1.6018595,4.608084666666667,1
51,LY2109761,SIDM00835,3.084516,6.28493,1
52,LY2109761,SIDM00688,1.0799024,3.231947,1
53,Fulvestrant,SIDM00154,0.6637931,3.346953333333333,1
54,Oxaliplatin,SIDM00953,2.5157115,3.4108355,1
55,MIRA-1,SIDM00793,2.4789045,4.095742,1
56,Sorafenib,SIDM00974,3.0742047,1.369742,1
57,LGK974,SIDM00346,1.9888734,2.4880465000000003,1
58,Cisplatin,SIDM00216,3.7546237,2.102376,1
59,Sorafenib,SIDM01175,5.06683,5.0521495000000005,1
60,Sorafenib,SIDM00324,2.7242558,1.6373965,1
61,MIRA-1,SIDM01205,1.4939722,4.267002,1
62,GDC0810,SIDM00834,3.5481107,4.574205,1
63,Bortezomib,SIDM00411,4.208498,-3.866131,1
64,Entospletinib,SIDM00182,2.4363253,3.681224,1
65,Bortezomib,SIDM00328,3.0181983,-3.679071,1
66,LY2109761,SIDM01064,1.6191108,5.144615,1
67,Oxaliplatin,SIDM00252,4.2267346,5.741103,1
68,MK-1775,SIDM00719,4.367465,2.743954,1
69,LY2109761,SIDM00195,2.201432,6.166521,1
70,Cisplatin,SIDM01140,2.9742205,0.8183185,1
71,LGK974,SIDM00655,2.3910925,2.6276195,1
72,Oxaliplatin,SIDM00251,3.564745,3.969453,1
73,Oxaliplatin,SIDM00309,3.478114,4.0868735,1
74,BMS-536924,SIDM00606,1.6592315,4.2037495,1
75,LGK974,SIDM00156,3.3448873,2.9715695,1
76,MIM1,SIDM00077,2.7560117,3.948924,1
77,WIKI4,SIDM00121,1.0271955,3.710353,1
78,Sorafenib,SIDM00631,4.0176673,3.021151,1
79,Cisplatin,SIDM00577,3.6154237,1.556485,1
80,Cisplatin,SIDM00530,2.8928134,3.6627673333333335,1
81,GDC0810,SIDM00444,2.2124746,5.8931,1
82,Cisplatin,SIDM00316,3.95238,2.198929,1
83,GDC0810,SIDM00375,2.988466,5.476823,1
84,LGK974,SIDM00438,2.6840665,3.2050435,1
85,Bortezomib,SIDM00266,1.1368054,-4.999663,1
86,WIKI4,SIDM00472,3.2592156,3.497884,1
87,Oxaliplatin,SIDM00003,3.79951,4.0931755,1
88,Entospletinib,SIDM00577,2.3946598,4.895605,1
89,Fulvestrant,SIDM00813,0.21252535,3.984098,1
90,Sorafenib,SIDM00976,3.6751156,4.695765,1
91,MK-1775,SIDM00543,1.7036995,0.342718,1
92,LY2109761,SIDM00975,1.805046,3.761119,1
93,LGK974,SIDM00496,2.802056,3.1396395000000004,1
94,Oxaliplatin,SIDM00488,3.5641558,6.628916,1
95,Oxaliplatin,SIDM00832,3.4350917,4.5897575,1
96,Entospletinib,SIDM00056,2.1659434,2.671582,1
97,WIKI4,SIDM00418,3.4118412,3.522113,1
98,MK-1775,SIDM01163,4.27919,1.949721,1
99,Sorafenib,SIDM00094,4.259799,4.49228,1
100,WIKI4,SIDM00813,0.2107563,4.115607,1
101,BMS-536924,SIDM00156,1.8299848,3.0951350000000004,1
102,LY2109761,SIDM00393,1.9341395,5.61415,1
103,WIKI4,SIDM00205,0.6294145,3.654025,1
104,Entospletinib,SIDM00833,3.0766318,5.575384,1
105,LGK974,SIDM00343,3.8721745,4.0447195,1
106,GDC0810,SIDM00302,2.2433226,5.208002,1
107,LGK974,SIDM00612,3.921469,4.5903875,1
108,BMS-536924,SIDM00203,0.8777774,1.302424,1
109,Sorafenib,SIDM00277,1.4262029,-1.4240849999999998,1
110,Cisplatin,SIDM00326,3.649796,2.638646,1
111,Cisplatin,SIDM00905,3.0543318,2.185283333333333,1
112,WIKI4,SIDM01247,0.91444135,3.411874,1
113,MIM1,SIDM00113,4.991688,5.236097,1
114,Entospletinib,SIDM00929,2.0201948,3.289124,1
115,LGK974,SIDM00137,3.6020885,4.3079575000000006,1
116,MK-1775,SIDM01146,3.1123536,0.603677,1
117,MIRA-1,SIDM00964,2.3787868,6.366225,1
118,LGK974,SIDM00534,2.5376887,2.602404,1
119,Entospletinib,SIDM00154,1.5312128,2.0514,1
120,Oxaliplatin,SIDM00064,3.8407016,5.8683425,1
121,Cisplatin,SIDM01007,2.1927361,3.553252333333333,1
122,GDC0810,SIDM00181,3.0157363,5.745348,1
123,Bortezomib,SIDM00465,3.8386621,-3.646512,1
124,Fulvestrant,SIDM00864,1.976521,4.1038293333333336,1
125,Sorafenib,SIDM00393,3.108701,2.603132,1
126,Oxaliplatin,SIDM00111,3.997378,5.434399,1
127,BMS-536924,SIDM00291,1.6776448,1.9841015,1
128,Entospletinib,SIDM00551,2.8532517,2.279325,1
129,Cisplatin,SIDM00976,3.8456614,1.8721083333333333,1
130,GDC0810,SIDM00195,2.3734238,4.988147,1
131,MIRA-1,SIDM01155,2.800163,6.700481,1
132,Bortezomib,SIDM00808,1.391478,-5.6939755000000005,1
133,Bortezomib,SIDM00813,1.2035633,-5.087346,1
134,LY2109761,SIDM00190,2.0705295,5.476123,1
135,WIKI4,SIDM00659,1.9076552,3.038173,1
136,Bortezomib,SIDM01174,3.7486727,-3.799552,1
137,MIRA-1,SIDM00905,2.8841472,4.905862,1
138,Cisplatin,SIDM00077,3.6016314,3.380304666666667,1
139,GDC0810,SIDM00214,2.6681821,4.293846,1
140,Entospletinib,SIDM00973,1.7905592,4.424175,1
141,LGK974,SIDM00576,2.0919447,2.508788,1
142,LY2109761,SIDM00968,2.3715773,4.330641,1
143,MIRA-1,SIDM00044,3.6800902,5.696241,1
144,MK-1775,SIDM00591,2.9037347,-0.424053,1
145,LGK974,SIDM00859,1.7156842,2.171331,1
146,WIKI4,SIDM00540,0.89233947,0.749129,1
147,WIKI4,SIDM01206,1.2580589,2.258782,1
148,MIRA-1,SIDM00195,3.2593088,4.286122,1
149,MIRA-1,SIDM00483,3.8760536,7.397263,1
150,Bortezomib,SIDM00537,1.9695206,-4.834036,1
151,Entospletinib,SIDM00417,2.6495154,4.277612,1
152,LGK974,SIDM00176,3.3049593,4.662872,1
153,MIRA-1,SIDM00064,3.6199515,5.214936,1
154,Sorafenib,SIDM00875,2.9779854,2.771465,1
155,Oxaliplatin,SIDM00190,4.3172784,5.759866,1
156,MIRA-1,SIDM01114,2.6790879,5.219343,1
157,GDC0810,SIDM00094,3.573263,5.804134,1
158,WIKI4,SIDM00623,2.2471488,4.018454,1
159,Bortezomib,SIDM01092,2.77694,-4.902234,1
160,Sorafenib,SIDM00323,2.6542392,1.950347,1
161,MIRA-1,SIDM00251,3.3932428,5.964001,1
162,WIKI4,SIDM00837,2.181286,2.846574,1
163,Cisplatin,SIDM00967,3.9609268,4.0666226666666665,1
164,Entospletinib,SIDM00111,3.4304383,5.177424,1
165,MIRA-1,SIDM01183,3.2806084,6.054691,1
166,MIM1,SIDM00180,2.9558637,4.132666,1
167,Sorafenib,SIDM00841,5.184321,2.724399,1
168,LY2109761,SIDM00407,0.21271828,3.715375,1
169,Oxaliplatin,SIDM00121,2.2165987,2.3998195,1
170,LGK974,SIDM01114,2.8545678,3.508401,1
171,BMS-536924,SIDM00974,1.233956,0.7108304999999999,1
172,MK-1775,SIDM00096,0.41559273,-1.671943,1
173,LGK974,SIDM00623,3.015065,2.8612335,1
174,MIRA-1,SIDM00241,2.2182043,3.97239,1
175,Entospletinib,SIDM00677,1.4583944,4.500123,1
176,MIRA-1,SIDM00411,4.5565724,7.413594,1
177,WIKI4,SIDM00211,0.361561,2.230729,1
178,GDC0810,SIDM00377,2.589203,6.284406,1
179,BMS-536924,SIDM00294,1.8017246,2.805907,1
180,GDC0810,SIDM00758,2.282377,5.455362,1
181,MIM1,SIDM00576,1.2377489,2.5892565000000003,1
182,MIM1,SIDM00258,1.7098961,2.9081725,1
183,WIKI4,SIDM00826,1.5648097,3.667908,1
184,Bortezomib,SIDM00627,2.049521,-4.092524,1
185,Bortezomib,SIDM00659,3.0979955,-5.482082,1
186,LY2109761,SIDM01259,1.479549,5.708691,1
187,Oxaliplatin,SIDM01168,4.328016,4.864938,1
188,Fulvestrant,SIDM00203,0.7114765,4.209584666666667,1
189,GDC0810,SIDM00958,-0.049016908,4.048886,1
190,GDC0810,SIDM00256,0.35742503,3.788929,1
191,MIM1,SIDM00230,1.7708606,2.681586,1
192,BMS-536924,SIDM00003,1.761841,1.293377,1
193,Cisplatin,SIDM00308,3.2064464,2.5013756666666667,1
194,BMS-536924,SIDM01168,2.1311362,2.2822940000000003,1
195,Fulvestrant,SIDM01042,0.61581355,2.528035,1
196,Fulvestrant,SIDM01095,0.74782884,3.891611,1
197,Fulvestrant,SIDM01145,1.4796847,2.6778145,1
198,Cisplatin,SIDM00114,4.6457257,2.277400333333333,1
199,Oxaliplatin,SIDM00332,4.0607114,7.465116500000001,1
200,LY2109761,SIDM00472,2.711322,6.55587,1
201,MK-1775,SIDM00783,2.4110427,0.757976,1
202,MK-1775,SIDM01228,3.2633312,0.113128,1
203,Entospletinib,SIDM00808,1.4383503,1.689908,1
204,Cisplatin,SIDM00104,3.7628124,2.6749336666666665,1
205,Cisplatin,SIDM00101,4.5385413,4.437650666666666,1
206,BMS-536924,SIDM00420,1.4819375,2.764048,1
207,LGK974,SIDM00584,4.0242,4.009641,1
208,MK-1775,SIDM00427,2.6083806,-1.917003,1
209,MIRA-1,SIDM00584,3.3244755,5.29915,1
210,Cisplatin,SIDM00379,3.4852653,2.529134,1
211,Oxaliplatin,SIDM00534,3.204332,4.912083,1
212,Bortezomib,SIDM00835,3.7658808,-3.574759,1
213,Bortezomib,SIDM00394,2.3049014,-5.112275,1
214,Cisplatin,SIDM00501,3.8265393,2.2175393333333333,1
215,LY2109761,SIDM00316,1.710704,5.699664,1
216,LGK974,SIDM00532,3.5774968,4.921738,1
217,MIM1,SIDM00264,2.7525601,2.6642525,1
218,BMS-536924,SIDM00262,1.5004754,1.00127,1
219,WIKI4,SIDM01233,2.3374307,2.965499,1
220,MIRA-1,SIDM00299,3.8813548,5.658231,1
221,LGK974,SIDM00262,3.9547527,4.7499395,1
222,WIKI4,SIDM00896,0.5123389,4.151501,1
223,BMS-536924,SIDM00655,1.4567275,1.5637575,1
224,GDC0810,SIDM00393,2.5166657,4.588456,1
225,MIM1,SIDM00091,3.4774723,4.364178,1
226,Cisplatin,SIDM00375,3.804663,0.9198833333333334,1
227,Sorafenib,SIDM00156,3.5122013,1.7130655,1
228,Fulvestrant,SIDM01146,1.8367206,3.6450526666666665,1
229,GDC0810,SIDM00202,1.8037394,4.803162,1
230,Oxaliplatin,SIDM00623,4.048721,4.2083035,1
231,Oxaliplatin,SIDM00842,2.4392397,4.168295,1
232,Oxaliplatin,SIDM00677,2.6504698,1.7760415,1
233,LY2109761,SIDM00490,1.8354028,5.87794,1
234,MK-1775,SIDM00584,2.9169743,0.902446,1
235,Cisplatin,SIDM00388,2.1647384,3.035971,1
236,WIKI4,SIDM00948,1.7096547,2.775125,1
237,MK-1775,SIDM00837,3.1025906,0.306495,1
238,Cisplatin,SIDM00180,3.4047983,0.389721,1
239,LY2109761,SIDM00367,1.9372064,3.935977,1
240,Fulvestrant,SIDM00789,1.3850908,3.274134,1
241,WIKI4,SIDM00113,4.565509,6.579119,1
242,LY2109761,SIDM00808,1.1106296,4.954051,1
243,MIRA-1,SIDM00688,1.8341129,1.941842,1
244,Cisplatin,SIDM00923,2.7932327,2.580521,1
245,Fulvestrant,SIDM00267,1.9479302,4.583618,1
246,LY2109761,SIDM00243,1.3265322,4.132379,1
247,LGK974,SIDM00487,2.4062684,2.7770725,1
248,LY2109761,SIDM00287,0.9828559,4.325631,1
249,GDC0810,SIDM00410,1.758955,4.523499,1
250,WIKI4,SIDM00289,1.0838661,2.416236,1
251,Bortezomib,SIDM01140,1.1750389,-5.017031,1
252,BMS-536924,SIDM00121,0.8445109,2.7098596666666666,1
253,Oxaliplatin,SIDM00917,2.2965167,2.188653,1
254,Fulvestrant,SIDM01073,1.2124473,3.739105666666666,1
255,MIM1,SIDM00120,3.9905071,3.378693,1
