,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,1.0654355,6.073941,1
1,Cisplatin,SIDM01114,-0.22814581,2.006427,1
2,WIKI4,SIDM00244,0.11103613,3.914198,1
3,BMS-536924,SIDM00537,0.96275514,1.733863,1
4,Bortezomib,SIDM01093,4.0289054,-4.115848,1
5,MK-1775,SIDM00094,3.1716106,1.91712,1
6,LY2109761,SIDM00539,2.9328341,5.400771,1
7,LGK974,SIDM01233,0.8786275,3.895076,1
8,GDC0810,SIDM00496,3.0838442,4.965005,1
9,Sorafenib,SIDM00551,1.9643892,2.384396,1
10,BMS-536924,SIDM01093,3.2239048,3.1085975,1
11,Bortezomib,SIDM01161,2.5132225,-4.938108,1
12,LGK974,SIDM00520,1.2387153,3.924767,1
13,Fulvestrant,SIDM00136,1.9109896,3.780350333333333,1
14,Entospletinib,SIDM00244,0.019190736,1.924032,1
15,MIM1,SIDM01175,4.572884,4.770428,1
16,Oxaliplatin,SIDM00561,-0.009833507,1.8525435,1
17,Cisplatin,SIDM00064,0.84728307,1.7632536666666667,1
18,LY2109761,SIDM00837,2.8973567,4.501555,1
19,Cisplatin,SIDM00120,1.7977017,2.2501773333333333,1
20,WIKI4,SIDM01229,0.8025254,4.344849,1
21,MK-1775,SIDM00381,2.493582,0.971567,1
22,Oxaliplatin,SIDM00539,2.094095,4.1511535,1
23,WIKI4,SIDM00056,0.95877516,3.873413,1
24,MIM1,SIDM00042,2.9856844,3.76392,1
25,MIRA-1,SIDM00817,1.8587474,5.042824,1
26,LGK974,SIDM01126,1.0759462,3.0547295,1
27,Entospletinib,SIDM00375,1.8386121,4.530611,1
28,Cisplatin,SIDM01197,2.2569149,5.9172183333333335,1
29,Cisplatin,SIDM00842,0.21114343,2.6765326666666667,1
30,BMS-536924,SIDM01095,0.714199,-0.1175565,1
31,BMS-536924,SIDM00202,0.9498043,0.3315213333333333,1
32,GDC0810,SIDM00540,2.7185571,5.695754,1
33,WIKI4,SIDM00377,2.207578,4.253178,1
34,MIRA-1,SIDM00896,-0.28081262,3.206583,1
35,LGK974,SIDM00230,0.17964959,3.247925,1
36,Entospletinib,SIDM00407,0.45158416,0.132074,1
37,GDC0810,SIDM00091,4.2462273,6.973783,1
38,Fulvestrant,SIDM00196,-0.040808253,3.374845333333333,1
39,Sorafenib,SIDM00377,2.8083763,3.169837,1
40,Entospletinib,SIDM01161,0.17782676,3.186478,1
41,MK-1775,SIDM00792,1.3657947,0.563692,1
42,Oxaliplatin,SIDM00550,1.8350723,5.7256415,1
43,Oxaliplatin,SIDM00287,-0.17894572,1.0486,1
44,MK-1775,SIDM01140,0.6176461,-0.266866,1
45,LY2109761,SIDM00317,5.1063933,7.386086,1
46,Fulvestrant,SIDM00565,2.2955718,4.188992333333334,1
47,BMS-536924,SIDM01146,2.0941367,2.648853,1
48,Cisplatin,SIDM00003,-0.12784296,3.28203,1
49,WIKI4,SIDM00842,-0.034724526,3.679508,1
50,Fulvestrant,SIDM01197,2.070976,4.608084666666667,1
51,LY2109761,SIDM00835,4.2602715,6.28493,1
52,LY2109761,SIDM00688,1.308029,3.231947,1
53,Fulvestrant,SIDM00154,-0.031842284,3.346953333333333,1
54,Oxaliplatin,SIDM00953,0.22761062,3.4108355,1
55,MIRA-1,SIDM00793,0.9699052,4.095742,1
56,Sorafenib,SIDM00974,1.8341974,1.369742,1
57,LGK974,SIDM00346,0.28608888,2.4880465000000003,1
58,Cisplatin,SIDM00216,1.3492692,2.102376,1
59,Sorafenib,SIDM01175,4.347635,5.0521495000000005,1
60,Sorafenib,SIDM00324,2.1741264,1.6373965,1
61,MIRA-1,SIDM01205,0.80963427,4.267002,1
62,GDC0810,SIDM00834,4.1696315,4.574205,1
63,Bortezomib,SIDM00411,4.450252,-3.866131,1
64,Entospletinib,SIDM00182,3.18694,3.681224,1
65,Bortezomib,SIDM00328,2.4275777,-3.679071,1
66,LY2109761,SIDM01064,2.4026983,5.144615,1
67,Oxaliplatin,SIDM00252,2.4664876,5.741103,1
68,MK-1775,SIDM00719,3.5141966,2.743954,1
69,LY2109761,SIDM00195,2.5732725,6.166521,1
70,Cisplatin,SIDM01140,-0.18641251,0.8183185,1
71,LGK974,SIDM00655,0.020190038,2.6276195,1
