,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,1.9607908,6.073941,1
1,Cisplatin,SIDM01114,2.8416476,2.006427,1
2,WIKI4,SIDM00244,2.5911515,3.914198,1
3,BMS-536924,SIDM00537,1.7161539,1.733863,1
4,Bortezomib,SIDM01093,3.0627844,-4.115848,1
5,MK-1775,SIDM00094,2.4558833,1.91712,1
6,LY2109761,SIDM00539,2.3715222,5.400771,1
7,LGK974,SIDM01233,3.4412956,3.895076,1
8,GDC0810,SIDM00496,0.87063813,4.965005,1
9,Sorafenib,SIDM00551,1.2653197,2.384396,1
10,BMS-536924,SIDM01093,2.6894653,3.1085975,1
11,Bortezomib,SIDM01161,2.4080114,-4.938108,1
12,LGK974,SIDM00520,3.3712795,3.924767,1
13,Fulvestrant,SIDM00136,1.0693582,3.780350333333333,1
14,Entospletinib,SIDM00244,0.48166454,1.924032,1
15,MIM1,SIDM01175,4.245854,4.770428,1
16,Oxaliplatin,SIDM00561,2.2204802,1.8525435,1
17,Cisplatin,SIDM00064,3.3280122,1.7632536666666667,1
18,LY2109761,SIDM00837,1.47183,4.501555,1
19,Cisplatin,SIDM00120,4.0203905,2.2501773333333333,1
20,WIKI4,SIDM01229,2.5724473,4.344849,1
21,MK-1775,SIDM00381,1.8147924,0.971567,1
22,Oxaliplatin,SIDM00539,3.574961,4.1511535,1
23,WIKI4,SIDM00056,1.943482,3.873413,1
24,MIM1,SIDM00042,3.0482738,3.76392,1
25,MIRA-1,SIDM00817,2.687076,5.042824,1
26,LGK974,SIDM01126,2.303531,3.0547295,1
27,Entospletinib,SIDM00375,1.3193055,4.530611,1
28,Cisplatin,SIDM01197,3.6235416,5.9172183333333335,1
29,Cisplatin,SIDM00842,2.2443764,2.6765326666666667,1
30,BMS-536924,SIDM01095,0.9761811,-0.1175565,1
31,BMS-536924,SIDM00202,1.4113259,0.3315213333333333,1
32,GDC0810,SIDM00540,1.9177052,5.695754,1
33,WIKI4,SIDM00377,2.3605914,4.253178,1
34,MIRA-1,SIDM00896,0.017543444,3.206583,1
35,LGK974,SIDM00230,2.5927858,3.247925,1
36,Entospletinib,SIDM00407,0.14467478,0.132074,1
37,GDC0810,SIDM00091,1.8403507,6.973783,1
38,Fulvestrant,SIDM00196,-0.20671436,3.374845333333333,1
39,Sorafenib,SIDM00377,3.2824683,3.169837,1
40,Entospletinib,SIDM01161,1.2041482,3.186478,1
41,MK-1775,SIDM00792,1.6681736,0.563692,1
42,Oxaliplatin,SIDM00550,3.114472,5.7256415,1
43,Oxaliplatin,SIDM00287,1.318005,1.0486,1
44,MK-1775,SIDM01140,0.009487847,-0.266866,1
45,LY2109761,SIDM00317,2.7902944,7.386086,1
46,Fulvestrant,SIDM00565,0.9214239,4.188992333333334,1
47,BMS-536924,SIDM01146,0.9675948,2.648853,1
48,Cisplatin,SIDM00003,3.5146382,3.28203,1
49,WIKI4,SIDM00842,1.7487172,3.679508,1
50,Fulvestrant,SIDM01197,2.1317532,4.608084666666667,1
51,LY2109761,SIDM00835,3.7930264,6.28493,1
52,LY2109761,SIDM00688,1.7234869,3.231947,1
53,Fulvestrant,SIDM00154,-0.08869942,3.346953333333333,1
54,Oxaliplatin,SIDM00953,2.39696,3.4108355,1
55,MIRA-1,SIDM00793,1.4537507,4.095742,1
56,Sorafenib,SIDM00974,3.0936842,1.369742,1
