,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,2.108824,6.073941,1
1,Cisplatin,SIDM01114,2.0185268,2.006427,1
2,WIKI4,SIDM00244,0.22314449,3.914198,1
3,BMS-536924,SIDM00537,1.4386955,1.733863,1
4,Bortezomib,SIDM01093,3.5128932,-4.115848,1
5,MK-1775,SIDM00094,4.6441827,1.91712,1
6,LY2109761,SIDM00539,3.555326,5.400771,1
7,LGK974,SIDM01233,3.0567355,3.895076,1
8,GDC0810,SIDM00496,2.5344903,4.965005,1
9,Sorafenib,SIDM00551,1.887133,2.384396,1
10,BMS-536924,SIDM01093,2.2395418,3.1085975,1
11,Bortezomib,SIDM01161,3.142648,-4.938108,1
12,LGK974,SIDM00520,3.4827306,3.924767,1
13,Fulvestrant,SIDM00136,1.9231006,3.780350333333333,1
14,Entospletinib,SIDM00244,0.8370699,1.924032,1
15,MIM1,SIDM01175,5.238402,4.770428,1
16,Oxaliplatin,SIDM00561,1.4655024,1.8525435,1
17,Cisplatin,SIDM00064,2.7990525,1.7632536666666667,1
18,LY2109761,SIDM00837,2.5381505,4.501555,1
19,Cisplatin,SIDM00120,4.3790307,2.2501773333333333,1
20,WIKI4,SIDM01229,1.7240936,4.344849,1
21,MK-1775,SIDM00381,3.5392156,0.971567,1
22,Oxaliplatin,SIDM00539,3.4479449,4.1511535,1
23,WIKI4,SIDM00056,0.7661377,3.873413,1
24,MIM1,SIDM00042,4.027933,3.76392,1
25,MIRA-1,SIDM00817,2.0565848,5.042824,1
26,LGK974,SIDM01126,2.390035,3.0547295,1
27,Entospletinib,SIDM00375,2.6623514,4.530611,1
28,Cisplatin,SIDM01197,3.238081,5.9172183333333335,1
29,Cisplatin,SIDM00842,1.2995859,2.6765326666666667,1
30,BMS-536924,SIDM01095,1.0414534,-0.1175565,1
31,BMS-536924,SIDM00202,1.6644212,0.3315213333333333,1
32,GDC0810,SIDM00540,2.678429,5.695754,1
33,WIKI4,SIDM00377,1.3903902,4.253178,1
34,MIRA-1,SIDM00896,0.6114372,3.206583,1
35,LGK974,SIDM00230,1.586995,3.247925,1
36,Entospletinib,SIDM00407,-0.54111934,0.132074,1
37,GDC0810,SIDM00091,1.9865776,6.973783,1
38,Fulvestrant,SIDM00196,1.4875237,3.374845333333333,1
39,Sorafenib,SIDM00377,3.1882164,3.169837,1
40,Entospletinib,SIDM01161,0.9188518,3.186478,1
41,MK-1775,SIDM00792,2.9791706,0.563692,1
42,Oxaliplatin,SIDM00550,2.7300556,5.7256415,1
43,Oxaliplatin,SIDM00287,0.8309326,1.0486,1
44,MK-1775,SIDM01140,2.0308676,-0.266866,1
45,LY2109761,SIDM00317,5.664297,7.386086,1
46,Fulvestrant,SIDM00565,2.9722288,4.188992333333334,1
47,BMS-536924,SIDM01146,1.6657695,2.648853,1
48,Cisplatin,SIDM00003,2.4723892,3.28203,1
49,WIKI4,SIDM00842,1.4431183,3.679508,1
50,Fulvestrant,SIDM01197,2.8420513,4.608084666666667,1
51,LY2109761,SIDM00835,4.4289937,6.28493,1
52,LY2109761,SIDM00688,1.8151071,3.231947,1
53,Fulvestrant,SIDM00154,2.1132405,3.346953333333333,1
54,Oxaliplatin,SIDM00953,1.8603826,3.4108355,1
55,MIRA-1,SIDM00793,2.0265715,4.095742,1
56,Sorafenib,SIDM00974,1.8036667,1.369742,1
57,LGK974,SIDM00346,1.4139644,2.4880465000000003,1
58,Cisplatin,SIDM00216,1.9683534,2.102376,1
59,Sorafenib,SIDM01175,5.004819,5.0521495000000005,1
60,Sorafenib,SIDM00324,2.1373103,1.6373965,1
61,MIRA-1,SIDM01205,1.2216985,4.267002,1
62,GDC0810,SIDM00834,4.2915463,4.574205,1
63,Bortezomib,SIDM00411,5.2442913,-3.866131,1
64,Entospletinib,SIDM00182,2.0416338,3.681224,1
65,Bortezomib,SIDM00328,2.8074377,-3.679071,1
66,LY2109761,SIDM01064,2.995659,5.144615,1
67,Oxaliplatin,SIDM00252,3.5669172,5.741103,1
68,MK-1775,SIDM00719,4.9074802,2.743954,1
69,LY2109761,SIDM00195,3.0308702,6.166521,1
70,Cisplatin,SIDM01140,1.4557643,0.8183185,1
71,LGK974,SIDM00655,1.4963021,2.6276195,1
72,Oxaliplatin,SIDM00251,2.8230898,3.969453,1
73,Oxaliplatin,SIDM00309,2.6808808,4.0868735,1
74,BMS-536924,SIDM00606,1.7949938,4.2037495,1
75,LGK974,SIDM00156,3.2039378,2.9715695,1
76,MIM1,SIDM00077,3.3982327,3.948924,1
77,WIKI4,SIDM00121,0.47083843,3.710353,1
