,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,2.7493947,6.073941,1
1,Cisplatin,SIDM01114,1.9798206,2.006427,1
2,WIKI4,SIDM00244,1.6938292,3.914198,1
3,BMS-536924,SIDM00537,3.4844146,1.733863,1
4,Bortezomib,SIDM01093,3.0317624,-4.115848,1
5,MK-1775,SIDM00094,3.6288717,1.91712,1
6,LY2109761,SIDM00539,1.0337111,5.400771,1
7,LGK974,SIDM01233,3.8400612,3.895076,1
8,GDC0810,SIDM00496,2.7571623,4.965005,1
9,Sorafenib,SIDM00551,-1.8133305,2.384396,1
10,BMS-536924,SIDM01093,3.458882,3.1085975,1
11,Bortezomib,SIDM01161,2.082016,-4.938108,1
12,LGK974,SIDM00520,3.6563656,3.924767,1
13,Fulvestrant,SIDM00136,3.3408105,3.780350333333333,1
14,Entospletinib,SIDM00244,0.2621512,1.924032,1
15,MIM1,SIDM01175,2.3182688,4.770428,1
16,Oxaliplatin,SIDM00561,-0.0733306,1.8525435,1
17,Cisplatin,SIDM00064,1.8015989,1.7632536666666667,1
18,LY2109761,SIDM00837,1.1824566,4.501555,1
19,Cisplatin,SIDM00120,1.5225252,2.2501773333333333,1
20,WIKI4,SIDM01229,2.6125195,4.344849,1
21,MK-1775,SIDM00381,3.7981303,0.971567,1
22,Oxaliplatin,SIDM00539,1.9554735,4.1511535,1
23,WIKI4,SIDM00056,3.021262,3.873413,1
24,MIM1,SIDM00042,1.6228322,3.76392,1
25,MIRA-1,SIDM00817,2.5243683,5.042824,1
26,LGK974,SIDM01126,2.7270148,3.0547295,1
27,Entospletinib,SIDM00375,1.7611115,4.530611,1
28,Cisplatin,SIDM01197,2.949199,5.9172183333333335,1
29,Cisplatin,SIDM00842,1.9412347,2.6765326666666667,1
30,BMS-536924,SIDM01095,1.653474,-0.1175565,1
31,BMS-536924,SIDM00202,2.3216853,0.3315213333333333,1
32,GDC0810,SIDM00540,2.4532082,5.695754,1
33,WIKI4,SIDM00377,2.6508577,4.253178,1
34,MIRA-1,SIDM00896,1.2547171,3.206583,1
35,LGK974,SIDM00230,2.8012445,3.247925,1
36,Entospletinib,SIDM00407,-0.1944727,0.132074,1
37,GDC0810,SIDM00091,4.122235,6.973783,1
38,Fulvestrant,SIDM00196,3.3862638,3.374845333333333,1
39,Sorafenib,SIDM00377,-1.6568602,3.169837,1
40,Entospletinib,SIDM01161,0.50771904,3.186478,1
41,MK-1775,SIDM00792,2.0552442,0.563692,1
42,Oxaliplatin,SIDM00550,1.0798904,5.7256415,1
43,Oxaliplatin,SIDM00287,-0.8570477,1.0486,1
44,MK-1775,SIDM01140,2.638053,-0.266866,1
45,LY2109761,SIDM00317,2.3692853,7.386086,1
46,Fulvestrant,SIDM00565,4.0072618,4.188992333333334,1
47,BMS-536924,SIDM01146,3.3303812,2.648853,1
48,Cisplatin,SIDM00003,2.3021958,3.28203,1
49,WIKI4,SIDM00842,2.0001957,3.679508,1
50,Fulvestrant,SIDM01197,4.424462,4.608084666666667,1
51,LY2109761,SIDM00835,3.7147746,6.28493,1
52,LY2109761,SIDM00688,-0.2290701,3.231947,1
53,Fulvestrant,SIDM00154,2.565103,3.346953333333333,1
54,Oxaliplatin,SIDM00953,0.60714686,3.4108355,1
55,MIRA-1,SIDM00793,2.0000415,4.095742,1
56,Sorafenib,SIDM00974,-1.1996475,1.369742,1
57,LGK974,SIDM00346,1.9211583,2.4880465000000003,1
58,Cisplatin,SIDM00216,0.6125217,2.102376,1
59,Sorafenib,SIDM01175,1.4598812,5.0521495000000005,1
60,Sorafenib,SIDM00324,-0.0346969,1.6373965,1
61,MIRA-1,SIDM01205,1.2180755,4.267002,1
62,GDC0810,SIDM00834,2.965583,4.574205,1
63,Bortezomib,SIDM00411,5.676763,-3.866131,1
64,Entospletinib,SIDM00182,1.996291,3.681224,1
65,Bortezomib,SIDM00328,2.716764,-3.679071,1
66,LY2109761,SIDM01064,1.5169557,5.144615,1
67,Oxaliplatin,SIDM00252,2.1941013,5.741103,1
68,MK-1775,SIDM00719,3.186953,2.743954,1
69,LY2109761,SIDM00195,1.8343263,6.166521,1
70,Cisplatin,SIDM01140,0.55417717,0.8183185,1
71,LGK974,SIDM00655,2.2906082,2.6276195,1
72,Oxaliplatin,SIDM00251,0.39468485,3.969453,1
73,Oxaliplatin,SIDM00309,1.9077119,4.0868735,1
74,BMS-536924,SIDM00606,3.266103,4.2037495,1
75,LGK974,SIDM00156,3.1642592,2.9715695,1
76,MIM1,SIDM00077,0.12380714,3.948924,1
77,WIKI4,SIDM00121,0.53804755,3.710353,1
78,Sorafenib,SIDM00631,1.9605572,3.021151,1
79,Cisplatin,SIDM00577,1.8290638,1.556485,1
80,Cisplatin,SIDM00530,-1.5880741,3.6627673333333335,1
81,GDC0810,SIDM00444,2.6279767,5.8931,1
82,Cisplatin,SIDM00316,2.0260468,2.198929,1
83,GDC0810,SIDM00375,2.839339,5.476823,1
84,LGK974,SIDM00438,2.88841,3.2050435,1
85,Bortezomib,SIDM00266,1.8661302,-4.999663,1
86,WIKI4,SIDM00472,3.8219812,3.497884,1
87,Oxaliplatin,SIDM00003,1.3453286,4.0931755,1
88,Entospletinib,SIDM00577,1.9022566,4.895605,1
89,Fulvestrant,SIDM00813,2.9880521,3.984098,1
90,Sorafenib,SIDM00976,-0.5991418,4.695765,1
91,MK-1775,SIDM00543,2.2574332,0.342718,1
92,LY2109761,SIDM00975,0.40217015,3.761119,1
93,LGK974,SIDM00496,2.736273,3.1396395000000004,1
94,Oxaliplatin,SIDM00488,1.1222879,6.628916,1
95,Oxaliplatin,SIDM00832,1.9618187,4.5897575,1
96,Entospletinib,SIDM00056,1.5662932,2.671582,1
97,WIKI4,SIDM00418,4.334942,3.522113,1
98,MK-1775,SIDM01163,5.2681227,1.949721,1
99,Sorafenib,SIDM00094,0.5675594,4.49228,1
100,WIKI4,SIDM00813,1.9559158,4.115607,1
101,BMS-536924,SIDM00156,2.8314734,3.0951350000000004,1
102,LY2109761,SIDM00393,0.36949763,5.61415,1
103,WIKI4,SIDM00205,1.6653664,3.654025,1
104,Entospletinib,SIDM00833,2.943506,5.575384,1
105,LGK974,SIDM00343,3.5094025,4.0447195,1
106,GDC0810,SIDM00302,1.8391542,5.208002,1
107,LGK974,SIDM00612,4.939694,4.5903875,1
108,BMS-536924,SIDM00203,2.1645348,1.302424,1
109,Sorafenib,SIDM00277,-1.9590342,-1.4240849999999998,1
110,Cisplatin,SIDM00326,1.3162959,2.638646,1
111,Cisplatin,SIDM00905,0.67304784,2.185283333333333,1
112,WIKI4,SIDM01247,0.98549366,3.411874,1
113,MIM1,SIDM00113,3.1117675,5.236097,1
114,Entospletinib,SIDM00929,1.6909628,3.289124,1
115,LGK974,SIDM00137,3.2869475,4.3079575000000006,1
116,MK-1775,SIDM01146,2.5305092,0.603677,1
117,MIRA-1,SIDM00964,1.5425843,6.366225,1
118,LGK974,SIDM00534,3.2673728,2.602404,1
119,Entospletinib,SIDM00154,1.1207802,2.0514,1
120,Oxaliplatin,SIDM00064,1.0229023,5.8683425,1
121,Cisplatin,SIDM01007,1.0816977,3.553252333333333,1
122,GDC0810,SIDM00181,2.8478134,5.745348,1
123,Bortezomib,SIDM00465,3.98431,-3.646512,1
124,Fulvestrant,SIDM00864,2.5277197,4.1038293333333336,1
125,Sorafenib,SIDM00393,-0.7807449,2.603132,1
126,Oxaliplatin,SIDM00111,1.5613656,5.434399,1
127,BMS-536924,SIDM00291,1.9333311,1.9841015,1
128,Entospletinib,SIDM00551,1.2366906,2.279325,1
129,Cisplatin,SIDM00976,2.454717,1.8721083333333333,1
130,GDC0810,SIDM00195,2.7644188,4.988147,1
131,MIRA-1,SIDM01155,1.9440875,6.700481,1
132,Bortezomib,SIDM00808,1.2755227,-5.6939755000000005,1
133,Bortezomib,SIDM00813,1.3118728,-5.087346,1
134,LY2109761,SIDM00190,1.8573052,5.476123,1
135,WIKI4,SIDM00659,2.6544247,3.038173,1
136,Bortezomib,SIDM01174,4.6264505,-3.799552,1
137,MIRA-1,SIDM00905,1.9927369,4.905862,1
138,Cisplatin,SIDM00077,2.2218597,3.380304666666667,1
139,GDC0810,SIDM00214,2.872405,4.293846,1
140,Entospletinib,SIDM00973,0.7583536,4.424175,1
141,LGK974,SIDM00576,2.821727,2.508788,1
142,LY2109761,SIDM00968,0.10988078,4.330641,1
143,MIRA-1,SIDM00044,2.7178116,5.696241,1
144,MK-1775,SIDM00591,2.0256293,-0.424053,1
145,LGK974,SIDM00859,2.2967536,2.171331,1
146,WIKI4,SIDM00540,2.404116,0.749129,1
147,WIKI4,SIDM01206,1.4233102,2.258782,1
148,MIRA-1,SIDM00195,2.6779268,4.286122,1
149,MIRA-1,SIDM00483,4.243677,7.397263,1
150,Bortezomib,SIDM00537,2.7509882,-4.834036,1
151,Entospletinib,SIDM00417,2.0032072,4.277612,1
152,LGK974,SIDM00176,2.6950855,4.662872,1
153,MIRA-1,SIDM00064,1.8698757,5.214936,1
154,Sorafenib,SIDM00875,-1.7447147,2.771465,1
155,Oxaliplatin,SIDM00190,2.5433743,5.759866,1
156,MIRA-1,SIDM01114,1.4865191,5.219343,1
157,GDC0810,SIDM00094,3.8042955,5.804134,1
158,WIKI4,SIDM00623,2.541847,4.018454,1
159,Bortezomib,SIDM01092,2.8725436,-4.902234,1
160,Sorafenib,SIDM00323,-0.4837574,1.950347,1
161,MIRA-1,SIDM00251,2.7701542,5.964001,1
162,WIKI4,SIDM00837,3.09193,2.846574,1
163,Cisplatin,SIDM00967,-2.0372818,4.0666226666666665,1
164,Entospletinib,SIDM00111,2.6175463,5.177424,1
165,MIRA-1,SIDM01183,1.9987365,6.054691,1
166,MIM1,SIDM00180,0.67180896,4.132666,1
167,Sorafenib,SIDM00841,-1.0163039,2.724399,1
168,LY2109761,SIDM00407,-1.1906651,3.715375,1
169,Oxaliplatin,SIDM00121,-0.76242757,2.3998195,1
170,LGK974,SIDM01114,3.0317667,3.508401,1
171,BMS-536924,SIDM00974,2.515927,0.7108304999999999,1
172,MK-1775,SIDM00096,0.63714784,-1.671943,1
173,LGK974,SIDM00623,3.5698266,2.8612335,1
174,MIRA-1,SIDM00241,1.390645,3.97239,1
175,Entospletinib,SIDM00677,1.47076,4.500123,1
176,MIRA-1,SIDM00411,5.0365095,7.413594,1
177,WIKI4,SIDM00211,0.32434258,2.230729,1
178,GDC0810,SIDM00377,2.5545266,6.284406,1
179,BMS-536924,SIDM00294,2.5877805,2.805907,1
180,GDC0810,SIDM00758,3.052399,5.455362,1
181,MIM1,SIDM00576,0.66666186,2.5892565000000003,1
182,MIM1,SIDM00258,1.7364286,2.9081725,1
183,WIKI4,SIDM00826,3.2290175,3.667908,1
184,Bortezomib,SIDM00627,3.1023793,-4.092524,1
185,Bortezomib,SIDM00659,2.9057524,-5.482082,1
186,LY2109761,SIDM01259,-0.51142967,5.708691,1
187,Oxaliplatin,SIDM01168,2.1848133,4.864938,1
188,Fulvestrant,SIDM00203,3.1203787,4.209584666666667,1
189,GDC0810,SIDM00958,1.3950926,4.048886,1
190,GDC0810,SIDM00256,1.5236344,3.788929,1
191,MIM1,SIDM00230,0.12084417,2.681586,1
192,BMS-536924,SIDM00003,2.4297328,1.293377,1
193,Cisplatin,SIDM00308,1.2328483,2.5013756666666667,1
194,BMS-536924,SIDM01168,3.3923557,2.2822940000000003,1
195,Fulvestrant,SIDM01042,2.851949,2.528035,1
196,Fulvestrant,SIDM01095,3.0008776,3.891611,1
197,Fulvestrant,SIDM01145,2.1443682,2.6778145,1
198,Cisplatin,SIDM00114,1.239509,2.277400333333333,1
199,Oxaliplatin,SIDM00332,2.386441,7.465116500000001,1
200,LY2109761,SIDM00472,1.1765482,6.55587,1
201,MK-1775,SIDM00783,3.434696,0.757976,1
202,MK-1775,SIDM01228,2.7910526,0.113128,1
203,Entospletinib,SIDM00808,1.3239876,1.689908,1
204,Cisplatin,SIDM00104,2.7323895,2.6749336666666665,1
205,Cisplatin,SIDM00101,2.437977,4.437650666666666,1
206,BMS-536924,SIDM00420,2.9556265,2.764048,1
207,LGK974,SIDM00584,3.1330926,4.009641,1
208,MK-1775,SIDM00427,1.2736733,-1.917003,1
209,MIRA-1,SIDM00584,2.3585234,5.29915,1
210,Cisplatin,SIDM00379,2.2745833,2.529134,1
211,Oxaliplatin,SIDM00534,1.6627287,4.912083,1
212,Bortezomib,SIDM00835,5.195103,-3.574759,1
213,Bortezomib,SIDM00394,3.2777264,-5.112275,1
214,Cisplatin,SIDM00501,0.35442826,2.2175393333333333,1
215,LY2109761,SIDM00316,0.52695835,5.699664,1
216,LGK974,SIDM00532,3.2653024,4.921738,1
217,MIM1,SIDM00264,2.1029232,2.6642525,1
218,BMS-536924,SIDM00262,2.9313807,1.00127,1
219,WIKI4,SIDM01233,3.1622312,2.965499,1
220,MIRA-1,SIDM00299,3.8589132,5.658231,1
221,LGK974,SIDM00262,3.8674042,4.7499395,1
222,WIKI4,SIDM00896,1.3189746,4.151501,1
223,BMS-536924,SIDM00655,2.0236678,1.5637575,1
224,GDC0810,SIDM00393,2.5681283,4.588456,1
225,MIM1,SIDM00091,2.1493356,4.364178,1
226,Cisplatin,SIDM00375,1.3767644,0.9198833333333334,1
227,Sorafenib,SIDM00156,-1.1662343,1.7130655,1
228,Fulvestrant,SIDM01146,3.6906269,3.6450526666666665,1
229,GDC0810,SIDM00202,2.6445382,4.803162,1
230,Oxaliplatin,SIDM00623,1.9752127,4.2083035,1
231,Oxaliplatin,SIDM00842,1.02583,4.168295,1
232,Oxaliplatin,SIDM00677,1.146312,1.7760415,1
233,LY2109761,SIDM00490,0.6909914,5.87794,1
234,MK-1775,SIDM00584,2.7406363,0.902446,1
235,Cisplatin,SIDM00388,1.2943996,3.035971,1
236,WIKI4,SIDM00948,1.8680875,2.775125,1
237,MK-1775,SIDM00837,3.721401,0.306495,1
238,Cisplatin,SIDM00180,0.00805033,0.389721,1
239,LY2109761,SIDM00367,0.81663346,3.935977,1
240,Fulvestrant,SIDM00789,3.2489126,3.274134,1
241,WIKI4,SIDM00113,4.272608,6.579119,1
242,LY2109761,SIDM00808,0.07844565,4.954051,1
243,MIRA-1,SIDM00688,1.3870082,1.941842,1
244,Cisplatin,SIDM00923,0.29759505,2.580521,1
245,Fulvestrant,SIDM00267,3.8406875,4.583618,1
246,LY2109761,SIDM00243,-0.9357742,4.132379,1
247,LGK974,SIDM00487,3.0920181,2.7770725,1
248,LY2109761,SIDM00287,-0.57677376,4.325631,1
249,GDC0810,SIDM00410,1.8662986,4.523499,1
250,WIKI4,SIDM00289,2.1875703,2.416236,1
251,Bortezomib,SIDM01140,2.0070002,-5.017031,1
252,BMS-536924,SIDM00121,1.8668796,2.7098596666666666,1
253,Oxaliplatin,SIDM00917,0.7016831,2.188653,1
254,Fulvestrant,SIDM01073,3.066096,3.739105666666666,1
255,MIM1,SIDM00120,1.5988997,3.378693,1
256,MK-1775,SIDM00632,2.0067058,-0.96393,1
257,LGK974,SIDM00317,6.0521665,4.72747,1
258,Cisplatin,SIDM00668,1.8329252,0.237485,1
259,Sorafenib,SIDM00964,-1.8480778,3.012335,1
260,Sorafenib,SIDM01114,-1.3214046,2.613168,1
261,GDC0810,SIDM01102,2.2980647,5.000745,1
262,GDC0810,SIDM00323,1.9792137,4.604251,1
263,LY2109761,SIDM00488,1.9739136,5.672061,1
264,WIKI4,SIDM00374,2.2721527,3.552694,1
265,MIM1,SIDM00375,0.87971956,2.802578,1
266,GDC0810,SIDM00064,2.7348483,5.288375,1
267,MIRA-1,SIDM00623,2.5835087,4.466915,1
268,Oxaliplatin,SIDM01093,2.6459174,5.6005405,1
269,MIRA-1,SIDM00410,2.5135944,3.986948,1
270,MIRA-1,SIDM00488,2.8248382,5.710343,1
271,LY2109761,SIDM00127,0.43498072,4.489238,1
272,Entospletinib,SIDM00023,2.0018523,2.919166,1
273,MK-1775,SIDM00276,2.4017766,0.69313,1
274,WIKI4,SIDM01064,2.7221196,1.942038,1
275,MIM1,SIDM00371,2.6893408,4.433738,1
276,MK-1775,SIDM00974,2.897157,1.757535,1
277,LGK974,SIDM00517,3.967288,3.0865375000000004,1
278,Bortezomib,SIDM00198,3.132793,-4.8653945,1
279,Oxaliplatin,SIDM00923,0.092432715,5.6810165,1
280,GDC0810,SIDM00659,3.0675943,5.657819,1
281,Sorafenib,SIDM00969,-1.1667218,-0.634442,1
282,GDC0810,SIDM00261,1.577524,3.590424,1
283,BMS-536924,SIDM00783,2.7223742,0.97368,1
284,MIM1,SIDM00276,0.58034515,3.824701,1
285,MIM1,SIDM00659,0.34095407,4.0376355,1
