,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,5.666759,6.073941,1
1,Cisplatin,SIDM01114,2.6007786,2.006427,1
2,WIKI4,SIDM00244,3.0630765,3.914198,1
3,BMS-536924,SIDM00537,1.7856002,1.733863,1
4,Bortezomib,SIDM01093,-4.006988,-4.115848,1
5,MK-1775,SIDM00094,2.6285574,1.91712,1
6,LY2109761,SIDM00539,5.1195025,5.400771,1
7,LGK974,SIDM01233,3.1063898,3.895076,1
8,GDC0810,SIDM00496,4.5121236,4.965005,1
9,Sorafenib,SIDM00551,1.9519309,2.384396,1
10,BMS-536924,SIDM01093,2.756927,3.1085975,1
11,Bortezomib,SIDM01161,-6.0028567,-4.938108,1
12,LGK974,SIDM00520,3.9656496,3.924767,1
13,Fulvestrant,SIDM00136,4.1412024,3.780350333333333,1
14,Entospletinib,SIDM00244,2.5507648,1.924032,1
15,MIM1,SIDM01175,4.8711705,4.770428,1
16,Oxaliplatin,SIDM00561,1.6153007,1.8525435,1
17,Epirubicin,SIDM00565,-1.1598074,-0.311385,1
18,VE821,SIDM01090,3.1680422,3.11085,1
19,Dinaciclib,SIDM00291,-2.6685102,-2.624957,1
20,Cediranib,SIDM00837,0.772872,1.05822,1
21,Vorinostat,SIDM01187,1.7983104,1.608329,1
22,Buparlisib,SIDM00077,0.3261578,0.013728,1
23,Cisplatin,SIDM00064,2.6693223,1.7632536666666667,1
24,PCI-34051,SIDM00332,5.3096213,5.746768,1
25,Vinblastine,SIDM00174,-5.16895,-4.493240500000001,1
26,IWP-2,SIDM00793,2.5370905,2.146301,1
27,VX-11e,SIDM00758,0.55494297,1.657313,1
28,LY2109761,SIDM00837,5.219834,4.501555,1
29,Nilotinib,SIDM01247,2.0606883,1.1534605,1
30,Linsitinib,SIDM00699,4.352115,2.579066,1
31,AT13148,SIDM00537,2.5518153,2.842459,1
32,Cisplatin,SIDM00120,3.0650618,2.2501773333333333,1
33,BMS-345541,SIDM00719,4.5604987,5.569043,1
34,WIKI4,SIDM01229,4.6872697,4.344849,1
35,GSK1904529A,SIDM00287,2.561998,2.695081,1
36,XAV939,SIDM00964,2.4841568,2.5174255,1
37,AZD8186,SIDM00098,3.2954643,3.6110575,1
38,Alpelisib,SIDM00309,3.83217,4.972602,1
39,Navitoclax,SIDM00381,2.73368,3.9914675,1
40,Nutlin-3a (-),SIDM00885,4.6264253,4.117058500000001,1
41,MK-1775,SIDM00381,1.8882747,0.971567,1
42,Oxaliplatin,SIDM00539,4.0306106,4.1511535,1
43,SCH772984,SIDM00826,-1.2180321,-2.371284,1
44,WIKI4,SIDM00056,3.7978785,3.873413,1
45,AMG-319,SIDM00351,4.672852,4.381102,1
46,MIM1,SIDM00042,4.3438983,3.76392,1
47,Luminespib,SIDM00655,-1.9711154,-3.2395240000000003,1
48,MIRA-1,SIDM00817,5.855546,5.042824,1
