,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,3.6186686,6.073941,1
1,Cisplatin,SIDM01114,2.1793325,2.006427,1
2,WIKI4,SIDM00244,-0.12070556,3.914198,1
3,BMS-536924,SIDM00537,1.4442487,1.733863,1
4,Bortezomib,SIDM01093,2.619683,-4.115848,1
5,MK-1775,SIDM00094,3.3798742,1.91712,1
6,LY2109761,SIDM00539,2.2873597,5.400771,1
7,LGK974,SIDM01233,3.1529012,3.895076,1
8,GDC0810,SIDM00496,0.24748608,4.965005,1
9,Sorafenib,SIDM00551,0.926454,2.384396,1
10,BMS-536924,SIDM01093,2.6715693,3.1085975,1
11,Bortezomib,SIDM01161,1.2015307,-4.938108,1
12,LGK974,SIDM00520,2.8733864,3.924767,1
13,Fulvestrant,SIDM00136,1.795771,3.780350333333333,1
14,Entospletinib,SIDM00244,-0.26338553,1.924032,1
15,MIM1,SIDM01175,5.823549,4.770428,1
16,Oxaliplatin,SIDM00561,0.38640708,1.8525435,1
17,Cisplatin,SIDM00064,2.6155937,1.7632536666666667,1
18,LY2109761,SIDM00837,1.2674253,4.501555,1
19,Cisplatin,SIDM00120,3.3471713,2.2501773333333333,1
20,WIKI4,SIDM01229,1.0535457,4.344849,1
21,MK-1775,SIDM00381,2.4111435,0.971567,1
22,Oxaliplatin,SIDM00539,2.2738016,4.1511535,1
23,WIKI4,SIDM00056,0.5560172,3.873413,1
24,MIM1,SIDM00042,3.2872567,3.76392,1
25,MIRA-1,SIDM00817,3.6728544,5.042824,1
26,LGK974,SIDM01126,2.290098,3.0547295,1
27,Entospletinib,SIDM00375,1.8807831,4.530611,1
28,Cisplatin,SIDM01197,2.6179578,5.9172183333333335,1
29,Cisplatin,SIDM00842,0.9518394,2.6765326666666667,1
30,BMS-536924,SIDM01095,1.1470302,-0.1175565,1
31,BMS-536924,SIDM00202,1.7138944,0.3315213333333333,1
32,GDC0810,SIDM00540,0.8055809,5.695754,1
33,WIKI4,SIDM00377,1.8942598,4.253178,1
34,MIRA-1,SIDM00896,1.7960364,3.206583,1
35,LGK974,SIDM00230,1.0901946,3.247925,1
36,Entospletinib,SIDM00407,0.7649159,0.132074,1
37,GDC0810,SIDM00091,1.6792536,6.973783,1
38,Fulvestrant,SIDM00196,0.82343084,3.374845333333333,1
39,Sorafenib,SIDM00377,1.4929506,3.169837,1
40,Entospletinib,SIDM01161,0.6198223,3.186478,1
41,MK-1775,SIDM00792,1.7308289,0.563692,1
42,Oxaliplatin,SIDM00550,2.2147985,5.7256415,1
43,Oxaliplatin,SIDM00287,-0.037834316,1.0486,1
44,MK-1775,SIDM01140,0.37107855,-0.266866,1
45,LY2109761,SIDM00317,4.6554065,7.386086,1
46,Fulvestrant,SIDM00565,2.521665,4.188992333333334,1
47,BMS-536924,SIDM01146,1.7709118,2.648853,1
48,Cisplatin,SIDM00003,2.0813813,3.28203,1
49,WIKI4,SIDM00842,0.75475866,3.679508,1
50,Fulvestrant,SIDM01197,2.6131203,4.608084666666667,1
51,LY2109761,SIDM00835,3.1787224,6.28493,1
52,LY2109761,SIDM00688,1.1853067,3.231947,1
53,Fulvestrant,SIDM00154,1.0082983,3.346953333333333,1
54,Oxaliplatin,SIDM00953,0.7677557,3.4108355,1
55,MIRA-1,SIDM00793,3.4281564,4.095742,1
56,Sorafenib,SIDM00974,0.5837651,1.369742,1
57,LGK974,SIDM00346,1.0120366,2.4880465000000003,1
58,Cisplatin,SIDM00216,1.5880936,2.102376,1
59,Sorafenib,SIDM01175,3.480282,5.0521495000000005,1
60,Sorafenib,SIDM00324,1.074057,1.6373965,1
61,MIRA-1,SIDM01205,2.0638943,4.267002,1
62,GDC0810,SIDM00834,2.498766,4.574205,1
63,Bortezomib,SIDM00411,3.6193264,-3.866131,1
64,Entospletinib,SIDM00182,2.9172626,3.681224,1
65,Bortezomib,SIDM00328,0.9780169,-3.679071,1
66,LY2109761,SIDM01064,1.9813098,5.144615,1
67,Oxaliplatin,SIDM00252,2.088026,5.741103,1
68,MK-1775,SIDM00719,3.7791495,2.743954,1
69,LY2109761,SIDM00195,2.2773142,6.166521,1
70,Cisplatin,SIDM01140,1.0118816,0.8183185,1
71,LGK974,SIDM00655,0.7884275,2.6276195,1
72,Oxaliplatin,SIDM00251,1.7083665,3.969453,1
73,Oxaliplatin,SIDM00309,1.9445422,4.0868735,1
74,BMS-536924,SIDM00606,1.8295696,4.2037495,1
75,LGK974,SIDM00156,2.523135,2.9715695,1
76,MIM1,SIDM00077,3.5201254,3.948924,1
77,WIKI4,SIDM00121,-0.10457195,3.710353,1
78,Sorafenib,SIDM00631,2.3042579,3.021151,1
79,Cisplatin,SIDM00577,2.4437895,1.556485,1
80,Cisplatin,SIDM00530,1.672379,3.6627673333333335,1
81,GDC0810,SIDM00444,0.060475692,5.8931,1
82,Cisplatin,SIDM00316,2.2627063,2.198929,1
83,GDC0810,SIDM00375,1.2898057,5.476823,1
84,LGK974,SIDM00438,2.245603,3.2050435,1
85,Bortezomib,SIDM00266,0.417319,-4.999663,1
86,WIKI4,SIDM00472,2.016027,3.497884,1
87,Oxaliplatin,SIDM00003,1.432518,4.0931755,1
88,Entospletinib,SIDM00577,2.0885684,4.895605,1
89,Fulvestrant,SIDM00813,0.61197966,3.984098,1
90,Sorafenib,SIDM00976,1.2207323,4.695765,1
91,MK-1775,SIDM00543,0.9692343,0.342718,1
92,LY2109761,SIDM00975,2.9551215,3.761119,1
93,LGK974,SIDM00496,1.2861654,3.1396395000000004,1
94,Oxaliplatin,SIDM00488,1.8892378,6.628916,1
95,Oxaliplatin,SIDM00832,2.8108115,4.5897575,1
96,Entospletinib,SIDM00056,1.5721875,2.671582,1
97,WIKI4,SIDM00418,2.0962577,3.522113,1
98,MK-1775,SIDM01163,3.3376143,1.949721,1
99,Sorafenib,SIDM00094,2.8816159,4.49228,1
100,WIKI4,SIDM00813,-0.06333749,4.115607,1
101,BMS-536924,SIDM00156,2.6322408,3.0951350000000004,1
102,LY2109761,SIDM00393,1.7356272,5.61415,1
103,WIKI4,SIDM00205,-0.6647407,3.654025,1
104,Entospletinib,SIDM00833,2.7536569,5.575384,1
105,LGK974,SIDM00343,3.2154443,4.0447195,1
106,GDC0810,SIDM00302,0.49002874,5.208002,1
107,LGK974,SIDM00612,3.5117455,4.5903875,1
108,BMS-536924,SIDM00203,1.6991001,1.302424,1
109,Sorafenib,SIDM00277,0.1220835,-1.4240849999999998,1
110,Cisplatin,SIDM00326,1.9428979,2.638646,1
111,Cisplatin,SIDM00905,1.926224,2.185283333333333,1
112,WIKI4,SIDM01247,1.1383909,3.411874,1
113,MIM1,SIDM00113,4.2436147,5.236097,1
114,Entospletinib,SIDM00929,2.7621107,3.289124,1
115,LGK974,SIDM00137,1.6888868,4.3079575000000006,1
116,MK-1775,SIDM01146,1.9837782,0.603677,1
117,MIRA-1,SIDM00964,2.8109818,6.366225,1
118,LGK974,SIDM00534,1.7815877,2.602404,1
119,Entospletinib,SIDM00154,1.471518,2.0514,1
120,Oxaliplatin,SIDM00064,2.0984006,5.8683425,1
121,Cisplatin,SIDM01007,0.8148448,3.553252333333333,1
122,GDC0810,SIDM00181,1.0883085,5.745348,1
123,Bortezomib,SIDM00465,1.3558818,-3.646512,1
124,Fulvestrant,SIDM00864,1.2732095,4.1038293333333336,1
