,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,6.663168,6.073941,1
1,Cisplatin,SIDM01114,1.8372844,2.006427,1
2,WIKI4,SIDM00244,3.5749838,3.914198,1
3,BMS-536924,SIDM00537,2.1189287,1.733863,1
4,Bortezomib,SIDM01093,-4.609573,-4.115848,1
5,MK-1775,SIDM00094,1.337358,1.91712,1
6,LY2109761,SIDM00539,5.6023536,5.400771,1
7,LGK974,SIDM01233,3.3460848,3.895076,1
8,GDC0810,SIDM00496,4.8757987,4.965005,1
9,Sorafenib,SIDM00551,2.4025261,2.384396,1
10,BMS-536924,SIDM01093,3.2723787,3.1085975,1
11,Bortezomib,SIDM01161,-5.7177544,-4.938108,1
12,LGK974,SIDM00520,3.9204528,3.924767,1
13,Fulvestrant,SIDM00136,4.1345243,3.780350333333333,1
14,Entospletinib,SIDM00244,2.3438735,1.924032,1
15,MIM1,SIDM01175,3.9132845,4.770428,1
16,Oxaliplatin,SIDM00561,1.8549298,1.8525435,1
17,Epirubicin,SIDM00565,-0.14954568,-0.311385,1
18,VE821,SIDM01090,3.3984845,3.11085,1
19,Dinaciclib,SIDM00291,-2.0373297,-2.624957,1
20,Cediranib,SIDM00837,2.5948966,1.05822,1
21,Vorinostat,SIDM01187,2.5118544,1.608329,1
22,Buparlisib,SIDM00077,1.037488,0.013728,1
23,Cisplatin,SIDM00064,2.6036427,1.7632536666666667,1
24,PCI-34051,SIDM00332,5.8945165,5.746768,1
25,Vinblastine,SIDM00174,-4.887301,-4.493240500000001,1
26,IWP-2,SIDM00793,2.5010798,2.146301,1
27,VX-11e,SIDM00758,2.1249363,1.657313,1
28,LY2109761,SIDM00837,5.612865,4.501555,1
29,Nilotinib,SIDM01247,1.8958426,1.1534605,1
30,Linsitinib,SIDM00699,3.707243,2.579066,1
31,AT13148,SIDM00537,2.7887144,2.842459,1
32,Cisplatin,SIDM00120,2.897163,2.2501773333333333,1
33,BMS-345541,SIDM00719,4.079584,5.569043,1
34,WIKI4,SIDM01229,4.4445233,4.344849,1
35,GSK1904529A,SIDM00287,2.5616856,2.695081,1
36,XAV939,SIDM00964,2.5769281,2.5174255,1
37,AZD8186,SIDM00098,3.293273,3.6110575,1
38,Alpelisib,SIDM00309,4.61041,4.972602,1
39,Navitoclax,SIDM00381,3.6767359,3.9914675,1
40,Nutlin-3a (-),SIDM00885,4.9548545,4.117058500000001,1
41,MK-1775,SIDM00381,1.9623095,0.971567,1
42,Oxaliplatin,SIDM00539,4.7736154,4.1511535,1
43,SCH772984,SIDM00826,-0.2755701,-2.371284,1
44,WIKI4,SIDM00056,4.2408233,3.873413,1
45,AMG-319,SIDM00351,5.090135,4.381102,1
46,MIM1,SIDM00042,3.6985772,3.76392,1
47,Luminespib,SIDM00655,-2.3110447,-3.2395240000000003,1
48,MIRA-1,SIDM00817,4.622028,5.042824,1
49,BIBR-1532,SIDM01159,4.5183463,4.30429,1
50,Alpelisib,SIDM00263,3.0491283,1.009765,1
51,Vinorelbine,SIDM01006,-4.4103894,-5.701762,1
52,Venetoclax,SIDM00388,1.3048269,3.261062,1
53,Pictilisib,SIDM00542,1.5447474,2.4920940000000003,1
54,Irinotecan,SIDM00111,2.802294,2.03566,1
55,LGK974,SIDM01126,3.3103185,3.0547295,1
56,Dabrafenib,SIDM00201,4.762721,4.4734655,1
57,AZD7762,SIDM00346,-2.376189,-0.4462809999999999,1
58,Leflunomide,SIDM00859,3.5972807,4.32032,1
59,Wnt-C59,SIDM00534,3.417156,2.810193,1
60,WEHI-539,SIDM00203,2.3674798,3.061166,1
61,OTX015,SIDM00974,3.5015838,3.725203,1
62,Dinaciclib,SIDM00976,-1.9182698,-3.108552,1
63,Ibrutinib,SIDM00411,6.195647,5.899052,1
64,Sepantronium bromide,SIDM00042,-4.1432347,-5.8211975,1
65,Dactinomycin,SIDM00632,-4.9721274,-5.825258,1
66,CZC24832,SIDM00540,5.107756,5.488764,1
67,VX-11e,SIDM00096,1.3476336,2.2575585,1
68,Wnt-C59,SIDM00612,4.4609027,4.5870045,1
69,BMS-754807,SIDM00216,0.07414986,-1.291566,1
70,Sabutoclax,SIDM00308,-2.0776958,-1.98858,1
71,Wee1 Inhibitor,SIDM00489,1.058226,0.980307,1
72,Ruxolitinib,SIDM00599,3.9966905,4.3168945,1
73,Rapamycin,SIDM00542,-2.1946592,-1.799362,1
74,GSK2578215A,SIDM00218,7.7775493,7.581259,1
75,ML323,SIDM00951,3.403734,2.854192,1
