,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,7.6143546,6.073941,1
1,Cisplatin,SIDM01114,1.9322486,2.006427,1
2,WIKI4,SIDM00244,2.9976325,3.914198,1
3,BMS-536924,SIDM00537,1.173522,1.733863,1
4,Bortezomib,SIDM01093,-4.5310802,-4.115848,1
5,MK-1775,SIDM00094,2.2787178,1.91712,1
6,LY2109761,SIDM00539,5.9924836,5.400771,1
7,LGK974,SIDM01233,3.3837523,3.895076,1
8,GDC0810,SIDM00496,5.4483147,4.965005,1
9,Sorafenib,SIDM00551,2.4089587,2.384396,1
10,BMS-536924,SIDM01093,1.9723871,3.1085975,1
11,Bortezomib,SIDM01161,-5.7081757,-4.938108,1
12,LGK974,SIDM00520,3.7996633,3.924767,1
13,Fulvestrant,SIDM00136,4.0570593,3.780350333333333,1
14,Entospletinib,SIDM00244,3.3009691,1.924032,1
15,MIM1,SIDM01175,4.5956664,4.770428,1
16,Oxaliplatin,SIDM00561,2.1807518,1.8525435,1
17,Epirubicin,SIDM00565,-0.12177354,-0.311385,1
18,VE821,SIDM01090,4.429525,3.11085,1
19,Dinaciclib,SIDM00291,-3.8523064,-2.624957,1
20,Cediranib,SIDM00837,1.444001,1.05822,1
21,Vorinostat,SIDM01187,2.3054628,1.608329,1
22,Buparlisib,SIDM00077,0.36526406,0.013728,1
23,Cisplatin,SIDM00064,1.5022557,1.7632536666666667,1
24,PCI-34051,SIDM00332,5.1791964,5.746768,1
25,Vinblastine,SIDM00174,-4.809326,-4.493240500000001,1
26,IWP-2,SIDM00793,2.0332286,2.146301,1
27,VX-11e,SIDM00758,2.336924,1.657313,1
28,LY2109761,SIDM00837,6.262823,4.501555,1
29,Nilotinib,SIDM01247,1.8665795,1.1534605,1
30,Linsitinib,SIDM00699,4.3941774,2.579066,1
31,AT13148,SIDM00537,3.0397663,2.842459,1
32,Cisplatin,SIDM00120,3.0745058,2.2501773333333333,1
33,BMS-345541,SIDM00719,4.673299,5.569043,1
34,WIKI4,SIDM01229,5.037117,4.344849,1
35,GSK1904529A,SIDM00287,2.7844405,2.695081,1
36,XAV939,SIDM00964,2.3829634,2.5174255,1
37,AZD8186,SIDM00098,2.9834661,3.6110575,1
38,Alpelisib,SIDM00309,4.680482,4.972602,1
39,Navitoclax,SIDM00381,3.9950218,3.9914675,1
40,Nutlin-3a (-),SIDM00885,5.4801245,4.117058500000001,1
41,MK-1775,SIDM00381,1.7675076,0.971567,1
42,Oxaliplatin,SIDM00539,5.497528,4.1511535,1
43,SCH772984,SIDM00826,-1.1382987,-2.371284,1
44,WIKI4,SIDM00056,4.6758842,3.873413,1
45,AMG-319,SIDM00351,5.329047,4.381102,1
46,MIM1,SIDM00042,4.460702,3.76392,1
47,Luminespib,SIDM00655,-2.4658973,-3.2395240000000003,1
48,MIRA-1,SIDM00817,6.5854354,5.042824,1
49,BIBR-1532,SIDM01159,5.5192537,4.30429,1
50,Alpelisib,SIDM00263,2.917697,1.009765,1
51,Vinorelbine,SIDM01006,-3.4080966,-5.701762,1
52,Venetoclax,SIDM00388,1.9282,3.261062,1
53,Pictilisib,SIDM00542,1.2093143,2.4920940000000003,1
54,Irinotecan,SIDM00111,4.016394,2.03566,1
55,LGK974,SIDM01126,3.2030149,3.0547295,1
56,Dabrafenib,SIDM00201,4.5376654,4.4734655,1
57,AZD7762,SIDM00346,-2.444417,-0.4462809999999999,1
58,Leflunomide,SIDM00859,3.966086,4.32032,1
59,Wnt-C59,SIDM00534,3.647809,2.810193,1
60,WEHI-539,SIDM00203,2.7142897,3.061166,1
61,OTX015,SIDM00974,4.006387,3.725203,1
62,Dinaciclib,SIDM00976,-3.5223815,-3.108552,1
63,Ibrutinib,SIDM00411,7.460249,5.899052,1
64,Sepantronium bromide,SIDM00042,-4.8162956,-5.8211975,1
65,Dactinomycin,SIDM00632,-5.6601796,-5.825258,1
66,CZC24832,SIDM00540,4.8466988,5.488764,1
67,VX-11e,SIDM00096,1.479392,2.2575585,1
68,Wnt-C59,SIDM00612,5.371249,4.5870045,1
69,BMS-754807,SIDM00216,0.6910973,-1.291566,1
70,Sabutoclax,SIDM00308,-0.91686565,-1.98858,1
71,Wee1 Inhibitor,SIDM00489,1.7926052,0.980307,1
72,Ruxolitinib,SIDM00599,4.726696,4.3168945,1
73,Rapamycin,SIDM00542,-3.5963635,-1.799362,1
74,GSK2578215A,SIDM00218,8.466484,7.581259,1
75,ML323,SIDM00951,2.9377477,2.854192,1
76,PLX-4720,SIDM00958,3.3576035,2.607257333333333,1
77,AGI-6780,SIDM00579,2.0084083,2.1536795,1
78,VX-11e,SIDM00197,2.9018583,3.5317465,1
79,Uprosertib,SIDM00417,5.021263,4.6382995000000005,1
80,Ipatasertib,SIDM00596,5.152053,5.244861,1
81,Foretinib,SIDM00410,0.43195543,0.6407845,1
82,Wee1 Inhibitor,SIDM00003,1.5860219,1.012738,1
83,BMS-345541,SIDM00332,4.688243,4.2296025,1
84,IWP-2,SIDM00422,2.1262324,2.032252,1
85,Leflunomide,SIDM00427,3.7426164,4.257889,1
86,Gefitinib,SIDM01228,1.343508,0.2812125000000001,1
87,Entospletinib,SIDM00375,4.521186,4.530611,1
88,Dactolisib,SIDM00504,-3.351035,-3.4105480000000004,1
89,Nilotinib,SIDM01160,3.5349612,3.765993,1
90,Alpelisib,SIDM00962,2.7680407,4.46513,1
91,Dabrafenib,SIDM00826,3.8097992,-0.075091,1
