,Drug name,Sanger ID,result,IC50,fold_y
0,MIRA-1,SIDM00517,6.055415,6.073941,1
1,Cisplatin,SIDM01114,2.1481087,2.006427,1
2,WIKI4,SIDM00244,3.2193334,3.914198,1
3,BMS-536924,SIDM00537,2.0611243,1.733863,1
4,Bortezomib,SIDM01093,-3.8537014,-4.115848,1
5,MK-1775,SIDM00094,2.342688,1.91712,1
6,LY2109761,SIDM00539,5.7803354,5.400771,1
7,LGK974,SIDM01233,4.0811005,3.895076,1
8,GDC0810,SIDM00496,4.4035654,4.965005,1
9,Sorafenib,SIDM00551,2.2157168,2.384396,1
10,BMS-536924,SIDM01093,2.4446228,3.1085975,1
11,Bortezomib,SIDM01161,-6.210655,-4.938108,1
12,LGK974,SIDM00520,3.9460578,3.924767,1
13,Fulvestrant,SIDM00136,3.6204455,3.780350333333333,1
14,Entospletinib,SIDM00244,2.8389218,1.924032,1
15,MIM1,SIDM01175,4.8714843,4.770428,1
16,Oxaliplatin,SIDM00561,2.2969103,1.8525435,1
17,Epirubicin,SIDM00565,-1.1533698,-0.311385,1
18,VE821,SIDM01090,3.3229113,3.11085,1
19,Dinaciclib,SIDM00291,-1.566954,-2.624957,1
20,Cediranib,SIDM00837,2.4283268,1.05822,1
21,Vorinostat,SIDM01187,2.626309,1.608329,1
22,Buparlisib,SIDM00077,0.43853268,0.013728,1
23,Cisplatin,SIDM00064,2.1545756,1.7632536666666667,1
24,PCI-34051,SIDM00332,6.5334215,5.746768,1
25,Vinblastine,SIDM00174,-5.141854,-4.493240500000001,1
26,IWP-2,SIDM00793,2.201196,2.146301,1
27,VX-11e,SIDM00758,1.4470638,1.657313,1
28,LY2109761,SIDM00837,5.551802,4.501555,1
29,Nilotinib,SIDM01247,2.1496868,1.1534605,1
30,Linsitinib,SIDM00699,3.2653704,2.579066,1
31,AT13148,SIDM00537,3.1784017,2.842459,1
32,Cisplatin,SIDM00120,2.5519874,2.2501773333333333,1
33,BMS-345541,SIDM00719,4.845284,5.569043,1
34,WIKI4,SIDM01229,4.1591015,4.344849,1
35,GSK1904529A,SIDM00287,2.4180377,2.695081,1
36,XAV939,SIDM00964,3.0256326,2.5174255,1
37,AZD8186,SIDM00098,2.9226704,3.6110575,1
38,Alpelisib,SIDM00309,3.6243968,4.972602,1
39,Navitoclax,SIDM00381,3.7121847,3.9914675,1
40,Nutlin-3a (-),SIDM00885,5.7594414,4.117058500000001,1
41,MK-1775,SIDM00381,1.4913353,0.971567,1
42,Oxaliplatin,SIDM00539,4.0184975,4.1511535,1
43,SCH772984,SIDM00826,0.342662,-2.371284,1
44,WIKI4,SIDM00056,4.1274376,3.873413,1
45,AMG-319,SIDM00351,4.1536655,4.381102,1
46,MIM1,SIDM00042,3.5011213,3.76392,1
47,Luminespib,SIDM00655,-3.2533321,-3.2395240000000003,1
48,MIRA-1,SIDM00817,5.3725996,5.042824,1
49,BIBR-1532,SIDM01159,5.1375275,4.30429,1
50,Alpelisib,SIDM00263,2.4084332,1.009765,1
51,Vinorelbine,SIDM01006,-5.415305,-5.701762,1
52,Venetoclax,SIDM00388,0.9094051,3.261062,1
53,Pictilisib,SIDM00542,0.843994,2.4920940000000003,1
54,Irinotecan,SIDM00111,3.7506144,2.03566,1
55,LGK974,SIDM01126,3.9199526,3.0547295,1
56,Dabrafenib,SIDM00201,3.3912132,4.4734655,1
57,AZD7762,SIDM00346,-1.9903673,-0.4462809999999999,1
58,Leflunomide,SIDM00859,3.1551442,4.32032,1
59,Wnt-C59,SIDM00534,3.2796733,2.810193,1
60,WEHI-539,SIDM00203,2.9898114,3.061166,1
61,OTX015,SIDM00974,3.530989,3.725203,1
62,Dinaciclib,SIDM00976,-3.726635,-3.108552,1
63,Ibrutinib,SIDM00411,6.339972,5.899052,1
64,Sepantronium bromide,SIDM00042,-4.7157793,-5.8211975,1
65,Dactinomycin,SIDM00632,-4.6462994,-5.825258,1
66,CZC24832,SIDM00540,5.3169193,5.488764,1
67,VX-11e,SIDM00096,1.4937905,2.2575585,1
68,Wnt-C59,SIDM00612,3.7934036,4.5870045,1
69,BMS-754807,SIDM00216,0.83937573,-1.291566,1
70,Sabutoclax,SIDM00308,-1.6863085,-1.98858,1
71,Wee1 Inhibitor,SIDM00489,1.7042533,0.980307,1
72,Ruxolitinib,SIDM00599,4.8702393,4.3168945,1
73,Rapamycin,SIDM00542,-2.2243822,-1.799362,1
74,GSK2578215A,SIDM00218,7.270509,7.581259,1
75,ML323,SIDM00951,2.9976943,2.854192,1
76,PLX-4720,SIDM00958,3.3656776,2.607257333333333,1
77,AGI-6780,SIDM00579,2.2235913,2.1536795,1
78,VX-11e,SIDM00197,3.1894042,3.5317465,1
79,Uprosertib,SIDM00417,4.359512,4.6382995000000005,1
80,Ipatasertib,SIDM00596,4.5773916,5.244861,1
81,Foretinib,SIDM00410,0.736633,0.6407845,1
